Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Total
CO2_Price_1,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
AnnualSum,1.682378968859379e6,4.242478835085045e6,7.022051722718931e6,1.1720960244245348e7,1.4072500911337689e7,3.5460199870431405e6,2.6567420152489017e6,1.063493940717961e7,6.552067279579775e6,2.1050118150763866e6,2.651717919859675e6,2.666578261056574e6,3.953304427796154e6,2.662563920417493e6,1.9832886941340942e7,1.3085432724597365e7,445184.472134428,393623.43040498695,232284.979432754,4.710446174053428e6,4.500114177493825e6,3.97121363075295e6,7.180624054039782e6,2.2834983303413577e6,9.945709464847276e6,2.0323885765190006e6,1.447827226714622e8
t1,0.8401305052625674,415.19951583638505,657.901643963163,780.9039271410833,2072.1536489307837,968.3464125614678,838.3089904891256,388.3133434590759,3039.5713578150353,138.38480005002535,438.2498147469722,787.8349533964895,1769.7690574259075,566.8011719050803,6697.301068241575,3813.7139597682085,0.8542117625192728,1.704910194358817,1.6344493157925573,1759.1117732777,428.1830084779102,62.13283517260688,458.9328439153717,13.622811838452588,426.9885904448027,748.3677518807989,27275.126982515954
t2,0.8412790899076708,415.1930233328524,657.8870773029525,780.8151081761364,1796.5142479746048,798.9608735498804,738.8464646753038,388.03692669992023,2865.968921447185,138.37799672523346,434.34108336000907,2.4072331697284604,1769.2667533543242,57.17526646748501,4575.608435555971,2963.3405791759983,0.8072193412765946,1.4407038079036123,1.4512887467616333,121.32521078870005,428.1314380226295,62.09212548267048,458.8550248682163,13.420885210611043,426.3659105615355,2.9497660634641187,19900.42084295126
t3,0.839423863921874,415.17442373445937,657.8535676757807,780.7623654254836,1812.6668000965863,798.8452364440543,738.7304232942516,387.97198327903925,2865.8016132119465,138.3549869887896,434.1587641390927,2.255507793235469,1769.1482737171489,57.00590076340403,4767.365732524782,2963.2564340109616,0.7928345078788192,1.3619337105817093,1.3784365830798664,121.18353631491071,428.1058394885173,62.073337080532355,458.81707621621064,13.394611822751308,426.2484050323556,2.795447166308709,20106.342894886067
t4,0.8161359478281406,415.1103279299052,657.7121874444488,780.7309060175608,1968.9429990504675,798.7768356592727,738.6562964142507,387.923617935835,2865.704445276186,138.1838247065597,434.0779850615378,2.168393573032566,1769.1382340725802,56.90971044473507,6107.705072616876,2963.1939545709847,0.76479649040171,1.2928185869233488,1.301009757164318,121.08619726722716,428.08444273466415,62.050703612971404,458.78274823059144,13.355780386768464,426.13962840855504,2.6891601248863157,21601.298212322214
t5,0.7480650985852266,414.41894464360706,657.3434641052793,780.6970861793125,2047.590606001108,798.7320274171914,738.6067494190456,387.8918546545094,2865.663644360457,137.93893441847268,434.0381983416701,2.155742676435902,1769.1353253237564,56.76846760827281,7771.48520846052,2963.144727166159,0.7504257341218414,1.2544527345303604,1.2543316251871193,121.03640587857402,428.0687566021344,62.03332191891532,458.75737165869117,13.324570095397274,426.0854448990445,2.6511170084976188,23341.575244029475
t6,0.7455076580097255,414.27021800956487,657.3015144597716,780.7098328501763,2150.477352030176,893.8463676219754,738.8712745735634,387.9089801178849,2865.750630807155,137.90543319664667,433.9637176264899,2.1578444046090084,1769.4635776632442,68.12380864494995,9254.056620517462,4674.969238698143,0.7503795472210845,1.2420080403225324,1.2469473218047114,121.0374324327602,428.0596366699185,62.03958382314072,458.75494002586976,13.332311935888619,426.0625486763876,2.6508634614053928,26745.69857081454
t7,0.7336555898186655,414.0889901388594,657.2923641780432,780.8784695451187,2775.4631976978962,1912.7893292723202,1741.33840049509,388.46873664449004,2866.2624456358694,137.87596902554927,434.57057187498606,4.484253086639449,1769.517582276935,186.89672682646997,9284.78388518587,7414.560749335973,0.7146142148184909,1.319559428815214,1.291356737068275,149.04001345654132,428.0726602580081,62.125614330128286,458.8085107864622,13.32897099512303,426.1411523496326,5.1989532336689726,32316.046732600196
t8,0.7163865526637994,413.7429950050103,657.2590959474445,780.7711727620034,3349.833685920349,1913.157594477021,1886.1753484620417,388.4645298778594,2868.819111941388,137.84469795588132,434.3315866182688,3.82952015738337,1769.6458354872339,121.89447154555072,9284.571717400593,7414.786899287916,0.7247089591357067,1.8010824384683608,1.6121704159512786,401.0979145914755,428.0549259472011,62.103837879578506,458.7759296040659,13.294014123812444,426.42405244206367,7.762257844862434,33227.49554364522
