period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2050,11124668.477958938,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6,Wind,base_short,all,MWh,2050
2030,4014043.4111454547,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7,Wind,base_short,all,MWh,2030
2040,4177120.0981956767,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7,Wind,base_short,all,MWh,2040
2050,4155337.6913739336,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8,Wind,base_short,all,MWh,2050
2030,2467092.049839042,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9,Wind,base_short,all,MWh,2030
2040,2577612.1677702367,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9,Wind,base_short,all,MWh,2040
2050,2576317.382574904,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9,Wind,base_short,all,MWh,2050
2030,20703.127048942883,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_short,all,MWh,2030
2040,106429.46293191054,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_short,all,MWh,2040
2050,131967.15748827666,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_short,all,MWh,2050
2030,4703856.795488546,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_short,all,MWh,2030
2040,6083991.508355047,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_short,all,MWh,2040
2050,4588309.909238103,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short,all,MWh,2030
2040,39809.627205535384,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short,all,MWh,2040
2050,45075.0,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short,all,MWh,2030
2040,4724.0,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short,all,MWh,2040
2050,5905.0,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short,all,MWh,2050
2030,1549.8000000000004,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_short,all,MWh,2030
2040,15393.078377754728,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_short,all,MWh,2040
2050,22719.574787705857,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_short,all,MWh,2030
2040,0.0,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_short,all,MWh,2040
2050,25.0,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_naturalgas_ccavgcf_moderate_0,Natural Gas,base_short,all,MWh,2030
2040,0.0,SWITCH,BASN,BASN_naturalgas_ccavgcf_moderate_0,Natural Gas,base_short,all,MWh,2040
2050,0.0,SWITCH,BASN,BASN_naturalgas_ccavgcf_moderate_0,Natural Gas,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_naturalgas_ctavgcf_moderate_0,Natural Gas,base_short,all,MWh,2030
2040,0.0,SWITCH,BASN,BASN_naturalgas_ctavgcf_moderate_0,Natural Gas,base_short,all,MWh,2040
2050,0.0,SWITCH,BASN,BASN_naturalgas_ctavgcf_moderate_0,Natural Gas,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,base_short,all,MWh,2030
2040,0.0,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,base_short,all,MWh,2040
2050,0.0,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,base_short,all,MWh,2050
2030,3616504.248408103,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,base_short,all,MWh,2030
2040,3408517.5610029656,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,base_short,all,MWh,2040
2050,1712780.6709307714,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_petroleum_liquids_1,Other,base_short,all,MWh,2030
2040,0.0,SWITCH,BASN,BASN_petroleum_liquids_1,Other,base_short,all,MWh,2040
2050,0.0,SWITCH,BASN,BASN_petroleum_liquids_1,Other,base_short,all,MWh,2050
2030,1651104.0000000007,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,base_short,all,MWh,2030
2040,1651104.0000000007,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,base_short,all,MWh,2040
2050,1541467.2000000004,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,base_short,all,MWh,2050
2030,15117021.766261125,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,base_short,all,MWh,2030
2040,13154057.668161962,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,base_short,all,MWh,2040
2050,11453118.669682076,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_0,Solar,base_short,all,MWh,2030
2040,30442373.621225968,SWITCH,BASN,BASN_utilitypv_class1_moderate_0,Solar,base_short,all,MWh,2040
2050,41392517.936897464,SWITCH,BASN,BASN_utilitypv_class1_moderate_0,Solar,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_1,Solar,base_short,all,MWh,2030
2040,9791065.115506992,SWITCH,BASN,BASN_utilitypv_class1_moderate_1,Solar,base_short,all,MWh,2040
2050,9771403.540201489,SWITCH,BASN,BASN_utilitypv_class1_moderate_1,Solar,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_2,Solar,base_short,all,MWh,2030
2040,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_2,Solar,base_short,all,MWh,2040
2050,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_2,Solar,base_short,all,MWh,2050
2030,3306544.961074758,SWITCH,BASN,BASN_utilitypv_class1_moderate_3,Solar,base_short,all,MWh,2030
2040,3514019.2761264397,SWITCH,BASN,BASN_utilitypv_class1_moderate_3,Solar,base_short,all,MWh,2040
2050,3511908.269397788,SWITCH,BASN,BASN_utilitypv_class1_moderate_3,Solar,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_4,Solar,base_short,all,MWh,2030
2040,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_4,Solar,base_short,all,MWh,2040
2050,26695221.440642912,SWITCH,BASN,BASN_utilitypv_class1_moderate_4,Solar,base_short,all,MWh,2050
2030,8456070.794955017,SWITCH,BASN,BASN_utilitypv_class1_moderate_5,Solar,base_short,all,MWh,2030
2040,8970150.893035833,SWITCH,BASN,BASN_utilitypv_class1_moderate_5,Solar,base_short,all,MWh,2040
2050,8931005.221212363,SWITCH,BASN,BASN_utilitypv_class1_moderate_5,Solar,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_6,Solar,base_short,all,MWh,2030
2040,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_6,Solar,base_short,all,MWh,2040
2050,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_6,Solar,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_7,Solar,base_short,all,MWh,2030
2040,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_7,Solar,base_short,all,MWh,2040
2050,12001736.147793604,SWITCH,BASN,BASN_utilitypv_class1_moderate_7,Solar,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_8,Solar,base_short,all,MWh,2030
2040,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_8,Solar,base_short,all,MWh,2040
2050,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_8,Solar,base_short,all,MWh,2050
2030,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_9,Solar,base_short,all,MWh,2030
2040,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_9,Solar,base_short,all,MWh,2040
2050,0.0,SWITCH,BASN,BASN_utilitypv_class1_moderate_9,Solar,base_short,all,MWh,2050
2030,3880317.89473202,SWITCH,CANO,CANO_batteries_1,Battery,base_short,all,MWh,2030
2040,3918181.7161786216,SWITCH,CANO,CANO_batteries_1,Battery,base_short,all,MWh,2040
2030,0.0,SWITCH,CANO,CANO_battery_moderate_0,Battery,base_short,all,MWh,2030
2040,6527027.70147812,SWITCH,CANO,CANO_battery_moderate_0,Battery,base_short,all,MWh,2040
2050,29101672.979555167,SWITCH,CANO,CANO_battery_moderate_0,Battery,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_biomass_1,Other,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_biomass_1,Other,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_biomass_1,Other,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_biomass_2,Other,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_biomass_2,Other,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_biomass_2,Other,base_short,all,MWh,2050
2030,29302021.17714767,SWITCH,CANO,CANO_conventional_hydroelectric_1,Hydro,base_short,all,MWh,2030
2040,25577953.53629313,SWITCH,CANO,CANO_conventional_hydroelectric_1,Hydro,base_short,all,MWh,2040
2050,25913331.094439976,SWITCH,CANO,CANO_conventional_hydroelectric_1,Hydro,base_short,all,MWh,2050
2030,12251054.319249704,SWITCH,CANO,CANO_distributed_generation_1,Distributed Solar,base_short,all,MWh,2030
2040,12567273.196551636,SWITCH,CANO,CANO_distributed_generation_1,Distributed Solar,base_short,all,MWh,2040
2050,11786715.493800396,SWITCH,CANO,CANO_distributed_generation_1,Distributed Solar,base_short,all,MWh,2050
2030,5145689.340897108,SWITCH,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,base_short,all,MWh,2030
2040,5924251.29067928,SWITCH,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,base_short,all,MWh,2040
2050,5859129.369136831,SWITCH,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_hydrogen_ccavgcf_moderate_0,Hydro,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_hydrogen_ccavgcf_moderate_0,Hydro,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_hydrogen_ccavgcf_moderate_0,Hydro,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_hydrogen_ctavgcf_moderate_0,Hydro,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_hydrogen_ctavgcf_moderate_0,Hydro,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_hydrogen_ctavgcf_moderate_0,Hydro,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_0,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_0,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_0,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_1,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_1,Wind,base_short,all,MWh,2040
2050,5747998.054821307,SWITCH,CANO,CANO_landbasedwind_class3_moderate_1,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_10,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_10,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_10,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_11,Wind,base_short,all,MWh,2030
2040,3138992.2665562383,SWITCH,CANO,CANO_landbasedwind_class3_moderate_11,Wind,base_short,all,MWh,2040
2050,3141540.6972751045,SWITCH,CANO,CANO_landbasedwind_class3_moderate_11,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_12,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_12,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_12,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_13,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_13,Wind,base_short,all,MWh,2040
2050,2983166.024021402,SWITCH,CANO,CANO_landbasedwind_class3_moderate_13,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_14,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_14,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_14,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_15,Wind,base_short,all,MWh,2030
2040,2090562.6465952666,SWITCH,CANO,CANO_landbasedwind_class3_moderate_15,Wind,base_short,all,MWh,2040
2050,2092700.2786596972,SWITCH,CANO,CANO_landbasedwind_class3_moderate_15,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_16,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_16,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_16,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_17,Wind,base_short,all,MWh,2030
2040,86330.36415779185,SWITCH,CANO,CANO_landbasedwind_class3_moderate_17,Wind,base_short,all,MWh,2040
2050,3328080.183063538,SWITCH,CANO,CANO_landbasedwind_class3_moderate_17,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_18,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_18,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_18,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_19,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_19,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_19,Wind,base_short,all,MWh,2050
2030,1774796.1294430413,SWITCH,CANO,CANO_landbasedwind_class3_moderate_2,Wind,base_short,all,MWh,2030
2040,1930583.2125492566,SWITCH,CANO,CANO_landbasedwind_class3_moderate_2,Wind,base_short,all,MWh,2040
2050,1930456.3177504393,SWITCH,CANO,CANO_landbasedwind_class3_moderate_2,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_20,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_20,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_20,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_21,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_21,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_21,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_22,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_22,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_22,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_23,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_23,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_23,Wind,base_short,all,MWh,2050
2030,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_3,Wind,base_short,all,MWh,2030
2040,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_3,Wind,base_short,all,MWh,2040
2050,0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_3,Wind,base_short,all,MWh,2050
