model,line_name,planning_year,case,unit,start_value,end_value
SWITCH,BASN_to_NWPP,2030,base_short,MW,3350.0,3350.0
SWITCH,BASN_to_NWPP,2040,base_short,MW,3350.0,3350.0
SWITCH,BASN_to_NWPP,2050,base_short,MW,3350.0,3350.0
SWITCH,BASN_to_CANO,2030,base_short,MW,100.0,100.0
SWITCH,BASN_to_CANO,2040,base_short,MW,100.0,100.0
SWITCH,BASN_to_CANO,2050,base_short,MW,100.0,100.0
SWITCH,BASN_to_SRSG,2030,base_short,MW,5385.0,5385.0
SWITCH,BASN_to_SRSG,2040,base_short,MW,5385.0,5385.0
SWITCH,BASN_to_SRSG,2050,base_short,MW,5385.0,5385.0
SWITCH,BASN_to_CASO,2030,base_short,MW,5920.0,5920.0
SWITCH,BASN_to_CASO,2040,base_short,MW,5920.0,5920.0
SWITCH,BASN_to_CASO,2050,base_short,MW,5920.0,5920.0
SWITCH,NWPP_to_SPPN,2030,base_short,MW,0.0,71.72761024527182
SWITCH,NWPP_to_SPPN,2040,base_short,MW,71.72761024527182,71.72761024527182
SWITCH,NWPP_to_SPPN,2050,base_short,MW,71.72761024527182,71.72761024527182
SWITCH,NWPP_to_CANO,2030,base_short,MW,3675.0,5086.864892425295
SWITCH,NWPP_to_CANO,2040,base_short,MW,5086.864892425295,5942.9717033721645
SWITCH,NWPP_to_CANO,2050,base_short,MW,5942.9717033721645,5942.9717033721645
SWITCH,NWPP_to_CASO,2030,base_short,MW,2858.0,6102.732136216155
SWITCH,NWPP_to_CASO,2040,base_short,MW,6102.732136216155,6102.732136216155
SWITCH,NWPP_to_CASO,2050,base_short,MW,6102.732136216155,6102.732136216155
SWITCH,NWPP_to_MISW,2030,base_short,MW,200.0,200.0
SWITCH,NWPP_to_MISW,2040,base_short,MW,200.0,200.0
SWITCH,NWPP_to_MISW,2050,base_short,MW,200.0,200.0
SWITCH,NYCW_to_ISNE,2030,base_short,MW,760.0,760.0
SWITCH,NYCW_to_ISNE,2040,base_short,MW,760.0,760.0
SWITCH,NYCW_to_ISNE,2050,base_short,MW,760.0,760.0
SWITCH,NYUP_to_NYCW,2030,base_short,MW,2489.0,2489.0
SWITCH,NYUP_to_NYCW,2040,base_short,MW,2489.0,3479.339837684619
SWITCH,NYUP_to_NYCW,2050,base_short,MW,3479.339837684619,3878.46228797579
SWITCH,NYUP_to_ISNE,2030,base_short,MW,1400.0,2027.7607148286163
SWITCH,NYUP_to_ISNE,2040,base_short,MW,2027.7607148286163,6999.177160464931
SWITCH,NYUP_to_ISNE,2050,base_short,MW,6999.177160464931,6999.177160464931
SWITCH,PJMC_to_PJMW,2030,base_short,MW,980.0,3373.190995654365
SWITCH,PJMC_to_PJMW,2040,base_short,MW,3373.190995654365,7439.505688910791
SWITCH,PJMC_to_PJMW,2050,base_short,MW,7439.505688910791,7534.510996691977
SWITCH,PJMC_to_MISC,2030,base_short,MW,5244.0,5244.0
SWITCH,PJMC_to_MISC,2040,base_short,MW,5244.0,5244.0
SWITCH,PJMC_to_MISC,2050,base_short,MW,5244.0,5295.3032963642645
SWITCH,PJMD_to_PJME,2030,base_short,MW,1200.0,5199.170737648981
SWITCH,PJMD_to_PJME,2040,base_short,MW,5199.170737648981,11046.719037951916
SWITCH,PJMD_to_PJME,2050,base_short,MW,11046.719037951916,16163.129822033632
