model,zone,resource_name,tech_type,unit,planning_year,case,start_value,end_value
USENSYS,FRCC,FRCC_distributed_generation_1,Distributed Solar,MW,2030,26z-debug-foresight,5592,5592
USENSYS,FRCC,FRCC_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-foresight,7445,7445
USENSYS,FRCC,FRCC_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-foresight,7817,7817
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_0,Wind,MW,2040,26z-debug-foresight,5241,5241
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_0,Wind,MW,2050,26z-debug-foresight,5241,5241
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_1,Wind,MW,2040,26z-debug-foresight,1734,1734
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_1,Wind,MW,2050,26z-debug-foresight,1734,1734
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_2,Wind,MW,2040,26z-debug-foresight,9415,9415
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_2,Wind,MW,2050,26z-debug-foresight,9415,9415
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_3,Wind,MW,2040,26z-debug-foresight,1655,1655
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_3,Wind,MW,2050,26z-debug-foresight,1655,1655
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-foresight,2766,2766
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-foresight,32916,32916
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-foresight,32916,32916
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-foresight,33276,33276
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-foresight,2588,2588
USENSYS,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-foresight,2532,2532
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-foresight,8586,8586
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-foresight,8448,8448
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-foresight,133,133
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-foresight,244,244
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-foresight,235,235
USENSYS,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-foresight,6823,6823
USENSYS,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-foresight,280,280
USENSYS,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-foresight,263,263
USENSYS,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-foresight,251,251
USENSYS,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas,MW,2030,26z-debug-foresight,335,335
USENSYS,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas,MW,2040,26z-debug-foresight,335,335
USENSYS,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas,MW,2050,26z-debug-foresight,335,335
USENSYS,FRCC,FRCC_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2040,26z-debug-foresight,5639,5639
USENSYS,FRCC,FRCC_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2050,26z-debug-foresight,5639,5639
USENSYS,FRCC,FRCC_nuclear_1,Nuclear,MW,2030,26z-debug-foresight,3737,3737
USENSYS,FRCC,FRCC_nuclear_1,Nuclear,MW,2040,26z-debug-foresight,3737,3737
USENSYS,FRCC,FRCC_nuclear_1,Nuclear,MW,2050,26z-debug-foresight,3737,3737
USENSYS,FRCC,FRCC_petroleum_liquids_1,Other,MW,2030,26z-debug-foresight,452,452
USENSYS,FRCC,FRCC_petroleum_liquids_1,Other,MW,2040,26z-debug-foresight,150,150
USENSYS,FRCC,FRCC_petroleum_liquids_1,Other,MW,2050,26z-debug-foresight,4,4
USENSYS,FRCC,FRCC_solar_photovoltaic_1,Solar,MW,2030,26z-debug-foresight,9463,9463
USENSYS,FRCC,FRCC_solar_photovoltaic_1,Solar,MW,2040,26z-debug-foresight,9414,9414
USENSYS,FRCC,FRCC_solar_photovoltaic_1,Solar,MW,2050,26z-debug-foresight,5878,5878
USENSYS,ISNE,ISNE_batteries_1,Battery,MW,2030,26z-debug-foresight,366,366
USENSYS,ISNE,ISNE_batteries_1,Battery,MW,2040,26z-debug-foresight,366,366
USENSYS,ISNE,ISNE_batteries_1,Battery,MW,2050,26z-debug-foresight,366,366
USENSYS,ISNE,ISNE_battery_moderate_0,Battery,MW,2040,26z-debug-foresight,1,1
USENSYS,ISNE,ISNE_biomass_1,Biomass,MW,2030,26z-debug-foresight,106,106
USENSYS,ISNE,ISNE_biomass_1,Biomass,MW,2040,26z-debug-foresight,48,48
USENSYS,ISNE,ISNE_biomass_1,Biomass,MW,2050,26z-debug-foresight,17,17
USENSYS,ISNE,ISNE_biomass_2,Biomass,MW,2030,26z-debug-foresight,52,52
USENSYS,ISNE,ISNE_biomass_2,Biomass,MW,2040,26z-debug-foresight,9,9
USENSYS,ISNE,ISNE_biomass_2,Biomass,MW,2050,26z-debug-foresight,14,14
USENSYS,ISNE,ISNE_conventional_hydroelectric_1,Hydro,MW,2030,26z-debug-foresight,593,593
USENSYS,ISNE,ISNE_conventional_hydroelectric_1,Hydro,MW,2040,26z-debug-foresight,516,516
USENSYS,ISNE,ISNE_conventional_hydroelectric_1,Hydro,MW,2050,26z-debug-foresight,465,465
USENSYS,ISNE,ISNE_distributed_generation_1,Distributed Solar,MW,2030,26z-debug-foresight,5017,5017
USENSYS,ISNE,ISNE_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-foresight,5664,5664
USENSYS,ISNE,ISNE_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-foresight,5940,5940
USENSYS,ISNE,ISNE_hydroelectric_pumped_storage_1,ISNE_hydroelectric_pumped_storage_1_discharger,MW,2030,26z-debug-foresight,1768,1768
USENSYS,ISNE,ISNE_hydroelectric_pumped_storage_1,ISNE_hydroelectric_pumped_storage_1_discharger,MW,2040,26z-debug-foresight,1768,1768
USENSYS,ISNE,ISNE_hydroelectric_pumped_storage_1,ISNE_hydroelectric_pumped_storage_1_discharger,MW,2050,26z-debug-foresight,1768,1768
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_0,Wind,MW,2040,26z-debug-foresight,3242,3242
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_0,Wind,MW,2050,26z-debug-foresight,3242,3242
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,MW,2040,26z-debug-foresight,1664,1664
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,MW,2050,26z-debug-foresight,1664,1664
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_2,Wind,MW,2040,26z-debug-foresight,3972,3972
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_2,Wind,MW,2050,26z-debug-foresight,3972,3972
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_3,Wind,MW,2040,26z-debug-foresight,3005,3005
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_3,Wind,MW,2050,26z-debug-foresight,3005,3005
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_4,Wind,MW,2050,26z-debug-foresight,2127,2127
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_5,Wind,MW,2040,26z-debug-foresight,1002,1002
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_5,Wind,MW,2050,26z-debug-foresight,1002,1002
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-foresight,3812,3812
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-foresight,3607,3607
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-foresight,2863,2863
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-foresight,10499,10499
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-foresight,10499,10499
USENSYS,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-foresight,10499,10499
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-foresight,414,414
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-foresight,414,414
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-foresight,378,378
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-foresight,1420,1420
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-foresight,1376,1376
USENSYS,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-foresight,1376,1376
USENSYS,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-foresight,57,57
USENSYS,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-foresight,57,57
USENSYS,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-foresight,52,52
USENSYS,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,MW,2030,26z-debug-foresight,21,21
USENSYS,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,MW,2040,26z-debug-foresight,17,17
USENSYS,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,MW,2050,26z-debug-foresight,10,10
USENSYS,ISNE,ISNE_nuclear_1,Nuclear,MW,2030,26z-debug-foresight,3348,3348
USENSYS,ISNE,ISNE_nuclear_1,Nuclear,MW,2040,26z-debug-foresight,3348,3348
USENSYS,ISNE,ISNE_nuclear_1,Nuclear,MW,2050,26z-debug-foresight,3348,3348
USENSYS,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_2,Wind,MW,2050,26z-debug-foresight,19,19
USENSYS,ISNE,ISNE_onshore_wind_turbine_1,Wind,MW,2030,26z-debug-foresight,1539,1539
USENSYS,ISNE,ISNE_onshore_wind_turbine_1,Wind,MW,2040,26z-debug-foresight,1238,1238
USENSYS,ISNE,ISNE_onshore_wind_turbine_1,Wind,MW,2050,26z-debug-foresight,40,40
USENSYS,ISNE,ISNE_petroleum_liquids_1,Other,MW,2030,26z-debug-foresight,1044,1044
USENSYS,ISNE,ISNE_petroleum_liquids_1,Other,MW,2040,26z-debug-foresight,824,824
USENSYS,ISNE,ISNE_petroleum_liquids_1,Other,MW,2050,26z-debug-foresight,392,392
USENSYS,ISNE,ISNE_small_hydroelectric_1,Hydro,MW,2030,26z-debug-foresight,254,254
USENSYS,ISNE,ISNE_small_hydroelectric_1,Hydro,MW,2040,26z-debug-foresight,227,227
USENSYS,ISNE,ISNE_small_hydroelectric_1,Hydro,MW,2050,26z-debug-foresight,198,198
USENSYS,ISNE,ISNE_solar_photovoltaic_1,Solar,MW,2030,26z-debug-foresight,2683,2683
USENSYS,ISNE,ISNE_solar_photovoltaic_1,Solar,MW,2040,26z-debug-foresight,2681,2681
USENSYS,ISNE,ISNE_solar_photovoltaic_1,Solar,MW,2050,26z-debug-foresight,1160,1160
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_1,Solar,MW,2050,26z-debug-foresight,4912,4912
USENSYS,ISNE,ISNE_utilitypv_class1_moderate_5,Solar,MW,2040,26z-debug-foresight,17152,17152
USENSYS,MISC,MISC_batteries_1,Battery,MW,2030,26z-debug-foresight,36,36
USENSYS,MISC,MISC_batteries_1,Battery,MW,2040,26z-debug-foresight,36,36
USENSYS,MISC,MISC_batteries_1,Battery,MW,2050,26z-debug-foresight,36,36
USENSYS,MISC,MISC_battery_moderate_0,Battery,MW,2040,26z-debug-foresight,1,1
USENSYS,MISC,MISC_biomass_1,Biomass,MW,2030,26z-debug-foresight,77,77
USENSYS,MISC,MISC_biomass_1,Biomass,MW,2040,26z-debug-foresight,75,75
USENSYS,MISC,MISC_biomass_1,Biomass,MW,2050,26z-debug-foresight,53,53
USENSYS,MISC,MISC_biomass_2,Biomass,MW,2030,26z-debug-foresight,2,2
USENSYS,MISC,MISC_biomass_2,Biomass,MW,2040,26z-debug-foresight,2,2
USENSYS,MISC,MISC_biomass_2,Biomass,MW,2050,26z-debug-foresight,1,1
USENSYS,MISC,MISC_conventional_hydroelectric_1,Hydro,MW,2030,26z-debug-foresight,449,449
USENSYS,MISC,MISC_conventional_hydroelectric_1,Hydro,MW,2040,26z-debug-foresight,277,277
USENSYS,MISC,MISC_conventional_hydroelectric_1,Hydro,MW,2050,26z-debug-foresight,277,277
USENSYS,MISC,MISC_conventional_steam_coal_1,Coal,MW,2030,26z-debug-foresight,4223,4223
USENSYS,MISC,MISC_conventional_steam_coal_1,Coal,MW,2040,26z-debug-foresight,6249,6249
USENSYS,MISC,MISC_conventional_steam_coal_1,Coal,MW,2050,26z-debug-foresight,2165,2165
USENSYS,MISC,MISC_conventional_steam_coal_2,Coal,MW,2030,26z-debug-foresight,10380,10380
USENSYS,MISC,MISC_conventional_steam_coal_2,Coal,MW,2040,26z-debug-foresight,1238,1238
USENSYS,MISC,MISC_conventional_steam_coal_2,Coal,MW,2050,26z-debug-foresight,534,534
USENSYS,MISC,MISC_distributed_generation_1,Distributed Solar,MW,2030,26z-debug-foresight,1486,1486
USENSYS,MISC,MISC_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-foresight,3144,3144
USENSYS,MISC,MISC_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-foresight,4278,4278
USENSYS,MISC,MISC_hydroelectric_pumped_storage_1,MISC_hydroelectric_pumped_storage_1_discharger,MW,2030,26z-debug-foresight,471,471
USENSYS,MISC,MISC_hydroelectric_pumped_storage_1,MISC_hydroelectric_pumped_storage_1_discharger,MW,2040,26z-debug-foresight,471,471
USENSYS,MISC,MISC_hydroelectric_pumped_storage_1,MISC_hydroelectric_pumped_storage_1_discharger,MW,2050,26z-debug-foresight,471,471
USENSYS,MISC,MISC_landbasedwind_class3_moderate_0,Wind,MW,2040,26z-debug-foresight,25592,25592
USENSYS,MISC,MISC_landbasedwind_class3_moderate_0,Wind,MW,2050,26z-debug-foresight,25592,25592
USENSYS,MISC,MISC_landbasedwind_class3_moderate_1,Wind,MW,2050,26z-debug-foresight,12254,12254
USENSYS,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-foresight,4246,4246
USENSYS,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-foresight,4246,4246
USENSYS,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-foresight,4246,4246
USENSYS,MISC,MISC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-foresight,792,792
USENSYS,MISC,MISC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-foresight,792,792
USENSYS,MISC,MISC_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-foresight,792,792
USENSYS,MISC,MISC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-foresight,8951,8951
USENSYS,MISC,MISC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-foresight,3812,3812
USENSYS,MISC,MISC_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-foresight,310,310
USENSYS,MISC,MISC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-foresight,578,578
USENSYS,MISC,MISC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-foresight,5597,5597
USENSYS,MISC,MISC_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-foresight,5213,5213
USENSYS,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-foresight,73,73
USENSYS,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-foresight,36,36
USENSYS,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-foresight,35,35
USENSYS,MISC,MISC_natural_gas_steam_turbine_1,Natural Gas,MW,2030,26z-debug-foresight,204,204
USENSYS,MISC,MISC_natural_gas_steam_turbine_1,Natural Gas,MW,2040,26z-debug-foresight,102,102
USENSYS,MISC,MISC_natural_gas_steam_turbine_1,Natural Gas,MW,2050,26z-debug-foresight,49,49
USENSYS,MISC,MISC_nuclear_1,Nuclear,MW,2030,26z-debug-foresight,2373,2373
USENSYS,MISC,MISC_nuclear_1,Nuclear,MW,2040,26z-debug-foresight,2373,2373
USENSYS,MISC,MISC_nuclear_1,Nuclear,MW,2050,26z-debug-foresight,2373,2373
USENSYS,MISC,MISC_onshore_wind_turbine_1,Wind,MW,2030,26z-debug-foresight,6437,6437
USENSYS,MISC,MISC_onshore_wind_turbine_1,Wind,MW,2040,26z-debug-foresight,5587,5587
USENSYS,MISC,MISC_onshore_wind_turbine_1,Wind,MW,2050,26z-debug-foresight,1568,1568
USENSYS,MISC,MISC_petroleum_liquids_1,Other,MW,2030,26z-debug-foresight,322,322
USENSYS,MISC,MISC_petroleum_liquids_1,Other,MW,2040,26z-debug-foresight,208,208
USENSYS,MISC,MISC_petroleum_liquids_1,Other,MW,2050,26z-debug-foresight,36,36
USENSYS,MISC,MISC_small_hydroelectric_1,Hydro,MW,2030,26z-debug-foresight,14,14
USENSYS,MISC,MISC_small_hydroelectric_1,Hydro,MW,2040,26z-debug-foresight,14,14
USENSYS,MISC,MISC_small_hydroelectric_1,Hydro,MW,2050,26z-debug-foresight,14,14
USENSYS,MISC,MISC_solar_photovoltaic_1,Solar,MW,2030,26z-debug-foresight,3922,3922
USENSYS,MISC,MISC_solar_photovoltaic_1,Solar,MW,2040,26z-debug-foresight,3922,3922
USENSYS,MISC,MISC_solar_photovoltaic_1,Solar,MW,2050,26z-debug-foresight,3654,3654
USENSYS,MISC,MISC_utilitypv_class1_moderate_3,Solar,MW,2040,26z-debug-foresight,494,494
USENSYS,MISE,MISE_batteries_1,Battery,MW,2030,26z-debug-foresight,1,1
USENSYS,MISE,MISE_batteries_1,Battery,MW,2040,26z-debug-foresight,1,1
USENSYS,MISE,MISE_batteries_1,Battery,MW,2050,26z-debug-foresight,1,1
USENSYS,MISE,MISE_battery_moderate_0,Battery,MW,2040,26z-debug-foresight,1,1
USENSYS,MISE,MISE_biomass_1,Biomass,MW,2030,26z-debug-foresight,58,58
USENSYS,MISE,MISE_biomass_1,Biomass,MW,2040,26z-debug-foresight,33,33
USENSYS,MISE,MISE_biomass_1,Biomass,MW,2050,26z-debug-foresight,22,22
USENSYS,MISE,MISE_biomass_2,Biomass,MW,2030,26z-debug-foresight,61,61
USENSYS,MISE,MISE_biomass_2,Biomass,MW,2040,26z-debug-foresight,47,47
USENSYS,MISE,MISE_biomass_2,Biomass,MW,2050,26z-debug-foresight,15,15
USENSYS,MISE,MISE_conventional_steam_coal_1,Coal,MW,2030,26z-debug-foresight,3088,3088
USENSYS,MISE,MISE_conventional_steam_coal_1,Coal,MW,2040,26z-debug-foresight,2,2
USENSYS,MISE,MISE_conventional_steam_coal_1,Coal,MW,2050,26z-debug-foresight,60,60
USENSYS,MISE,MISE_conventional_steam_coal_2,Coal,MW,2030,26z-debug-foresight,60,60
USENSYS,MISE,MISE_conventional_steam_coal_2,Coal,MW,2040,26z-debug-foresight,60,60
USENSYS,MISE,MISE_conventional_steam_coal_2,Coal,MW,2050,26z-debug-foresight,1,1
USENSYS,MISE,MISE_distributed_generation_1,Distributed Solar,MW,2030,26z-debug-foresight,1565,1565
USENSYS,MISE,MISE_distributed_generation_1,Distributed Solar,MW,2040,26z-debug-foresight,3712,3712
USENSYS,MISE,MISE_distributed_generation_1,Distributed Solar,MW,2050,26z-debug-foresight,4586,4586
USENSYS,MISE,MISE_hydroelectric_pumped_storage_1,MISE_hydroelectric_pumped_storage_1_discharger,MW,2030,26z-debug-foresight,2047,2047
USENSYS,MISE,MISE_hydroelectric_pumped_storage_1,MISE_hydroelectric_pumped_storage_1_discharger,MW,2040,26z-debug-foresight,2047,2047
USENSYS,MISE,MISE_hydroelectric_pumped_storage_1,MISE_hydroelectric_pumped_storage_1_discharger,MW,2050,26z-debug-foresight,2047,2047
USENSYS,MISE,MISE_landbasedwind_class3_moderate_0,Wind,MW,2040,26z-debug-foresight,1062,1062
USENSYS,MISE,MISE_landbasedwind_class3_moderate_0,Wind,MW,2050,26z-debug-foresight,1062,1062
USENSYS,MISE,MISE_landbasedwind_class3_moderate_1,Wind,MW,2040,26z-debug-foresight,694,694
USENSYS,MISE,MISE_landbasedwind_class3_moderate_1,Wind,MW,2050,26z-debug-foresight,694,694
USENSYS,MISE,MISE_landbasedwind_class3_moderate_2,Wind,MW,2040,26z-debug-foresight,985,985
USENSYS,MISE,MISE_landbasedwind_class3_moderate_2,Wind,MW,2050,26z-debug-foresight,985,985
USENSYS,MISE,MISE_landbasedwind_class3_moderate_3,Wind,MW,2040,26z-debug-foresight,773,773
USENSYS,MISE,MISE_landbasedwind_class3_moderate_3,Wind,MW,2050,26z-debug-foresight,773,773
USENSYS,MISE,MISE_landbasedwind_class3_moderate_4,Wind,MW,2040,26z-debug-foresight,1082,1082
USENSYS,MISE,MISE_landbasedwind_class3_moderate_4,Wind,MW,2050,26z-debug-foresight,1082,1082
USENSYS,MISE,MISE_landbasedwind_class3_moderate_5,Wind,MW,2040,26z-debug-foresight,671,671
USENSYS,MISE,MISE_landbasedwind_class3_moderate_5,Wind,MW,2050,26z-debug-foresight,671,671
USENSYS,MISE,MISE_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2030,26z-debug-foresight,6017,6017
USENSYS,MISE,MISE_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2040,26z-debug-foresight,721,721
USENSYS,MISE,MISE_natural_gas_fired_combined_cycle_1,Natural Gas,MW,2050,26z-debug-foresight,4659,4659
USENSYS,MISE,MISE_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2030,26z-debug-foresight,744,744
USENSYS,MISE,MISE_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2040,26z-debug-foresight,6017,6017
USENSYS,MISE,MISE_natural_gas_fired_combined_cycle_2,Natural Gas,MW,2050,26z-debug-foresight,5,5
USENSYS,MISE,MISE_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2030,26z-debug-foresight,3812,3812
USENSYS,MISE,MISE_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2040,26z-debug-foresight,3812,3812
USENSYS,MISE,MISE_natural_gas_fired_combustion_turbine_1,Natural Gas,MW,2050,26z-debug-foresight,2735,2735
USENSYS,MISE,MISE_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2030,26z-debug-foresight,585,585
USENSYS,MISE,MISE_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2040,26z-debug-foresight,578,578
USENSYS,MISE,MISE_natural_gas_fired_combustion_turbine_2,Natural Gas,MW,2050,26z-debug-foresight,261,261
USENSYS,MISE,MISE_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2030,26z-debug-foresight,133,133
USENSYS,MISE,MISE_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2040,26z-debug-foresight,91,91
USENSYS,MISE,MISE_natural_gas_internal_combustion_engine_1,Natural Gas,MW,2050,26z-debug-foresight,81,81
USENSYS,MISE,MISE_natural_gas_steam_turbine_1,Natural Gas,MW,2030,26z-debug-foresight,89,89
USENSYS,MISE,MISE_natural_gas_steam_turbine_1,Natural Gas,MW,2040,26z-debug-foresight,53,53
USENSYS,MISE,MISE_natural_gas_steam_turbine_1,Natural Gas,MW,2050,26z-debug-foresight,27,27
USENSYS,MISE,MISE_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2040,26z-debug-foresight,1,1
USENSYS,MISE,MISE_naturalgas_ccccsavgcf_conservative_0,CCS,MW,2050,26z-debug-foresight,1,1
USENSYS,MISE,MISE_nuclear_1,Nuclear,MW,2030,26z-debug-foresight,1161,1161
USENSYS,MISE,MISE_nuclear_1,Nuclear,MW,2040,26z-debug-foresight,1161,1161
USENSYS,MISE,MISE_nuclear_1,Nuclear,MW,2050,26z-debug-foresight,1161,1161
USENSYS,MISE,MISE_onshore_wind_turbine_1,Wind,MW,2030,26z-debug-foresight,3706,3706
USENSYS,MISE,MISE_onshore_wind_turbine_1,Wind,MW,2040,26z-debug-foresight,3524,3524
USENSYS,MISE,MISE_onshore_wind_turbine_1,Wind,MW,2050,26z-debug-foresight,1071,1071
USENSYS,MISE,MISE_petroleum_liquids_1,Other,MW,2030,26z-debug-foresight,45,45
USENSYS,MISE,MISE_petroleum_liquids_1,Other,MW,2040,26z-debug-foresight,29,29
USENSYS,MISE,MISE_petroleum_liquids_1,Other,MW,2050,26z-debug-foresight,29,29
USENSYS,MISE,MISE_small_hydroelectric_1,Hydro,MW,2030,26z-debug-foresight,12,12
USENSYS,MISE,MISE_small_hydroelectric_1,Hydro,MW,2040,26z-debug-foresight,11,11
USENSYS,MISE,MISE_small_hydroelectric_1,Hydro,MW,2050,26z-debug-foresight,10,10
USENSYS,MISE,MISE_solar_photovoltaic_1,Solar,MW,2030,26z-debug-foresight,1182,1182
USENSYS,MISE,MISE_solar_photovoltaic_1,Solar,MW,2040,26z-debug-foresight,1182,1182
USENSYS,MISE,MISE_solar_photovoltaic_1,Solar,MW,2050,26z-debug-foresight,977,977
USENSYS,MISE,MISE_utilitypv_class1_moderate_4,Solar,MW,2040,26z-debug-foresight,10742,10742
USENSYS,MISE,MISE_utilitypv_class1_moderate_4,Solar,MW,2050,26z-debug-foresight,10742,10742
USENSYS,MISS,MISS_batteries_1,Battery,MW,2030,26z-debug-foresight,10,10
USENSYS,MISS,MISS_batteries_1,Battery,MW,2040,26z-debug-foresight,10,10
USENSYS,MISS,MISS_batteries_1,Battery,MW,2050,26z-debug-foresight,10,10
USENSYS,MISS,MISS_battery_moderate_0,Battery,MW,2040,26z-debug-foresight,1,1
USENSYS,MISS,MISS_biomass_1,Biomass,MW,2030,26z-debug-foresight,6,6
USENSYS,MISS,MISS_biomass_1,Biomass,MW,2040,26z-debug-foresight,40,40
USENSYS,MISS,MISS_biomass_1,Biomass,MW,2050,26z-debug-foresight,30,30
USENSYS,MISS,MISS_biomass_2,Biomass,MW,2030,26z-debug-foresight,75,75
USENSYS,MISS,MISS_biomass_2,Biomass,MW,2040,26z-debug-foresight,3,3
USENSYS,MISS,MISS_biomass_2,Biomass,MW,2050,26z-debug-foresight,1,1
USENSYS,MISS,MISS_conventional_hydroelectric_1,Hydro,MW,2030,26z-debug-foresight,583,583
USENSYS,MISS,MISS_conventional_hydroelectric_1,Hydro,MW,2040,26z-debug-foresight,521,521
USENSYS,MISS,MISS_conventional_hydroelectric_1,Hydro,MW,2050,26z-debug-foresight,521,521
USENSYS,MISS,MISS_conventional_steam_coal_1,Coal,MW,2030,26z-debug-foresight,5094,5094
