model,zone,fuel,planning_year,case,unit,value
USENSYS,CANO,pacific_naturalgas_ccs90,2050,26z-debug-foresight,MMBtu,23
USENSYS,CASO,pacific_naturalgas_ccs90,2030,26z-debug-foresight,MMBtu,1840
USENSYS,CASO,pacific_naturalgas_ccs90,2040,26z-debug-foresight,MMBtu,4024
USENSYS,CASO,pacific_naturalgas_ccs90,2050,26z-debug-foresight,MMBtu,24
USENSYS,NWPP,pacific_naturalgas_ccs90,2030,26z-debug-foresight,MMBtu,775
USENSYS,NWPP,pacific_naturalgas_ccs90,2040,26z-debug-foresight,MMBtu,2008
USENSYS,NWPP,pacific_naturalgas_ccs90,2050,26z-debug-foresight,MMBtu,6
USENSYS,NWPP,pacific_uranium,2030,26z-debug-foresight,MMBtu,42092398
USENSYS,NWPP,pacific_uranium,2040,26z-debug-foresight,MMBtu,36712465
USENSYS,NWPP,pacific_uranium,2050,26z-debug-foresight,MMBtu,43026055
USENSYS,FRCC,south_atlantic_coal,2030,26z-debug-foresight,MMBtu,630
USENSYS,FRCC,south_atlantic_coal,2040,26z-debug-foresight,MMBtu,447
USENSYS,FRCC,south_atlantic_coal,2050,26z-debug-foresight,MMBtu,-113
USENSYS,PJMD,south_atlantic_coal,2030,26z-debug-foresight,MMBtu,599
USENSYS,PJMD,south_atlantic_coal,2040,26z-debug-foresight,MMBtu,450
USENSYS,PJMD,south_atlantic_coal,2050,26z-debug-foresight,MMBtu,-112
USENSYS,SRCA,south_atlantic_coal,2030,26z-debug-foresight,MMBtu,637
USENSYS,SRCA,south_atlantic_coal,2040,26z-debug-foresight,MMBtu,431
USENSYS,SRCA,south_atlantic_coal,2050,26z-debug-foresight,MMBtu,-104
USENSYS,SRSE,south_atlantic_coal,2030,26z-debug-foresight,MMBtu,565
USENSYS,SRSE,south_atlantic_coal,2040,26z-debug-foresight,MMBtu,415
USENSYS,SRSE,south_atlantic_coal,2050,26z-debug-foresight,MMBtu,-111
USENSYS,FRCC,south_atlantic_distillate,2030,26z-debug-foresight,MMBtu,87
USENSYS,FRCC,south_atlantic_distillate,2040,26z-debug-foresight,MMBtu,119
USENSYS,FRCC,south_atlantic_distillate,2050,26z-debug-foresight,MMBtu,-81
USENSYS,PJMD,south_atlantic_distillate,2030,26z-debug-foresight,MMBtu,92
USENSYS,PJMD,south_atlantic_distillate,2040,26z-debug-foresight,MMBtu,126
USENSYS,PJMD,south_atlantic_distillate,2050,26z-debug-foresight,MMBtu,-91
USENSYS,SRCA,south_atlantic_distillate,2030,26z-debug-foresight,MMBtu,97
USENSYS,SRCA,south_atlantic_distillate,2040,26z-debug-foresight,MMBtu,114
USENSYS,SRCA,south_atlantic_distillate,2050,26z-debug-foresight,MMBtu,-47
USENSYS,SRSE,south_atlantic_distillate,2030,26z-debug-foresight,MMBtu,76
USENSYS,SRSE,south_atlantic_distillate,2040,26z-debug-foresight,MMBtu,134
USENSYS,SRSE,south_atlantic_distillate,2050,26z-debug-foresight,MMBtu,-53
USENSYS,FRCC,south_atlantic_naturalgas,2030,26z-debug-foresight,MMBtu,349874511
USENSYS,FRCC,south_atlantic_naturalgas,2040,26z-debug-foresight,MMBtu,52299741
USENSYS,FRCC,south_atlantic_naturalgas,2050,26z-debug-foresight,MMBtu,-277
USENSYS,PJMD,south_atlantic_naturalgas,2030,26z-debug-foresight,MMBtu,86684088
USENSYS,PJMD,south_atlantic_naturalgas,2040,26z-debug-foresight,MMBtu,41907163
USENSYS,PJMD,south_atlantic_naturalgas,2050,26z-debug-foresight,MMBtu,-363
USENSYS,SRCA,south_atlantic_naturalgas,2030,26z-debug-foresight,MMBtu,170013187
USENSYS,SRCA,south_atlantic_naturalgas,2040,26z-debug-foresight,MMBtu,41590842
USENSYS,SRCA,south_atlantic_naturalgas,2050,26z-debug-foresight,MMBtu,-284
USENSYS,SRSE,south_atlantic_naturalgas,2030,26z-debug-foresight,MMBtu,263107136
USENSYS,SRSE,south_atlantic_naturalgas,2040,26z-debug-foresight,MMBtu,106217091
USENSYS,SRSE,south_atlantic_naturalgas,2050,26z-debug-foresight,MMBtu,-273
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2030,26z-debug-foresight,MMBtu,248463433
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2040,26z-debug-foresight,MMBtu,164535962
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2050,26z-debug-foresight,MMBtu,30499
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2030,26z-debug-foresight,MMBtu,2485167
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2040,26z-debug-foresight,MMBtu,1821374
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2050,26z-debug-foresight,MMBtu,3031
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2030,26z-debug-foresight,MMBtu,26871
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2040,26z-debug-foresight,MMBtu,19136
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2050,26z-debug-foresight,MMBtu,40
USENSYS,FRCC,south_atlantic_uranium,2030,26z-debug-foresight,MMBtu,288119781
USENSYS,FRCC,south_atlantic_uranium,2040,26z-debug-foresight,MMBtu,230081187
USENSYS,FRCC,south_atlantic_uranium,2050,26z-debug-foresight,MMBtu,175560146
USENSYS,PJMD,south_atlantic_uranium,2030,26z-debug-foresight,MMBtu,272698155
USENSYS,PJMD,south_atlantic_uranium,2040,26z-debug-foresight,MMBtu,205900562
USENSYS,PJMD,south_atlantic_uranium,2050,26z-debug-foresight,MMBtu,177852851
USENSYS,SRCA,south_atlantic_uranium,2030,26z-debug-foresight,MMBtu,955113524
USENSYS,SRCA,south_atlantic_uranium,2040,26z-debug-foresight,MMBtu,797375563
USENSYS,SRCA,south_atlantic_uranium,2050,26z-debug-foresight,MMBtu,664925513
USENSYS,SRSE,south_atlantic_uranium,2030,26z-debug-foresight,MMBtu,594339314
USENSYS,SRSE,south_atlantic_uranium,2040,26z-debug-foresight,MMBtu,434302076
USENSYS,SRSE,south_atlantic_uranium,2050,26z-debug-foresight,MMBtu,378028878
USENSYS,BASN,waste_biomass,2030,26z-debug-foresight,MMBtu,1566911
USENSYS,BASN,waste_biomass,2040,26z-debug-foresight,MMBtu,1000845
USENSYS,BASN,waste_biomass,2050,26z-debug-foresight,MMBtu,745703
USENSYS,CANO,waste_biomass,2030,26z-debug-foresight,MMBtu,14274518
USENSYS,CANO,waste_biomass,2040,26z-debug-foresight,MMBtu,3488133
USENSYS,CANO,waste_biomass,2050,26z-debug-foresight,MMBtu,3153580
USENSYS,CASO,waste_biomass,2030,26z-debug-foresight,MMBtu,5915777
USENSYS,CASO,waste_biomass,2040,26z-debug-foresight,MMBtu,3420158
USENSYS,CASO,waste_biomass,2050,26z-debug-foresight,MMBtu,2422298
USENSYS,FRCC,waste_biomass,2030,26z-debug-foresight,MMBtu,18016929
USENSYS,FRCC,waste_biomass,2040,26z-debug-foresight,MMBtu,8741150
USENSYS,FRCC,waste_biomass,2050,26z-debug-foresight,MMBtu,4332546
USENSYS,ISNE,waste_biomass,2030,26z-debug-foresight,MMBtu,14674537
USENSYS,ISNE,waste_biomass,2040,26z-debug-foresight,MMBtu,2936901
USENSYS,ISNE,waste_biomass,2050,26z-debug-foresight,MMBtu,1421363
USENSYS,MISC,waste_biomass,2030,26z-debug-foresight,MMBtu,4153881
USENSYS,MISC,waste_biomass,2040,26z-debug-foresight,MMBtu,2801069
USENSYS,MISC,waste_biomass,2050,26z-debug-foresight,MMBtu,1850486
USENSYS,MISE,waste_biomass,2030,26z-debug-foresight,MMBtu,9330279
USENSYS,MISE,waste_biomass,2040,26z-debug-foresight,MMBtu,4740157
USENSYS,MISE,waste_biomass,2050,26z-debug-foresight,MMBtu,1950312
USENSYS,MISS,waste_biomass,2030,26z-debug-foresight,MMBtu,3812877
USENSYS,MISS,waste_biomass,2040,26z-debug-foresight,MMBtu,1396419
USENSYS,MISS,waste_biomass,2050,26z-debug-foresight,MMBtu,996632
USENSYS,MISW,waste_biomass,2030,26z-debug-foresight,MMBtu,6435981
USENSYS,MISW,waste_biomass,2040,26z-debug-foresight,MMBtu,3679497
USENSYS,MISW,waste_biomass,2050,26z-debug-foresight,MMBtu,1982089
USENSYS,NWPP,waste_biomass,2030,26z-debug-foresight,MMBtu,6815847
USENSYS,NWPP,waste_biomass,2040,26z-debug-foresight,MMBtu,4031075
USENSYS,NWPP,waste_biomass,2050,26z-debug-foresight,MMBtu,3591500
USENSYS,NYCW,waste_biomass,2030,26z-debug-foresight,MMBtu,82412
USENSYS,NYCW,waste_biomass,2040,26z-debug-foresight,MMBtu,60199
USENSYS,NYCW,waste_biomass,2050,26z-debug-foresight,MMBtu,60301
USENSYS,NYUP,waste_biomass,2030,26z-debug-foresight,MMBtu,10384995
USENSYS,NYUP,waste_biomass,2040,26z-debug-foresight,MMBtu,2637625
USENSYS,NYUP,waste_biomass,2050,26z-debug-foresight,MMBtu,779490
USENSYS,PJMC,waste_biomass,2030,26z-debug-foresight,MMBtu,1796534
USENSYS,PJMC,waste_biomass,2040,26z-debug-foresight,MMBtu,403101
USENSYS,PJMC,waste_biomass,2050,26z-debug-foresight,MMBtu,264366
USENSYS,PJMD,waste_biomass,2030,26z-debug-foresight,MMBtu,4527597
USENSYS,PJMD,waste_biomass,2040,26z-debug-foresight,MMBtu,2795700
USENSYS,PJMD,waste_biomass,2050,26z-debug-foresight,MMBtu,1574347
USENSYS,PJME,waste_biomass,2030,26z-debug-foresight,MMBtu,21401059
USENSYS,PJME,waste_biomass,2040,26z-debug-foresight,MMBtu,5996894
USENSYS,PJME,waste_biomass,2050,26z-debug-foresight,MMBtu,1178215
USENSYS,PJMW,waste_biomass,2030,26z-debug-foresight,MMBtu,1666952
USENSYS,PJMW,waste_biomass,2040,26z-debug-foresight,MMBtu,1144328
USENSYS,PJMW,waste_biomass,2050,26z-debug-foresight,MMBtu,502615
USENSYS,RMRG,waste_biomass,2030,26z-debug-foresight,MMBtu,430037
USENSYS,RMRG,waste_biomass,2040,26z-debug-foresight,MMBtu,258409
USENSYS,RMRG,waste_biomass,2050,26z-debug-foresight,MMBtu,190840
USENSYS,SPPC,waste_biomass,2030,26z-debug-foresight,MMBtu,591773
USENSYS,SPPC,waste_biomass,2040,26z-debug-foresight,MMBtu,408266
USENSYS,SPPC,waste_biomass,2050,26z-debug-foresight,MMBtu,119221
USENSYS,SPPN,waste_biomass,2030,26z-debug-foresight,MMBtu,1004054
USENSYS,SPPN,waste_biomass,2040,26z-debug-foresight,MMBtu,618112
USENSYS,SPPN,waste_biomass,2050,26z-debug-foresight,MMBtu,380605
USENSYS,SPPS,waste_biomass,2030,26z-debug-foresight,MMBtu,562561
USENSYS,SPPS,waste_biomass,2040,26z-debug-foresight,MMBtu,346561
USENSYS,SPPS,waste_biomass,2050,26z-debug-foresight,MMBtu,337645
USENSYS,SRCA,waste_biomass,2030,26z-debug-foresight,MMBtu,10528318
USENSYS,SRCA,waste_biomass,2040,26z-debug-foresight,MMBtu,4661966
USENSYS,SRCA,waste_biomass,2050,26z-debug-foresight,MMBtu,2106099
USENSYS,SRCE,waste_biomass,2030,26z-debug-foresight,MMBtu,3908066
USENSYS,SRCE,waste_biomass,2040,26z-debug-foresight,MMBtu,332530
USENSYS,SRCE,waste_biomass,2050,26z-debug-foresight,MMBtu,285837
USENSYS,SRSE,waste_biomass,2030,26z-debug-foresight,MMBtu,21348578
USENSYS,SRSE,waste_biomass,2040,26z-debug-foresight,MMBtu,11245437
USENSYS,SRSE,waste_biomass,2050,26z-debug-foresight,MMBtu,6051635
USENSYS,SRSG,waste_biomass,2030,26z-debug-foresight,MMBtu,2071656
USENSYS,SRSG,waste_biomass,2040,26z-debug-foresight,MMBtu,1321112
USENSYS,SRSG,waste_biomass,2050,26z-debug-foresight,MMBtu,491676
USENSYS,TRE,waste_biomass,2030,26z-debug-foresight,MMBtu,1789566
USENSYS,TRE,waste_biomass,2040,26z-debug-foresight,MMBtu,1235093
USENSYS,TRE,waste_biomass,2050,26z-debug-foresight,MMBtu,1144768
USENSYS,SPPC,west_north_central_coal,2030,26z-debug-foresight,MMBtu,575
USENSYS,SPPC,west_north_central_coal,2040,26z-debug-foresight,MMBtu,434
USENSYS,SPPC,west_north_central_coal,2050,26z-debug-foresight,MMBtu,-96
USENSYS,SPPN,west_north_central_coal,2030,26z-debug-foresight,MMBtu,541
USENSYS,SPPN,west_north_central_coal,2040,26z-debug-foresight,MMBtu,407
USENSYS,SPPN,west_north_central_coal,2050,26z-debug-foresight,MMBtu,-130
USENSYS,SPPC,west_north_central_distillate,2030,26z-debug-foresight,MMBtu,108
USENSYS,SPPC,west_north_central_distillate,2040,26z-debug-foresight,MMBtu,125
USENSYS,SPPC,west_north_central_distillate,2050,26z-debug-foresight,MMBtu,-53
USENSYS,SPPN,west_north_central_distillate,2030,26z-debug-foresight,MMBtu,117
USENSYS,SPPN,west_north_central_distillate,2040,26z-debug-foresight,MMBtu,140
USENSYS,SPPN,west_north_central_distillate,2050,26z-debug-foresight,MMBtu,-52
USENSYS,SPPC,west_north_central_naturalgas,2030,26z-debug-foresight,MMBtu,11578936
USENSYS,SPPC,west_north_central_naturalgas,2040,26z-debug-foresight,MMBtu,6028034
USENSYS,SPPC,west_north_central_naturalgas,2050,26z-debug-foresight,MMBtu,-422
USENSYS,SPPN,west_north_central_naturalgas,2030,26z-debug-foresight,MMBtu,3372915
USENSYS,SPPN,west_north_central_naturalgas,2040,26z-debug-foresight,MMBtu,3844554
USENSYS,SPPN,west_north_central_naturalgas,2050,26z-debug-foresight,MMBtu,-335
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2030,26z-debug-foresight,MMBtu,2939
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2040,26z-debug-foresight,MMBtu,3192
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2050,26z-debug-foresight,MMBtu,16
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2030,26z-debug-foresight,MMBtu,2296
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2040,26z-debug-foresight,MMBtu,2779
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2050,26z-debug-foresight,MMBtu,13
USENSYS,SPPC,west_north_central_uranium,2030,26z-debug-foresight,MMBtu,62247450
USENSYS,SPPC,west_north_central_uranium,2040,26z-debug-foresight,MMBtu,42216715
USENSYS,SPPC,west_north_central_uranium,2050,26z-debug-foresight,MMBtu,44487864
USENSYS,SPPN,west_north_central_uranium,2030,26z-debug-foresight,MMBtu,36451345
USENSYS,SPPN,west_north_central_uranium,2040,26z-debug-foresight,MMBtu,24725640
USENSYS,SPPN,west_north_central_uranium,2050,26z-debug-foresight,MMBtu,25754076
USENSYS,MISS,west_south_central_coal,2030,26z-debug-foresight,MMBtu,538
USENSYS,MISS,west_south_central_coal,2040,26z-debug-foresight,MMBtu,414
USENSYS,MISS,west_south_central_coal,2050,26z-debug-foresight,MMBtu,-116
USENSYS,SPPS,west_south_central_coal,2030,26z-debug-foresight,MMBtu,480
USENSYS,SPPS,west_south_central_coal,2040,26z-debug-foresight,MMBtu,381
USENSYS,SPPS,west_south_central_coal,2050,26z-debug-foresight,MMBtu,-110
USENSYS,TRE,west_south_central_coal,2030,26z-debug-foresight,MMBtu,571
USENSYS,TRE,west_south_central_coal,2040,26z-debug-foresight,MMBtu,436
USENSYS,TRE,west_south_central_coal,2050,26z-debug-foresight,MMBtu,-110
USENSYS,MISS,west_south_central_distillate,2030,26z-debug-foresight,MMBtu,94
USENSYS,MISS,west_south_central_distillate,2040,26z-debug-foresight,MMBtu,115
USENSYS,MISS,west_south_central_distillate,2050,26z-debug-foresight,MMBtu,-55
USENSYS,SPPS,west_south_central_distillate,2030,26z-debug-foresight,MMBtu,112
USENSYS,SPPS,west_south_central_distillate,2040,26z-debug-foresight,MMBtu,133
USENSYS,SPPS,west_south_central_distillate,2050,26z-debug-foresight,MMBtu,-48
USENSYS,TRE,west_south_central_distillate,2030,26z-debug-foresight,MMBtu,123
USENSYS,TRE,west_south_central_distillate,2040,26z-debug-foresight,MMBtu,145
USENSYS,TRE,west_south_central_distillate,2050,26z-debug-foresight,MMBtu,-45
USENSYS,TRE_WEST,west_south_central_distillate,2030,26z-debug-foresight,MMBtu,123
USENSYS,TRE_WEST,west_south_central_distillate,2040,26z-debug-foresight,MMBtu,144
USENSYS,TRE_WEST,west_south_central_distillate,2050,26z-debug-foresight,MMBtu,-43
USENSYS,MISS,west_south_central_naturalgas,2030,26z-debug-foresight,MMBtu,248980966
USENSYS,MISS,west_south_central_naturalgas,2040,26z-debug-foresight,MMBtu,141196170
USENSYS,MISS,west_south_central_naturalgas,2050,26z-debug-foresight,MMBtu,-416
USENSYS,SPPS,west_south_central_naturalgas,2030,26z-debug-foresight,MMBtu,93526906
USENSYS,SPPS,west_south_central_naturalgas,2040,26z-debug-foresight,MMBtu,49362766
USENSYS,SPPS,west_south_central_naturalgas,2050,26z-debug-foresight,MMBtu,-273
USENSYS,TRE,west_south_central_naturalgas,2030,26z-debug-foresight,MMBtu,272113260
USENSYS,TRE,west_south_central_naturalgas,2040,26z-debug-foresight,MMBtu,127835024
USENSYS,TRE,west_south_central_naturalgas,2050,26z-debug-foresight,MMBtu,-331
USENSYS,TRE_WEST,west_south_central_naturalgas,2030,26z-debug-foresight,MMBtu,49715726
USENSYS,TRE_WEST,west_south_central_naturalgas,2040,26z-debug-foresight,MMBtu,25138930
USENSYS,TRE_WEST,west_south_central_naturalgas,2050,26z-debug-foresight,MMBtu,-207
USENSYS,MISS,west_south_central_naturalgas_ccs90,2030,26z-debug-foresight,MMBtu,6858
USENSYS,MISS,west_south_central_naturalgas_ccs90,2040,26z-debug-foresight,MMBtu,5123
USENSYS,MISS,west_south_central_naturalgas_ccs90,2050,26z-debug-foresight,MMBtu,26
USENSYS,SPPS,west_south_central_naturalgas_ccs90,2030,26z-debug-foresight,MMBtu,3120
USENSYS,SPPS,west_south_central_naturalgas_ccs90,2040,26z-debug-foresight,MMBtu,3051
USENSYS,SPPS,west_south_central_naturalgas_ccs90,2050,26z-debug-foresight,MMBtu,16
USENSYS,TRE,west_south_central_naturalgas_ccs90,2030,26z-debug-foresight,MMBtu,4347
USENSYS,TRE,west_south_central_naturalgas_ccs90,2040,26z-debug-foresight,MMBtu,3766
USENSYS,TRE,west_south_central_naturalgas_ccs90,2050,26z-debug-foresight,MMBtu,23
USENSYS,TRE_WEST,west_south_central_naturalgas_ccs90,2030,26z-debug-foresight,MMBtu,2216
USENSYS,TRE_WEST,west_south_central_naturalgas_ccs90,2040,26z-debug-foresight,MMBtu,2715
USENSYS,TRE_WEST,west_south_central_naturalgas_ccs90,2050,26z-debug-foresight,MMBtu,13
USENSYS,MISS,west_south_central_uranium,2030,26z-debug-foresight,MMBtu,340935149
USENSYS,MISS,west_south_central_uranium,2040,26z-debug-foresight,MMBtu,236811801
USENSYS,MISS,west_south_central_uranium,2050,26z-debug-foresight,MMBtu,232130307
USENSYS,TRE,west_south_central_uranium,2030,26z-debug-foresight,MMBtu,243305967
USENSYS,TRE,west_south_central_uranium,2040,26z-debug-foresight,MMBtu,165768399
USENSYS,TRE,west_south_central_uranium,2050,26z-debug-foresight,MMBtu,175724385
