model,line_name,planning_year,case,unit,value
USENSYS,BASN_to_RMRG,2040,26z-debug-foresight,MW,496
USENSYS,BASN_to_RMRG,2050,26z-debug-foresight,MW,59
USENSYS,CANO_to_NWPP,2030,26z-debug-foresight,MW,1303
USENSYS,CASO_to_NWPP,2030,26z-debug-foresight,MW,1333
USENSYS,CASO_to_SRSG,2040,26z-debug-foresight,MW,6748
USENSYS,FRCC_to_SRSE,2030,26z-debug-foresight,MW,1720
USENSYS,FRCC_to_SRSE,2040,26z-debug-foresight,MW,1811
USENSYS,FRCC_to_SRSE,2050,26z-debug-foresight,MW,250
USENSYS,ISNE_to_NYCW,2040,26z-debug-foresight,MW,818
USENSYS,ISNE_to_NYCW,2050,26z-debug-foresight,MW,471
USENSYS,ISNE_to_NYUP,2030,26z-debug-foresight,MW,1683
USENSYS,ISNE_to_NYUP,2040,26z-debug-foresight,MW,4708
USENSYS,ISNE_to_NYUP,2050,26z-debug-foresight,MW,482
USENSYS,MISC_to_MISE,2030,26z-debug-foresight,MW,3056
USENSYS,MISC_to_MISE,2040,26z-debug-foresight,MW,1190
USENSYS,MISC_to_PJMW,2030,26z-debug-foresight,MW,5129
USENSYS,MISC_to_PJMW,2040,26z-debug-foresight,MW,10396
USENSYS,MISC_to_SPPC,2030,26z-debug-foresight,MW,4507
USENSYS,MISC_to_SPPC,2040,26z-debug-foresight,MW,6639
USENSYS,MISC_to_SPPN,2030,26z-debug-foresight,MW,5507
USENSYS,MISC_to_SPPN,2040,26z-debug-foresight,MW,4493
USENSYS,MISC_to_SPPS,2030,26z-debug-foresight,MW,7968
USENSYS,MISC_to_SPPS,2040,26z-debug-foresight,MW,2580
USENSYS,MISE_to_MISW,2030,26z-debug-foresight,MW,2423
USENSYS,MISE_to_MISW,2040,26z-debug-foresight,MW,900
USENSYS,MISS_to_SPPC,2030,26z-debug-foresight,MW,6583
USENSYS,MISS_to_SPPC,2040,26z-debug-foresight,MW,1058
USENSYS,MISS_to_SPPS,2030,26z-debug-foresight,MW,15273
USENSYS,MISS_to_SRSE,2030,26z-debug-foresight,MW,9109
USENSYS,MISW_to_PJMC,2030,26z-debug-foresight,MW,5912
USENSYS,MISW_to_PJMC,2040,26z-debug-foresight,MW,1038
USENSYS,MISW_to_SPPC,2030,26z-debug-foresight,MW,1
USENSYS,MISW_to_SPPC,2040,26z-debug-foresight,MW,1174
USENSYS,NWPP_to_RMRG,2030,26z-debug-foresight,MW,1544
USENSYS,NWPP_to_RMRG,2050,26z-debug-foresight,MW,769
USENSYS,NWPP_to_SPPN,2030,26z-debug-foresight,MW,790
USENSYS,NYCW_to_NYUP,2030,26z-debug-foresight,MW,602
USENSYS,NYCW_to_NYUP,2050,26z-debug-foresight,MW,706
USENSYS,NYCW_to_PJME,2030,26z-debug-foresight,MW,5973
USENSYS,NYCW_to_PJME,2040,26z-debug-foresight,MW,3328
USENSYS,NYCW_to_PJME,2050,26z-debug-foresight,MW,39
USENSYS,NYUP_to_PJME,2030,26z-debug-foresight,MW,4314
USENSYS,NYUP_to_PJME,2040,26z-debug-foresight,MW,2048
USENSYS,PJMC_to_PJMW,2030,26z-debug-foresight,MW,9020
USENSYS,PJMD_to_PJME,2030,26z-debug-foresight,MW,4922
USENSYS,PJMD_to_PJME,2050,26z-debug-foresight,MW,243
USENSYS,PJMD_to_SRCA,2040,26z-debug-foresight,MW,764
USENSYS,PJMD_to_SRCA,2050,26z-debug-foresight,MW,334
USENSYS,PJME_to_PJMW,2030,26z-debug-foresight,MW,1274
USENSYS,PJME_to_PJMW,2040,26z-debug-foresight,MW,10278
USENSYS,PJMW_to_SRCE,2040,26z-debug-foresight,MW,8718
USENSYS,RMRG_to_SPPC,2030,26z-debug-foresight,MW,9790
USENSYS,RMRG_to_SPPN,2030,26z-debug-foresight,MW,4150
USENSYS,RMRG_to_SPPN,2040,26z-debug-foresight,MW,2523
USENSYS,RMRG_to_SRSG,2040,26z-debug-foresight,MW,3501
USENSYS,SPPC_to_SPPN,2040,26z-debug-foresight,MW,5727
USENSYS,SPPC_to_SPPS,2040,26z-debug-foresight,MW,2651
USENSYS,SPPN_to_SPPS,2030,26z-debug-foresight,MW,5338
USENSYS,SPPN_to_SPPS,2040,26z-debug-foresight,MW,1236
USENSYS,SPPS_to_SRSG,2030,26z-debug-foresight,MW,1837
USENSYS,SPPS_to_SRSG,2040,26z-debug-foresight,MW,3045
USENSYS,SPPS_to_SRSG,2050,26z-debug-foresight,MW,1275
USENSYS,SPPS_to_TRE,2030,26z-debug-foresight,MW,9110
USENSYS,SPPS_to_TRE,2040,26z-debug-foresight,MW,290
USENSYS,SPPS_to_TRE_WEST,2030,26z-debug-foresight,MW,5616
USENSYS,SPPS_to_TRE_WEST,2040,26z-debug-foresight,MW,4164
USENSYS,SRCA_to_SRCE,2030,26z-debug-foresight,MW,399
USENSYS,SRCA_to_SRCE,2040,26z-debug-foresight,MW,4181
USENSYS,SRCE_to_SRSE,2040,26z-debug-foresight,MW,1547
USENSYS,SRSG_to_TRE,2030,26z-debug-foresight,MW,2250
USENSYS,SRSG_to_TRE,2040,26z-debug-foresight,MW,1124
USENSYS,SRSG_to_TRE,2050,26z-debug-foresight,MW,489
