model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,26z-debug-foresight,tons,2313467
USENSYS,BASN,2040,26z-debug-foresight,tons,1860712
USENSYS,BASN,2050,26z-debug-foresight,tons,-36
USENSYS,CANO,2030,26z-debug-foresight,tons,427210
USENSYS,CANO,2040,26z-debug-foresight,tons,2273688
USENSYS,CANO,2050,26z-debug-foresight,tons,-21
USENSYS,CASO,2030,26z-debug-foresight,tons,4294215
USENSYS,CASO,2040,26z-debug-foresight,tons,3183778
USENSYS,CASO,2050,26z-debug-foresight,tons,-24
USENSYS,FRCC,2030,26z-debug-foresight,tons,19883749
USENSYS,FRCC,2040,26z-debug-foresight,tons,3648762
USENSYS,FRCC,2050,26z-debug-foresight,tons,131
USENSYS,ISNE,2030,26z-debug-foresight,tons,7473815
USENSYS,ISNE,2040,26z-debug-foresight,tons,3995395
USENSYS,ISNE,2050,26z-debug-foresight,tons,-6
USENSYS,MISC,2030,26z-debug-foresight,tons,3762484
USENSYS,MISC,2040,26z-debug-foresight,tons,2152117
USENSYS,MISC,2050,26z-debug-foresight,tons,-26
USENSYS,MISE,2030,26z-debug-foresight,tons,4748252
USENSYS,MISE,2040,26z-debug-foresight,tons,2007784
USENSYS,MISE,2050,26z-debug-foresight,tons,-37
USENSYS,MISS,2030,26z-debug-foresight,tons,13211025
USENSYS,MISS,2040,26z-debug-foresight,tons,7491944
USENSYS,MISS,2050,26z-debug-foresight,tons,-37
USENSYS,MISW,2030,26z-debug-foresight,tons,7297545
USENSYS,MISW,2040,26z-debug-foresight,tons,4199626
USENSYS,MISW,2050,26z-debug-foresight,tons,-37
USENSYS,NWPP,2030,26z-debug-foresight,tons,5519
USENSYS,NWPP,2040,26z-debug-foresight,tons,628778
USENSYS,NWPP,2050,26z-debug-foresight,tons,-19
USENSYS,NYCW,2030,26z-debug-foresight,tons,2667662
USENSYS,NYCW,2040,26z-debug-foresight,tons,973275
USENSYS,NYCW,2050,26z-debug-foresight,tons,-21
USENSYS,NYUP,2030,26z-debug-foresight,tons,1944238
USENSYS,NYUP,2040,26z-debug-foresight,tons,1439815
USENSYS,NYUP,2050,26z-debug-foresight,tons,-20
USENSYS,PJMC,2030,26z-debug-foresight,tons,5269653
USENSYS,PJMC,2040,26z-debug-foresight,tons,2812512
USENSYS,PJMC,2050,26z-debug-foresight,tons,-10
USENSYS,PJMD,2030,26z-debug-foresight,tons,4599522
USENSYS,PJMD,2040,26z-debug-foresight,tons,2223646
USENSYS,PJMD,2050,26z-debug-foresight,tons,-37
USENSYS,PJME,2030,26z-debug-foresight,tons,30845067
USENSYS,PJME,2040,26z-debug-foresight,tons,13159657
USENSYS,PJME,2050,26z-debug-foresight,tons,-38
USENSYS,PJMW,2030,26z-debug-foresight,tons,22609452
USENSYS,PJMW,2040,26z-debug-foresight,tons,10080560
USENSYS,PJMW,2050,26z-debug-foresight,tons,521
USENSYS,RMRG,2030,26z-debug-foresight,tons,375658
USENSYS,RMRG,2040,26z-debug-foresight,tons,384955
USENSYS,RMRG,2050,26z-debug-foresight,tons,-31
USENSYS,SPPC,2030,26z-debug-foresight,tons,614457
USENSYS,SPPC,2040,26z-debug-foresight,tons,319915
USENSYS,SPPC,2050,26z-debug-foresight,tons,-35
USENSYS,SPPN,2030,26z-debug-foresight,tons,179039
USENSYS,SPPN,2040,26z-debug-foresight,tons,204056
USENSYS,SPPN,2050,26z-debug-foresight,tons,-34
USENSYS,SPPS,2030,26z-debug-foresight,tons,4962608
USENSYS,SPPS,2040,26z-debug-foresight,tons,2619251
USENSYS,SPPS,2050,26z-debug-foresight,tons,-28
USENSYS,SRCA,2030,26z-debug-foresight,tons,9034164
USENSYS,SRCA,2040,26z-debug-foresight,tons,2216531
USENSYS,SRCA,2050,26z-debug-foresight,tons,-12
USENSYS,SRCE,2030,26z-debug-foresight,tons,5997334
USENSYS,SRCE,2040,26z-debug-foresight,tons,3487260
USENSYS,SRCE,2050,26z-debug-foresight,tons,-33
USENSYS,SRSE,2030,26z-debug-foresight,tons,13960667
USENSYS,SRSE,2040,26z-debug-foresight,tons,5636030
USENSYS,SRSE,2050,26z-debug-foresight,tons,-29
USENSYS,SRSG,2030,26z-debug-foresight,tons,2446846
USENSYS,SRSG,2040,26z-debug-foresight,tons,1543058
USENSYS,SRSG,2050,26z-debug-foresight,tons,-25
USENSYS,TRE,2030,26z-debug-foresight,tons,14438416
USENSYS,TRE,2040,26z-debug-foresight,tons,6782999
USENSYS,TRE,2050,26z-debug-foresight,tons,-31
USENSYS,TRE_WEST,2030,26z-debug-foresight,tons,2637937
USENSYS,TRE_WEST,2040,26z-debug-foresight,tons,1333897
USENSYS,TRE_WEST,2050,26z-debug-foresight,tons,-14
