model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,37505
USENSYS,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,26093
USENSYS,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,120763
USENSYS,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,69381
USENSYS,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,2349
USENSYS,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,1506
USENSYS,BASN,BASN_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,1858007
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,4602536
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,3296464
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,1178896
USENSYS,BASN,BASN_petroleum_liquids_1,Other,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,70
USENSYS,BASN,BASN_petroleum_liquids_1,Other,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,168
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,1550520
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,1445400
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,1252680
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,17113434
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,16957245
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,9148243
USENSYS,BASN,BASN_utilitypv_class1_moderate_0,Solar,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,4385859
USENSYS,BASN,BASN_utilitypv_class1_moderate_0,Solar,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,42941480
USENSYS,BASN,BASN_utilitypv_class1_moderate_0,Solar,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,42941480
USENSYS,BASN,BASN_utilitypv_class1_moderate_1,Solar,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,9774866
USENSYS,BASN,BASN_utilitypv_class1_moderate_1,Solar,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,9774866
USENSYS,BASN,BASN_utilitypv_class1_moderate_1,Solar,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,9774866
USENSYS,BASN,BASN_utilitypv_class1_moderate_2,Solar,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,18712849
USENSYS,BASN,BASN_utilitypv_class1_moderate_3,Solar,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,3220467
USENSYS,BASN,BASN_utilitypv_class1_moderate_5,Solar,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,8215088
USENSYS,CANO,CANO_batteries_1,Battery,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,3117435
USENSYS,CANO,CANO_batteries_1,Battery,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,3429003
USENSYS,CANO,CANO_batteries_1,Battery,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,3280895
USENSYS,CANO,CANO_battery_moderate_0,Battery,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,13925989
USENSYS,CANO,CANO_biomass_1,Biomass,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,714021
USENSYS,CANO,CANO_biomass_1,Biomass,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,201000
USENSYS,CANO,CANO_biomass_1,Biomass,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,146910
USENSYS,CANO,CANO_biomass_2,Biomass,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,392981
USENSYS,CANO,CANO_biomass_2,Biomass,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MWh,129944
