model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,2986871
USENSYS,BASN,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,3900626
USENSYS,BASN,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,3234595
USENSYS,CANO,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,6514241
USENSYS,CANO,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,8632700
USENSYS,CANO,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,6639771
USENSYS,CASO,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,5590535
USENSYS,CASO,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,8869061
USENSYS,CASO,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,11465422
USENSYS,FRCC,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,22684592
USENSYS,FRCC,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,26199350
USENSYS,FRCC,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,22299030
USENSYS,ISNE,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,8614371
USENSYS,ISNE,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,14251835
USENSYS,ISNE,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,12984167
USENSYS,MISC,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,3452144
USENSYS,MISC,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,4370713
USENSYS,MISC,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,9989878
USENSYS,MISE,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,5616370
USENSYS,MISE,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,8309744
USENSYS,MISE,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,9105625
USENSYS,MISS,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,12381453
USENSYS,MISS,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,12407965
USENSYS,MISS,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,8928802
USENSYS,MISW,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,6440486
USENSYS,MISW,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,6642186
USENSYS,MISW,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,6053601
USENSYS,NWPP,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,1102687
USENSYS,NWPP,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,3346745
USENSYS,NWPP,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,6083129
USENSYS,NYCW,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,5162558
USENSYS,NYCW,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,3897235
USENSYS,NYCW,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,2650567
USENSYS,NYUP,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,4467552
USENSYS,NYUP,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,3426434
USENSYS,NYUP,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,2876367
USENSYS,PJMC,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,4799919
USENSYS,PJMC,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,4788906
USENSYS,PJMC,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,3512944
USENSYS,PJMD,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,7610450
USENSYS,PJMD,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,5773186
USENSYS,PJMD,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,3802901
USENSYS,PJME,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,31453946
USENSYS,PJME,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,43703831
USENSYS,PJME,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,45635065
USENSYS,PJMW,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,21134614
USENSYS,PJMW,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,25470297
USENSYS,PJMW,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,28333464
USENSYS,RMRG,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,511676
USENSYS,RMRG,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,1241680
USENSYS,RMRG,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,810878
USENSYS,SPPC,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,tons,655662
