model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,BASN_to_CANO,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,100,100
USENSYS,BASN_to_CANO,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,100,250
USENSYS,BASN_to_CANO,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,100,885
USENSYS,BASN_to_CASO,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5920,5920
USENSYS,BASN_to_CASO,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5920,5920
USENSYS,BASN_to_CASO,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5920,5920
USENSYS,BASN_to_NWPP,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3350,3350
USENSYS,BASN_to_NWPP,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3350,3350
USENSYS,BASN_to_NWPP,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3350,3350
USENSYS,BASN_to_RMRG,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3750,3855
USENSYS,BASN_to_RMRG,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3750,5955
USENSYS,BASN_to_RMRG,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3750,5955
USENSYS,BASN_to_SRSG,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5385,5385
USENSYS,BASN_to_SRSG,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5385,5385
USENSYS,BASN_to_SRSG,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5385,5385
USENSYS,CANO_to_CASO,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3675,3675
USENSYS,CANO_to_CASO,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3675,4249
USENSYS,CANO_to_CASO,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3675,4249
USENSYS,CANO_to_NWPP,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3675,4294
USENSYS,CANO_to_NWPP,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3675,6684
USENSYS,CANO_to_NWPP,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3675,7920
USENSYS,CASO_to_NWPP,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2858,2858
USENSYS,CASO_to_NWPP,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2858,2858
USENSYS,CASO_to_NWPP,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2858,2858
USENSYS,CASO_to_SRSG,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4354,11237
USENSYS,CASO_to_SRSG,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4354,18792
USENSYS,CASO_to_SRSG,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4354,23386
USENSYS,FRCC_to_SRSE,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3600,6020
USENSYS,FRCC_to_SRSE,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3600,12416
USENSYS,FRCC_to_SRSE,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3600,17660
USENSYS,ISNE_to_NYCW,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,760,1431
USENSYS,ISNE_to_NYCW,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,760,2059
USENSYS,ISNE_to_NYCW,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,760,2059
USENSYS,ISNE_to_NYUP,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1400,6607
USENSYS,ISNE_to_NYUP,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1400,10895
USENSYS,ISNE_to_NYUP,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1400,10895
USENSYS,MISC_to_MISS,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1039,1039
USENSYS,MISC_to_MISS,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1039,1039
USENSYS,MISC_to_MISS,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1039,1039
USENSYS,MISC_to_MISW,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1655,1655
USENSYS,MISC_to_MISW,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1655,1655
USENSYS,MISC_to_MISW,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1655,1655
USENSYS,MISC_to_PJMC,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5244,5244
USENSYS,MISC_to_PJMC,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5244,5244
USENSYS,MISC_to_PJMC,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5244,5244
USENSYS,MISC_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5441,23865
USENSYS,MISC_to_PJMW,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5441,35499
USENSYS,MISC_to_PJMW,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5441,35499
USENSYS,MISC_to_SPPC,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1430,14155
USENSYS,MISC_to_SPPC,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1430,20283
USENSYS,MISC_to_SPPC,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1430,24794
USENSYS,MISC_to_SPPS,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1172,12892
USENSYS,MISC_to_SPPS,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1172,18496
USENSYS,MISC_to_SPPS,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1172,18496
USENSYS,MISC_to_SRCE,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3745,3745
USENSYS,MISC_to_SRCE,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3745,3745
USENSYS,MISC_to_SRCE,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3745,3745
USENSYS,MISE_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2662,2662
USENSYS,MISE_to_PJMW,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2662,2662
USENSYS,MISE_to_PJMW,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2662,2662
USENSYS,MISS_to_SPPS,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1697,18667
USENSYS,MISS_to_SPPS,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1697,35637
USENSYS,MISS_to_SPPS,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1697,52607
USENSYS,MISS_to_SRCE,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4092,4092
USENSYS,MISS_to_SRCE,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4092,4092
USENSYS,MISS_to_SRCE,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4092,5536
USENSYS,MISS_to_SRSE,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,891,10891
USENSYS,MISS_to_SRSE,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,891,20891
USENSYS,MISS_to_SRSE,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,891,30891
USENSYS,MISW_to_NWPP,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,200,200
USENSYS,MISW_to_NWPP,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,200,200
USENSYS,MISW_to_NWPP,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,200,200
USENSYS,MISW_to_PJMC,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3200,15236
USENSYS,MISW_to_PJMC,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3200,25747
USENSYS,MISW_to_PJMC,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3200,30934
USENSYS,MISW_to_SPPN,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5512,5512
USENSYS,MISW_to_SPPN,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5512,6631
USENSYS,MISW_to_SPPN,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5512,8958
USENSYS,NWPP_to_RMRG,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,400,5032
USENSYS,NWPP_to_RMRG,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,400,7237
USENSYS,NWPP_to_RMRG,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,400,7952
USENSYS,NYCW_to_NYUP,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2489,4690
USENSYS,NYCW_to_NYUP,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2489,4690
USENSYS,NYCW_to_NYUP,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2489,4690
