model,line_name,planning_year,case,unit,value
USENSYS,BASN_to_CANO,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,150
USENSYS,BASN_to_CANO,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,636
USENSYS,BASN_to_RMRG,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,105
USENSYS,BASN_to_RMRG,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2100
USENSYS,CANO_to_CASO,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,574
USENSYS,CANO_to_NWPP,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,619
USENSYS,CANO_to_NWPP,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2391
USENSYS,CANO_to_NWPP,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1236
USENSYS,CASO_to_SRSG,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,6883
USENSYS,CASO_to_SRSG,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,7555
USENSYS,CASO_to_SRSG,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4594
USENSYS,FRCC_to_SRSE,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2420
USENSYS,FRCC_to_SRSE,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,6396
USENSYS,FRCC_to_SRSE,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5245
USENSYS,ISNE_to_NYCW,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,671
USENSYS,ISNE_to_NYCW,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,628
USENSYS,ISNE_to_NYUP,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5207
USENSYS,ISNE_to_NYUP,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4288
USENSYS,MISC_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,18424
USENSYS,MISC_to_PJMW,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,11634
USENSYS,MISC_to_SPPC,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,12725
USENSYS,MISC_to_SPPC,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,6128
USENSYS,MISC_to_SPPC,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4511
USENSYS,MISC_to_SPPS,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,11720
USENSYS,MISC_to_SPPS,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5604
USENSYS,MISS_to_SPPS,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,16970
USENSYS,MISS_to_SPPS,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,16970
USENSYS,MISS_to_SPPS,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,16970
USENSYS,MISS_to_SRCE,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1444
USENSYS,MISS_to_SRSE,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,10000
USENSYS,MISS_to_SRSE,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,10000
USENSYS,MISS_to_SRSE,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,10000
USENSYS,MISW_to_PJMC,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,12036
USENSYS,MISW_to_PJMC,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,10511
USENSYS,MISW_to_PJMC,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5187
USENSYS,MISW_to_SPPN,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1119
USENSYS,MISW_to_SPPN,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2327
USENSYS,NWPP_to_RMRG,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4632
USENSYS,NWPP_to_RMRG,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2205
USENSYS,NWPP_to_RMRG,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,715
USENSYS,NYCW_to_NYUP,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2201
USENSYS,NYCW_to_PJME,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4418
USENSYS,NYCW_to_PJME,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4784
USENSYS,NYCW_to_PJME,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,198
USENSYS,NYUP_to_PJME,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5556
USENSYS,NYUP_to_PJME,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3800
USENSYS,PJMC_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,10000
USENSYS,PJMC_to_PJMW,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,10000
USENSYS,PJMC_to_PJMW,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,8194
USENSYS,PJMD_to_PJME,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2632
USENSYS,PJMD_to_PJME,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1738
USENSYS,PJMD_to_PJME,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,767
USENSYS,PJMD_to_SRCA,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,716
USENSYS,PJMD_to_SRCA,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,34
USENSYS,PJME_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,9664
USENSYS,PJME_to_PJMW,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,12616
USENSYS,PJME_to_PJMW,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4298
USENSYS,PJMW_to_SRCE,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,315
USENSYS,PJMW_to_SRCE,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2809
USENSYS,PJMW_to_SRCE,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,953
USENSYS,RMRG_to_SPPC,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,10000
USENSYS,RMRG_to_SPPC,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,9198
USENSYS,RMRG_to_SPPC,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2316
USENSYS,RMRG_to_SPPN,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,5055
USENSYS,RMRG_to_SPPN,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,864
USENSYS,RMRG_to_SPPN,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,169
USENSYS,RMRG_to_SRSG,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2547
USENSYS,RMRG_to_SRSG,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3452
USENSYS,RMRG_to_SRSG,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,2016
USENSYS,SPPC_to_SPPN,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,3075
USENSYS,SPPC_to_SPPS,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,1513
USENSYS,SPPC_to_SPPS,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,689
USENSYS,SPPC_to_SPPS,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,805
USENSYS,SPPS_to_SRSG,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,9084
USENSYS,SPPS_to_SRSG,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,6900
USENSYS,SPPS_to_SRSG,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,4250
USENSYS,SPPS_to_TRE,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,10000
USENSYS,SPPS_to_TRE,2040,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,6713
USENSYS,SPPS_to_TRE,2050,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,575
USENSYS,SPPS_to_TRE_WEST,2030,26z-8760-no-ccs_d365_h24_8760_2030_2050,MW,7643
