period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2030,698704.3515613889,SWITCH,BASN,BASN_batteries_1,Battery,base_short_tx_100,all,MWh,2030
2030,3.8713179435621426e-08,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short_tx_100,all,MWh,2030
2030,70258.2997680064,SWITCH,BASN,BASN_biomass_1,Other,base_short_tx_100,all,MWh,2030
2030,37646.235432001755,SWITCH,BASN,BASN_biomass_2,Other,base_short_tx_100,all,MWh,2030
2030,8274347.510273954,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short_tx_100,all,MWh,2030
2030,1.2211156678963206e-09,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short_tx_100,all,MWh,2030
2030,1.0112606380637346e-09,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short_tx_100,all,MWh,2030
2030,3559641.056128164,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short_tx_100,all,MWh,2030
2030,3422016.3945263363,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short_tx_100,all,MWh,2030
2030,3.0160829732321363e-09,SWITCH,BASN,BASN_hydrogen_ccavgcf_moderate_0,Hydro,base_short_tx_100,all,MWh,2030
2030,9.879875165074471e-10,SWITCH,BASN,BASN_hydrogen_ctavgcf_moderate_0,Hydro,base_short_tx_100,all,MWh,2030
2030,9405561.298213935,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0,Wind,base_short_tx_100,all,MWh,2030
2030,27251307.333033904,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1,Wind,base_short_tx_100,all,MWh,2030
2030,6.085292598181613e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10,Wind,base_short_tx_100,all,MWh,2030
2030,3.66524426493259e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11,Wind,base_short_tx_100,all,MWh,2030
2030,3.284516274775966e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_12,Wind,base_short_tx_100,all,MWh,2030
2030,4469238.763977419,SWITCH,BASN,BASN_landbasedwind_class3_moderate_13,Wind,base_short_tx_100,all,MWh,2030
2030,3.0097911775198694e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_14,Wind,base_short_tx_100,all,MWh,2030
2030,2.1103066063247465e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_15,Wind,base_short_tx_100,all,MWh,2030
2030,1.7590246646468532e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_16,Wind,base_short_tx_100,all,MWh,2030
2030,2.5337073577775405e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_17,Wind,base_short_tx_100,all,MWh,2030
2030,1.4207443881251887e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_18,Wind,base_short_tx_100,all,MWh,2030
2030,4136417.5149605223,SWITCH,BASN,BASN_landbasedwind_class3_moderate_19,Wind,base_short_tx_100,all,MWh,2030
2030,11839447.341601286,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2,Wind,base_short_tx_100,all,MWh,2030
2030,1.2469134287088712e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_20,Wind,base_short_tx_100,all,MWh,2030
2030,1.5323161340842034e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_21,Wind,base_short_tx_100,all,MWh,2030
2030,1.573522101449435e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_22,Wind,base_short_tx_100,all,MWh,2030
2030,2537357.4391152402,SWITCH,BASN,BASN_landbasedwind_class3_moderate_23,Wind,base_short_tx_100,all,MWh,2030
2030,3862895.627113858,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3,Wind,base_short_tx_100,all,MWh,2030
2030,3.390210822225109e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4,Wind,base_short_tx_100,all,MWh,2030
2030,7.559445528316645e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5,Wind,base_short_tx_100,all,MWh,2030
2030,8900170.359504659,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6,Wind,base_short_tx_100,all,MWh,2030
2030,3711726.1279196753,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7,Wind,base_short_tx_100,all,MWh,2030
2030,2.5153936768606684e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8,Wind,base_short_tx_100,all,MWh,2030
2030,2249560.021828493,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9,Wind,base_short_tx_100,all,MWh,2030
2030,31140.000000003194,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_short_tx_100,all,MWh,2030
2030,5164928.726565953,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_short_tx_100,all,MWh,2030
2030,1.4602435635161662e-09,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short_tx_100,all,MWh,2030
2030,1.9945968995044046e-09,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short_tx_100,all,MWh,2030
2030,2214.0000000038544,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_short_tx_100,all,MWh,2030
2030,1.5904123863600864e-09,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_short_tx_100,all,MWh,2030
2030,1.6307568187349504e-08,SWITCH,BASN,BASN_naturalgas_ccavgcf_moderate_0,Natural Gas,base_short_tx_100,all,MWh,2030
2030,1.543624862249307e-09,SWITCH,BASN,BASN_naturalgas_ctavgcf_moderate_0,Natural Gas,base_short_tx_100,all,MWh,2030
2030,6.460017531436335e-09,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,base_short_tx_100,all,MWh,2030
2030,2594504.879819434,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,base_short_tx_100,all,MWh,2030
2030,2.8817134198219174e-10,SWITCH,BASN,BASN_petroleum_liquids_1,Other,base_short_tx_100,all,MWh,2030
2030,1545195.7248000007,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,base_short_tx_100,all,MWh,2030
2030,14053894.005638,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,base_short_tx_100,all,MWh,2030
2030,1.3729044243600838e-07,SWITCH,BASN,BASN_utilitypv_class1_moderate_0,Solar,base_short_tx_100,all,MWh,2030
2030,3.1319658276114133e-07,SWITCH,BASN,BASN_utilitypv_class1_moderate_1,Solar,base_short_tx_100,all,MWh,2030
2030,6.162021409132936e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_2,Solar,base_short_tx_100,all,MWh,2030
2030,2830353.2497292957,SWITCH,BASN,BASN_utilitypv_class1_moderate_3,Solar,base_short_tx_100,all,MWh,2030
2030,8.466057102121767e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_4,Solar,base_short_tx_100,all,MWh,2030
2030,7641280.060254646,SWITCH,BASN,BASN_utilitypv_class1_moderate_5,Solar,base_short_tx_100,all,MWh,2030
2030,2.9609907785276525e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_6,Solar,base_short_tx_100,all,MWh,2030
2030,663024.6133041667,SWITCH,BASN,BASN_utilitypv_class1_moderate_7,Solar,base_short_tx_100,all,MWh,2030
2030,2.5558970826615524e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_8,Solar,base_short_tx_100,all,MWh,2030
2030,3.8434159347148214e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_9,Solar,base_short_tx_100,all,MWh,2030
2030,3046486.6400145493,SWITCH,CANO,CANO_batteries_1,Battery,base_short_tx_100,all,MWh,2030
2030,3.029086926564104e-08,SWITCH,CANO,CANO_battery_moderate_0,Battery,base_short_tx_100,all,MWh,2030
2030,292136.21892840415,SWITCH,CANO,CANO_biomass_1,Other,base_short_tx_100,all,MWh,2030
2030,166305.35570879673,SWITCH,CANO,CANO_biomass_2,Other,base_short_tx_100,all,MWh,2030
2030,18187184.880224828,SWITCH,CANO,CANO_conventional_hydroelectric_1,Hydro,base_short_tx_100,all,MWh,2030
2030,11872473.65698649,SWITCH,CANO,CANO_distributed_generation_1,Distributed Solar,base_short_tx_100,all,MWh,2030
2030,4934645.461014344,SWITCH,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,base_short_tx_100,all,MWh,2030
2030,2.9071171392172616e-09,SWITCH,CANO,CANO_hydrogen_ccavgcf_moderate_0,Hydro,base_short_tx_100,all,MWh,2030
2030,1.0222029061764134e-09,SWITCH,CANO,CANO_hydrogen_ctavgcf_moderate_0,Hydro,base_short_tx_100,all,MWh,2030
2030,6.697964371678447e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_0,Wind,base_short_tx_100,all,MWh,2030
2030,1.687275648006198e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_1,Wind,base_short_tx_100,all,MWh,2030
2030,5.170122549781278e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_10,Wind,base_short_tx_100,all,MWh,2030
2030,2.3726713822477134e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_11,Wind,base_short_tx_100,all,MWh,2030
2030,2.8328966437376453e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_12,Wind,base_short_tx_100,all,MWh,2030
2030,1.639606846413492e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_13,Wind,base_short_tx_100,all,MWh,2030
2030,4.459293971743858e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_14,Wind,base_short_tx_100,all,MWh,2030
2030,3.384838930554928e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_15,Wind,base_short_tx_100,all,MWh,2030
2030,1.0998463235396073e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_16,Wind,base_short_tx_100,all,MWh,2030
