model,zone,planning_year,case,unit,value
TEMOA,BASN,2030,base_short_tx_50,tons,7.45017e+06
TEMOA,BASN,2040,base_short_tx_50,tons,3.5943e+06
TEMOA,BASN,2050,base_short_tx_50,tons,2.1139e+06
TEMOA,CANO,2030,base_short_tx_50,tons,7.00647e+06
TEMOA,CANO,2040,base_short_tx_50,tons,7.5878e+06
TEMOA,CANO,2050,base_short_tx_50,tons,6.79061e+06
TEMOA,CASO,2030,base_short_tx_50,tons,3.43001e+06
TEMOA,CASO,2040,base_short_tx_50,tons,4.51823e+06
TEMOA,CASO,2050,base_short_tx_50,tons,4.51814e+06
TEMOA,FRCC,2030,base_short_tx_50,tons,9.63641e+06
TEMOA,FRCC,2040,base_short_tx_50,tons,8.34431e+06
TEMOA,FRCC,2050,base_short_tx_50,tons,8.05498e+06
TEMOA,ISNE,2030,base_short_tx_50,tons,1.20753e+07
TEMOA,ISNE,2040,base_short_tx_50,tons,1.91356e+07
TEMOA,ISNE,2050,base_short_tx_50,tons,1.97488e+07
TEMOA,MISC,2030,base_short_tx_50,tons,2.35195e+06
TEMOA,MISC,2040,base_short_tx_50,tons,3.24572e+06
TEMOA,MISC,2050,base_short_tx_50,tons,3.432e+06
TEMOA,MISE,2030,base_short_tx_50,tons,2.08873e+06
TEMOA,MISE,2040,base_short_tx_50,tons,2.74192e+06
TEMOA,MISE,2050,base_short_tx_50,tons,2.35955e+06
TEMOA,MISS,2030,base_short_tx_50,tons,1.31036e+07
TEMOA,MISS,2040,base_short_tx_50,tons,8.82204e+06
TEMOA,MISS,2050,base_short_tx_50,tons,9.19499e+06
TEMOA,MISW,2030,base_short_tx_50,tons,8.07406e+06
TEMOA,MISW,2040,base_short_tx_50,tons,6.57702e+06
TEMOA,MISW,2050,base_short_tx_50,tons,6.72231e+06
TEMOA,NWPP,2030,base_short_tx_50,tons,1.44331e+06
TEMOA,NWPP,2040,base_short_tx_50,tons,2.52499e+06
TEMOA,NWPP,2050,base_short_tx_50,tons,2.33212e+06
TEMOA,NYCW,2030,base_short_tx_50,tons,5.6663e+06
TEMOA,NYCW,2040,base_short_tx_50,tons,4.25542e+06
TEMOA,NYCW,2050,base_short_tx_50,tons,4.00605e+06
TEMOA,NYUP,2030,base_short_tx_50,tons,6.59373e+06
TEMOA,NYUP,2040,base_short_tx_50,tons,5.21103e+06
TEMOA,NYUP,2050,base_short_tx_50,tons,5.81528e+06
TEMOA,PJMC,2030,base_short_tx_50,tons,6.97617e+06
TEMOA,PJMC,2040,base_short_tx_50,tons,5.85356e+06
TEMOA,PJMC,2050,base_short_tx_50,tons,5.16141e+06
TEMOA,PJMD,2030,base_short_tx_50,tons,2.42966e+06
TEMOA,PJMD,2040,base_short_tx_50,tons,1.92113e+06
TEMOA,PJMD,2050,base_short_tx_50,tons,1.96539e+06
TEMOA,PJME,2030,base_short_tx_50,tons,2.64374e+07
TEMOA,PJME,2040,base_short_tx_50,tons,2.07314e+07
TEMOA,PJME,2050,base_short_tx_50,tons,1.66196e+07
TEMOA,PJMW,2030,base_short_tx_50,tons,2.60963e+07
TEMOA,PJMW,2040,base_short_tx_50,tons,2.34882e+07
TEMOA,PJMW,2050,base_short_tx_50,tons,2.17227e+07
TEMOA,RMRG,2030,base_short_tx_50,tons,379767
TEMOA,RMRG,2040,base_short_tx_50,tons,622095
TEMOA,RMRG,2050,base_short_tx_50,tons,471037
TEMOA,SPPC,2030,base_short_tx_50,tons,577895
TEMOA,SPPC,2040,base_short_tx_50,tons,460215
TEMOA,SPPC,2050,base_short_tx_50,tons,478662
TEMOA,SPPN,2030,base_short_tx_50,tons,466331
TEMOA,SPPN,2040,base_short_tx_50,tons,421292
TEMOA,SPPN,2050,base_short_tx_50,tons,376296
TEMOA,SPPS,2030,base_short_tx_50,tons,5.88149e+06
TEMOA,SPPS,2040,base_short_tx_50,tons,3.82619e+06
TEMOA,SPPS,2050,base_short_tx_50,tons,3.60198e+06
TEMOA,SRCA,2030,base_short_tx_50,tons,3.59084e+06
TEMOA,SRCA,2040,base_short_tx_50,tons,3.14791e+06
TEMOA,SRCA,2050,base_short_tx_50,tons,3.65767e+06
TEMOA,SRCE,2030,base_short_tx_50,tons,4.41918e+06
TEMOA,SRCE,2040,base_short_tx_50,tons,2.91797e+06
TEMOA,SRCE,2050,base_short_tx_50,tons,3.6443e+06
TEMOA,SRSE,2030,base_short_tx_50,tons,1.00292e+07
TEMOA,SRSE,2040,base_short_tx_50,tons,7.52421e+06
TEMOA,SRSE,2050,base_short_tx_50,tons,7.36911e+06
TEMOA,SRSG,2030,base_short_tx_50,tons,877904
TEMOA,SRSG,2040,base_short_tx_50,tons,1.98543e+06
TEMOA,SRSG,2050,base_short_tx_50,tons,1.54611e+06
TEMOA,TRE,2030,base_short_tx_50,tons,1.51114e+07
TEMOA,TRE,2040,base_short_tx_50,tons,1.20347e+07
TEMOA,TRE,2050,base_short_tx_50,tons,1.15465e+07
TEMOA,TRE_WEST,2030,base_short_tx_50,tons,3.80559e+06
TEMOA,TRE_WEST,2040,base_short_tx_50,tons,2.59001e+06
TEMOA,TRE_WEST,2050,base_short_tx_50,tons,2.08672e+06
