model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2040,base-8760-perfect foresight-cheap transmission,MW,0,5875
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1,Wind,2030,base-8760-perfect foresight-cheap transmission,MW,0,2855
USENSYS,BASN,BASN_utilitypv_class1_moderate_0,Solar,2040,base-8760-perfect foresight-cheap transmission,MW,0,18677
USENSYS,BASN,BASN_utilitypv_class1_moderate_0,Solar,2050,base-8760-perfect foresight-cheap transmission,MW,18677,43232
USENSYS,CANO,CANO_utilitypv_class1_moderate_1,Solar,2050,base-8760-perfect foresight-cheap transmission,MW,0,4032
USENSYS,CANO,CANO_utilitypv_class1_moderate_3,Solar,2040,base-8760-perfect foresight-cheap transmission,MW,0,7177
USENSYS,CANO,CANO_utilitypv_class1_moderate_3,Solar,2050,base-8760-perfect foresight-cheap transmission,MW,7177,30758
USENSYS,CASO,CASO_utilitypv_class1_moderate_0,Solar,2050,base-8760-perfect foresight-cheap transmission,MW,0,14550
USENSYS,CASO,CASO_utilitypv_class1_moderate_1,Solar,2040,base-8760-perfect foresight-cheap transmission,MW,0,20949
USENSYS,CASO,CASO_utilitypv_class1_moderate_1,Solar,2050,base-8760-perfect foresight-cheap transmission,MW,20949,20949
USENSYS,CASO,CASO_utilitypv_class1_moderate_2,Solar,2050,base-8760-perfect foresight-cheap transmission,MW,0,3760
USENSYS,CASO,CASO_utilitypv_class1_moderate_3,Solar,2040,base-8760-perfect foresight-cheap transmission,MW,0,2946
USENSYS,CASO,CASO_utilitypv_class1_moderate_3,Solar,2050,base-8760-perfect foresight-cheap transmission,MW,2946,15870
USENSYS,CASO,CASO_utilitypv_class1_moderate_5,Solar,2040,base-8760-perfect foresight-cheap transmission,MW,0,3314
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_1,Wind,2050,base-8760-perfect foresight-cheap transmission,MW,0,1734
USENSYS,FRCC,FRCC_landbasedwind_class3_moderate_2,Wind,2050,base-8760-perfect foresight-cheap transmission,MW,0,5726
USENSYS,FRCC,FRCC_utilitypv_class1_moderate_2,Solar,2040,base-8760-perfect foresight-cheap transmission,MW,0,41279
USENSYS,FRCC,FRCC_utilitypv_class1_moderate_2,Solar,2050,base-8760-perfect foresight-cheap transmission,MW,41279,70515
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_0,Wind,2030,base-8760-perfect foresight-cheap transmission,MW,0,3242
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,2040,base-8760-perfect foresight-cheap transmission,MW,0,1664
USENSYS,ISNE,ISNE_landbasedwind_class3_moderate_2,Wind,2040,base-8760-perfect foresight-cheap transmission,MW,0,3972
