model,line_name,planning_year,case,unit,value
USENSYS,BASN_to_CANO,2050,base-8760-perfect foresight-cheap transmission,MW,294
USENSYS,BASN_to_CASO,2050,base-8760-perfect foresight-cheap transmission,MW,2200
USENSYS,BASN_to_RMRG,2030,base-8760-perfect foresight-cheap transmission,MW,563
USENSYS,BASN_to_RMRG,2040,base-8760-perfect foresight-cheap transmission,MW,11557
USENSYS,BASN_to_RMRG,2050,base-8760-perfect foresight-cheap transmission,MW,8690
USENSYS,CANO_to_NWPP,2030,base-8760-perfect foresight-cheap transmission,MW,1610
USENSYS,CANO_to_NWPP,2040,base-8760-perfect foresight-cheap transmission,MW,1178
USENSYS,CANO_to_NWPP,2050,base-8760-perfect foresight-cheap transmission,MW,2192
USENSYS,CASO_to_NWPP,2030,base-8760-perfect foresight-cheap transmission,MW,7325
USENSYS,CASO_to_SRSG,2030,base-8760-perfect foresight-cheap transmission,MW,402
USENSYS,CASO_to_SRSG,2040,base-8760-perfect foresight-cheap transmission,MW,10563
USENSYS,CASO_to_SRSG,2050,base-8760-perfect foresight-cheap transmission,MW,1258
USENSYS,FRCC_to_SRSE,2030,base-8760-perfect foresight-cheap transmission,MW,515
USENSYS,FRCC_to_SRSE,2040,base-8760-perfect foresight-cheap transmission,MW,12679
USENSYS,FRCC_to_SRSE,2050,base-8760-perfect foresight-cheap transmission,MW,1086
USENSYS,ISNE_to_NYCW,2030,base-8760-perfect foresight-cheap transmission,MW,1458
USENSYS,ISNE_to_NYCW,2040,base-8760-perfect foresight-cheap transmission,MW,4383
USENSYS,ISNE_to_NYCW,2050,base-8760-perfect foresight-cheap transmission,MW,958
USENSYS,ISNE_to_NYUP,2030,base-8760-perfect foresight-cheap transmission,MW,12600
USENSYS,MISC_to_MISE,2030,base-8760-perfect foresight-cheap transmission,MW,2079
USENSYS,MISC_to_MISS,2040,base-8760-perfect foresight-cheap transmission,MW,2103
USENSYS,MISC_to_MISS,2050,base-8760-perfect foresight-cheap transmission,MW,3335
USENSYS,MISC_to_MISW,2040,base-8760-perfect foresight-cheap transmission,MW,9199
USENSYS,MISC_to_MISW,2050,base-8760-perfect foresight-cheap transmission,MW,5696
USENSYS,MISC_to_PJMC,2040,base-8760-perfect foresight-cheap transmission,MW,6189
USENSYS,MISC_to_PJMC,2050,base-8760-perfect foresight-cheap transmission,MW,423
USENSYS,MISC_to_PJMW,2040,base-8760-perfect foresight-cheap transmission,MW,29449
USENSYS,MISC_to_SPPC,2030,base-8760-perfect foresight-cheap transmission,MW,1876
USENSYS,MISC_to_SPPC,2040,base-8760-perfect foresight-cheap transmission,MW,10994
USENSYS,MISC_to_SPPN,2030,base-8760-perfect foresight-cheap transmission,MW,2242
USENSYS,MISC_to_SPPN,2040,base-8760-perfect foresight-cheap transmission,MW,7758
USENSYS,MISC_to_SPPS,2030,base-8760-perfect foresight-cheap transmission,MW,781
USENSYS,MISC_to_SPPS,2040,base-8760-perfect foresight-cheap transmission,MW,9767
USENSYS,MISC_to_SRCE,2040,base-8760-perfect foresight-cheap transmission,MW,17169
USENSYS,MISC_to_SRCE,2050,base-8760-perfect foresight-cheap transmission,MW,5118
USENSYS,MISE_to_MISW,2030,base-8760-perfect foresight-cheap transmission,MW,1393
USENSYS,MISE_to_MISW,2040,base-8760-perfect foresight-cheap transmission,MW,8607
USENSYS,MISE_to_PJMW,2030,base-8760-perfect foresight-cheap transmission,MW,1636
USENSYS,MISE_to_PJMW,2040,base-8760-perfect foresight-cheap transmission,MW,773
USENSYS,MISS_to_SPPC,2030,base-8760-perfect foresight-cheap transmission,MW,4051
USENSYS,MISS_to_SPPC,2040,base-8760-perfect foresight-cheap transmission,MW,5949
USENSYS,MISS_to_SPPS,2030,base-8760-perfect foresight-cheap transmission,MW,9655
USENSYS,MISS_to_SPPS,2040,base-8760-perfect foresight-cheap transmission,MW,5618
USENSYS,MISS_to_SRCE,2040,base-8760-perfect foresight-cheap transmission,MW,2119
USENSYS,MISS_to_SRSE,2030,base-8760-perfect foresight-cheap transmission,MW,6567
USENSYS,MISS_to_SRSE,2040,base-8760-perfect foresight-cheap transmission,MW,2542
USENSYS,MISW_to_NWPP,2050,base-8760-perfect foresight-cheap transmission,MW,2547
USENSYS,MISW_to_PJMC,2040,base-8760-perfect foresight-cheap transmission,MW,28800
USENSYS,MISW_to_SPPC,2030,base-8760-perfect foresight-cheap transmission,MW,3
USENSYS,MISW_to_SPPC,2040,base-8760-perfect foresight-cheap transmission,MW,3748
USENSYS,MISW_to_SPPC,2050,base-8760-perfect foresight-cheap transmission,MW,5567
USENSYS,MISW_to_SPPN,2030,base-8760-perfect foresight-cheap transmission,MW,2128
USENSYS,MISW_to_SPPN,2040,base-8760-perfect foresight-cheap transmission,MW,22203
USENSYS,MISW_to_SPPN,2050,base-8760-perfect foresight-cheap transmission,MW,12296
USENSYS,NWPP_to_RMRG,2030,base-8760-perfect foresight-cheap transmission,MW,829
USENSYS,NWPP_to_RMRG,2050,base-8760-perfect foresight-cheap transmission,MW,8349
USENSYS,NWPP_to_SPPN,2030,base-8760-perfect foresight-cheap transmission,MW,1045
USENSYS,NWPP_to_SPPN,2040,base-8760-perfect foresight-cheap transmission,MW,4685
USENSYS,NWPP_to_SPPN,2050,base-8760-perfect foresight-cheap transmission,MW,4270
USENSYS,NYCW_to_NYUP,2040,base-8760-perfect foresight-cheap transmission,MW,5863
USENSYS,NYCW_to_NYUP,2050,base-8760-perfect foresight-cheap transmission,MW,1920
USENSYS,NYCW_to_PJME,2030,base-8760-perfect foresight-cheap transmission,MW,9340
USENSYS,NYUP_to_PJME,2030,base-8760-perfect foresight-cheap transmission,MW,10339
USENSYS,NYUP_to_PJME,2040,base-8760-perfect foresight-cheap transmission,MW,956
USENSYS,PJMC_to_PJMW,2030,base-8760-perfect foresight-cheap transmission,MW,1556
USENSYS,PJMC_to_PJMW,2040,base-8760-perfect foresight-cheap transmission,MW,7464
USENSYS,PJMD_to_PJME,2030,base-8760-perfect foresight-cheap transmission,MW,6835
USENSYS,PJMD_to_PJME,2040,base-8760-perfect foresight-cheap transmission,MW,2793
USENSYS,PJMD_to_PJME,2050,base-8760-perfect foresight-cheap transmission,MW,1172
USENSYS,PJMD_to_PJMW,2050,base-8760-perfect foresight-cheap transmission,MW,427
USENSYS,PJMD_to_SRCA,2030,base-8760-perfect foresight-cheap transmission,MW,130
USENSYS,PJMD_to_SRCA,2040,base-8760-perfect foresight-cheap transmission,MW,4714
USENSYS,PJMD_to_SRCA,2050,base-8760-perfect foresight-cheap transmission,MW,1601
USENSYS,PJME_to_PJMW,2030,base-8760-perfect foresight-cheap transmission,MW,4237
USENSYS,PJME_to_PJMW,2040,base-8760-perfect foresight-cheap transmission,MW,30624
USENSYS,PJME_to_PJMW,2050,base-8760-perfect foresight-cheap transmission,MW,104
USENSYS,PJMW_to_SRCA,2040,base-8760-perfect foresight-cheap transmission,MW,212
USENSYS,PJMW_to_SRCA,2050,base-8760-perfect foresight-cheap transmission,MW,4379
USENSYS,PJMW_to_SRCE,2040,base-8760-perfect foresight-cheap transmission,MW,10727
USENSYS,PJMW_to_SRCE,2050,base-8760-perfect foresight-cheap transmission,MW,2221
USENSYS,RMRG_to_SPPC,2030,base-8760-perfect foresight-cheap transmission,MW,3152
USENSYS,RMRG_to_SPPC,2040,base-8760-perfect foresight-cheap transmission,MW,6638
USENSYS,RMRG_to_SPPN,2030,base-8760-perfect foresight-cheap transmission,MW,3451
USENSYS,RMRG_to_SPPN,2040,base-8760-perfect foresight-cheap transmission,MW,6139
USENSYS,RMRG_to_SRSG,2040,base-8760-perfect foresight-cheap transmission,MW,5048
