Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.413661210507021e11,1.1470392294421085e10,9.615652242325514e9,1.0562617872424532e10,2.201350718791915e10,1.459802049872373e10,1.289046689290171e10,6.760324262686168e9,6.062452231496072e9,1.7685920315751125e10,1.3001167581481853e10,2.2773754292324624e9,6.664410183726686e9,5.4629851817149e9,9.362271936656878e9,1.58203739232726e10,2.7962842471411167e10,1.0130311093275032e10,4.614113836977745e9,5.122562794503383e9,1.4744467778516039e10,1.6659489333250422e10,1.5919197691031734e10,1.6411521427796352e10,1.091831220313249e10,2.4511944191058132e10,7.025603817817363e9
cFix,2.7560975482997e11,1.0915147077250002e10,8.789957671599998e9,8.6328359156e9,1.8284556390500004e10,1.1719525175349998e10,1.1036332673629997e10,5.76267857045e9,5.009061431210001e9,1.545386230598e10,1.164146527034e10,2.2709984113e9,6.1119012005599985e9,4.70652784953e9,8.89876529442e9,1.213715323714e10,2.2331835024680008e10,9.86217888541e9,4.513913940289999e9,4.599207718000001e9,1.4693706801709997e10,1.359733557111e10,1.340754529911e10,1.3401819076530003e10,8.95356736133e9,2.1874572417749996e10,7.003304259190001e9
cVar,6.918882899784793e9,1.814820183530814e7,1.8363269404573786e8,3.0394513119975686e8,9.199487448782607e8,1.1558229440964526e8,4.569340092029692e8,1.8248973020642352e8,1.1102190990377037e8,4.167636594917696e8,4.8243943530315965e7,2.334332718955947e6,5.162558676464868e7,1.9413871576521105e8,9.075321241422805e7,3.160222107412547e8,1.6618976263532114e9,7.267689998426519e6,2.2590503513518773e7,2.363309748301984e7,4.685593923206288e6,6.244509927762752e8,3.868213665941839e8,5.47666589934508e8,1.0218870254354891e8,1.2417586540657003e8,1.9204941503947712e6
cFuel,3.2405657487386883e10,4.9938950906898665e8,5.646917544532807e8,1.5170430254807858e9,2.50467884189359e9,2.64727882015108e9,1.200720915654537e9,7.38669907562906e8,8.416259186996942e8,1.5900294640819218e9,1.2498967026578417e9,3.723500056054092e6,4.7708058845201856e8,5.31861828264251e8,3.53272142042642e8,3.117265618750704e9,3.413329855343036e9,2.4190141803793675e8,6.811797774255309e7,4.5915588521130854e8,3.1910815456989218e7,2.248792138107106e9,1.9108992332992253e9,2.2254338569565907e9,1.7449376785033085e9,2.208821696759184e9,1.5128394699670788e7
cNSE,366855.8914507259,14359.435118366,13483.320334508908,15726.279934260183,13720.978994288334,13182.433930767915,14985.294619571509,13102.763865245479,14828.350123691438,15333.451212743043,16509.170675929246,13418.105709616562,11856.787902963097,13531.610560120796,13474.38728404354,15783.807820220405,15655.837907836856,13821.927443432507,13033.832095673813,11817.159871793277,14095.196780578284,14490.171431246506,14354.278879156,15262.766417135988,14927.842737223587,16286.431406015177,9814.268394299701
cStart,3.3336426004705725e9,3.7693146831671014e7,7.735663890616204e7,1.087780738640523e8,3.0430948966830283e8,1.1562102637907474e8,1.9646430911958537e8,7.647295170297264e7,1.0072814333248328e8,2.2524955274621853e8,6.154515578301989e7,305767.05174279236,2.3790951162116192e7,3.0443256544879027e7,1.9467813392723363e7,2.4991707283282182e8,5.55764309197006e8,1.8949277901227675e7,9.478381599577973e6,4.0554276649182044e7,1.4150472229065169e7,1.888961410856062e8,2.1391743774944508e8,2.3658664160883588e8,1.1760353291289487e8,3.0435792471097887e8,5.240855508901935e6
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,3.46791877565881e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.306313718935465e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
