Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,Total
AnnualSum,4.234584091958926e9,3.6868361573100805e9,1.7259873515636764e9,2.6694634602911754e9,2.3660396514825296e9,9.70505574290918e8,2.3943240423238745e9,1.5479220609857714e9,1.0590617587274172e10,6.0933305181915245e9,2.3244838142850816e8,3.433188509770337e9,3.1371419473679256e9,4.017033278202223e8,6.999555324584873e8,1.1086651360190573e9,3.001919473547194e10,1.0493912392555231e10,3.6891380776816745e9,1.1031509721341e10,1.5861649594078918e9,2.712672772437149e8,5.961087908708967e8,1.4384713937984269e9,2.338425873120085e10,1.1323581371429863e9,1.0400200558554184e10,2.566561798400475e9,2.8014067534927483e9,6.117752530251374e8,2.691363398802283e9,7.888213473322152e9,9.985632554413447e8,2.1289612350410745e9,2.6182301183564606e9,4.616892838957278e9,8.583195530671933e8,3.5442851727968745e9,1.5749694089058795e9,1.937473949030681e10,6.724266870806118e8,2.1414614128069549e9,8.23769097782205e9,1.6955293802252462e9,1.0443611254560465e10,2.4648748458694264e8,1.1163754247604196e9,1.9358506012055523e9,5.1425946137489605e9,4.328579373659282e9,6.496196456117721e9,1.6689097714051733e9,2.470275853736873e9,8.788126384843314e8,5.29613339059126e9,2.864628953317215e8,6.814186957729057e9,2.5148116502957434e11
t1,953792.248137531,615746.5207174589,1.050492156015156,437483.9787359305,1.0502231191371807,0.9873062382140747,131506.30365303802,1.7444244831477935,56582.38152474132,1.3111086065359463e6,54809.948335291316,1.5770438362170796,378141.4279015634,91569.50845536687,54.704495191651084,22.92607030883784,1177.0616205168292,499078.6599176577,1.562326275218792,606534.19989735,1.3200710910037112,1.0238834196791273,1.2898282551725617,256999.93174404607,1.9422260788374976e6,233749.30448205714,1.1736240009180184e6,1.0956779194176824,29036.858809739475,131888.7745507561,358247.29378269543,391931.8868203602,207605.16214130272,22705.52448600674,914898.6995436697,177136.63495980826,0.9096885675949075,16779.79551115151,1.507882543886606,27400.052157555005,173207.615655317,1.8065226536500816,783971.9941274945,308976.4603599398,972436.867771231,62772.22866126221,248849.42224378468,405294.4977070861,1.2268425366644962,61241.969676951674,334498.8796576932,404018.3123849472,264682.3758394784,192790.5566990586,935572.8011796359,1.3053705323786107,1.747077167655008,1.617017366136723e7
t2,991380.0684446133,520907.6554189033,1.0887201761888858,437488.790402117,1.0933876900101513,137795.93570426485,466977.6007183082,1.852381524790219,342153.7213289071,1.311108608086171e6,54809.24787676131,1.0157803811444237,368167.8129531814,91567.00771902147,2.301677626495114,103706.846761761,945091.2094327136,1.0484179352064714e6,1.1253934393404936,2.0135060175046524,54711.78081161456,1.0005331966243298,1.34462323569538,256999.7262824487,2.432824967290888e6,1.0203220691254058,1.0604994328696863e6,1.102255963178035,1.4527978647313302,131888.12351442117,335368.5501928933,306215.90539143176,207604.99060336844,27488.152839381914,765642.1166863452,40.4624476651552,30873.86936752347,1.1414025697115757,18.83615654865808,12190.590954914367,173172.41005596353,1.0563402300241118,979254.4767794431,308976.2407275621,1.314170153166535e6,62772.01968247059,248849.2679224367,364986.2231164705,1.1729958424518019,1.4668012740897765,440114.68034821167,404016.99724312295,46295.17231306615,42202.61115476481,797112.1752772663,1.40658977861738,1.23600434098473,1.7623886264762864e7
t3,991376.0870397022,615750.7595613131,1.3121460842866293,292513.5723659462,13.450549972286861,62244.24908145065,466964.1651985597,345626.71440876985,918886.828045923,1.311108608975326e6,1.2239735700592345,1.9621557110661012,340371.98350932397,91565.73586061574,1.253278335718868,87104.5821538656,2.0120526845334936e6,1.751959298047184e6,2.4269579636579515,1.9324438061088554,376835.24749099306,1.5865384442220871,1.48075288060609,256999.6198806075,3.2498990716995825e6,2.0545095762676127,1.6924659499061033e6,1.1992233769517682,1.3571462733175084,18618.27174216159,107220.05714351617,184774.84524177594,207604.73059737438,43271.00943022531,586920.8288540242,43.53255978224864,0.9884129129621275,3.853238848379382,1.330844600240283,271755.9016551196,21165.636033141178,1.1225738148456277,1.341576968875081e6,308974.15121774474,1.9293695134744472e6,1.7651403633407452,248849.19126859648,434251.86233490636,1.7094713165875313,1.6070588891993176,317897.36670157325,383712.47575810243,252726.18980086697,1.0745576379217525,904021.042122069,1.83331463574365,1.2975374553037853,2.242652655439574e7
t4,991380.7310708542,615750.8922117713,209475.67161988997,437491.86354469514,684466.9458427764,49464.07823622639,466978.8300724271,345628.4551914407,1.4438732629292714e6,1.3111086092169746e6,1.1790911232463397,1.9510959513935748,337565.9695063429,1.5711707059107887,1.1906180718823862,141954.73276542933,3.0235756665228247e6,2.0718785620874437e6,214713.8799752419,1.3321469760217217,247090.50448830635,3.6773893558982933,1.4800963765362691,256998.9038831575,3.4661919412836647e6,104701.41649344694,1.8206556770092093e6,374237.7991404851,4.361140465076945,53890.71948660769,4.723112132432168,135539.24324992587,207604.7315417231,40459.62497682706,554768.9020062585,42.39515069332911,0.9874901337317551,3.806481971337789,1.1163104478471406,928289.9912181066,4.279957906483303,1.1118192626414838,1.8069702723875712e6,308976.64712362614,1.929370453831445e6,37992.311680093495,248848.31527846336,434231.6905781844,2.3173383934498606,504761.19734800793,292599.5405874567,404014.68214195897,369869.71057681646,1.7288266783065491,935572.0815083446,66.74954527267327,1.3021034433118228,2.7809091769498665e7
t5,991377.0629703043,615750.7126242705,2.3215751320096185,437491.5149705115,653188.4221515899,154222.2891590082,466978.477035951,345628.2002075203,1.1250855076313647e6,1.3111086090970777e6,1.1385367716771948,1.9736235562324795,344604.6712932185,1.5095360105954376,1.2044341127687832,111452.07371475553,3.4101396544098253e6,2.071878539264588e6,439704.5553538478,1.3537614085792102,313231.2634235177,7.145664497313187,1.4794989403907761,256998.81819705822,3.5295515483324984e6,233723.55660229872,1.8206561344055217e6,425897.7808628537,15701.903029492627,6.598782283817544,2.76316422498394,671383.463527051,207604.73314026822,37080.30037573486,583655.9564780835,43.58815113056168,0.9888271121385465,3.8152320367226302,1.3757650274119506,880203.4201945368,173168.27660873934,1.112062269650858,1.806970282874577e6,308976.65200591285,1.9293702398496175e6,56366.16633560816,248848.15418964307,374485.0775770236,1.273980114321743,537798.297640817,285130.97162890993,404016.7424085263,256252.95757473804,2751.112267307902,935572.0825128827,63215.51955042282,1.3364537548915487,2.8837302680525858e7
t6,991382.245708835,615751.053429264,1.6779804098210958,421237.26943354605,684470.3655446274,131987.88476930652,466978.4771694174,345628.2017373158,1.111031878158924e6,1.3111086090145423e6,1.146901597366358,1.968182644995369,375042.0136197853,1.372347119861033,1.2044247140389384,179269.8679865542,3.3428940684056436e6,2.071879152690349e6,639574.7170475791,1.4838268578815883,376835.8099132291,7.176468480592754,1.4791188234475792,256998.83461694507,3.5438958619555295e6,233750.10698609884,1.8206562942410982e6,382051.1830390856,60320.563437815836,88858.61411158905,5.0996871324181585,1.0849903295137621e6,207604.73428566824,39834.831384636986,566014.2886195434,42.48987118993792,0.9867311469702408,3.8157955564362647,1.5822116275074196,601695.873563561,173201.1584727732,1.1985381079102304,1.8069702789960334e6,308976.64770152484,1.929370247694733e6,48500.78797109949,248848.17303565238,116798.4460709745,1.2957988932927635,556837.6718835501,434081.70427030465,326021.9884027763,501351.7432733793,1.064206020593277,935572.0572586919,67.82391666301245,1.3032142392370978,2.9338418204636972e7
t7,991382.4873065201,615751.1087286732,2.5100165345684236,437492.41721758345,684470.7109470923,117652.17094592561,466978.47391170304,345628.2003071973,1.1135149485701192e6,1.3111086085338017e6,10727.447485220577,1.185395972296553,433034.6106300713,58984.77700885841,1.1950115922325857,47203.151573663075,3.549995189564132e6,2.0718798108206657e6,639579.3905241546,279508.37382421555,376836.54088861094,7.168959204175298,1.4666835533596074,256999.87230153847,3.5857836903241957e6,233749.85307915453,1.8206563288275425e6,563419.8099774579,280115.755879697,131885.065647499,143263.63774409733,1.4314181956921164e6,207604.75694338317,43372.8403253739,623678.9441142615,43.52013974663015,1.0611415766996999,65176.10902162139,56032.56875718284,378180.444802909,173209.7994643531,1.9285042113707522,1.8069704999625403e6,308976.8034565781,1.929370789951051e6,62770.382542774285,86473.9606400484,1.3100826923857065,1.5053776444192486,568765.4944520043,471534.1821575304,404013.54356411484,533698.339032946,1.2823807610262463,935571.9291715954,47.03375268145411,1.25548093832122,3.0654534439548876e7
t8,991376.4861437088,615750.7049079994,2.5851428334585793,437491.5103402595,432236.97887861874,169759.68236119853,466978.4745131425,345628.20190716285,1.0072926056115055e6,1.3111086080199499e6,54810.05254558522,367325.91266227176,467742.846013844,1.344500007242933,1.0779716302561553,258776.4427970836,2.471992951235956e6,2.0409044062173627e6,487033.46921961743,1.2247981422525533,20396.806554480754,2.2294103261094738,1.3323628791661333,256997.05149000636,3.526160655482853e6,233726.88769413147,1.8206561205315846e6,563452.4902101732,102124.92561065224,2.7947948620414365,139469.90207181635,1.3578275429601031e6,207604.95517239318,29484.411589101157,960909.8825028562,2.3100209914571264,30592.59338042232,187241.64908092152,137078.38881443784,1.5066214564069789,173209.9630523521,1.0087252010303758,1.8069703890153791e6,308976.71430678916,1.929370228379823e6,1.2934401034629142,8.039701549272852,12058.985306928102,3.349194609295528,53486.48156285382,306660.17993739055,404018.2195063704,596626.4724946136,4.694117034242515,935572.374216896,63252.65999351766,43625.6379775645,2.8133796693073303e7
t9,991376.5985795772,615750.6851870408,1.7746801554048808,437491.1503965831,84682.51895061108,59307.1782160237,466978.2060375283,345628.0388478777,1.2709318179941766e6,560852.3731590871,54807.795673238485,1.2488839430879897,385029.777089447,4.500833882924087,1.3643547660956241,108253.64556322401,2.9331561292104595e6,1.8871699760162875e6,591100.3005245647,2.97263161509554,376833.5574796722,8.156221022496688,1.673447855389636,256998.87416531102,3.585783197952895e6,36536.486805836656,1.8206564658518457e6,1.811499246888823,388913.9057675137,2.0077387584711017,3.1755028389693765,382573.11357727606,207604.3525509948,69393.31156882836,624737.5112454758,48.64741614509037,1.2097031124847788,199312.806916252,125557.98341770055,916001.3042962131,173209.55269564624,1.2272248079947994,1.806970035643308e6,308976.4368395863,1.9293701143155438e6,1.655294268897259,1.4304569410669856,1.4894508181164565,841760.2615268468,774179.3057300742,660903.5578548397,404017.67875801947,2.306718983887795,192790.21293639974,935571.4793489393,2.0936469724594544,2.049411544628506,2.7811258493808426e7
t10,991378.8444398752,406154.9497881956,1.599589217011867,437490.58039730514,1.4987754978911874,29168.846399398863,466978.0379833765,331660.2191654266,1.3751108478250375e6,507756.333400416,1.2036297126972466,649580.8199587375,369961.50570328126,2.036105429721174,1.5226220005477398,196601.06852599914,5.556401116663093e6,1.7965286436227988e6,639576.1428739855,2.1433601090581263e6,310197.0163351427,9.144471018109233,1.871861544077909,256996.22846497927,3.5857827627427164e6,6365.978706141738,1.820656665455818e6,1.5824993087753008,527406.654070395,2.2353647533485157,11.082897676639488,678985.7349983404,207603.96379729692,156981.9208287451,175179.16835598226,53.58190128945627,249104.47699316533,684722.5788969352,299752.2063193383,3.167861896368316e6,173210.83258559537,1.4280853308637838,1.8069674162206827e6,308972.46530310076,1.9293662687184487e6,32080.448372255578,3.732576843971773,1.6722743323671352,5.207000362071729,824403.7574299785,787973.6232882636,404018.50769495656,2.270672634903649,192790.87324684503,935570.8826178532,2.3944603672265745,1.9031188732124966,3.542076636152253e7
