Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,Total
AnnualSum,2.671429228825201e7,1.8072073788529616e7,4.031686740122917e6,-1.5670730762014112e7,-1.1632243024560192e6,-7.332130996668939e6,-1.0413263343371276e7,-725361.1860132808,-7.285248410490038e7,-1.764074538606974e7,1.341432432345157e6,-1.1978292446857322e7,3.5662979348504834e7,1.4469885488675698e6,812997.4203856166,2.073423190299531e7,1.7069853429534143e8,-1.862047323499416e8,-5.5996306234074235e7,-1.2690773040094659e8,8.738393581286594e6,-1.5645378966102216e6,-3.011945597781269e6,-1.6850266754631802e7,-3.7490033395425564e8,4.961076431679491e6,1.888056431908629e8,-465042.752559567,2.8031564741187975e7,-4.4210439591355845e6,-2.917862929052658e7,-4.972639355580304e7,-1.1446391964169238e7,-7.508171420538469e7,-227951.67514262383,-1.2406797920069862e7,1.0485722504691362e7,-2.813203145058755e7,-893070.6438803552,-2.2265446026367065e8,2.255740240977904e6,1.2274105715828482e6,1.084703363781758e8,1.2238438635460284e7,5.538046597680236e7,-4.991256323625562e6,-9.189510792229602e6,101373.9801258833,2.1333651941989467e7,2.217883766634702e6,-1.5351511354147774e8,-5.728833340684233e6,2.7285993883505976e6,9.295455575938659e6,-6.741207231473188e7,-654184.2523637685,-2.8092569263114765e7,-8.716421795546587e8
t1,7729.268698045102,6887.539953841952,0.001347196113667279,-4571.405092519545,0.0010936474504436183,-0.0035642366970072194,-1332.3791548762085,-0.00966649954269384,-627.293617148645,-17005.299426333593,760.1902960131739,0.008103424485212212,5110.012449987708,1039.3772854578142,0.5310644124975847,0.48132123212693434,9.870354970382056,-9634.712477225334,0.016044716700518633,8320.07789977392,0.006043517664397667,0.003652287871008087,0.007811021852138182,-3564.4892422836883,-31427.59842515881,-4108.065597520488,22700.648586045852,-0.0016083038655765251,-521.2992775438162,-1703.9852560057748,-5338.998579320644,-2971.42788969598,-2489.2661380692457,-810.8967200267186,11089.675779130826,2406.741045788139,-0.005516573011300334,-169.8314604570184,0.008994507571327715,-323.87225924904175,1219.7692352269944,-0.01117917013230721,14681.112564793448,6943.286076780982,7899.563894969181,3219.080592905336,7340.685157851388,10472.712866435368,-0.0038739370126992106,1451.2201714965993,-9867.20883869837,-3497.9916751887267,-2552.3814238099126,3197.1856012579847,-16529.54753733687,0.0008660742940972989,0.00776957893015024,3431.107125201031
t2,8033.8706038771015,5826.701764330027,0.0003941912207130411,-4571.455539011575,8.571891447500135e-5,-1960.1060913608587,-4731.278768310272,-0.010253207831909866,-3793.272661693619,-17005.29945422317,760.1792085861424,0.0008003219706734552,4975.233492861004,1039.347939332128,0.01664046926654353,2225.45717428883,7928.612823644792,-20239.717284721926,0.0028490148092512823,0.018450253567011386,543.8493732031823,0.00016958980046152485,0.007739731468217199,-3564.4856670569725,-39366.09112824583,-0.0028850327479849965,20512.551851634013,-0.0010264027555125666,-0.013909527600594995,-1703.9758139843275,-4998.033039327805,-2321.571827035544,-2489.2637843051425,-981.703898235373,9280.50471712143,0.5426448244841402,641.8585259419876,-0.004422932306295911,0.16496925109225158,-144.09096516796677,1219.5208818069843,-0.0019080780038502468,18338.08731953238,6943.279573180321,10675.62604660555,3219.0655161013096,7340.6788950254695,9431.154766301186,-0.0017471850264926612,0.018573125176160703,-12982.717901745671,-3497.9794042970484,-446.4292955308955,699.8695164642572,-14083.244536425918,-0.0006015473405999131,0.002910003629228734,-19244.527598260032
t3,8033.83751600239,6887.588947891873,0.002306295751700961,-3056.561505720134,0.10119551376762184,885.4012890410661,-4731.141015557278,-2858.778161096497,-10187.209486767595,-17005.29947430896,0.007553738361474986,-0.011245420957590175,4599.613476567223,1039.3328735330015,0.0030674782102452476,1869.184452984801,16879.631485902002,-33821.59582683551,-0.028803629061030706,0.016107421584575503,3745.8726570861363,-0.009429720007066173,0.008538583481466576,-3564.4836880915946,-52587.35411929756,0.024663867176866184,32736.274670185237,-1.603210095043313e-5,0.009024945705003964,-240.53836729278282,-1597.9053169226243,-1400.8658872018452,-2489.2602154591173,-1545.3758001128183,7114.18553685589,0.5835984011428733,-0.00035183615964956685,-0.03332605852390471,0.006195572782255274,-3212.2382978403375,149.0502846795655,0.0023107918298844845,25123.151684758894,6943.227620295248,15673.185078606539,0.04897776851865818,7340.675646479672,11220.969171349232,0.007621743301180575,0.020340586097726834,-9377.485758470479,-3322.1816519419194,-2437.084760256548,0.003694406262812197,-15972.092841535976,-0.00400381947033904,-0.003024171242105239,-19165.514786064337
t4,8033.875511841435,6887.590674182074,-1516.8353375824215,-4571.489022977077,5385.258884434617,703.6059849338906,-4731.292325807354,-2858.793940844567,-16007.457906671725,-17005.29947976209,0.006949408594013323,-0.011131993542436757,4561.694366539626,0.009055272816002881,-0.00010310648529043112,3046.226355934143,25365.56256023753,-39997.64577407905,-3645.3862806576385,-0.0044848268289163825,2456.1623027603478,-0.03374077371104517,0.00856855517652571,-3564.472430664481,-56087.23822623228,1840.0852632179092,35215.76952540887,-1669.9559162929718,0.06674685313868495,-696.2544994182263,-0.06043071870250316,-1027.5845278915535,-2489.2602291512603,-1444.9692038716448,6724.4652219680065,0.5681359360472487,-0.00025563823924987564,-0.03284154493117598,0.0034894220742155845,-10972.688536858366,0.026361688426377573,-0.0016796782687707743,33838.390602906526,6943.291808438577,15673.193899614886,1948.2904057522371,7340.645241944522,11220.441276924917,0.012619348655640381,11961.15139327127,-8631.236086103807,-3497.958640817782,-3566.7232616928072,0.017814543424988415,-16529.53283660089,0.3909131887152207,-0.002791338541449736,-11365.409989068768
t5,8033.844972034403,6887.588055476898,-0.010120496913777898,-4571.4844885551565,5139.164199986316,2193.7651027525617,-4731.287741021813,-2858.791197543737,-12473.225016057386,-17005.299476940898,0.006322646612390343,-0.011306721661058186,4656.8119658321975,0.008202623819898756,-0.0010145417264881352,2391.6627991567625,28608.549037750887,-39997.6452433503,-7465.261914834273,-0.005014435459718829,3113.6251151741308,-0.07235191814704799,0.00856405395769657,-3564.471141413857,-57112.47455757464,4107.6098843938125,35215.77967645946,-1900.4778956079049,281.8904886466092,-0.07674213012784845,-0.030483813007269593,-5090.088200920238,-2489.2602454182693,-1324.2790215349003,7074.611334701642,0.5844052728594276,-0.000293210672094438,-0.03293115089191073,0.006713748873468163,-10404.289344479632,1219.4914549238845,-0.001672855012969926,33838.390901922474,6943.291980999988,15673.191550857018,2890.539190294754,7340.64000016844,9676.600722836623,0.00025992799722568736,12744.021075251914,-8410.924278225704,-3497.9768661855405,-2471.0941199001286,45.61497366646473,-16529.532849072224,375.16117160910596,0.0026138929982436523,-3445.6427928467665
t6,8033.888417326125,6887.592918858422,0.003096422443310699,-4401.635065834347,5385.286497760522,1877.4863606765769,-4731.287747455431,-2858.791218886324,-12317.41984128424,-17005.299474994434,0.006456908740399862,-0.011239288000040162,5068.127410004712,0.006019909564634487,-0.001009085118630853,3846.9803031936817,28044.408222538415,-39997.6578521679,-10858.643946988617,-0.007923348258853649,3745.8785416808105,-0.07269079766254885,0.008566452681393562,-3564.47139003323,-57344.58311444526,4108.080483444099,35215.783463815606,-1704.8215148409479,1082.943666663047,-1148.0360916440898,-0.06597506537025964,-8225.84937316723,-2489.2602629833013,-1422.6551136829353,6860.77294498806,0.5694631269978048,-0.0002062070278131457,-0.03293163454747866,0.008901262072698465,-7112.237970685324,1219.7231505826705,0.003774179931440882,33838.39081608302,6943.291837292567,15673.19165368558,2487.1869814786533,7340.640628130695,3018.031226178997,0.0009409709593922391,13195.190964087571,-12804.751103785024,-2822.696959472208,-4834.631160880359,0.003579576720927871,-16529.532330922557,0.3972579801204037,0.002070843163381257,-18300.566893476513
t7,8033.890716441399,6887.593782162052,0.010818884543144175,-4571.497315148277,5385.289590117934,1673.5644794841226,-4731.287703552707,-2858.7912046625133,-12344.948359228349,-17005.29946391446,148.77898279342145,-0.003126860278957265,5851.8112389128155,669.5143620700537,-0.0010186665837079065,1012.9306831335618,29781.83377839779,-39997.67191087498,-10858.724054572443,-3834.1252877963975,3745.886514139918,-0.07267134175301862,0.008463759258463528,-3564.487865140284,-58022.384658174844,4108.075614908142,35215.78448454449,-2514.141645739201,5028.997496505558,-1703.9343447127994,-2135.067241176183,-10852.297469773031,-2489.2605748415954,-1549.0127042005233,7559.7385128286305,0.5835308890281521,-0.006518785300770195,-659.6719995296623,502.9812150114178,-4470.211680834853,1219.7846659682352,0.011945024523786001,33838.39777769613,6943.297927932566,15673.197969815265,3218.9687154953535,2550.8349015794697,0.003184839143496445,0.004361965868705367,13477.840226777787,-13909.543306936122,-3497.9490471736403,-5146.556189955608,0.010688067507269994,-16529.52971879087,0.27391368202720096,-0.0001255140931834378,-30716.576664069336
t8,8033.840275284206,6887.587970321635,-0.012191958710709161,-4571.484417985955,3400.757865112471,2414.781003008704,-4731.287712736413,-2858.791224627995,-11167.317108979792,-17005.29945275464,760.1919767794328,3084.1760316058408,6320.842122183282,0.007163208931775718,0.0008220409680854236,5553.133080646772,20738.191268421648,-39399.68788131551,-8268.809878477734,-0.004679669514084413,202.74641193800048,-0.018085168393246216,0.007707359490363982,-3564.4463276001406,-57057.60672060897,4107.669498154461,35215.77972986532,-2514.288229065277,1833.4720249564646,-0.028109293018858533,-2078.5296443136785,-10294.364685083845,-2489.2632616889387,-1052.998350017654,11647.38663245245,0.023437494950492025,-636.0112406672483,-1895.1536074636347,1230.502400645827,-0.010449130951294669,1219.786047420655,-0.0013734057086337748,33838.39414674046,6943.294351406118,15673.19142189647,-0.023377379403354655,0.2199805084549035,311.58687817754213,-0.020936792279753372,1267.4390481930616,-9046.005980523547,-3497.990745788345,-5753.386253965271,0.06938226020102736,-16529.538853459617,375.38310435489075,299.6225096576743,-33052.296487825806
t9,8033.841039733236,6887.587623938912,-0.005293449059847359,-4571.480056693471,666.261542921264,843.621097487559,-4731.2844910702715,-2858.7895739555597,-14090.146328758976,-7274.343060854013,760.157245912466,-0.0005895862895861179,5203.096112414408,0.04310095483740781,-0.0011842587882820678,2323.025360288431,24607.00869560392,-36431.838817974465,-10035.646651509562,-0.029274815066620566,3745.854871182209,-0.08263979395332657,0.009763892912660499,-3564.4715512036196,-58022.37472584036,642.1065668549236,35215.787677959735,-0.0035677619465398023,6982.284215474891,-0.01435792564941699,-0.03506297384443076,-2900.4720551250334,-2489.2550332705673,-2478.3128484297863,7572.568757804594,0.6520639174658054,-0.007489561412085771,-2017.330184056819,1127.0867218479532,-10827.431332346276,1219.7825592585784,0.0011937614557112018,33838.38404934068,6943.284486932801,15673.190241383669,-0.031796093092632254,-0.0009124964190069355,0.006363674749843526,6596.861900198695,18345.464323664117,-19495.65828210945,-3497.9851987961792,-0.016523240510018775,3197.17842330767,-16529.520657938498,0.003963091167754756,-0.008225205626862835,-11391.427804291256
