Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Total
CO2_Price_1,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
AnnualSum,124956.21616645332,4.619236560929401e6,1.0342917721166128e6,1.825782492384845e6,3.1235124472667896e6,1.7477564399528385e6,3.5157169107990246e6,277977.01621575444,5.559758940896549e6,983608.8483985972,91070.67352373424,105832.70083188705,2.544745608715656e6,1.5075293457512988e6,1.1125233738654634e7,1.197730358364502e7,1918.8916332948327,30936.89807976781,5739.834799887908,232507.44942123813,1.7912153690096447e6,39695.71857844713,775988.3833179009,444038.4857848861,192271.08907060503,365991.9187470998,5.404461733469187e7
t1,9.210851245133037e-5,9.339496677086418e-5,7.198837587886562e-5,19.61540745691792,0.0001257955652671319,0.00013279799425222876,0.00012539362048629568,0.0001259971701361033,0.00014605932502059307,9.839302042363947e-5,0.00010500686566386526,0.00010113091774119977,0.00010911007322523134,7.466652595342596e-5,0.000137021084675441,0.00014696065282473404,9.253895379944939e-5,0.00010639934886165481,0.00010638091342177834,9.83609371727988e-5,9.528642566263147e-5,9.694853630069505e-5,0.00010341710323653831,9.950821090760862e-5,0.0001381883655124256,5.740762370141573e-5,19.61808771800727
t2,9.188539930564292e-5,8.92575919874459e-5,7.24901763977776e-5,18.291536699302352,0.000125582908665536,0.00013213351031253059,0.00012458597626900097,0.00012498740660822136,0.0001444435087741386,9.772082120293949e-5,0.00010427311292540242,0.00010039884249200114,0.00010855435639288504,7.385526097106685e-5,0.00013604939707759613,0.00014365032159166654,9.222541529969176e-5,0.00010597105133727421,0.00010576203391159659,9.780454436049434e-5,9.455094020408843e-5,9.677089936270346e-5,0.00010238563191629815,9.889373457694246e-5,0.0001369100855744324,5.706342697263242e-5,18.29419490565684
t3,9.105095082512995e-5,8.59207126517139e-5,7.309990045084247e-5,18.648242777616137,0.00012553015008625264,0.0001312683375123962,0.00012353831897365136,0.0001237525700063363,0.00014264661911555352,9.694148121412556e-5,0.00010339148810087776,9.953732430828821e-5,0.00010785285627010226,7.357795960017684e-5,0.00013499715531220202,0.00014201815666584652,9.156618648488967e-5,0.00010526652363752446,0.00010483370409924941,9.704734946371942e-5,9.367685334011424e-5,9.645284137320661e-5,0.0001013077473186428,9.874390455856787e-5,0.00013575668760552043,5.6652368776750936e-5,18.65087920576389
t4,9.048779561020955e-5,8.52539185219742e-5,7.281560627139019e-5,18.489084599383503,0.00012549126243234613,0.00013123417803814037,0.00012346350983618567,0.00012302354193994484,0.00014233885893784283,9.536264539089512e-5,0.00010336559052929629,9.95174291297448e-5,0.0001078561766093144,7.355221060945683e-5,0.0001349528018116164,0.0001418954851247287,9.05533862928889e-5,0.00010511300180606404,0.0001047003233929979,9.658762948159435e-5,9.347088782828937e-5,9.614872437751673e-5,0.00010104668508644453,9.830601990083377e-5,0.0001353584207145356,5.640243746245311e-5,18.491712897910638
t5,9.01574937268431e-5,8.436272715115251e-5,7.217595498693089e-5,18.05101481390171,0.00012544963364075236,0.00013121576074663288,0.00012342839212973311,0.00012296268779047622,0.0001421939244058421,9.525057187854196e-5,0.00010333529741414171,9.949644082196672e-5,0.00010782001826913604,7.352506179760196e-5,0.00013491363574825207,0.00014187003709055366,9.056476182100798e-5,0.0001051396935831639,0.00010468562212065846,9.655383556769173e-5,9.356339746928207e-5,9.617909336046027e-5,0.0001012169783028077,9.768424818849763e-5,0.0001353317234356905,5.638456784675148e-5,18.053640275461003
t6,8.962452076474972e-5,8.424060641863163e-5,7.207054390040543e-5,17.470125124857134,0.00012542096862744412,0.00013124273192637324,0.00012345903086764579,0.00012289881696237378,0.00014219431812165256,9.520593633164414e-5,0.00010333289032786892,9.950419493485834e-5,0.00010786560933718563,7.352123223063205e-5,0.00013495549023693202,0.0001419643967662413,9.041494968284836e-5,0.00010499905674328272,0.00010465471334201133,9.650304349930287e-5,9.368059775475974e-5,9.660838875874065e-5,0.00010135544130588396,9.766113115558127e-5,0.0001352619633305745,5.634683301051594e-5,17.472750112263473
t7,8.945465467776954e-5,8.41887790216249e-5,7.19354244769638e-5,16.812368560047158,0.0001250163324859723,0.00013135520626947483,0.000123608343516692,0.00012350826810733439,0.00014225877602826176,9.522387053465073e-5,0.00010340411078835572,9.96036253577128e-5,0.00010795160259861971,7.365403972004793e-5,0.00013511501849234676,0.00014225323486121252,8.738862589585305e-5,0.00010503846444919469,0.00010465013409716165,9.630154133522595e-5,9.424078270348841e-5,9.699925561912924e-5,0.00010203140504595173,9.762363920973465e-5,0.00013499392935317664,5.6213957028494246e-5,16.81499257306884
t8,9.017310262093491e-5,8.409802304803053e-5,7.184954990029432e-5,14.474885023277603,0.00012393839387558287,0.00013221265517920658,0.0001246155668091749,0.0001240716615496427,0.00014344612406100182,9.522297570712411e-5,0.00010392866357507255,0.00010010291854819626,0.00010881906878300122,7.421932338418024e-5,0.00013574748983083925,0.00014424836083894285,9.05966243180183e-5,0.00010588254375555445,0.00010533376829174797,9.718501581795827e-5,9.520963702241742e-5,9.710384204604381e-5,0.00010236689590462526,9.762735058614234e-5,0.0001363431811779989,5.67663781330759e-5,14.477526132392367
t9,9.009911979848983e-5,8.38456820881107e-5,7.154975526748778e-5,0.00012450410892923526,0.00012317185483438835,0.00013030560080731196,0.00012211970262622826,0.0001221747047487244,0.00014093215346881136,9.524761476947009e-5,0.00010228358451297179,9.842024172646935e-5,0.00010705999431392333,7.27949564257526e-5,0.00013367195606889446,0.00014044601424800112,9.058165746320628e-5,0.00010466330998224491,0.00010401310460087615,9.564312796330742e-5,9.246683003414266e-5,9.554368446422712e-5,0.00010108651845473363,9.740790829977751e-5,0.00013428698141594315,5.579204810970508e-5,0.0027301122154224345
t10,9.001463579417689e-5,8.382127069174016e-5,7.045747104781689e-5,0.00012422810282990558,0.00012319845360418344,0.00012956881816560413,0.00012121455810747919,0.00012114912337430436,0.00014006232899163855,9.532882913729377e-5,0.00010155662042084159,9.76684186347618e-5,0.00010646600253041627,7.275813436510372e-5,0.00013276336500855974,0.0001392164217842754,9.051870547773714e-5,0.00010434550357222285,0.0001034633324963727,9.506803895252325e-5,9.218175927254301e-5,9.475520040347884e-5,0.00010106943190091983,9.64015640256122e-5,0.0001332138591140631,5.544925222914962e-5,0.002715939201932724
