Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.1753967067935266e11,9.314476783382528e9,8.783844054989212e9,1.340884757774991e10,2.039715721277792e10,1.1707311678921019e10,1.2853744321935263e10,6.957478896179706e9,1.1050387758544456e10,1.5382293603182428e10,1.1658179106378708e10,1.2056202259478543e9,6.972429937017029e9,5.534588811635971e9,8.23023047345489e9,1.3758015926075418e10,2.5386496874888767e10,7.600277873649427e9,4.703940036434997e9,3.5557786387978506e9,9.897202838360514e9,1.5950898577139795e10,1.44178709739064e10,1.8726686214860996e10,8.995339576948183e9,2.2726169104906174e10,3.1485859458160086e9
cFix,2.4727256087097e11,9.08662272272e9,7.48548720887e9,9.98885257847e9,1.4798765940220001e10,1.05295207522e10,1.076646917563e10,5.53165975699e9,8.3124951425e9,1.306971662792e10,1.054765095747e10,1.0195711674599999e9,6.56015314079e9,4.377629110239999e9,7.73243302944e9,1.126297558551e10,1.848525429743e10,7.550422060999999e9,4.56596548475e9,3.47589553679e9,9.47345332986e9,1.271478174928e10,1.295486592324e10,1.533648981422e10,8.4692860647699995e9,2.01289657945e10,3.047177918700001e9
cVar,1.0710020432134893e10,2.5560355452221774e7,2.6005972686847338e8,8.563183229149542e8,1.2648372407342925e9,1.5845074005293813e8,5.975738242859427e8,4.046084601138408e8,6.09890629937082e8,6.354629013526059e8,2.869716623963383e8,2.0509597799360417e7,9.543571171162733e7,2.6553354906562543e8,1.1062227728897956e8,4.661626931908207e8,1.9945944974038856e9,7.26694800293802e6,3.2070958583179064e7,2.0810618678139906e7,4.211673901741322e7,7.757206850396768e8,3.461190415728332e8,7.617521356594357e8,1.105790569804122e8,5.506009591905701e8,1.039109884324591e7
cFuel,2.9926484804491726e10,1.602880521731581e8,9.120197333954055e8,2.2483420228923707e9,3.7096826301165156e9,9.14076223618314e8,1.285251144313963e9,8.815804292294862e8,1.8367225415080814e9,1.447259606138371e9,7.403201682666314e8,1.3430514154436052e8,2.9641274253154576e8,8.139750271714247e8,3.591696067188015e8,1.7414586296819627e9,4.289411306365323e9,3.439634396543279e7,9.816561611427213e7,5.5452035058202855e7,2.824198880816204e8,2.2202696108614407e9,1.0140888800709872e9,2.299496710142633e9,3.801612285941036e8,1.7032707365762103e9,6.848874935977493e7
cNSE,364794.8462597298,14398.72189769685,13160.227790688978,15278.323228060024,13747.466030884756,13814.230088306502,14600.434447639824,12459.760144528118,14182.560797347887,15070.498312221798,16939.40792324984,13236.868025496586,12310.391289693333,13211.998856533508,13560.606140608395,16444.869411930547,15749.039055673034,13684.316337611972,12629.459269194276,11811.60417094609,13658.914482097387,14524.743394819163,14864.70788017655,14430.257874086408,15038.190720785304,16225.549134055203,9761.699555393134
cStart,4.41442212143788e9,4.1991254315250345e7,1.2626422562754516e8,3.1531937514935595e8,6.238576542410781e8,1.0525014881967756e8,2.044355772709103e8,1.396177900862351e8,2.9126526203849584e8,2.2983939727314013e8,8.321937883781458e7,3.1221082276108112e7,2.0416031592566367e7,7.743791316006564e7,2.799199940096845e7,2.874025728232233e8,6.172210246504977e8,8.178836364719533e6,7.725347528276718e6,3.6086366673375987e6,9.919922248699784e7,2.4011200721528164e8,1.0278226431470022e8,3.289331245810542e8,3.529818841294833e7,3.4331538909025687e8,2.251841721343187e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.2169848011144202e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.519364780749528e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
