Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.5802198644010168e11,7.812393903143562e9,6.81684698903318e9,8.772881209152784e9,1.8170400562474438e10,1.1738133223918184e10,1.1917164992356308e10,5.832994526107034e9,6.001407112000079e9,1.474665370338096e10,7.699184926241441e9,3.359043725074658e8,4.962328248287053e9,4.828494414743675e9,8.5067256928547125e9,1.1637988869356092e10,2.7178269787681053e10,8.284955366354406e9,4.89401753241037e9,3.0241263004919715e9,1.255155203966498e10,1.4165768916099442e10,1.246656373498553e10,1.515962035319646e10,6.865042516274024e9,1.9331569557638214e10,4.175687148522131e9
cFix,2.222183337648299e11,7.68989735413e9,5.63162704813e9,6.886907658909999e9,1.3496795915989998e10,1.067291214045e10,1.001621385327e10,4.911690112160001e9,4.61651082169e9,1.2734732778490002e10,7.49203246975e9,2.4887694659000003e8,4.57151986871e9,3.8677264629200006e9,8.071251665079999e9,9.62562531952e9,1.951331388585e10,8.26089330141e9,4.781642589210001e9,2.95044755331e9,1.234083756339e10,1.1416878565440002e10,1.0824007181089998e10,1.2521731818099998e10,6.49792870318e9,1.847585555805e10,4.1004766300100007e9
cVar,8.489522589330849e9,1.3742262239417385e7,2.4628967401818758e8,4.701814234332105e8,1.076947709920358e9,1.4397552339687222e8,5.183718673825267e8,2.4687647656653124e8,2.4871999816031167e8,5.385765368664043e8,3.6576157679475546e7,1.1275750371529289e7,8.521928846451709e7,2.449034896974792e8,1.0438888192235732e8,4.054442172776113e8,2.124436639326494e9,2.371693650760651e6,2.724830112262877e7,1.832256558821567e7,1.8386011434880897e7,6.584697677528696e8,3.879918460913974e8,6.036046748855383e8,8.885655679886119e7,1.6149961244639468e8,6.845662836345513e6
cFuel,2.373260041796826e10,8.563420182117887e7,8.200558546001793e8,1.2293307171103375e9,3.1312074914386578e9,8.427553221060325e8,1.1739145010138674e9,5.819564238273017e8,9.340740040985521e8,1.2680106317990644e9,1.5450362034823996e8,6.1801009354650445e7,2.804982067599432e8,6.958242008145456e8,3.189634786190698e8,1.443923567693159e9,4.76200097672503e9,1.6372739561475398e7,7.743461404686792e7,4.989677975719023e7,1.30225272065767e8,1.8905041546692104e9,1.1108534678587792e9,1.7873821663737066e9,2.5537886188742173e8,5.82060333056636e8,4.8037820560629226e7
cNSE,3.1432137995765638e6,124261.71882118983,114436.19068956054,134805.59979677675,110072.76032968832,125625.95855652577,120591.37501543383,118248.93473844018,119188.71726780577,126324.76450540229,145114.22276024934,132929.04711046148,114119.47198455261,121176.23630945152,123328.30409293855,133823.52785230684,124331.78133095455,117512.19294547416,113380.82745670702,109002.97829777494,116931.62099888177,114358.47938330517,123616.02340560465,117596.59301272487,125045.97714770274,126598.02937994088,90792.46638675015
cStart,3.433076012947216e9,2.299582323414507e7,1.1875997609412257e8,1.8632660409944245e8,4.6533937236509657e8,7.836461200671995e7,2.0854417931489766e8,9.235326461846177e7,2.0198309933394754e8,2.0520743146098545e8,1.5927564240964536e7,1.3817737144175569e7,2.4976764880606893e7,1.9919085075341295e7,1.199833892919458e7,1.6286194133747023e8,7.78393953998197e8,5.200119539224407e6,7.578647203416221e6,5.350398858268035e6,6.198626115333526e7,1.9980206975797722e8,1.4358762392195058e8,2.467840972442037e8,2.275334843059317e7,1.1202745605580024e8,2.023624264876781e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.4509800920387813e8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,212432.0315896629,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
