LOAD_ZONE,TIMEPOINT,zone_demand_mw
Eastern,7488,483661
Eastern,7489,448052
Eastern,7490,422668
Eastern,7491,407326
Eastern,7492,400037
Eastern,7493,401417
Eastern,7494,413228
Eastern,7495,448546
Eastern,7496,511345
Eastern,7497,565685
Eastern,7498,571620
Eastern,7499,553269
Eastern,7500,541653
Eastern,7501,538668
Eastern,7502,529483
Eastern,7503,515709
Eastern,7504,518863
Eastern,7505,549619
Eastern,7506,614328
Eastern,7507,693479
Eastern,7508,677650
Eastern,7509,601343
Eastern,7510,562032
Eastern,7511,520154
Eastern,7512,480280
Eastern,7513,444807
Eastern,7514,417963
Eastern,7515,403038
Eastern,7516,394951
Eastern,7517,396144
Eastern,7518,407330
Eastern,7519,441796
Eastern,7520,499344
Eastern,7521,547568
Eastern,7522,551579
Eastern,7523,532506
Eastern,7524,522097
Eastern,7525,516023
Eastern,7526,499675
Eastern,7527,487813
Eastern,7528,490122
Eastern,7529,520978
Eastern,7530,576837
Eastern,7531,642227
Eastern,7532,622451
Eastern,7533,549448
Eastern,7534,516999
Eastern,7535,481908
Eastern,7536,448805
Eastern,7537,418211
Eastern,7538,410195
Eastern,7539,396934
Eastern,7540,383673
Eastern,7541,381539
Eastern,7542,381228
Eastern,7543,394391
Eastern,7544,418055
Eastern,7545,433704
Eastern,7546,445513
Eastern,7547,465057
Eastern,7548,485121
Eastern,7549,497532
Eastern,7550,504483
Eastern,7551,504923
Eastern,7552,497925
Eastern,7553,501593
Eastern,7554,523086
Eastern,7555,541313
Eastern,7556,553161
Eastern,7557,555497
Eastern,7558,547199
Eastern,7559,529763
Eastern,7560,496961
Eastern,7561,451862
Eastern,7562,405238
Eastern,7563,372070
Eastern,7564,358077
Eastern,7565,354672
Eastern,7566,352746
Eastern,7567,359310
Eastern,7568,374536
Eastern,7569,390174
Eastern,7570,408495
Eastern,7571,434007
Eastern,7572,457455
Eastern,7573,474350
Eastern,7574,484753
Eastern,7575,489973
Eastern,7576,486756
Eastern,7577,494932
Eastern,7578,522696
Eastern,7579,542604
Eastern,7580,559297
Eastern,7581,569984
Eastern,7582,558643
Eastern,7583,532697
Eastern,7584,493885
Eastern,7585,445464
Eastern,7586,382102
Eastern,7587,346729
Eastern,7588,338118
Eastern,7589,338320
Eastern,7590,346697
Eastern,7591,373290
Eastern,7592,417151
Eastern,7593,465787
Eastern,7594,494972
Eastern,7595,502043
Eastern,7596,509681
Eastern,7597,517812
Eastern,7598,518091
Eastern,7599,513828
Eastern,7600,518979
Eastern,7601,551256
Eastern,7602,614745
Eastern,7603,685077
Eastern,7604,666351
Eastern,7605,578158
Eastern,7606,527355
Eastern,7607,501326
Eastern,7608,463880
Eastern,7609,426227
Eastern,7610,402443
Eastern,7611,384068
Eastern,7612,375102
Eastern,7613,375975
Eastern,7614,386341
Eastern,7615,420585
Eastern,7616,480259
Eastern,7617,540207
Eastern,7618,556232
Eastern,7619,545321
Eastern,7620,540227
Eastern,7621,543321
Eastern,7622,542179
Eastern,7623,532677
Eastern,7624,534123
Eastern,7625,568093
Eastern,7626,635223
Eastern,7627,715414
Eastern,7628,705061
Eastern,7629,620987
Eastern,7630,574245
Eastern,7631,534220
Eastern,7632,488401
Eastern,7633,450245
Eastern,7634,426018
Eastern,7635,410005
Eastern,7636,402202
Eastern,7637,403281
Eastern,7638,413908
Eastern,7639,449737
Eastern,7640,514518
Eastern,7641,572046
Eastern,7642,581201
Eastern,7643,564208
Eastern,7644,554152
Eastern,7645,551075
Eastern,7646,541556
Eastern,7647,529762
Eastern,7648,532919
Eastern,7649,571702
Eastern,7650,638976
Eastern,7651,716827
Eastern,7652,701526
Eastern,7653,623408
Eastern,7654,587996
Eastern,7655,540525
Eastern,7656,494887
Eastern,7657,457309
Eastern,7658,431490
Eastern,7659,414408
Eastern,7660,406494
Eastern,7661,407494
Eastern,7662,417907
Eastern,7663,452913
Eastern,7664,520295
Eastern,7665,578711
Eastern,7666,588936
Eastern,7667,571565
Eastern,7668,561290
Eastern,7669,557510
Eastern,7670,550421
Eastern,7671,536558
Eastern,7672,538395
Eastern,7673,572859
Eastern,7674,640104
Eastern,7675,717558
Eastern,7676,703712
Eastern,7677,625471
Eastern,7678,585048
Eastern,7679,538755
Eastern,7680,493710
Eastern,7681,457014
Eastern,7682,429984
Eastern,7683,412906
Eastern,7684,404366
Eastern,7685,405181
Eastern,7686,416246
Eastern,7687,451054
Eastern,7688,514775
Eastern,7689,572926
Eastern,7690,582006
Eastern,7691,562373
Eastern,7692,548704
Eastern,7693,544714
Eastern,7694,532490
Eastern,7695,514808
Eastern,7696,512914
Eastern,7697,544529
Eastern,7698,610265
Eastern,7699,683383
Eastern,7700,664110
Eastern,7701,584674
Eastern,7702,552190
Eastern,7703,517041
Eastern,7704,481096
Eastern,7705,449352
Eastern,7706,442185
Eastern,7707,427394
Eastern,7708,414638
Eastern,7709,412745
Eastern,7710,413526
Eastern,7711,429178
Eastern,7712,457625
Eastern,7713,475701
Eastern,7714,489985
Eastern,7715,504987
Eastern,7716,518780
Eastern,7717,524286
Eastern,7718,522213
Eastern,7719,513980
Eastern,7720,508898
Eastern,7721,515970
Eastern,7722,546088
Eastern,7723,564945
Eastern,7724,582376
Eastern,7725,594940
Eastern,7726,590408
Eastern,7727,574693
Eastern,7728,539615
Eastern,7729,492372
Eastern,7730,445447
Eastern,7731,409913
Eastern,7732,396488
Eastern,7733,393917
Eastern,7734,393118
Eastern,7735,400944
Eastern,7736,419392
Eastern,7737,437998
Eastern,7738,457409
Eastern,7739,476814
Eastern,7740,491295
Eastern,7741,499723
Eastern,7742,505515
Eastern,7743,500646
Eastern,7744,497063
Eastern,7745,507244
Eastern,7746,537470
Eastern,7747,565782
Eastern,7748,589267
Eastern,7749,598134
Eastern,7750,588751
Eastern,7751,568677
Eastern,7752,530468
Eastern,7753,481584
Eastern,7754,415677
Eastern,7755,380410
Eastern,7756,372652
Eastern,7757,374501
Eastern,7758,385558
Eastern,7759,419202
Eastern,7760,481599
Eastern,7761,541893
Eastern,7762,556542
Eastern,7763,543146
Eastern,7764,536108
Eastern,7765,535887
Eastern,7766,528949
Eastern,7767,519948
Eastern,7768,520037
Eastern,7769,553281
Eastern,7770,617041
Eastern,7771,690689
Eastern,7772,675971
Eastern,7773,596972
Eastern,7774,557856
Eastern,7775,509470
Eastern,7776,466081
Eastern,7777,428840
Eastern,7778,401270
Eastern,7779,384481
Eastern,7780,374887
Eastern,7781,374286
Eastern,7782,384467
Eastern,7783,415327
Eastern,7784,474551
Eastern,7785,531896
Eastern,7786,545367
Eastern,7787,532921
Eastern,7788,526216
Eastern,7789,527323
Eastern,7790,523290
Eastern,7791,512416
Eastern,7792,513677
Eastern,7793,546777
Eastern,7794,611391
Eastern,7795,682303
Eastern,7796,665610
Eastern,7797,589891
Eastern,7798,546814
Eastern,7799,501785
Eastern,7800,460941
Eastern,7801,426057
Eastern,7802,399120
Eastern,7803,382194
Eastern,7804,373063
Eastern,7805,373669
Eastern,7806,382726
Eastern,7807,411693
Eastern,7808,467345
Eastern,7809,523966
Eastern,7810,540414
Eastern,7811,529739
Eastern,7812,523647
Eastern,7813,524496
Eastern,7814,513902
Eastern,7815,501751
Eastern,7816,504978
Eastern,7817,535643
Eastern,7818,591737
Eastern,7819,661245
Eastern,7820,640838
Eastern,7821,560875
Eastern,7822,526985
Eastern,7823,491082
Eastern,7824,453349
Eastern,7825,418317
Eastern,7826,391879
Eastern,7827,372425
Eastern,7828,361504
Eastern,7829,359835
Eastern,7830,363510
Eastern,7831,377625
Eastern,7832,403581
Eastern,7833,438724
Eastern,7834,464371
Eastern,7835,471004
Eastern,7836,474734
Eastern,7837,477013
Eastern,7838,459287
Eastern,7839,434217
Eastern,7840,425725
Eastern,7841,445619
Eastern,7842,489961
Eastern,7843,544661
Eastern,7844,523822
Eastern,7845,460422
Eastern,7846,434455
Eastern,7847,428835
Eastern,7848,408552
Eastern,7849,387370
Eastern,7850,370042
Eastern,7851,359898
Eastern,7852,353700
Eastern,7853,355469
Eastern,7854,361925
Eastern,7855,383169
Eastern,7856,425331
Eastern,7857,470520
Eastern,7858,485902
Eastern,7859,482475
Eastern,7860,481925
Eastern,7861,485265
Eastern,7862,481228
Eastern,7863,472466
Eastern,7864,474733
Eastern,7865,510830
Eastern,7866,577008
Eastern,7867,650427
Eastern,7868,632028
Eastern,7869,556795
Eastern,7870,520853
Eastern,7871,484261
Eastern,7872,449003
Eastern,7873,419307
Eastern,7874,416972
Eastern,7875,402988
Eastern,7876,391060
Eastern,7877,390533
Eastern,7878,392492
Eastern,7879,407627
Eastern,7880,435329
Eastern,7881,458033
Eastern,7882,480724
Eastern,7883,506261
Eastern,7884,528185
Eastern,7885,540203
Eastern,7886,546976
Eastern,7887,544361
Eastern,7888,536884
Eastern,7889,548583
Eastern,7890,584615
Eastern,7891,611760
Eastern,7892,635713
Eastern,7893,645663
Eastern,7894,635785
Eastern,7895,619705
Eastern,7896,582254
Eastern,7897,532269
Eastern,7898,483049
Eastern,7899,446725
Eastern,7900,433689
Eastern,7901,431680
Eastern,7902,431820
Eastern,7903,441599
Eastern,7904,461127
Eastern,7905,477629
Eastern,7906,491114
Eastern,7907,506596
Eastern,7908,518819
Eastern,7909,527802
Eastern,7910,536696
Eastern,7911,539641
Eastern,7912,534887
Eastern,7913,545855
Eastern,7914,583123
Eastern,7915,615927
Eastern,7916,643739
Eastern,7917,654056
Eastern,7918,643074
Eastern,7919,618192
Eastern,7920,575491
Eastern,7921,522563
Eastern,7922,452583
Eastern,7923,415996
Eastern,7924,408563
Eastern,7925,411488
Eastern,7926,424403
Eastern,7927,461746
Eastern,7928,531239
Eastern,7929,594541
Eastern,7930,602482
Eastern,7931,581333
Eastern,7932,568876
Eastern,7933,568536
Eastern,7934,562140
Eastern,7935,549880
Eastern,7936,554816
Eastern,7937,592910
Eastern,7938,665811
Eastern,7939,750520
Eastern,7940,738727
Eastern,7941,660194
Eastern,7942,617580
Eastern,7943,559716
Eastern,7944,506471
Eastern,7945,465652
Eastern,7946,438362
Eastern,7947,418451
Eastern,7948,407784
Eastern,7949,407057
Eastern,7950,417192
Eastern,7951,451885
Eastern,7952,520345
Eastern,7953,590991
Eastern,7954,607762
Eastern,7955,594289
Eastern,7956,589673
Eastern,7957,595496
Eastern,7958,599035
Eastern,7959,591149
Eastern,7960,592988
Eastern,7961,629916
Eastern,7962,702756
Eastern,7963,784620
Eastern,7964,773271
Eastern,7965,689358
Eastern,7966,637793
Eastern,7967,573310
Eastern,7968,520520
Eastern,7969,479906
Eastern,7970,451449
Eastern,7971,432764
Eastern,7972,423002
Eastern,7973,423211
Eastern,7974,434124
Eastern,7975,470414
Eastern,7976,539876
Eastern,7977,607354
Eastern,7978,616906
Eastern,7979,595558
Eastern,7980,580474
Eastern,7981,577229
Eastern,7982,570771
Eastern,7983,551020
Eastern,7984,548559
Eastern,7985,585060
Eastern,7986,660421
Eastern,7987,751111
Eastern,7988,742144
Eastern,7989,660595
Eastern,7990,627958
Eastern,7991,578153
Eastern,7992,528522
Eastern,7993,490179
Eastern,7994,462467
Eastern,7995,445928
Eastern,7996,438258
Eastern,7997,440057
Eastern,7998,452217
Eastern,7999,489329
Eastern,8000,558995
Eastern,8001,620380
Eastern,8002,622984
Eastern,8003,594344
Eastern,8004,575895
Eastern,8005,567061
Eastern,8006,558013
Eastern,8007,537964
Eastern,8008,540615
Eastern,8009,572073
Eastern,8010,644712
Eastern,8011,730552
Eastern,8012,717826
Eastern,8013,647059
Eastern,8014,614892
Eastern,8015,559552
Eastern,8016,511061
Eastern,8017,473151
Eastern,8018,446350
Eastern,8019,429766
Eastern,8020,419925
Eastern,8021,421053
Eastern,8022,431978
Eastern,8023,466836
Eastern,8024,531962
Eastern,8025,592325
Eastern,8026,599681
Eastern,8027,576625
Eastern,8028,562315
Eastern,8029,559409
Eastern,8030,551729
Eastern,8031,534455
Eastern,8032,533740
Eastern,8033,563753
Eastern,8034,630204
Eastern,8035,708197
Eastern,8036,693812
Eastern,8037,613731
Eastern,8038,575380
Eastern,8039,524626
Eastern,8040,483584
Eastern,8041,450427
Eastern,8042,441768
Eastern,8043,426209
Eastern,8044,412107
Eastern,8045,409947
Eastern,8046,409892
Eastern,8047,423352
Eastern,8048,449450
Eastern,8049,469079
Eastern,8050,483080
Eastern,8051,501118
Eastern,8052,519833
Eastern,8053,535571
Eastern,8054,543252
Eastern,8055,540397
Eastern,8056,538440
Eastern,8057,540009
Eastern,8058,565489
Eastern,8059,591330
Eastern,8060,598397
Eastern,8061,606550
Eastern,8062,598595
Eastern,8063,576960
Eastern,8064,539529
Eastern,8065,489796
Eastern,8066,434442
Eastern,8067,395967
Eastern,8068,380650
Eastern,8069,376947
Eastern,8070,374790
Eastern,8071,381647
Eastern,8072,397546
Eastern,8073,415328
Eastern,8074,432527
Eastern,8075,456458
Eastern,8076,479241
Eastern,8077,499906
Eastern,8078,516511
Eastern,8079,518808
Eastern,8080,517332
Eastern,8081,523310
Eastern,8082,551790
Eastern,8083,581377
Eastern,8084,598968
Eastern,8085,605484
Eastern,8086,591057
Eastern,8087,560377
Eastern,8088,516763
Eastern,8089,462930
Eastern,8090,391946
Eastern,8091,352811
Eastern,8092,343820
Eastern,8093,343690
Eastern,8094,353628
Eastern,8095,386179
Eastern,8096,445194
Eastern,8097,503003
Eastern,8098,513612
Eastern,8099,503436
Eastern,8100,502544
Eastern,8101,511882
Eastern,8102,509468
Eastern,8103,499947
Eastern,8104,505841
Eastern,8105,536181
Eastern,8106,596782
Eastern,8107,670824
Eastern,8108,656408
Eastern,8109,577964
Eastern,8110,533942
Eastern,8111,492829
Eastern,8112,446998
Eastern,8113,405367
Eastern,8114,376630
Eastern,8115,358444
Eastern,8116,347438
Eastern,8117,346777
Eastern,8118,355375
Eastern,8119,387232
Eastern,8120,446344
Eastern,8121,506137
Eastern,8122,519100
Eastern,8123,509113
Eastern,8124,507888
Eastern,8125,517286
Eastern,8126,520498
Eastern,8127,516202
Eastern,8128,519611
Eastern,8129,547051
Eastern,8130,613025
Eastern,8131,691395
Eastern,8132,676437
Eastern,8133,592831
Eastern,8134,549185
Eastern,8135,503675
Eastern,8136,454632
Eastern,8137,413494
Eastern,8138,387141
Eastern,8139,370704
Eastern,8140,361019
Eastern,8141,361029
Eastern,8142,370708
Eastern,8143,403582
Eastern,8144,463682
Eastern,8145,525654
Eastern,8146,539800
Eastern,8147,528051
Eastern,8148,524851
Eastern,8149,533080
Eastern,8150,536519
Eastern,8151,525518
Eastern,8152,527626
Eastern,8153,559119
Eastern,8154,628701
Eastern,8155,715448
Eastern,8156,703209
Eastern,8157,622733
Eastern,8158,581369
Eastern,8159,536258
Eastern,8160,487136
Eastern,8161,445551
Eastern,8162,423188
Eastern,8163,406940
Eastern,8164,398199
Eastern,8165,398822
Eastern,8166,409626
Eastern,8167,444827
Eastern,8168,512721
Eastern,8169,577551
Eastern,8170,587876
Eastern,8171,572315
Eastern,8172,565889
Eastern,8173,568022
Eastern,8174,563080
Eastern,8175,549707
Eastern,8176,553164
Eastern,8177,587244
Eastern,8178,655708
Eastern,8179,739697
Eastern,8180,728465
Eastern,8181,655558
Eastern,8182,612057
Eastern,8183,550041
Eastern,8184,498392
Eastern,8185,455964
Eastern,8186,425257
Eastern,8187,406174
Eastern,8188,395405
Eastern,8189,393654
Eastern,8190,402100
Eastern,8191,433288
Eastern,8192,497271
Eastern,8193,561254
Eastern,8194,575127
Eastern,8195,563731
Eastern,8196,559161
Eastern,8197,563234
Eastern,8198,565857
Eastern,8199,561127
Eastern,8200,563548
Eastern,8201,594541
Eastern,8202,656177
Eastern,8203,729491
Eastern,8204,711731
Eastern,8205,630548
Eastern,8206,577003
Eastern,8207,519999
Eastern,8208,474977
Eastern,8209,437198
Eastern,8210,422921
Eastern,8211,405467
Eastern,8212,389228
Eastern,8213,384577
Eastern,8214,382322
Eastern,8215,393675
Eastern,8216,418362
Eastern,8217,440452
Eastern,8218,460995
Eastern,8219,489264
Eastern,8220,515785
Eastern,8221,536375
Eastern,8222,550745
Eastern,8223,550744
Eastern,8224,549810
Eastern,8225,552457
Eastern,8226,577956
Eastern,8227,602106
Eastern,8228,612612
Eastern,8229,618180
Eastern,8230,606485
Eastern,8231,578260
Eastern,8232,538797
Eastern,8233,486268
Eastern,8234,434774
Eastern,8235,395185
Eastern,8236,378203
Eastern,8237,373300
Eastern,8238,370230
Eastern,8239,376061
Eastern,8240,392188
Eastern,8241,412600
Eastern,8242,434866
Eastern,8243,466074
Eastern,8244,496395
Eastern,8245,523628
Eastern,8246,547679
Eastern,8247,557999
Eastern,8248,564011
Eastern,8249,569278
Eastern,8250,598059
Eastern,8251,629578
Eastern,8252,647085
Eastern,8253,655502
Eastern,8254,634404
Eastern,8255,597595
Eastern,8256,549530
Eastern,8257,493681
Eastern,8258,418343
Eastern,8259,375622
Eastern,8260,365417
Eastern,8261,366689
Eastern,8262,376443
Eastern,8263,409690
Eastern,8264,474454
Eastern,8265,545412
Eastern,8266,565882
Eastern,8267,557535
Eastern,8268,560355
Eastern,8269,570117
Eastern,8270,578214
Eastern,8271,575164
Eastern,8272,579592
Eastern,8273,613056
Eastern,8274,685102
Eastern,8275,766848
Eastern,8276,753127
Eastern,8277,665755
Eastern,8278,611037
Eastern,8279,558370
Eastern,8280,504827
Eastern,8281,459699
Eastern,8282,429399
Eastern,8283,407796
Eastern,8284,396501
Eastern,8285,395903
Eastern,8286,405603
Eastern,8287,440036
Eastern,8288,508031
Eastern,8289,582645
Eastern,8290,598830
Eastern,8291,583406
Eastern,8292,576539
Eastern,8293,580700
Eastern,8294,584074
Eastern,8295,570762
Eastern,8296,571635
Eastern,8297,609674
Eastern,8298,684504
Eastern,8299,777286
Eastern,8300,769657
Eastern,8301,689631
Eastern,8302,638687
Eastern,8303,586185
Eastern,8304,531597
Eastern,8305,487208
Eastern,8306,459910
Eastern,8307,440880
Eastern,8308,430840
Eastern,8309,431050
Eastern,8310,441843
Eastern,8311,477504
Eastern,8312,551107
Eastern,8313,625793
Eastern,8314,635012
Eastern,8315,610572
Eastern,8316,596979
Eastern,8317,596683
Eastern,8318,594676
Eastern,8319,576344
Eastern,8320,578827
Eastern,8321,615977
Eastern,8322,690783
Eastern,8323,782819
Eastern,8324,778659
Eastern,8325,698026
Eastern,8326,652925
Eastern,8327,593304
Eastern,8328,539565
Eastern,8329,496047
Eastern,8330,464236
Eastern,8331,443989
Eastern,8332,434325
Eastern,8333,434833
Eastern,8334,447007
Eastern,8335,483200
Eastern,8336,556977
Eastern,8337,629071
Eastern,8338,635039
Eastern,8339,607377
Eastern,8340,589235
Eastern,8341,582697
Eastern,8342,571455
Eastern,8343,548897
Eastern,8344,547370
Eastern,8345,582303
Eastern,8346,659098
Eastern,8347,753396
Eastern,8348,747787
Eastern,8349,668500
Eastern,8350,632122
Eastern,8351,583534
Eastern,8352,534842
Eastern,8353,492658
Eastern,8354,461991
Eastern,8355,443552
Eastern,8356,435051
Eastern,8357,436412
Eastern,8358,447941
Eastern,8359,483501
Eastern,8360,554516
Eastern,8361,621543
Eastern,8362,625135
Eastern,8363,595253
Eastern,8364,574776
Eastern,8365,567866
Eastern,8366,553388
Eastern,8367,532204
Eastern,8368,531350
Eastern,8369,565559
Eastern,8370,637295
Eastern,8371,726207
Eastern,8372,712118
Eastern,8373,639299
Eastern,8374,603398
Eastern,8375,553546
Eastern,8376,508011
Eastern,8377,469331
Eastern,8378,457539
Eastern,8379,439696
Eastern,8380,422344
Eastern,8381,417575
Eastern,8382,416090
Eastern,8383,429503
Eastern,8384,457880
Eastern,8385,479500
Eastern,8386,498453
Eastern,8387,520481
Eastern,8388,539308
Eastern,8389,554318
Eastern,8390,564302
Eastern,8391,563938
Eastern,8392,559044
Eastern,8393,561981
Eastern,8394,589876
Eastern,8395,616999
Eastern,8396,630419
Eastern,8397,642191
Eastern,8398,626435
Eastern,8399,598779
Eastern,8400,557288
Eastern,8401,503302
Eastern,8402,449149
Eastern,8403,406859
Eastern,8404,389409
Eastern,8405,384681
Eastern,8406,381426
Eastern,8407,387173
Eastern,8408,402865
Eastern,8409,423145
Eastern,8410,445629
Eastern,8411,474257
Eastern,8412,500998
Eastern,8413,526960
Eastern,8414,551129
Eastern,8415,561360
Eastern,8416,562337
Eastern,8417,567478
Eastern,8418,600379
Eastern,8419,629223
Eastern,8420,649537
Eastern,8421,657282
Eastern,8422,638069
Eastern,8423,601249
Eastern,8424,554081
Eastern,8425,497403
Eastern,8426,421501
Eastern,8427,379691
Eastern,8428,369079
Eastern,8429,369048
Eastern,8430,379120
Eastern,8431,412293
Eastern,8432,479285
Eastern,8433,548990
Eastern,8434,568174
Eastern,8435,559042
Eastern,8436,557524
Eastern,8437,566054
Eastern,8438,572077
Eastern,8439,569306
Eastern,8440,573778
Eastern,8441,606509
Eastern,8442,676205
Eastern,8443,757985
Eastern,8444,746793
Eastern,8445,661930
Eastern,8446,604132
Eastern,8447,546148
Eastern,8448,493895
Eastern,8449,450498
Eastern,8450,418238
Eastern,8451,396790
Eastern,8452,386138
Eastern,8453,385280
Eastern,8454,395149
Eastern,8455,427604
Eastern,8456,491866
Eastern,8457,558979
Eastern,8458,574653
Eastern,8459,559560
Eastern,8460,552375
Eastern,8461,556916
Eastern,8462,556009
Eastern,8463,544448
Eastern,8464,549890
Eastern,8465,583358
Eastern,8466,652492
Eastern,8467,740636
Eastern,8468,726967
Eastern,8469,643748
Eastern,8470,598380
Eastern,8471,552237
Eastern,8472,505105
Eastern,8473,463191
Eastern,8474,432342
Eastern,8475,413824
Eastern,8476,403931
Eastern,8477,404163
Eastern,8478,414693
Eastern,8479,449312
Eastern,8480,514182
Eastern,8481,578429
Eastern,8482,587879
Eastern,8483,566158
Eastern,8484,555584
Eastern,8485,557743
Eastern,8486,554473
Eastern,8487,544354
Eastern,8488,548362
Eastern,8489,583686
Eastern,8490,654770
Eastern,8491,743825
Eastern,8492,730762
Eastern,8493,652081
Eastern,8494,607699
Eastern,8495,556550
Eastern,8496,505263
Eastern,8497,461572
Eastern,8498,431421
Eastern,8499,410751
Eastern,8500,399167
Eastern,8501,398526
Eastern,8502,407664
Eastern,8503,440149
Eastern,8504,505218
Eastern,8505,574839
Eastern,8506,593300
Eastern,8507,581240
Eastern,8508,576822
Eastern,8509,584466
Eastern,8510,586414
Eastern,8511,582252
Eastern,8512,588454
Eastern,8513,626176
Eastern,8514,701101
Eastern,8515,786098
Eastern,8516,781450
Eastern,8517,695950
Eastern,8518,636491
Eastern,8519,579277
Eastern,8520,529726
Eastern,8521,486823
Eastern,8522,455347
Eastern,8523,434641
Eastern,8524,423106
Eastern,8525,422883
Eastern,8526,432680
Eastern,8527,465884
Eastern,8528,534765
Eastern,8529,608221
Eastern,8530,628011
Eastern,8531,614211
Eastern,8532,604457
Eastern,8533,605797
Eastern,8534,605803
Eastern,8535,593444
Eastern,8536,593094
Eastern,8537,628427
Eastern,8538,705452
Eastern,8539,794587
Eastern,8540,783143
Eastern,8541,691291
Eastern,8542,639138
Eastern,8543,594810
Eastern,8544,549296
Eastern,8545,509195
Eastern,8546,499088
Eastern,8547,478959
Eastern,8548,462740
Eastern,8549,460227
Eastern,8550,460305
Eastern,8551,476827
Eastern,8552,508565
Eastern,8553,533439
Eastern,8554,551770
Eastern,8555,568219
Eastern,8556,579977
Eastern,8557,587429
Eastern,8558,591517
Eastern,8559,578053
Eastern,8560,572860
Eastern,8561,576751
Eastern,8562,612642
Eastern,8563,651867
Eastern,8564,679388
Eastern,8565,693686
Eastern,8566,687811
Eastern,8567,670724
Eastern,8568,631702
Eastern,8569,575442
Eastern,8570,516899
Eastern,8571,474043
Eastern,8572,457684
Eastern,8573,454437
Eastern,8574,453193
Eastern,8575,462537
Eastern,8576,484939
Eastern,8577,507560
Eastern,8578,522709
Eastern,8579,534086
Eastern,8580,541326
Eastern,8581,549649
Eastern,8582,558106
Eastern,8583,552039
Eastern,8584,547361
Eastern,8585,556985
Eastern,8586,591110
Eastern,8587,626442
Eastern,8588,649221
Eastern,8589,663890
Eastern,8590,660310
Eastern,8591,635069
Eastern,8592,592349
Eastern,8593,536457
Eastern,8594,462026
Eastern,8595,417867
Eastern,8596,404660
Eastern,8597,401427
Eastern,8598,406397
Eastern,8599,426547
Eastern,8600,486502
Eastern,8601,548142
Eastern,8602,567835
Eastern,8603,564837
Eastern,8604,563770
Eastern,8605,569378
Eastern,8606,568820
Eastern,8607,556571
Eastern,8608,558528
Eastern,8609,589320
Eastern,8610,653332
Eastern,8611,720984
Eastern,8612,704320
Eastern,8613,624725
Eastern,8614,576319
Eastern,8615,521547
Eastern,8616,482941
Eastern,8617,452217
Eastern,8618,427414
Eastern,8619,406177
Eastern,8620,391921
Eastern,8621,387523
Eastern,8622,388377
Eastern,8623,399823
Eastern,8624,425183
Eastern,8625,466433
Eastern,8626,496578
Eastern,8627,503586
Eastern,8628,508822
Eastern,8629,517185
Eastern,8630,517320
Eastern,8631,503766
Eastern,8632,502896
Eastern,8633,531217
Eastern,8634,588914
Eastern,8635,659255
Eastern,8636,646255
Eastern,8637,572869
Eastern,8638,532169
Eastern,8639,513628
Eastern,8640,482865
Eastern,8641,452441
Eastern,8642,427063
Eastern,8643,408686
Eastern,8644,399561
Eastern,8645,399757
Eastern,8646,408058
Eastern,8647,434587
Eastern,8648,499419
Eastern,8649,581504
Eastern,8650,612485
Eastern,8651,613885
Eastern,8652,617971
Eastern,8653,629906
Eastern,8654,637830
Eastern,8655,632101
Eastern,8656,636212
Eastern,8657,671147
Eastern,8658,742703
Eastern,8659,826959
Eastern,8660,816121
Eastern,8661,727525
Eastern,8662,668374
Eastern,8663,599025
Eastern,8664,547027
Eastern,8665,505970
Eastern,8666,474740
Eastern,8667,453712
Eastern,8668,441940
Eastern,8669,440742
Eastern,8670,448305
Eastern,8671,476323
Eastern,8672,544874
Eastern,8673,619918
Eastern,8674,637474
Eastern,8675,624044
Eastern,8676,617297
Eastern,8677,618984
Eastern,8678,616186
Eastern,8679,603979
Eastern,8680,608018
Eastern,8681,641878
Eastern,8682,715741
Eastern,8683,803656
Eastern,8684,793033
Eastern,8685,708666
Eastern,8686,663747
Eastern,8687,602955
Eastern,8688,549173
Eastern,8689,507885
Eastern,8690,479392
Eastern,8691,459668
Eastern,8692,448467
Eastern,8693,447033
Eastern,8694,454520
Eastern,8695,482253
Eastern,8696,551011
Eastern,8697,623164
Eastern,8698,636620
Eastern,8699,620579
Eastern,8700,610995
Eastern,8701,611205
Eastern,8702,609842
Eastern,8703,598176
Eastern,8704,599166
Eastern,8705,635675
Eastern,8706,707540
Eastern,8707,786325
Eastern,8708,777465
Eastern,8709,698950
Eastern,8710,649862
Eastern,8711,583813
Eastern,8712,532298
Eastern,8713,493475
Eastern,8714,483044
Eastern,8715,463254
Eastern,8716,446575
Eastern,8717,443220
Eastern,8718,442046
Eastern,8719,455035
Eastern,8720,484190
Eastern,8721,515456
Eastern,8722,540379
Eastern,8723,567240
Eastern,8724,594988
Eastern,8725,618149
Eastern,8726,633679
Eastern,8727,633073
Eastern,8728,632685
Eastern,8729,636809
Eastern,8730,665964
Eastern,8731,694992
Eastern,8732,711827
Eastern,8733,721894
Eastern,8734,711732
Eastern,8735,686351
Eastern,8736,642580
Eastern,8737,585225
Eastern,8738,528628
Eastern,8739,486073
Eastern,8740,471794
Eastern,8741,470196
Eastern,8742,470463
Eastern,8743,480842
Eastern,8744,503198
Eastern,8745,534898
Eastern,8746,552153
Eastern,8747,563503
Eastern,8748,573442
Eastern,8749,584716
Eastern,8750,595796
Eastern,8751,592551
Eastern,8752,586415
Eastern,8753,596535
Eastern,8754,633094
Eastern,8755,670962
Eastern,8756,705295
Eastern,8757,726680
