WATER_NODES,TIMEPOINTS,wnode_tp_inflow,wnode_tp_consumption
ERCOT_conventional_hydroelectric_1_inlet,219,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,220,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,221,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,222,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,223,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,224,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,225,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,226,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,227,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,228,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,229,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,230,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,231,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,232,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,233,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,234,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,235,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,236,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,237,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,238,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,239,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,240,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,241,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,242,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,243,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,244,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,245,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,246,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,247,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,248,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,249,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,250,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,251,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,252,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,253,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,254,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,255,8.303310612,0
ERCOT_conventional_hydroelectric_1_inlet,256,8.303310612,0
