model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,2515809
USENSYS,BASN,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,3314737
USENSYS,BASN,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,2821887
USENSYS,CANO,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,5376800
USENSYS,CANO,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,7252925
USENSYS,CANO,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,6413846
USENSYS,CASO,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,5041579
USENSYS,CASO,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,6412347
USENSYS,CASO,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,12018675
USENSYS,FRCC,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,24703594
USENSYS,FRCC,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,23288143
USENSYS,FRCC,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,23211164
USENSYS,ISNE,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,8646227
USENSYS,ISNE,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,13584647
USENSYS,ISNE,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,14295967
USENSYS,MISC,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,2623157
USENSYS,MISC,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,3435953
USENSYS,MISC,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,3297560
USENSYS,MISE,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,4551924
USENSYS,MISE,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,5448853
USENSYS,MISE,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,7785949
USENSYS,MISS,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,10166180
USENSYS,MISS,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,10493681
USENSYS,MISS,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,9787021
USENSYS,MISW,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,6988616
USENSYS,MISW,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,6815616
USENSYS,MISW,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,8835659
USENSYS,NWPP,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,1045747
USENSYS,NWPP,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,2501058
USENSYS,NWPP,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,4833988
USENSYS,NYCW,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,2870167
USENSYS,NYCW,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,2838628
USENSYS,NYCW,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,2411559
USENSYS,NYUP,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,3331961
USENSYS,NYUP,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,3660679
USENSYS,NYUP,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,3693158
USENSYS,PJMC,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,4201521
USENSYS,PJMC,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,4570889
USENSYS,PJMC,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,4168117
USENSYS,PJMD,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,5833818
USENSYS,PJMD,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,4848437
USENSYS,PJMD,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,3113898
USENSYS,PJME,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,30453695
USENSYS,PJME,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,38467301
USENSYS,PJME,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,42708461
USENSYS,PJMW,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,19646763
USENSYS,PJMW,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,18651265
USENSYS,PJMW,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,23151168
