model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
GenX,BASN,BASN_batteries_1,Battery,2030,base_short_results_50,MW,935.8,935.8
GenX,BASN,BASN_biomass_1,Other,2030,base_short_results_50,MW,18.6,18.6
GenX,BASN,BASN_biomass_2,Other,2030,base_short_results_50,MW,10,10
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,base_short_results_50,MW,2566.3,2566.3
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2030,base_short_results_50,MW,2949.2,2949.2
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2030,base_short_results_50,MW,51,51
GenX,BASN,BASN_geothermal_1,Geothermal,2030,base_short_results_50,MW,432.9,432.9
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_short_results_50,MW,7113.9,7113.9
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_results_50,MW,1038,1038
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_short_results_50,MW,2025,2025
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,base_short_results_50,MW,236.2,236.2
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_short_results_50,MW,221.4,221.4
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2030,base_short_results_50,MW,5,5
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2030,base_short_results_50,MW,2030.1,2030.1
GenX,BASN,BASN_petroleum_liquids_1,Other,2030,base_short_results_50,MW,25.8,25.8
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2030,base_short_results_50,MW,177.1,177.1
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2030,base_short_results_50,MW,7995.7,7995.7
GenX,CANO,CANO_batteries_1,Battery,2030,base_short_results_50,MW,2678.6,2678.6
GenX,CANO,CANO_biomass_1,Other,2030,base_short_results_50,MW,85.2,85.2
GenX,CANO,CANO_biomass_2,Other,2030,base_short_results_50,MW,134.2,134.2
GenX,CANO,CANO_conventional_hydroelectric_1,Hydro,2030,base_short_results_50,MW,6973.5,6973.5
GenX,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2030,base_short_results_50,MW,2276.9,2276.9
GenX,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_short_results_50,MW,3112.8,3112.8
GenX,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_results_50,MW,8296.9,8296.9
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_short_results_50,MW,2243.9,2243.9
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,base_short_results_50,MW,2434,2434
GenX,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_short_results_50,MW,444.4,444.4
GenX,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2030,base_short_results_50,MW,2.9,2.9
GenX,CANO,CANO_onshore_wind_turbine_1,Wind,2030,base_short_results_50,MW,1442,1442
GenX,CANO,CANO_petroleum_liquids_1,Other,2030,base_short_results_50,MW,177.3,177.3
GenX,CANO,CANO_small_hydroelectric_1,Hydro,2030,base_short_results_50,MW,215.5,215.5
GenX,CANO,CANO_solar_photovoltaic_1,Solar,2030,base_short_results_50,MW,6326.2,6326.2
GenX,CASO,CASO_batteries_1,Battery,2030,base_short_results_50,MW,8963.3,8963.3
GenX,CASO,CASO_biomass_1,Other,2030,base_short_results_50,MW,104.4,104.4
GenX,CASO,CASO_biomass_2,Other,2030,base_short_results_50,MW,25.2,25.2
GenX,CASO,CASO_conventional_hydroelectric_1,Hydro,2030,base_short_results_50,MW,971,971
GenX,CASO,CASO_conventional_steam_coal_1,Coal,2030,base_short_results_50,MW,50,50
GenX,CASO,CASO_geothermal_1,Geothermal,2030,base_short_results_50,MW,23.6,23.6
