model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,base_short_tx_15,MW,0.0885338
GenX,2,BASN_to_CASO,2027,base_short_tx_15,MW,0.0651518
GenX,3,BASN_to_NWPP,2027,base_short_tx_15,MW,0.0192829
GenX,4,BASN_to_RMRG,2027,base_short_tx_15,MW,0.030745
GenX,5,BASN_to_SRSG,2027,base_short_tx_15,MW,0.0209658
GenX,6,CANO_to_CASO,2027,base_short_tx_15,MW,0.0601718
GenX,7,CANO_to_NWPP,2027,base_short_tx_15,MW,0.0202013
GenX,8,CASO_to_NWPP,2027,base_short_tx_15,MW,0.0161871
GenX,9,CASO_to_SRSG,2027,base_short_tx_15,MW,0.16125
GenX,10,FRCC_to_SRSE,2027,base_short_tx_15,MW,0.0228901
GenX,11,ISNE_to_NYCW,2027,base_short_tx_15,MW,0.00615754
GenX,12,ISNE_to_NYUP,2027,base_short_tx_15,MW,0.0857618
GenX,13,MISC_to_MISE,2027,base_short_tx_15,MW,2.40934
GenX,14,MISC_to_MISS,2027,base_short_tx_15,MW,0.0351745
GenX,15,MISC_to_MISW,2027,base_short_tx_15,MW,0.00709195
GenX,16,MISC_to_PJMC,2027,base_short_tx_15,MW,0.0849642
GenX,17,MISC_to_PJMW,2027,base_short_tx_15,MW,0.00754411
GenX,18,MISC_to_SPPC,2027,base_short_tx_15,MW,0.126178
GenX,19,MISC_to_SPPN,2027,base_short_tx_15,MW,4.07568
GenX,20,MISC_to_SPPS,2027,base_short_tx_15,MW,0.220663
GenX,21,MISC_to_SRCE,2027,base_short_tx_15,MW,0.0462977
GenX,22,MISE_to_MISW,2027,base_short_tx_15,MW,1.93334
GenX,23,MISE_to_PJMW,2027,base_short_tx_15,MW,0.0490408
GenX,24,MISS_to_SPPC,2027,base_short_tx_15,MW,4.5422
GenX,25,MISS_to_SPPS,2027,base_short_tx_15,MW,0.191003
GenX,26,MISS_to_SRCE,2027,base_short_tx_15,MW,0.0395338
GenX,27,MISS_to_SRSE,2027,base_short_tx_15,MW,0.0500795
GenX,28,MISW_to_NWPP,2027,base_short_tx_15,MW,0.0324566
GenX,29,MISW_to_PJMC,2027,base_short_tx_15,MW,0.0278354
GenX,30,MISW_to_SPPC,2027,base_short_tx_15,MW,2.15535
GenX,31,MISW_to_SPPN,2027,base_short_tx_15,MW,1.08286
GenX,32,NWPP_to_RMRG,2027,base_short_tx_15,MW,0.0542671
GenX,33,NYCW_to_NYUP,2027,base_short_tx_15,MW,0.0337861
GenX,34,NYCW_to_PJME,2027,base_short_tx_15,MW,3357.11
GenX,35,NYUP_to_PJME,2027,base_short_tx_15,MW,0.578258
GenX,36,PJMC_to_PJMW,2027,base_short_tx_15,MW,0.122253
GenX,37,PJMD_to_PJME,2027,base_short_tx_15,MW,2.40063
GenX,38,PJMD_to_PJMW,2027,base_short_tx_15,MW,0.0847064
GenX,39,PJMD_to_SRCA,2027,base_short_tx_15,MW,0.0481912
GenX,40,PJME_to_PJMW,2027,base_short_tx_15,MW,0.0503497
GenX,41,PJMW_to_SRCA,2027,base_short_tx_15,MW,0.197738
GenX,42,PJMW_to_SRCE,2027,base_short_tx_15,MW,0.0764174
GenX,43,RMRG_to_SPPC,2027,base_short_tx_15,MW,0.404772
GenX,44,RMRG_to_SPPN,2027,base_short_tx_15,MW,1296.65
GenX,45,RMRG_to_SRSG,2027,base_short_tx_15,MW,0.618109
GenX,46,SPPC_to_SPPN,2027,base_short_tx_15,MW,753.657
GenX,47,SPPC_to_SPPS,2027,base_short_tx_15,MW,0.379856
GenX,48,SPPN_to_SPPS,2027,base_short_tx_15,MW,9.25591
GenX,49,SPPS_to_SRSG,2027,base_short_tx_15,MW,0.0841346
GenX,50,SPPS_to_TRE,2027,base_short_tx_15,MW,1.28843
GenX,51,SPPS_to_TREW,2027,base_short_tx_15,MW,4793.63
GenX,52,SRCA_to_SRCE,2027,base_short_tx_15,MW,0.00395835
GenX,53,SRCA_to_SRSE,2027,base_short_tx_15,MW,0.0296981
GenX,54,SRCE_to_SRSE,2027,base_short_tx_15,MW,0.0688594
GenX,55,TRE_to_TREW,2027,base_short_tx_15,MW,0.149695
GenX,56,NWPP_to_SPPN,2027,base_short_tx_15,MW,1.48997
GenX,57,SRSG_to_TRE,2027,base_short_tx_15,MW,3.8654
GenX,1,BASN_to_CANO,2030,base_short_tx_15,MW,0.0405751
GenX,2,BASN_to_CASO,2030,base_short_tx_15,MW,0.0147092
GenX,3,BASN_to_NWPP,2030,base_short_tx_15,MW,0.00354938
GenX,4,BASN_to_RMRG,2030,base_short_tx_15,MW,0.0391682
GenX,5,BASN_to_SRSG,2030,base_short_tx_15,MW,0.00309101
GenX,6,CANO_to_CASO,2030,base_short_tx_15,MW,0.00497252
GenX,7,CANO_to_NWPP,2030,base_short_tx_15,MW,0.181837
GenX,8,CASO_to_NWPP,2030,base_short_tx_15,MW,0.026867
GenX,9,CASO_to_SRSG,2030,base_short_tx_15,MW,138.833
GenX,10,FRCC_to_SRSE,2030,base_short_tx_15,MW,0.0598961
GenX,11,ISNE_to_NYCW,2030,base_short_tx_15,MW,0.0862046
GenX,12,ISNE_to_NYUP,2030,base_short_tx_15,MW,2087.11
GenX,13,MISC_to_MISE,2030,base_short_tx_15,MW,910.431
GenX,14,MISC_to_MISS,2030,base_short_tx_15,MW,0.057948
