model,zone,planning_year,case,unit,value
GenX,BASN,2027,Results_p1,tons,4.23192e+07
GenX,CANO,2027,Results_p1,tons,1.85765e+07
GenX,CASO,2027,Results_p1,tons,2.12188e+07
GenX,FRCC,2027,Results_p1,tons,7.56361e+07
GenX,ISNE,2027,Results_p1,tons,3.19834e+07
GenX,MISC,2027,Results_p1,tons,4.85056e+07
GenX,MISE,2027,Results_p1,tons,2.6776e+07
GenX,MISS,2027,Results_p1,tons,5.48724e+07
GenX,MISW,2027,Results_p1,tons,4.18524e+07
GenX,NWPP,2027,Results_p1,tons,1.00204e+07
GenX,NYCW,2027,Results_p1,tons,2.13493e+07
GenX,NYUP,2027,Results_p1,tons,1.51784e+07
GenX,PJMC,2027,Results_p1,tons,1.37383e+07
GenX,PJMD,2027,Results_p1,tons,1.06002e+07
GenX,PJME,2027,Results_p1,tons,6.86511e+07
GenX,PJMW,2027,Results_p1,tons,8.22227e+07
GenX,RMRG,2027,Results_p1,tons,9.80373e+06
GenX,SPPC,2027,Results_p1,tons,1.99843e+07
GenX,SPPN,2027,Results_p1,tons,1.51192e+07
GenX,SPPS,2027,Results_p1,tons,1.81539e+07
GenX,SRCA,2027,Results_p1,tons,3.02185e+07
GenX,SRCE,2027,Results_p1,tons,3.23321e+07
GenX,SRSE,2027,Results_p1,tons,4.77664e+07
GenX,SRSG,2027,Results_p1,tons,3.96164e+07
GenX,TRE,2027,Results_p1,tons,6.858e+07
GenX,TREW,2027,Results_p1,tons,7.92501e+06
GenX,BASN,2030,Results_p2,tons,3.28522e+06
GenX,CANO,2030,Results_p2,tons,4.26881e+06
GenX,CASO,2030,Results_p2,tons,7.29036e+06
GenX,FRCC,2030,Results_p2,tons,9.82626e+06
GenX,ISNE,2030,Results_p2,tons,9.085e+06
GenX,MISC,2030,Results_p2,tons,6.02829e+06
GenX,MISE,2030,Results_p2,tons,6.86571e+06
GenX,MISS,2030,Results_p2,tons,1.13965e+07
GenX,MISW,2030,Results_p2,tons,8.78445e+06
GenX,NWPP,2030,Results_p2,tons,231236
GenX,NYCW,2030,Results_p2,tons,3.90066e+06
GenX,NYUP,2030,Results_p2,tons,3.93056e+06
GenX,PJMC,2030,Results_p2,tons,4.3149e+06
GenX,PJMD,2030,Results_p2,tons,3.44684e+06
GenX,PJME,2030,Results_p2,tons,3.13635e+07
GenX,PJMW,2030,Results_p2,tons,2.10203e+07
GenX,RMRG,2030,Results_p2,tons,544582
GenX,SPPC,2030,Results_p2,tons,689775
GenX,SPPN,2030,Results_p2,tons,152944
GenX,SPPS,2030,Results_p2,tons,3.87968e+06
GenX,SRCA,2030,Results_p2,tons,6.712e+06
GenX,SRCE,2030,Results_p2,tons,7.50977e+06
GenX,SRSE,2030,Results_p2,tons,9.91678e+06
GenX,SRSG,2030,Results_p2,tons,3.13027e+06
GenX,TRE,2030,Results_p2,tons,1.59512e+07
GenX,TREW,2030,Results_p2,tons,2.55864e+06
GenX,BASN,2035,Results_p3,tons,2.81762e+06
GenX,CANO,2035,Results_p3,tons,2.32896e+06
GenX,CASO,2035,Results_p3,tons,4.1964e+06
GenX,FRCC,2035,Results_p3,tons,7.88363e+06
GenX,ISNE,2035,Results_p3,tons,1.3002e+07
GenX,MISC,2035,Results_p3,tons,4.57192e+06
GenX,MISE,2035,Results_p3,tons,4.60862e+06
GenX,MISS,2035,Results_p3,tons,6.64505e+06
GenX,MISW,2035,Results_p3,tons,6.09634e+06
GenX,NWPP,2035,Results_p3,tons,434277
GenX,NYCW,2035,Results_p3,tons,1.7199e+06
GenX,NYUP,2035,Results_p3,tons,2.17293e+06
GenX,PJMC,2035,Results_p3,tons,2.69456e+06
GenX,PJMD,2035,Results_p3,tons,2.27859e+06
GenX,PJME,2035,Results_p3,tons,1.90927e+07
GenX,PJMW,2035,Results_p3,tons,1.64444e+07
GenX,RMRG,2035,Results_p3,tons,374399
GenX,SPPC,2035,Results_p3,tons,414922
GenX,SPPN,2035,Results_p3,tons,102894
GenX,SPPS,2035,Results_p3,tons,2.53022e+06
GenX,SRCA,2035,Results_p3,tons,5.09995e+06
GenX,SRCE,2035,Results_p3,tons,4.93335e+06
GenX,SRSE,2035,Results_p3,tons,6.39377e+06
GenX,SRSG,2035,Results_p3,tons,2.73105e+06
GenX,TRE,2035,Results_p3,tons,9.11224e+06
GenX,TREW,2035,Results_p3,tons,1.44444e+06
GenX,BASN,2040,Results_p4,tons,1.97144e+06
GenX,CANO,2040,Results_p4,tons,1.94941e+06
GenX,CASO,2040,Results_p4,tons,3.03186e+06
GenX,FRCC,2040,Results_p4,tons,7.20835e+06
GenX,ISNE,2040,Results_p4,tons,1.13533e+07
GenX,MISC,2040,Results_p4,tons,3.47225e+06
GenX,MISE,2040,Results_p4,tons,3.16453e+06
GenX,MISS,2040,Results_p4,tons,4.30418e+06
GenX,MISW,2040,Results_p4,tons,4.44134e+06
GenX,NWPP,2040,Results_p4,tons,550713
GenX,NYCW,2040,Results_p4,tons,981814
GenX,NYUP,2040,Results_p4,tons,1.49257e+06
GenX,PJMC,2040,Results_p4,tons,1.91527e+06
GenX,PJMD,2040,Results_p4,tons,1.71861e+06
GenX,PJME,2040,Results_p4,tons,1.15239e+07
GenX,PJMW,2040,Results_p4,tons,1.24399e+07
GenX,RMRG,2040,Results_p4,tons,312484
GenX,SPPC,2040,Results_p4,tons,309041
GenX,SPPN,2040,Results_p4,tons,54761.8
GenX,SPPS,2040,Results_p4,tons,1.5953e+06
GenX,SRCA,2040,Results_p4,tons,4.02327e+06
GenX,SRCE,2040,Results_p4,tons,3.38064e+06
GenX,SRSE,2040,Results_p4,tons,5.13529e+06
GenX,SRSG,2040,Results_p4,tons,1.80454e+06
GenX,TRE,2040,Results_p4,tons,6.15459e+06
GenX,TREW,2040,Results_p4,tons,881353
GenX,BASN,2045,Results_p5,tons,1.79766e+06
GenX,CANO,2045,Results_p5,tons,2.17612e+06
GenX,CASO,2045,Results_p5,tons,3.20165e+06
GenX,FRCC,2045,Results_p5,tons,7.40871e+06
GenX,ISNE,2045,Results_p5,tons,1.18339e+07
GenX,MISC,2045,Results_p5,tons,3.50194e+06
GenX,MISE,2045,Results_p5,tons,3.04612e+06
GenX,MISS,2045,Results_p5,tons,4.42943e+06
GenX,MISW,2045,Results_p5,tons,4.20143e+06
GenX,NWPP,2045,Results_p5,tons,839917
