model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,CANO,CANO_nuclear_1,Nuclear,2027,Results_p1,all,MWh,0.0
GenX,FRCC,FRCC_nuclear_1,Nuclear,2027,Results_p1,all,MWh,32645436.74680816
GenX,ISNE,ISNE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,29312582.188753497
GenX,MISC,MISC_nuclear_1,Nuclear,2027,Results_p1,all,MWh,20729453.601583894
GenX,MISE,MISE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,10141502.493743394
GenX,MISS,MISS_nuclear_1,Nuclear,2027,Results_p1,all,MWh,47400390.718368575
GenX,MISW,MISW_nuclear_1,Nuclear,2027,Results_p1,all,MWh,24322092.891012408
GenX,NWPP,NWPP_nuclear_1,Nuclear,2027,Results_p1,all,MWh,10237821.42117587
GenX,NYUP,NYUP_nuclear_1,Nuclear,2027,Results_p1,all,MWh,29336803.0119702
GenX,PJMC,PJMC_nuclear_1,Nuclear,2027,Results_p1,all,MWh,95054640.78592256
GenX,PJMD,PJMD_nuclear_1,Nuclear,2027,Results_p1,all,MWh,32392096.209012445
GenX,PJME,PJME_nuclear_1,Nuclear,2027,Results_p1,all,MWh,112075911.63398582
GenX,PJMW,PJMW_nuclear_1,Nuclear,2027,Results_p1,all,MWh,55262799.350917205
GenX,SPPC,SPPC_nuclear_1,Nuclear,2027,Results_p1,all,MWh,10112333.696600726
GenX,SPPN,SPPN_nuclear_1,Nuclear,2027,Results_p1,all,MWh,6149549.304547646
GenX,SRCA,SRCA_nuclear_1,Nuclear,2027,Results_p1,all,MWh,105762986.75676496
GenX,SRCE,SRCE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,73654723.794973
GenX,SRSE,SRSE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,70585866.79235002
GenX,SRSG,SRSG_nuclear_1,Nuclear,2027,Results_p1,all,MWh,34969243.71256333
GenX,TRE,TRE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,42021960.24241698
GenX,BASN,BASN_batteries_1,Battery,2027,Results_p1,all,MWh,268165.88519298745
GenX,BASN,BASN_biomass_1,Other,2027,Results_p1,all,MWh,70761.60000000114
GenX,BASN,BASN_biomass_2,Other,2027,Results_p1,all,MWh,179961.59999999273
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,Results_p1,all,MWh,8582834.625664778
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,Results_p1,all,MWh,10149740.559119549
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,Results_p1,all,MWh,15801576.667857844
GenX,BASN,BASN_geothermal_1,Geothermal,2027,Results_p1,all,MWh,4348319.717160609
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,Results_p1,all,MWh,211025.9525477166
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,Results_p1,all,MWh,40785624.39052416
