model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,Results_p1,MW,5.3384e-05
GenX,2,BASN_to_CASO,2027,Results_p1,MW,4.75086e-05
GenX,3,BASN_to_NWPP,2027,Results_p1,MW,0.0510974
GenX,4,BASN_to_RMRG,2027,Results_p1,MW,0.021038
GenX,5,BASN_to_SRSG,2027,Results_p1,MW,0.301498
GenX,6,CANO_to_CASO,2027,Results_p1,MW,0.0462616
GenX,7,CANO_to_NWPP,2027,Results_p1,MW,0.0495963
GenX,8,CASO_to_NWPP,2027,Results_p1,MW,0.0214213
GenX,9,CASO_to_SRSG,2027,Results_p1,MW,0.00800496
GenX,10,FRCC_to_SRSE,2027,Results_p1,MW,0.236009
GenX,11,ISNE_to_NYCW,2027,Results_p1,MW,0.00762082
GenX,12,ISNE_to_NYUP,2027,Results_p1,MW,0.0288264
GenX,13,MISC_to_MISE,2027,Results_p1,MW,1.75631
GenX,14,MISC_to_MISS,2027,Results_p1,MW,0.0136811
GenX,15,MISC_to_MISW,2027,Results_p1,MW,0.0043521
GenX,16,MISC_to_PJMC,2027,Results_p1,MW,0.00241399
GenX,17,MISC_to_PJMW,2027,Results_p1,MW,0.00326189
GenX,18,MISC_to_SPPC,2027,Results_p1,MW,0.255821
GenX,19,MISC_to_SPPN,2027,Results_p1,MW,3.44117
GenX,20,MISC_to_SPPS,2027,Results_p1,MW,0.0121522
GenX,21,MISC_to_SRCE,2027,Results_p1,MW,0.0579651
GenX,22,MISE_to_MISW,2027,Results_p1,MW,1.38854
GenX,23,MISE_to_PJMW,2027,Results_p1,MW,0.000510314
GenX,24,MISS_to_SPPC,2027,Results_p1,MW,7.81783
GenX,25,MISS_to_SPPS,2027,Results_p1,MW,0.0878293
GenX,26,MISS_to_SRCE,2027,Results_p1,MW,0.0423522
GenX,27,MISS_to_SRSE,2027,Results_p1,MW,0.0225025
GenX,28,MISW_to_NWPP,2027,Results_p1,MW,0.000796264
GenX,29,MISW_to_PJMC,2027,Results_p1,MW,0.00693517
GenX,30,MISW_to_SPPC,2027,Results_p1,MW,2.07509
GenX,31,MISW_to_SPPN,2027,Results_p1,MW,0.0718418
