Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.505702411333444e11,1.095263164362225e10,9.708771063730263e9,1.2751001633124537e10,2.2435509548413403e10,1.5127975945074709e10,1.4216166512571115e10,7.130260202133259e9,7.012969365050378e9,1.8563379914795567e10,1.2630459490479227e10,1.855556197015184e9,6.465530362726509e9,5.705429162669485e9,1.1037724679590485e10,1.726515624900924e10,3.082747925669752e10,9.936317122984762e9,5.17522951573861e9,4.6164999472703905e9,1.3996410083371328e10,1.7583523103437523e10,1.652529088430347e10,1.9218434279608803e10,1.035343298945224e10,2.4303174655954437e10,5.284008685840814e9
cFix,2.9488794228524005e11,1.0540300813210001e10,8.80023637655e9,1.074759533503e10,1.964713185577e10,1.2388021356140001e10,1.2274212762000002e10,6.37667188442e9,6.081323584849999e9,1.6556678360629997e10,1.14772477509e10,1.84863605563e9,5.96739812665e9,4.95046232569e9,1.0715802686800001e10,1.3997609099560001e10,2.5523720827960003e10,9.587884181419998e9,5.0942243787300005e9,4.279059183859999e9,1.395526033207e10,1.487708798448e10,1.4700047760470001e10,1.7119021097030003e10,9.495469714440002e9,2.261365943687e10,5.27317901408e9
cVar,6.454756631345481e9,1.6687911247337162e7,1.9689012918441498e8,3.8772625513196594e8,7.001671568127024e8,1.0914849421489799e8,4.162803591518537e8,1.9242442988465026e8,1.591177660623246e8,3.908269421161525e8,4.031791315871428e7,2.675501067730138e6,6.464159730866095e7,1.9172025925271922e8,8.653681732117642e7,3.087072187985652e8,1.5613706752671902e9,8.802296404939672e6,2.1690423151359152e7,1.9940065330735408e7,6.062236411310279e6,5.636326413730916e8,3.215698214985822e8,4.735287033817354e8,8.019912122154777e7,1.3305774204703976e8,1.0341545436595698e6
cFuel,2.6485531889348206e10,3.7063177902365375e8,6.072235253547212e8,1.4470698844382665e9,1.8642309387282894e9,2.557327472343461e9,1.295274177561493e9,4.7841461540988046e8,6.813268774693114e8,1.385012642852697e9,1.0658817215482086e9,4.0762109890200016e6,4.156002974818084e8,5.2257535812963736e8,2.1969472196261716e8,2.7943542716567745e9,3.176583732581052e9,3.164434621236365e8,5.34191595552616e7,2.965057812411036e8,2.5046973948703717e7,1.992783168981715e9,1.3351862958792472e9,1.4396703288869941e9,7.19064037994934e8,1.415118211949945e9,7.016241257602038e6
cNSE,225526.12516001912,8806.559057145836,8699.336542484274,9736.32385751788,8642.342542801314,8519.99217797658,8666.012420614546,8410.33348303937,8700.906424915756,8805.420164687786,9759.244037665783,8710.98039992063,8159.390676748715,8549.135326253572,8642.332708172697,8958.423008812704,8811.941645703238,8518.96438330085,8329.553148693532,8061.249733770681,8561.568438066763,8529.836781792088,8667.853013529739,8734.906366372616,8921.014443499706,9047.622331274597,7574.882045257886
cStart,2.8498661626052713e9,2.5002333582201004e7,1.0441233330458507e8,1.6860042220044646e8,2.239709547598703e8,7.347010238417327e7,2.3039054784534833e8,8.274086208524446e7,9.119243576231757e7,2.308531637765507e8,4.700234562826716e7,159718.34803362485,1.7882181895362757e7,4.066267046180177e7,1.5681811173982212e7,1.644767005708896e8,5.657952089476309e8,2.317866407180361e7,5.887224748840811e6,2.0986855588817634e7,1.0031979372877128e7,1.5001077876593307e8,1.6847833860262975e8,1.862054154037081e8,5.8691194781314634e7,1.4133021746512222e8,2.7717010775068603e6
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.3742340558102082e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.9868176298091602e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
