Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.196833600525127e11,1.0122144341110458e10,8.903421171176044e9,1.3493443150758974e10,1.9776883263333225e10,1.1660802045876665e10,1.3476393527535988e10,6.790330435652144e9,1.1771204148698452e10,1.5077027924492172e10,1.2465186710405127e10,5.528814801114308e9,4.990293009961461e9,5.32211592966817e9,6.235862318396594e9,1.6908556605956707e10,2.2922871532724583e10,7.160968534207775e9,4.378973502095712e9,3.40296081272986e9,7.12436740514062e9,1.5582749499853832e10,1.4063998199906374e10,1.8305246063523033e10,9.138032935531864e9,2.225162033378302e10,3.832651152774975e9
cFix,2.4341485175477e11,9.92679269777e9,7.59041396559e9,9.66361039866e9,1.373247905637e10,1.02181217489e10,1.172877029101e10,5.34335695211e9,8.67013982883e9,1.257779128098e10,1.154696967117e10,4.896220979780001e9,4.605351688839999e9,4.166186744910001e9,5.65922348369e9,1.4257082167339998e10,1.6383784080990002e10,7.10903973116e9,4.2365549061800003e9,3.3167754744900002e9,6.681703132e9,1.203642577097e10,1.2728993255560001e10,1.4916570439130003e10,8.498760950759999e9,1.9282872391649998e10,3.64086066593e9
cVar,1.0937062457351364e10,2.355516881872074e7,2.5370234425380886e8,9.533564110231271e8,1.314420690091044e9,1.802307628696337e8,4.9330741369875026e8,4.09292208800908e8,6.695590108068914e8,6.820216290721993e8,2.3769800787783945e8,1.4036117631784976e8,7.841918874916498e7,2.5621049499780446e8,1.1543725132652617e8,5.076834698779959e8,1.832352400323638e9,8.069040069725352e6,3.419932241167766e7,2.083875764656049e7,4.647442929314354e7,8.37229481137305e8,2.9464056932258755e8,7.436600061026675e8,1.381643490040819e8,6.460423684259837e8,2.0136505031361412e7
cFuel,3.145599472064113e10,1.3813906175344855e8,9.432540991714407e8,2.540701526445553e9,3.963970010241066e9,1.121540523767884e9,1.0867098319836423e9,8.876510534162527e8,2.0423017856716983e9,1.5535207860414367e9,6.26584492362582e8,4.648573254192517e8,2.803176485707499e8,8.117684621522869e8,4.268813918024458e8,1.8796540516668463e9,4.022596963842305e9,3.626473012076383e7,1.008450207810631e8,6.0995139775867485e7,3.044435264382677e8,2.4025135558984437e9,9.27851774468045e8,2.2871745994077554e9,4.533386648657146e8,1.9612757851222332e9,1.3084290944980823e8
cNSE,375159.0055768141,14359.984722537029,14442.901265756338,15027.431029956097,13709.458731092376,14259.42428841614,14505.107133983334,14594.274035418888,14046.268273777949,15541.109016291632,16113.94980524148,14557.257569529156,13509.65964370462,14288.942074434259,14818.28742664886,15468.994064790822,14875.550966893772,14122.1359175806,13778.300224284249,13430.388604800874,13919.868909751758,15074.530834262367,14950.265554744146,14199.444190143124,14466.115815329045,14789.617252511533,12309.738224934608
cStart,4.878635264644682e9,3.3643052783567466e7,1.1603631925953133e8,3.357597871992646e8,7.659997971723843e8,1.408947509148626e8,1.6759148573646143e8,1.5001562705095002e8,3.891894771215897e8,2.6367868728952312e8,5.391842504489909e7,2.7360762339637753e7,2.619097414190192e7,8.79359386660033e7,3.430537329019537e7,2.6412144807779935e8,6.841232120176718e8,7.580910721370338e6,7.36047442274614e6,4.338010428826711e6,9.17323975403008e7,3.0656561731724805e8,1.1249765029018563e8,3.578268194384167e8,4.775450478625266e7,3.614149989675505e8,4.0798762625580706e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,3.98961617983551e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.895654453429242e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
