model,zone,planning_year,case,unit,value
GenX,BASN,2030,base-short-myopic-current-policies,tons,3.14894e+07
GenX,CANO,2030,base-short-myopic-current-policies,tons,1.2936e+07
GenX,CASO,2030,base-short-myopic-current-policies,tons,1.39245e+07
GenX,FRCC,2030,base-short-myopic-current-policies,tons,7.05474e+07
GenX,ISNE,2030,base-short-myopic-current-policies,tons,1.26341e+07
GenX,MISC,2030,base-short-myopic-current-policies,tons,9.41493e+07
GenX,MISE,2030,base-short-myopic-current-policies,tons,3.21865e+07
GenX,MISS,2030,base-short-myopic-current-policies,tons,6.15832e+07
GenX,MISW,2030,base-short-myopic-current-policies,tons,7.35471e+07
GenX,NWPP,2030,base-short-myopic-current-policies,tons,1.48031e+07
GenX,NYCW,2030,base-short-myopic-current-policies,tons,5.89106e+06
GenX,NYUP,2030,base-short-myopic-current-policies,tons,8.53583e+06
GenX,PJMC,2030,base-short-myopic-current-policies,tons,9.97108e+06
GenX,PJMD,2030,base-short-myopic-current-policies,tons,5.51399e+06
GenX,PJME,2030,base-short-myopic-current-policies,tons,8.33818e+07
GenX,PJMW,2030,base-short-myopic-current-policies,tons,1.54427e+08
GenX,RMRG,2030,base-short-myopic-current-policies,tons,3.51652e+07
GenX,SPPC,2030,base-short-myopic-current-policies,tons,4.92166e+07
GenX,SPPN,2030,base-short-myopic-current-policies,tons,3.40346e+07
GenX,SPPS,2030,base-short-myopic-current-policies,tons,2.9053e+07
GenX,SRCA,2030,base-short-myopic-current-policies,tons,6.58987e+07
GenX,SRCE,2030,base-short-myopic-current-policies,tons,6.63341e+07
GenX,SRSE,2030,base-short-myopic-current-policies,tons,7.64275e+07
GenX,SRSG,2030,base-short-myopic-current-policies,tons,3.39869e+07
GenX,TRE,2030,base-short-myopic-current-policies,tons,8.44062e+07
GenX,TRE_WEST,2030,base-short-myopic-current-policies,tons,4.23778e+06
GenX,BASN,2040,base-short-myopic-current-policies,tons,2.34837e+07
GenX,CANO,2040,base-short-myopic-current-policies,tons,1.95171e+07
GenX,CASO,2040,base-short-myopic-current-policies,tons,2.10531e+07
GenX,FRCC,2040,base-short-myopic-current-policies,tons,7.17247e+07
GenX,ISNE,2040,base-short-myopic-current-policies,tons,1.87623e+07
GenX,MISC,2040,base-short-myopic-current-policies,tons,5.29805e+07
GenX,MISE,2040,base-short-myopic-current-policies,tons,1.88905e+07
GenX,MISS,2040,base-short-myopic-current-policies,tons,6.16515e+07
