Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.1612500280589166e11,9.34568422106782e9,8.107738066226067e9,1.2079382247334114e10,1.8782223548135593e10,1.3293527778722176e10,1.4205050718100346e10,7.267542860152161e9,1.0925789798955767e10,1.6442810015659296e10,1.2150302265878077e10,2.878407458252691e9,6.052189251412884e9,5.412635294108238e9,7.310563714480893e9,1.5196270781001863e10,2.3676642454171413e10,6.965570837941284e9,3.9236630231815042e9,3.0808650933347387e9,8.234372617149145e9,1.5613173406465534e10,1.4099801287987326e10,1.7619068173393337e10,9.432699176060009e9,2.144565004491529e10,3.4720995926497393e9
cFix,2.410165421368e11,8.9931481717e9,6.8654759725e9,9.0316189187e9,1.32431776225e10,1.22919151508e10,1.1628475812399998e10,5.505547718200001e9,7.9806414383e9,1.43523402306e10,1.0984628353499998e10,2.621017504e9,5.7349969537e9,4.338923879e9,6.833191907500001e9,1.2885728409400002e10,1.6463548982e10,6.8737491586e9,3.784777911999999e9,2.9896244677999997e9,7.7903841037e9,1.18641677492e10,1.30594532729e10,1.42778321646e10,8.885771754500002e9,1.84483760976e10,3.2880284311e9
cVar,1.0655915002999746e10,3.467744427785778e7,2.1799634134095064e8,7.446897479373115e8,1.1638768251570807e9,1.4116096611373743e8,7.47014339835351e8,5.0567729839417666e8,6.323011925899822e8,5.708360348426476e8,2.919962213499689e8,2.7087646757562272e7,6.724828993825974e7,2.4504540031985128e8,1.0494011245153555e8,4.4501910073793155e8,2.0427668055459158e9,1.5986876600594807e7,3.1056600453472484e7,2.0451871873363826e7,4.565585868932331e7,8.813660980992948e8,2.1686159434312108e8,7.099013470967413e8,1.0818639270322107e8,6.246181055788538e8,1.9496489972472463e7
cFuel,3.063631054198434e10,2.5758541644736066e8,9.141324452833433e8,2.086929422889211e9,3.6832615244704585e9,7.742574882654983e8,1.591786061187544e9,1.0694545560584279e9,1.9932356552364645e9,1.299172221562257e9,7.846328309450055e8,1.924242032850322e8,2.3060077810436538e8,7.652198102118526e8,3.437616657638716e8,1.6381698330647995e9,4.407652423115898e9,6.324014353441958e7,9.69714032732058e7,6.230256639636642e7,3.133526674704376e8,2.5379792370025086e9,7.272843541848137e8,2.2926952664663405e9,3.90684546326518e8,1.9903873435088832e9,1.2913667793281658e8
cNSE,420626.3434009353,16388.89448584234,16033.532306026485,17803.6056411718,15611.228630220363,15902.903530282647,16577.683842150505,15256.362065411824,15996.78918015563,17373.561784162393,18749.852480237336,15640.13001493135,14493.233968046527,15687.642283460103,15894.412216748962,18073.59757398325,17390.204996951314,15913.909818866645,14917.111417429373,14248.597091413943,15584.192956553108,16865.981484212298,17080.44290308001,16545.34864145813,16809.861455304846,17849.17608082288,11938.086552011308
cStart,4.704535418605543e9,6.025679974811603e7,1.101172735694659e8,2.1612635420195112e8,6.918919647794244e8,8.617827063941129e7,2.3775792699360788e8,1.8684803113749036e8,3.195955160401399e8,2.2044415509260628e8,8.902611023062378e7,3.7862464080081776e7,1.9328736436291743e7,6.343051693425191e7,2.8654134353267804e7,2.2733536420155737e8,7.626568533046023e8,1.2578745296450743e7,1.084219034340902e7,8.471938667917555e6,8.49644030964273e7,3.296434561822457e8,9.618498611648807e7,3.38622849881618e8,4.803967266881491e7,3.8225064905147374e8,3.542605555789818e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,4.9396923506035075e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.906188215564852e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
