model,zone,fuel,planning_year,case,unit,value
USENSYS,PJMW,east_north_central_uranium,2030,26z-debug-noCO2Cap,MMBtu,578973621
USENSYS,SRCE,east_south_central_coal,2030,26z-debug-noCO2Cap,MMBtu,719461760
USENSYS,SRCE,east_south_central_distillate,2030,26z-debug-noCO2Cap,MMBtu,-7090
USENSYS,SRCE,east_south_central_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,261543446
USENSYS,SRCE,east_south_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,36337
USENSYS,SRCE,east_south_central_uranium,2030,26z-debug-noCO2Cap,MMBtu,781800320
USENSYS,BASN,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,10382
USENSYS,CANO,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,8267
USENSYS,CASO,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,10595
USENSYS,FRCC,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,11654
USENSYS,ISNE,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,14403
USENSYS,MISC,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,11091
USENSYS,MISE,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,11469
USENSYS,MISS,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,10339
USENSYS,MISW,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,11413
USENSYS,NWPP,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,5846
USENSYS,NYCW,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,11748
USENSYS,NYUP,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,9123
USENSYS,PJMC,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,11244
USENSYS,PJMD,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,11599
USENSYS,PJME,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,10525
USENSYS,PJMW,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,11288
USENSYS,RMRG,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,9651
USENSYS,SPPC,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,9759
USENSYS,SPPN,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,9467
USENSYS,SPPS,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,9686
USENSYS,SRCA,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,11058
USENSYS,SRCE,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,11180
USENSYS,SRSE,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,10985
USENSYS,SRSG,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,10381
USENSYS,TRE,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,11864
USENSYS,TRE_WEST,hydrogen,2030,26z-debug-noCO2Cap,MMBtu,9019
USENSYS,PJME,middle_atlantic_coal,2030,26z-debug-noCO2Cap,MMBtu,834935313
USENSYS,NYCW,middle_atlantic_distillate,2030,26z-debug-noCO2Cap,MMBtu,75638
USENSYS,NYUP,middle_atlantic_distillate,2030,26z-debug-noCO2Cap,MMBtu,-4356
USENSYS,PJME,middle_atlantic_distillate,2030,26z-debug-noCO2Cap,MMBtu,-8806
USENSYS,NYCW,middle_atlantic_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,121858474
USENSYS,NYUP,middle_atlantic_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,215796467
USENSYS,PJME,middle_atlantic_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,1161630656
USENSYS,NYUP,middle_atlantic_uranium,2030,26z-debug-noCO2Cap,MMBtu,308857138
USENSYS,PJME,middle_atlantic_uranium,2030,26z-debug-noCO2Cap,MMBtu,1168172347
USENSYS,BASN,mountain_coal,2030,26z-debug-noCO2Cap,MMBtu,250222290
USENSYS,RMRG,mountain_coal,2030,26z-debug-noCO2Cap,MMBtu,511846227
USENSYS,SRSG,mountain_coal,2030,26z-debug-noCO2Cap,MMBtu,352149807
USENSYS,BASN,mountain_distillate,2030,26z-debug-noCO2Cap,MMBtu,-20371
USENSYS,RMRG,mountain_distillate,2030,26z-debug-noCO2Cap,MMBtu,-6163
USENSYS,BASN,mountain_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,68497336
USENSYS,RMRG,mountain_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,9618985
USENSYS,SRSG,mountain_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,55495214
USENSYS,RMRG,mountain_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,29932
USENSYS,SRSG,mountain_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,23678
USENSYS,SRSG,mountain_uranium,2030,26z-debug-noCO2Cap,MMBtu,363523628
USENSYS,ISNE,new_england_distillate,2030,26z-debug-noCO2Cap,MMBtu,360815
USENSYS,ISNE,new_england_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,278758201
USENSYS,ISNE,new_england_uranium,2030,26z-debug-noCO2Cap,MMBtu,304769400
USENSYS,BASN,None,2030,26z-debug-noCO2Cap,MMBtu,325360832
USENSYS,CANO,None,2030,26z-debug-noCO2Cap,MMBtu,680435823
USENSYS,CASO,None,2030,26z-debug-noCO2Cap,MMBtu,181645901
USENSYS,FRCC,None,2030,26z-debug-noCO2Cap,MMBtu,31346771
USENSYS,ISNE,None,2030,26z-debug-noCO2Cap,MMBtu,144326216
USENSYS,MISC,None,2030,26z-debug-noCO2Cap,MMBtu,65520768
USENSYS,MISE,None,2030,26z-debug-noCO2Cap,MMBtu,19191604
USENSYS,MISS,None,2030,26z-debug-noCO2Cap,MMBtu,63150020
USENSYS,MISW,None,2030,26z-debug-noCO2Cap,MMBtu,140608636
USENSYS,NWPP,None,2030,26z-debug-noCO2Cap,MMBtu,2923712985
USENSYS,NYCW,None,2030,26z-debug-noCO2Cap,MMBtu,2688654
USENSYS,NYUP,None,2030,26z-debug-noCO2Cap,MMBtu,356990361
USENSYS,PJMC,None,2030,26z-debug-noCO2Cap,MMBtu,19506163
USENSYS,PJMD,None,2030,26z-debug-noCO2Cap,MMBtu,70676989
USENSYS,PJME,None,2030,26z-debug-noCO2Cap,MMBtu,97232308
USENSYS,PJMW,None,2030,26z-debug-noCO2Cap,MMBtu,125882597
USENSYS,RMRG,None,2030,26z-debug-noCO2Cap,MMBtu,129856509
USENSYS,SPPC,None,2030,26z-debug-noCO2Cap,MMBtu,25671838
USENSYS,SPPN,None,2030,26z-debug-noCO2Cap,MMBtu,256394983
USENSYS,SPPS,None,2030,26z-debug-noCO2Cap,MMBtu,247181630
USENSYS,SRCA,None,2030,26z-debug-noCO2Cap,MMBtu,133021493
USENSYS,SRCE,None,2030,26z-debug-noCO2Cap,MMBtu,422978061
USENSYS,SRSE,None,2030,26z-debug-noCO2Cap,MMBtu,325982874
USENSYS,SRSG,None,2030,26z-debug-noCO2Cap,MMBtu,327141711
USENSYS,TRE,None,2030,26z-debug-noCO2Cap,MMBtu,186158408
USENSYS,TRE_WEST,None,2030,26z-debug-noCO2Cap,MMBtu,99416749
USENSYS,CASO,pacific_coal,2030,26z-debug-noCO2Cap,MMBtu,3523753
USENSYS,NWPP,pacific_coal,2030,26z-debug-noCO2Cap,MMBtu,52702057
USENSYS,CANO,pacific_distillate,2030,26z-debug-noCO2Cap,MMBtu,-5903
USENSYS,CASO,pacific_distillate,2030,26z-debug-noCO2Cap,MMBtu,-6615
USENSYS,NWPP,pacific_distillate,2030,26z-debug-noCO2Cap,MMBtu,-4103
USENSYS,CANO,pacific_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,13215847
USENSYS,CASO,pacific_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,153948827
USENSYS,NWPP,pacific_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,396044
USENSYS,CANO,pacific_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,26021
USENSYS,CASO,pacific_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,27217
USENSYS,NWPP,pacific_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,18095
USENSYS,NWPP,pacific_uranium,2030,26z-debug-noCO2Cap,MMBtu,66632761
USENSYS,FRCC,south_atlantic_coal,2030,26z-debug-noCO2Cap,MMBtu,457571280
USENSYS,PJMD,south_atlantic_coal,2030,26z-debug-noCO2Cap,MMBtu,77499200
USENSYS,SRCA,south_atlantic_coal,2030,26z-debug-noCO2Cap,MMBtu,921672415
USENSYS,SRSE,south_atlantic_coal,2030,26z-debug-noCO2Cap,MMBtu,882261316
USENSYS,FRCC,south_atlantic_distillate,2030,26z-debug-noCO2Cap,MMBtu,-6504
USENSYS,PJMD,south_atlantic_distillate,2030,26z-debug-noCO2Cap,MMBtu,-6760
USENSYS,SRCA,south_atlantic_distillate,2030,26z-debug-noCO2Cap,MMBtu,-4621
USENSYS,SRSE,south_atlantic_distillate,2030,26z-debug-noCO2Cap,MMBtu,-9766
USENSYS,FRCC,south_atlantic_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,1132705829
USENSYS,PJMD,south_atlantic_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,91309823
USENSYS,SRCA,south_atlantic_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,49404523
USENSYS,SRSE,south_atlantic_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,226253900
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,36007
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,32568
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,35110
USENSYS,FRCC,south_atlantic_uranium,2030,26z-debug-noCO2Cap,MMBtu,342004982
USENSYS,PJMD,south_atlantic_uranium,2030,26z-debug-noCO2Cap,MMBtu,339344702
USENSYS,SRCA,south_atlantic_uranium,2030,26z-debug-noCO2Cap,MMBtu,1107942627
USENSYS,SRSE,south_atlantic_uranium,2030,26z-debug-noCO2Cap,MMBtu,712919409
USENSYS,BASN,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,2560762
USENSYS,CANO,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,20802605
USENSYS,CASO,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,11275367
USENSYS,FRCC,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,23255313
USENSYS,ISNE,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,12017839
USENSYS,MISC,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,7248069
USENSYS,MISE,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,14644592
USENSYS,MISS,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,6656775
USENSYS,MISW,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,8189591
USENSYS,NWPP,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,3656117
USENSYS,NYCW,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,86073
USENSYS,NYUP,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,8162831
USENSYS,PJMC,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,2299648
USENSYS,PJMD,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,6694668
USENSYS,PJME,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,9714120
USENSYS,PJMW,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,2475974
USENSYS,RMRG,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,738912
USENSYS,SPPC,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,1048075
USENSYS,SPPN,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,1891089
USENSYS,SPPS,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,1058734
USENSYS,SRCA,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,8930522
USENSYS,SRCE,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,1479465
USENSYS,SRSE,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,19896371
USENSYS,SRSG,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,3138115
USENSYS,TRE,waste_biomass,2030,26z-debug-noCO2Cap,MMBtu,2933184
USENSYS,SPPC,west_north_central_coal,2030,26z-debug-noCO2Cap,MMBtu,639514909
USENSYS,SPPN,west_north_central_coal,2030,26z-debug-noCO2Cap,MMBtu,435287185
USENSYS,SPPC,west_north_central_distillate,2030,26z-debug-noCO2Cap,MMBtu,-4438
USENSYS,SPPN,west_north_central_distillate,2030,26z-debug-noCO2Cap,MMBtu,-2218
USENSYS,SPPC,west_north_central_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,15257698
USENSYS,SPPN,west_north_central_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,9672774
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,31053
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,28578
USENSYS,SPPC,west_north_central_uranium,2030,26z-debug-noCO2Cap,MMBtu,113918017
USENSYS,SPPN,west_north_central_uranium,2030,26z-debug-noCO2Cap,MMBtu,69367455
USENSYS,MISS,west_south_central_coal,2030,26z-debug-noCO2Cap,MMBtu,624607093
USENSYS,SPPS,west_south_central_coal,2030,26z-debug-noCO2Cap,MMBtu,377968326
USENSYS,TRE,west_south_central_coal,2030,26z-debug-noCO2Cap,MMBtu,914518154
USENSYS,MISS,west_south_central_distillate,2030,26z-debug-noCO2Cap,MMBtu,-7847
USENSYS,SPPS,west_south_central_distillate,2030,26z-debug-noCO2Cap,MMBtu,-3803
USENSYS,TRE,west_south_central_distillate,2030,26z-debug-noCO2Cap,MMBtu,-1262
USENSYS,TRE_WEST,west_south_central_distillate,2030,26z-debug-noCO2Cap,MMBtu,-1737
USENSYS,MISS,west_south_central_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,531750219
USENSYS,SPPS,west_south_central_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,166741155
USENSYS,TRE,west_south_central_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,664011487
USENSYS,TRE_WEST,west_south_central_naturalgas,2030,26z-debug-noCO2Cap,MMBtu,125950542
USENSYS,MISS,west_south_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,35394
USENSYS,SPPS,west_south_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,33973
USENSYS,TRE,west_south_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,37051
USENSYS,TRE_WEST,west_south_central_naturalgas_ccs90,2030,26z-debug-noCO2Cap,MMBtu,29732
USENSYS,MISS,west_south_central_uranium,2030,26z-debug-noCO2Cap,MMBtu,496592762
USENSYS,TRE,west_south_central_uranium,2030,26z-debug-noCO2Cap,MMBtu,447096580
USENSYS,MISC,east_north_central_coal,2040,26z-debug-noCO2Cap,MMBtu,572351137
USENSYS,MISE,east_north_central_coal,2040,26z-debug-noCO2Cap,MMBtu,5799483
USENSYS,MISW,east_north_central_coal,2040,26z-debug-noCO2Cap,MMBtu,581335623
USENSYS,PJMC,east_north_central_coal,2040,26z-debug-noCO2Cap,MMBtu,3442768
USENSYS,PJMW,east_north_central_coal,2040,26z-debug-noCO2Cap,MMBtu,495695885
USENSYS,MISC,east_north_central_distillate,2040,26z-debug-noCO2Cap,MMBtu,33114
USENSYS,MISE,east_north_central_distillate,2040,26z-debug-noCO2Cap,MMBtu,4885
USENSYS,MISW,east_north_central_distillate,2040,26z-debug-noCO2Cap,MMBtu,122936
USENSYS,PJMC,east_north_central_distillate,2040,26z-debug-noCO2Cap,MMBtu,8505
USENSYS,PJMW,east_north_central_distillate,2040,26z-debug-noCO2Cap,MMBtu,18706
USENSYS,MISC,east_north_central_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,333389567
USENSYS,MISE,east_north_central_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,320524015
USENSYS,MISW,east_north_central_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,494616840
USENSYS,PJMC,east_north_central_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,218907618
USENSYS,PJMW,east_north_central_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,1110775918
USENSYS,MISC,east_north_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,350
USENSYS,MISE,east_north_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,333
USENSYS,MISW,east_north_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,340
USENSYS,PJMC,east_north_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,343
USENSYS,PJMW,east_north_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,354
USENSYS,MISC,east_north_central_uranium,2040,26z-debug-noCO2Cap,MMBtu,209658383
USENSYS,MISE,east_north_central_uranium,2040,26z-debug-noCO2Cap,MMBtu,104110317
USENSYS,MISW,east_north_central_uranium,2040,26z-debug-noCO2Cap,MMBtu,250113136
USENSYS,PJMC,east_north_central_uranium,2040,26z-debug-noCO2Cap,MMBtu,580743677
USENSYS,PJMW,east_north_central_uranium,2040,26z-debug-noCO2Cap,MMBtu,577233550
USENSYS,SRCE,east_south_central_coal,2040,26z-debug-noCO2Cap,MMBtu,349035921
USENSYS,SRCE,east_south_central_distillate,2040,26z-debug-noCO2Cap,MMBtu,998
USENSYS,SRCE,east_south_central_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,200908784
USENSYS,SRCE,east_south_central_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,289
USENSYS,SRCE,east_south_central_uranium,2040,26z-debug-noCO2Cap,MMBtu,774750557
USENSYS,BASN,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,127
USENSYS,CANO,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,110
USENSYS,CASO,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,130
USENSYS,FRCC,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,121
USENSYS,ISNE,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,176
USENSYS,MISC,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,129
USENSYS,MISE,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,127
USENSYS,MISS,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,118
USENSYS,MISW,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,133
USENSYS,NWPP,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,114
USENSYS,NYCW,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,133
USENSYS,NYUP,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,118
USENSYS,PJMC,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,128
USENSYS,PJMD,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,119
USENSYS,PJME,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,130
USENSYS,PJMW,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,132
USENSYS,RMRG,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,113
USENSYS,SPPC,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,117
USENSYS,SPPN,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,115
USENSYS,SPPS,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,114
USENSYS,SRCA,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,123
USENSYS,SRCE,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,120
USENSYS,SRSE,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,120
USENSYS,SRSG,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,127
USENSYS,TRE,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,127
USENSYS,TRE_WEST,hydrogen,2040,26z-debug-noCO2Cap,MMBtu,118
USENSYS,PJME,middle_atlantic_coal,2040,26z-debug-noCO2Cap,MMBtu,264117373
USENSYS,NYCW,middle_atlantic_distillate,2040,26z-debug-noCO2Cap,MMBtu,103321
USENSYS,NYUP,middle_atlantic_distillate,2040,26z-debug-noCO2Cap,MMBtu,10750
USENSYS,PJME,middle_atlantic_distillate,2040,26z-debug-noCO2Cap,MMBtu,53945
USENSYS,NYCW,middle_atlantic_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,418112616
USENSYS,NYUP,middle_atlantic_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,150753239
USENSYS,PJME,middle_atlantic_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,1770159672
USENSYS,NYUP,middle_atlantic_uranium,2040,26z-debug-noCO2Cap,MMBtu,308444273
USENSYS,PJME,middle_atlantic_uranium,2040,26z-debug-noCO2Cap,MMBtu,1168322202
USENSYS,BASN,mountain_coal,2040,26z-debug-noCO2Cap,MMBtu,154796460
USENSYS,RMRG,mountain_coal,2040,26z-debug-noCO2Cap,MMBtu,358608645
USENSYS,SRSG,mountain_coal,2040,26z-debug-noCO2Cap,MMBtu,155532212
USENSYS,BASN,mountain_distillate,2040,26z-debug-noCO2Cap,MMBtu,3317
USENSYS,RMRG,mountain_distillate,2040,26z-debug-noCO2Cap,MMBtu,1225
USENSYS,BASN,mountain_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,147938690
USENSYS,RMRG,mountain_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,24253003
USENSYS,SRSG,mountain_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,131284488
USENSYS,RMRG,mountain_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,239
USENSYS,SRSG,mountain_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,211
USENSYS,SRSG,mountain_uranium,2040,26z-debug-noCO2Cap,MMBtu,320277656
USENSYS,ISNE,new_england_distillate,2040,26z-debug-noCO2Cap,MMBtu,343341
USENSYS,ISNE,new_england_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,480188754
USENSYS,ISNE,new_england_uranium,2040,26z-debug-noCO2Cap,MMBtu,290546869
USENSYS,BASN,None,2040,26z-debug-noCO2Cap,MMBtu,330804355
USENSYS,CANO,None,2040,26z-debug-noCO2Cap,MMBtu,700322917
USENSYS,CASO,None,2040,26z-debug-noCO2Cap,MMBtu,239944150
USENSYS,FRCC,None,2040,26z-debug-noCO2Cap,MMBtu,123326416
USENSYS,ISNE,None,2040,26z-debug-noCO2Cap,MMBtu,174487123
USENSYS,MISC,None,2040,26z-debug-noCO2Cap,MMBtu,199373708
USENSYS,MISE,None,2040,26z-debug-noCO2Cap,MMBtu,78388105
USENSYS,MISS,None,2040,26z-debug-noCO2Cap,MMBtu,99699928
USENSYS,MISW,None,2040,26z-debug-noCO2Cap,MMBtu,223914364
USENSYS,NWPP,None,2040,26z-debug-noCO2Cap,MMBtu,2889920264
USENSYS,NYCW,None,2040,26z-debug-noCO2Cap,MMBtu,3408267
USENSYS,NYUP,None,2040,26z-debug-noCO2Cap,MMBtu,371850047
USENSYS,PJMC,None,2040,26z-debug-noCO2Cap,MMBtu,45359981
USENSYS,PJMD,None,2040,26z-debug-noCO2Cap,MMBtu,126522259
USENSYS,PJME,None,2040,26z-debug-noCO2Cap,MMBtu,113040144
USENSYS,PJMW,None,2040,26z-debug-noCO2Cap,MMBtu,214163823
USENSYS,RMRG,None,2040,26z-debug-noCO2Cap,MMBtu,208996685
USENSYS,SPPC,None,2040,26z-debug-noCO2Cap,MMBtu,67055271
USENSYS,SPPN,None,2040,26z-debug-noCO2Cap,MMBtu,260643488
USENSYS,SPPS,None,2040,26z-debug-noCO2Cap,MMBtu,298720735
USENSYS,SRCA,None,2040,26z-debug-noCO2Cap,MMBtu,206373851
USENSYS,SRCE,None,2040,26z-debug-noCO2Cap,MMBtu,475171206
USENSYS,SRSE,None,2040,26z-debug-noCO2Cap,MMBtu,405059333
USENSYS,SRSG,None,2040,26z-debug-noCO2Cap,MMBtu,362082137
USENSYS,TRE,None,2040,26z-debug-noCO2Cap,MMBtu,327149019
USENSYS,TRE_WEST,None,2040,26z-debug-noCO2Cap,MMBtu,95933814
USENSYS,CASO,pacific_coal,2040,26z-debug-noCO2Cap,MMBtu,3883603
USENSYS,NWPP,pacific_coal,2040,26z-debug-noCO2Cap,MMBtu,102331102
USENSYS,CANO,pacific_distillate,2040,26z-debug-noCO2Cap,MMBtu,9
USENSYS,CASO,pacific_distillate,2040,26z-debug-noCO2Cap,MMBtu,1193
USENSYS,NWPP,pacific_distillate,2040,26z-debug-noCO2Cap,MMBtu,1310
USENSYS,CANO,pacific_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,212929077
USENSYS,CASO,pacific_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,320456629
USENSYS,NWPP,pacific_naturalgas,2040,26z-debug-noCO2Cap,MMBtu,66983183
USENSYS,CANO,pacific_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,250
USENSYS,CASO,pacific_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,283
USENSYS,NWPP,pacific_naturalgas_ccs90,2040,26z-debug-noCO2Cap,MMBtu,229
USENSYS,NWPP,pacific_uranium,2040,26z-debug-noCO2Cap,MMBtu,91085826
