model,line_name,planning_year,case,unit,value
USENSYS,BASN_to_CANO,2030,26z-debug-noCO2Cap,MW,1
USENSYS,BASN_to_RMRG,2030,26z-debug-noCO2Cap,MW,1
USENSYS,CANO_to_NWPP,2030,26z-debug-noCO2Cap,MW,1755
USENSYS,CASO_to_NWPP,2030,26z-debug-noCO2Cap,MW,632
USENSYS,ISNE_to_NYUP,2030,26z-debug-noCO2Cap,MW,167
USENSYS,MISC_to_MISE,2030,26z-debug-noCO2Cap,MW,8
USENSYS,MISC_to_MISS,2030,26z-debug-noCO2Cap,MW,1
USENSYS,MISC_to_MISW,2030,26z-debug-noCO2Cap,MW,1
USENSYS,MISC_to_SPPC,2030,26z-debug-noCO2Cap,MW,1
USENSYS,MISC_to_SPPN,2030,26z-debug-noCO2Cap,MW,12
USENSYS,MISC_to_SPPS,2030,26z-debug-noCO2Cap,MW,1
USENSYS,MISE_to_MISW,2030,26z-debug-noCO2Cap,MW,6
USENSYS,MISS_to_SPPC,2030,26z-debug-noCO2Cap,MW,12
USENSYS,MISS_to_SRSE,2030,26z-debug-noCO2Cap,MW,1
USENSYS,MISW_to_SPPC,2030,26z-debug-noCO2Cap,MW,8
USENSYS,NWPP_to_RMRG,2030,26z-debug-noCO2Cap,MW,2
USENSYS,NWPP_to_SPPN,2030,26z-debug-noCO2Cap,MW,8
USENSYS,NYCW_to_PJME,2030,26z-debug-noCO2Cap,MW,4904
USENSYS,PJMC_to_PJMW,2030,26z-debug-noCO2Cap,MW,1
USENSYS,PJMD_to_PJME,2030,26z-debug-noCO2Cap,MW,12
USENSYS,RMRG_to_SPPC,2030,26z-debug-noCO2Cap,MW,3
USENSYS,RMRG_to_SPPN,2030,26z-debug-noCO2Cap,MW,80
USENSYS,RMRG_to_SRSG,2030,26z-debug-noCO2Cap,MW,1
USENSYS,SPPC_to_SPPN,2030,26z-debug-noCO2Cap,MW,1237
USENSYS,SPPN_to_SPPS,2030,26z-debug-noCO2Cap,MW,28
USENSYS,SPPS_to_TRE,2030,26z-debug-noCO2Cap,MW,2
USENSYS,SPPS_to_TRE_WEST,2030,26z-debug-noCO2Cap,MW,296
USENSYS,SRCA_to_SRCE,2030,26z-debug-noCO2Cap,MW,1
USENSYS,SRSG_to_TRE,2030,26z-debug-noCO2Cap,MW,6
USENSYS,TRE_to_TRE_WEST,2030,26z-debug-noCO2Cap,MW,-1
USENSYS,MISC_to_MISE,2040,26z-debug-noCO2Cap,MW,71
USENSYS,MISS_to_SPPC,2040,26z-debug-noCO2Cap,MW,3069
USENSYS,PJMC_to_PJMW,2040,26z-debug-noCO2Cap,MW,127
USENSYS,PJMD_to_PJME,2040,26z-debug-noCO2Cap,MW,7967
USENSYS,RMRG_to_SPPC,2040,26z-debug-noCO2Cap,MW,2126
USENSYS,RMRG_to_SPPN,2040,26z-debug-noCO2Cap,MW,3537
USENSYS,RMRG_to_SRSG,2040,26z-debug-noCO2Cap,MW,491
USENSYS,SPPN_to_SPPS,2040,26z-debug-noCO2Cap,MW,1306
USENSYS,SPPS_to_SRSG,2040,26z-debug-noCO2Cap,MW,1344
USENSYS,SPPS_to_TRE,2040,26z-debug-noCO2Cap,MW,536
USENSYS,SPPS_to_TRE_WEST,2040,26z-debug-noCO2Cap,MW,1622
USENSYS,SRSG_to_TRE,2040,26z-debug-noCO2Cap,MW,1853
USENSYS,MISC_to_MISE,2050,26z-debug-noCO2Cap,MW,126
USENSYS,MISC_to_SPPC,2050,26z-debug-noCO2Cap,MW,3259
USENSYS,MISS_to_SPPS,2050,26z-debug-noCO2Cap,MW,3285
USENSYS,MISS_to_SRSE,2050,26z-debug-noCO2Cap,MW,2624
USENSYS,NYCW_to_PJME,2050,26z-debug-noCO2Cap,MW,2386
USENSYS,PJMC_to_PJMW,2050,26z-debug-noCO2Cap,MW,1816
USENSYS,PJMD_to_PJME,2050,26z-debug-noCO2Cap,MW,1874
USENSYS,PJMD_to_SRCA,2050,26z-debug-noCO2Cap,MW,1118
USENSYS,RMRG_to_SPPC,2050,26z-debug-noCO2Cap,MW,3821
USENSYS,RMRG_to_SPPN,2050,26z-debug-noCO2Cap,MW,1830
USENSYS,RMRG_to_SRSG,2050,26z-debug-noCO2Cap,MW,178
USENSYS,SPPN_to_SPPS,2050,26z-debug-noCO2Cap,MW,1013
USENSYS,SPPS_to_SRSG,2050,26z-debug-noCO2Cap,MW,4791
USENSYS,SPPS_to_TRE,2050,26z-debug-noCO2Cap,MW,844
USENSYS,SPPS_to_TRE_WEST,2050,26z-debug-noCO2Cap,MW,2597
USENSYS,SRCA_to_SRCE,2050,26z-debug-noCO2Cap,MW,1647
