model,line,line_name,planning_year,case,unit,AnnualSum
GenX,36.0,PJMC_to_PJMW,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1413826750.3689373
GenX,37.0,PJMD_to_PJME,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,728977604.5058081
GenX,38.0,PJMD_to_PJMW,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1903575052.2211597
GenX,39.0,PJMD_to_SRCA,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,422814366.8242253
GenX,40.0,PJME_to_PJMW,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,3401467941.1821346
GenX,41.0,PJMW_to_SRCA,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,594326790.0890733
GenX,42.0,PJMW_to_SRCE,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2205545171.079036
GenX,43.0,RMRG_to_SPPC,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1773228996.0661323
GenX,44.0,RMRG_to_SPPN,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,419230422.32207406
GenX,45.0,RMRG_to_SRSG,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,856382299.0969528
GenX,46.0,SPPC_to_SPPN,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,163692821.64969304
GenX,47.0,SPPC_to_SPPS,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1453866256.1634202
GenX,48.0,SPPN_to_SPPS,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1085641859.1937313
GenX,49.0,SPPS_to_SRSG,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,6209884862.016715
GenX,50.0,SPPS_to_TRE,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2497226130.510283
GenX,51.0,SPPS_to_TRE_WEST,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1627887798.840194
GenX,52.0,SRCA_to_SRCE,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1052844617.0505146
GenX,53.0,SRCA_to_SRSE,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,475215766.4443598
GenX,54.0,SRCE_to_SRSE,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2179738015.805952
GenX,55.0,TRE_to_TRE_WEST,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,3681442875.280645
GenX,56.0,NWPP_to_SPPN,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,608361174.1967137
GenX,57.0,SRSG_to_TRE,2030,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,7732645366.712681
GenX,1.0,BASN_to_CANO,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,67787898.25610816
GenX,2.0,BASN_to_CASO,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2792273388.243492
GenX,3.0,BASN_to_NWPP,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2302778284.832794
GenX,4.0,BASN_to_RMRG,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2585956184.3346434
GenX,5.0,BASN_to_SRSG,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2296673045.870781
GenX,6.0,CANO_to_CASO,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1254476358.1770918
GenX,7.0,CANO_to_NWPP,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2247406767.708362
GenX,8.0,CASO_to_NWPP,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1895114790.992577
GenX,9.0,CASO_to_SRSG,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,5918344923.122775
GenX,10.0,FRCC_to_SRSE,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2681780514.407428
GenX,11.0,ISNE_to_NYCW,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,510452458.1829698
GenX,12.0,ISNE_to_NYUP,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,4041665667.899839
GenX,13.0,MISC_to_MISE,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2039611570.4076347
GenX,14.0,MISC_to_MISS,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,406036707.04176736
GenX,15.0,MISC_to_MISW,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,756052334.8069259
GenX,16.0,MISC_to_PJMC,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1055828047.3361976
GenX,17.0,MISC_to_PJMW,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,13471830313.816889
GenX,18.0,MISC_to_SPPC,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,4475214272.700005
GenX,19.0,MISC_to_SPPN,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,51523361.69928771
GenX,20.0,MISC_to_SPPS,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,9088022253.73138
GenX,21.0,MISC_to_SRCE,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1526651398.2309732
GenX,22.0,MISE_to_MISW,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,28915.57958802561
GenX,23.0,MISE_to_PJMW,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,798679957.0949757
GenX,24.0,MISS_to_SPPC,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2279185403.9331822
GenX,25.0,MISS_to_SPPS,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,13193926624.754412
GenX,26.0,MISS_to_SRCE,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1192104030.349968
GenX,27.0,MISS_to_SRSE,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,5957108655.253318
GenX,28.0,MISW_to_NWPP,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,227194176.674576
GenX,29.0,MISW_to_PJMC,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1852909303.5795343
GenX,30.0,MISW_to_SPPC,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,753160367.1946282
GenX,31.0,MISW_to_SPPN,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1818052949.014281
GenX,32.0,NWPP_to_RMRG,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2462240249.4091444
GenX,33.0,NYCW_to_NYUP,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1389471059.3152845
GenX,34.0,NYCW_to_PJME,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2194932080.6253457
GenX,35.0,NYUP_to_PJME,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2983765371.30598
GenX,36.0,PJMC_to_PJMW,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2162920859.763129
GenX,37.0,PJMD_to_PJME,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,754874253.4523817
GenX,38.0,PJMD_to_PJMW,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2914975947.7430835
GenX,39.0,PJMD_to_SRCA,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,635826843.1065166
GenX,40.0,PJME_to_PJMW,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,9889594243.61174
GenX,41.0,PJMW_to_SRCA,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,676287273.6344008
GenX,42.0,PJMW_to_SRCE,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2767058000.070582
GenX,43.0,RMRG_to_SPPC,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2515917164.628736
GenX,44.0,RMRG_to_SPPN,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,703484682.0012625
GenX,45.0,RMRG_to_SRSG,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,3773149373.285259
GenX,46.0,SPPC_to_SPPN,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,164117604.54019868
GenX,47.0,SPPC_to_SPPS,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1468872138.076306
GenX,48.0,SPPN_to_SPPS,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1249798296.9410496
GenX,49.0,SPPS_to_SRSG,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,11003233577.814735
GenX,50.0,SPPS_to_TRE,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,3265435401.0327134
GenX,51.0,SPPS_to_TRE_WEST,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1856623377.4294195
GenX,52.0,SRCA_to_SRCE,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1500878583.602072
GenX,53.0,SRCA_to_SRSE,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,552965793.3997697
GenX,54.0,SRCE_to_SRSE,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2214042890.04718
GenX,55.0,TRE_to_TRE_WEST,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,4082522389.192056
GenX,56.0,NWPP_to_SPPN,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,641740726.1010996
GenX,57.0,SRSG_to_TRE,2040,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,7752142973.290408
GenX,1.0,BASN_to_CANO,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,69615183.30907714
GenX,2.0,BASN_to_CASO,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2919166832.7858925
GenX,3.0,BASN_to_NWPP,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2369253131.521328
GenX,4.0,BASN_to_RMRG,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2716667744.573676
GenX,5.0,BASN_to_SRSG,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2508321382.525122
GenX,6.0,CANO_to_CASO,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1089942352.4965658
GenX,7.0,CANO_to_NWPP,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2831457485.534721
GenX,8.0,CASO_to_NWPP,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1894016662.35934
GenX,9.0,CASO_to_SRSG,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,6784128193.9638405
GenX,10.0,FRCC_to_SRSE,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,4541987996.707215
GenX,11.0,ISNE_to_NYCW,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,537217727.0102087
GenX,12.0,ISNE_to_NYUP,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,4055447690.72852
GenX,13.0,MISC_to_MISE,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2482078899.145778
GenX,14.0,MISC_to_MISS,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,429090673.4503815
GenX,15.0,MISC_to_MISW,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,763560327.7152354
GenX,16.0,MISC_to_PJMC,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1125860247.268021
GenX,17.0,MISC_to_PJMW,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,13672400370.519104
GenX,18.0,MISC_to_SPPC,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,5773191953.820427
GenX,19.0,MISC_to_SPPN,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,55328737.92568328
GenX,20.0,MISC_to_SPPS,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,8770083362.13496
GenX,21.0,MISC_to_SRCE,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1559294706.8770733
GenX,22.0,MISE_to_MISW,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,85908.52958157203
GenX,23.0,MISE_to_PJMW,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,556221162.4966849
GenX,24.0,MISS_to_SPPC,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2438029740.12544
GenX,25.0,MISS_to_SPPS,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,19378466607.90291
GenX,26.0,MISS_to_SRCE,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1218435389.888671
GenX,27.0,MISS_to_SRSE,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,8974818953.030457
GenX,28.0,MISW_to_NWPP,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,229710310.98009303
GenX,29.0,MISW_to_PJMC,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2532059362.0061693
GenX,30.0,MISW_to_SPPC,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,944325293.082208
GenX,31.0,MISW_to_SPPN,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1893213839.4040363
GenX,32.0,NWPP_to_RMRG,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,3081474850.6337214
GenX,33.0,NYCW_to_NYUP,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1284189122.591057
GenX,34.0,NYCW_to_PJME,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2413345984.6626267
GenX,35.0,NYUP_to_PJME,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2968442588.291108
GenX,36.0,PJMC_to_PJMW,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2651300220.6384306
GenX,37.0,PJMD_to_PJME,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1294625222.3006976
GenX,38.0,PJMD_to_PJMW,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2625048597.578924
GenX,39.0,PJMD_to_SRCA,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1072124860.353124
GenX,40.0,PJME_to_PJMW,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,12592667692.241997
GenX,41.0,PJMW_to_SRCA,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,745231118.0974953
GenX,42.0,PJMW_to_SRCE,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2901932996.8214445
GenX,43.0,RMRG_to_SPPC,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,3154417830.451939
GenX,44.0,RMRG_to_SPPN,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,766033482.3420854
GenX,45.0,RMRG_to_SRSG,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,7619811360.639753
GenX,46.0,SPPC_to_SPPN,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,206403508.27040747
GenX,47.0,SPPC_to_SPPS,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1491286941.9361343
GenX,48.0,SPPN_to_SPPS,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,1214150574.2605588
GenX,49.0,SPPS_to_SRSG,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,11629980704.460327
GenX,50.0,SPPS_to_TRE,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,3076598180.8866663
GenX,51.0,SPPS_to_TRE_WEST,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,3823524142.4744015
GenX,52.0,SRCA_to_SRCE,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2064077578.272621
GenX,53.0,SRCA_to_SRSE,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,940331849.4030029
GenX,54.0,SRCE_to_SRSE,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,2262822485.033764
GenX,55.0,TRE_to_TRE_WEST,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,4974460430.447687
GenX,56.0,NWPP_to_SPPN,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,837410214.3686379
GenX,57.0,SRSG_to_TRE,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_updated,MWh,8293770748.457758
