Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,1.9407727614784094e11,5.799853487590154e9,3.864646450953392e9,3.819830833266419e9,1.3607368801269169e10,7.105928852909879e9,9.67616200914707e9,5.192118014941295e9,8.516531791718249e9,9.281218475471525e9,6.350276841058454e9,2.7780804078813043e9,4.184601638817555e9,4.051593002746054e9,4.1935869928653574e9,1.083697551606911e10,1.8636151099327507e10,4.346457258809324e9,3.1283599004443827e9,2.744708598107852e9,5.594801125162233e9,1.0855795443839855e10,9.70771271806883e9,1.2450450668939186e10,5.029441226503789e9,1.4814387388961077e10,2.929080535395255e9
cFix,1.4599399440357996e11,5.523155536860001e9,2.6910885902500005e9,2.55646077023e9,8.269130325990002e9,5.577888946309999e9,8.66598613835e9,3.89120217591e9,5.783956219099999e9,7.31900020616e9,6.19665647511e9,1.9709527184800005e9,3.6517109588699994e9,2.69049473142e9,3.3042877438e9,7.159602940890001e9,1.261522807998e10,4.300730197900001e9,2.92221364597e9,2.6079719248e9,5.030242851540001e9,7.94988174855e9,8.297113990169999e9,8.08977857756e9,4.14440087407e9,1.21601878237e10,2.62467021161e9
cVar,8.463620051926957e9,2.613487009243676e7,1.7597332764735126e8,1.7855543580023557e8,1.1178019164810855e9,1.826454167399304e8,2.09157675888712e8,3.2784272078149784e8,5.532378664453843e8,4.0185239315097034e8,3.483429719991759e7,1.2615320630788872e8,1.063440194307412e8,2.8367224568041956e8,1.3342835847258879e8,5.838501475572276e8,1.477335206533492e9,3.578808793813049e6,3.587585103100851e7,2.248132247823886e7,5.811181848725187e7,6.417597811361957e8,2.7159260357123643e8,8.949323392729183e8,1.3342049491291061e8,4.4907847931944436e8,3.396944871407144e7
cFuel,2.913540284188292e10,2.082078928004475e8,8.823352053744538e8,9.550597779423014e8,3.566400245407037e9,1.0330177826231538e9,6.321102241559019e8,8.166638670049475e8,1.78864014374621e9,1.2629372788158765e9,1.1425481317449191e8,6.233701207608681e8,3.712538290400691e8,9.416980662023e8,5.874657631602701e8,2.463925899231999e9,3.7527126732343807e9,2.9943752748622436e7,1.3859735917397997e8,9.06375833443245e7,3.8860891491452783e8,1.960847262296465e9,9.472372154959642e8,2.891958231573282e9,6.526479974074428e8,1.813334641406245e9,2.2153630084460965e8
cNSE,1.4149841272962606e8,10638.283766924977,10741.090120295223,11878.251424943026,10293.644957997796,1.3860896809769657e8,10652.493508994123,10493.378913596043,10265.504035367889,10814.676930919035,10371.71168496314,2.63495939421175e6,10678.338731428712,10769.371995503805,11067.360318695917,10856.879304886115,10493.418898338494,10594.874707547371,10470.828241273683,10287.378971835964,10539.493412091913,10530.599511566867,10769.424970584683,10300.507391075671,10787.243744028701,10393.710883536693,9796.771290872324
cStart,5.761603370147497e9,4.234454955350271e7,1.1523858659146619e8,1.2974297104245648e8,6.540260197460874e8,1.737677391390982e8,1.6889731825894725e8,1.56398757865936e8,3.906872969226193e8,2.97417782667748e8,4.520883862359265e6,5.496940293833577e7,5.5282153138013214e7,1.3571719007133877e8,1.683940600721795e8,6.29585671510579e8,7.908646461607386e8,1.2193904492179893e7,3.166257344115306e7,2.3607480106316786e7,1.1782700072704065e8,3.0329612125768244e8,1.9175813940665933e8,5.737712200255942e8,9.896107286969197e7,3.917760508245033e8,4.889477745528321e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.175923082478909e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,4.559397836746145e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
