Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,1.9703868938743726e11,5.118469673855336e9,4.035640909379739e9,6.180490469034838e9,1.4007514446850998e10,6.820047816011735e9,1.0572761041483652e10,5.3941559057255e9,8.956112044707783e9,1.045212058952705e10,5.639948427802161e9,2.837723548935534e9,3.917098756046704e9,3.9572681893944645e9,4.446529578034974e9,1.0968659748804518e10,1.7936767994002804e10,4.119838673471031e9,3.25723944937352e9,2.481587813652461e9,5.456051657007371e9,1.110307564075675e10,9.546720413165432e9,1.3352281103916843e10,5.707346965377919e9,1.68136765292036e10,1.948543905545582e9
cFix,1.4659782984089005e11,4.801931334690001e9,2.80547916513e9,3.8678019385099998e9,8.516006902359999e9,5.14705377722e9,8.53030822096e9,3.9184338197200003e9,5.932960976070001e9,7.926643782529999e9,5.444146374460001e9,2.0060601304e9,3.3684175819500003e9,2.677723002799999e9,3.5670991240700006e9,7.261155870330001e9,1.21584975953e10,4.0377852789800005e9,2.96083118461e9,2.36481262639e9,4.885589094680001e9,7.97958478639e9,7.86669047119e9,8.52400825538e9,4.77002975153e9,1.349234510844e10,1.7864336868e9
cVar,1.0119404680362629e10,2.93225540085824e7,1.9718733512299308e8,5.1942131040162385e8,1.1804958929901652e9,1.860762543908176e8,5.215771617459787e8,4.027205295858394e8,6.756504995568717e8,5.963306803301964e8,3.584074222474295e7,1.2767899046808912e8,1.0959002888961868e8,2.798697141222394e8,1.3254378349019356e8,5.853153675825875e8,1.4324264006207628e9,6.578353093476683e6,6.146929275438668e7,2.1829280656719014e7,5.837780006415113e7,7.12841849273643e8,3.4845310079268837e8,1.0527710255855379e9,1.8064834895546895e8,6.461375480241112e8,1.8250835633258317e7
cFuel,3.2225806220107468e10,2.3286439912681147e8,9.013606593266844e8,1.5753771893535814e9,3.677464760601528e9,1.151387782544375e9,1.2579818094004712e9,9.47087663391302e8,1.9845977835248826e9,1.5827632782035115e9,1.455589858605458e8,6.490861537078475e8,3.8384393228469074e8,8.8797288227077e8,5.828767605261294e8,2.490430400081556e9,3.630676667768535e9,5.45232619201523e7,1.941063306669057e8,7.777659381922166e7,3.916304208766113e8,2.1088918394354365e9,1.1223016199256446e9,3.226264296983698e9,6.507261051907048e8,2.200610536954848e9,1.1764410636191502e8
cNSE,1.6383333344274676e8,15675.201432751834,15479.537827478489,17189.467280681125,15329.42947071908,1.6344215847077367e8,15417.373851793856,15076.972864456391,15145.389997097656,15688.32131555915,16842.448164648235,17818.202045884955,15150.166688035684,15297.606757925263,15634.989731816893,16509.11447772936,15635.381813873382,15357.270200102323,14953.494986607288,14921.681755948153,15177.774521070016,15394.56274324269,15806.979664843853,15277.606175215671,15825.541511038911,16031.86198746738,14538.594707938144
cStart,5.920797216262582e9,5.433571082850879e7,1.315982702622338e8,2.1787284130235258e8,6.335315614698347e8,1.72087843385768e8,2.6287843200335044e8,1.2589881605549316e8,3.628876401660318e8,3.463671601420277e8,1.438548280870667e7,5.4880456157551184e7,5.5232062755706385e7,1.1168729259469765e8,1.6399427495892003e8,6.31741601695896e8,7.15151694931694e8,2.093642220720182e7,4.0817687847241305e7,1.71543911047649e7,1.2043916361208557e8,3.0174177109492713e8,2.092594142774333e8,5.492222483614305e8,1.0592693416023453e8,4.7456730392265034e8,2.620073815570064e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.2429851377988037e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.998588244944481e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
