Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.6073087875311307e11,7.342584252320478e9,6.609230780044942e9,9.479715119252733e9,1.6882540167874304e10,1.1320494783471207e10,1.2729968868420801e10,6.211293407777349e9,1.0196044391573235e10,1.3381660926924416e10,8.174520722679122e9,2.7935996081646104e9,5.916802697832846e9,4.949919089144982e9,5.816105180721545e9,1.329016377555323e10,2.0501387163988155e10,6.413372579947539e9,3.814254386835698e9,2.983276588052288e9,7.568044483480523e9,1.3308964892751278e10,1.1864751335535328e10,1.5175278054617315e10,7.512068226741767e9,1.9077043714662445e10,2.74614892685326e9
cFix,1.9989661119978995e11,7.033234641959999e9,5.166697367739999e9,7.02604109798e9,1.0659344702419998e10,9.45565351572e9,1.0686251584410002e10,4.591142102159999e9,7.524784897849999e9,1.1584694863869999e10,7.88672332724e9,2.37395984336e9,5.459216868530001e9,3.76976302318e9,5.23032488998e9,1.025659154602e10,1.3860208005820002e10,6.364370609879999e9,3.67747339456e9,2.8943073753900003e9,7.138520134960001e9,9.75026376356e9,1.0503548872139997e10,1.1281885541460001e10,7.016939350849999e9,1.6152598881990002e10,2.5520709967599998e9
cVar,9.655037252792892e9,2.680256491015176e7,2.672542799158767e8,5.728051173590089e8,1.286755154617061e9,1.8129780989694354e8,5.29703985379545e8,4.2779186513635343e8,5.338608730243336e8,4.1212157708923066e8,4.631894269794511e7,5.380871489739929e7,9.618361192080748e7,2.6220112646888492e8,1.1222468092075633e8,5.197246361365435e8,1.689366004328051e9,5.567056670888708e6,3.1548863828413874e7,2.0403650424405172e7,4.21830974390369e7,7.891100960324409e8,2.752629497618214e8,7.993200262227972e8,1.0223203319623853e8,5.518049960002708e8,1.938353851599929e7
cFuel,3.0147823400154526e10,2.1160431382544795e8,9.82420681584012e8,1.6127674469962153e9,4.073557573195033e9,1.274072966234534e9,1.240727305177081e9,9.9797061934761e8,1.7365016336144254e9,1.125353981486084e9,2.0321384327149054e8,3.040015667044213e8,3.2680352945867085e8,8.171465755547786e8,4.1734234052318686e8,2.1122666160472171e9,4.033528169722203e9,3.3204744709822264e7,9.599900152092037e7,6.093932028382195e7,2.9637335211459893e8,2.368580121319161e9,9.214735860631284e8,2.5587425816220098e9,3.506534597486696e8,1.858415570890185e9,1.3416249913942982e8
cNSE,2.501670584302112e8,15311.444745022623,14700.555574393915,15869.672737652889,14147.02667894404,2.497890557102078e8,15352.031042396276,14995.772038653682,14813.340223776988,15569.611456444973,16100.07654462936,16028.749439265932,14735.447388563784,15364.675292217324,15523.122419766538,16192.051039174747,15537.864417777106,15121.402297388311,14849.036327566671,14557.32536096236,14846.314065035833,15197.887399699583,15399.461778633355,14822.04321707006,15291.411573109832,15062.996117038618,12613.40082728327
cStart,6.109595214055584e9,7.092742018013458e7,1.9284375024947935e8,2.6808558724477234e8,8.628685906155347e8,1.5968143590952227e8,2.7327064142313176e8,1.943738253613487e8,4.008821737442519e8,2.5947493486764666e8,3.824850939314013e7,6.1813454453351036e7,3.4583952475978374e7,1.0079299926602656e8,5.6197746175183415e7,4.015647852984317e8,9.18269446253477e8,1.0215047284531295e7,9.218277890036117e6,7.611684628699671e6,9.095305265282123e7,4.009957139522753e8,1.644505281086002e8,5.353150832692945e8,4.222809153528524e7,5.14209202785872e8,4.0519279037004195e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.1220748157270882e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.465042387975442e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
