LOAD_ZONE,TIMEPOINT,zone_demand_mw
Eastern,517,518557
Eastern,518,523068
Eastern,519,518501
Eastern,520,518396
Eastern,521,523996
Eastern,522,540745
Eastern,523,556966
Eastern,524,572736
Eastern,525,574430
Eastern,526,554659
Eastern,527,537254
Eastern,528,508827
Eastern,529,470421
Eastern,530,412770
Eastern,531,385332
Eastern,532,379243
Eastern,533,380686
Eastern,534,392194
Eastern,535,423583
Eastern,536,488556
Eastern,537,543645
Eastern,538,549980
Eastern,539,538105
Eastern,540,530771
Eastern,541,528239
Eastern,542,524979
Eastern,543,514132
Eastern,544,510471
Eastern,545,527867
Eastern,546,567960
Eastern,547,619584
Eastern,548,616645
Eastern,549,567607
Eastern,550,530382
Eastern,551,473476
Eastern,552,437545
Eastern,553,409231
Eastern,554,384635
Eastern,555,373514
Eastern,556,367001
Eastern,557,368378
Eastern,558,379626
Eastern,559,411945
Eastern,560,468725
Eastern,561,517077
Eastern,562,522261
Eastern,563,507508
Eastern,564,497432
Eastern,565,493267
Eastern,566,484406
Eastern,567,470371
Eastern,568,466979
Eastern,569,484823
Eastern,570,522985
Eastern,571,577639
Eastern,572,576513
Eastern,573,529290
Eastern,574,502629
Eastern,575,470990
Eastern,576,440150
Eastern,577,412236
Eastern,578,395280
Eastern,579,383895
Eastern,580,378691
Eastern,581,381836
Eastern,582,393574
Eastern,583,427194
Eastern,584,487243
Eastern,585,536921
Eastern,586,539483
Eastern,587,523746
Eastern,588,513987
Eastern,589,510083
Eastern,590,502133
Eastern,591,489932
Eastern,592,488329
Eastern,593,505235
Eastern,594,544563
Eastern,595,599335
Eastern,596,595975
Eastern,597,549105
Eastern,598,522885
Eastern,599,477754
Eastern,600,442133
Eastern,601,412090
Eastern,602,390682
Eastern,603,377868
Eastern,604,370756
Eastern,605,371391
Eastern,606,380180
Eastern,607,410296
Eastern,608,466914
Eastern,609,516972
Eastern,610,523265
Eastern,611,512128
Eastern,612,505521
Eastern,613,502723
Eastern,614,497995
Eastern,615,490537
Eastern,616,490976
Eastern,617,507383
Eastern,618,543464
Eastern,619,592710
Eastern,620,586240
Eastern,621,541920
Eastern,622,507762
Eastern,623,458395
Eastern,624,425559
Eastern,625,397133
Eastern,626,374822
Eastern,627,362149
Eastern,628,354795
Eastern,629,355357
Eastern,630,364002
Eastern,631,392674
Eastern,632,447879
Eastern,633,496065
Eastern,634,506877
Eastern,635,498921
Eastern,636,493860
Eastern,637,492147
Eastern,638,489496
Eastern,639,479008
Eastern,640,470608
Eastern,641,484488
Eastern,642,517189
Eastern,643,563042
Eastern,644,554964
Eastern,645,504215
Eastern,646,476572
Eastern,647,450807
Eastern,648,428955
Eastern,649,406611
Eastern,650,404973
Eastern,651,395556
Eastern,652,388221
Eastern,653,389125
Eastern,654,392657
Eastern,655,408239
Eastern,656,435039
Eastern,657,453532
Eastern,658,465401
Eastern,659,474111
Eastern,660,481583
Eastern,661,484350
Eastern,662,483729
Eastern,663,466355
Eastern,664,455343
Eastern,665,454847
Eastern,666,467699
Eastern,667,486199
Eastern,668,502936
Eastern,669,513608
Eastern,670,506310
Eastern,671,506098
Eastern,672,491695
Eastern,673,460060
Eastern,674,427604
Eastern,675,405335
Eastern,676,398640
Eastern,677,399658
Eastern,678,402972
Eastern,679,413288
Eastern,680,432377
Eastern,681,450463
Eastern,682,460792
Eastern,683,465928
Eastern,684,469115
Eastern,685,470812
Eastern,686,467944
Eastern,687,452196
Eastern,688,447130
Eastern,689,454284
Eastern,690,473428
Eastern,691,499004
Eastern,692,524965
Eastern,693,537373
Eastern,694,530636
Eastern,695,523123
Eastern,696,503850
Eastern,697,469473
Eastern,698,423252
Eastern,699,399139
Eastern,700,396438
Eastern,701,401724
Eastern,702,416963
Eastern,703,454292
Eastern,704,523014
Eastern,705,575684
Eastern,706,569423
Eastern,707,542962
Eastern,708,524565
Eastern,709,513733
Eastern,710,499232
Eastern,711,478993
Eastern,712,473050
Eastern,713,489336
Eastern,714,528389
Eastern,715,587311
Eastern,716,589601
Eastern,717,546182
Eastern,718,520072
Eastern,719,476122
Eastern,720,443636
Eastern,721,415005
Eastern,722,393460
Eastern,723,380859
Eastern,724,374784
Eastern,725,377149
Eastern,726,388332
Eastern,727,420997
Eastern,728,479384
Eastern,729,524101
Eastern,730,519939
Eastern,731,498245
Eastern,732,484011
Eastern,733,476928
Eastern,734,467169
Eastern,735,451172
Eastern,736,445062
Eastern,737,461626
Eastern,738,497199
Eastern,739,547283
Eastern,740,547304
Eastern,741,506454
Eastern,742,478218
Eastern,743,438378
Eastern,744,406982
Eastern,745,379352
Eastern,746,357363
Eastern,747,345150
Eastern,748,338498
Eastern,749,339131
Eastern,750,349289
Eastern,751,379262
Eastern,752,430014
Eastern,753,472575
Eastern,754,477170
Eastern,755,467478
Eastern,756,462472
Eastern,757,461557
Eastern,758,456711
Eastern,759,446423
Eastern,760,444212
Eastern,761,461756
Eastern,762,494435
Eastern,763,536130
Eastern,764,530665
Eastern,765,484584
Eastern,766,462259
Eastern,767,429211
Eastern,768,399434
Eastern,769,372731
Eastern,770,356783
Eastern,771,344914
Eastern,772,339068
Eastern,773,340665
Eastern,774,350099
Eastern,775,381861
Eastern,776,436017
Eastern,777,484010
Eastern,778,493837
Eastern,779,486137
Eastern,780,482531
Eastern,781,480027
Eastern,782,477575
Eastern,783,466358
Eastern,784,463698
Eastern,785,477529
Eastern,786,511702
Eastern,787,560380
Eastern,788,559341
Eastern,789,518706
Eastern,790,490570
Eastern,791,450781
Eastern,792,424213
Eastern,793,398014
Eastern,794,382745
Eastern,795,372115
Eastern,796,367635
Eastern,797,370487
Eastern,798,382623
Eastern,799,415185
Eastern,800,472223
Eastern,801,522152
Eastern,802,527064
Eastern,803,512147
Eastern,804,502869
Eastern,805,495782
Eastern,806,481718
Eastern,807,463349
Eastern,808,460255
Eastern,809,476501
Eastern,810,511915
Eastern,811,557403
Eastern,812,551468
Eastern,813,509953
Eastern,814,491400
Eastern,815,453634
Eastern,816,426962
Eastern,817,403720
Eastern,818,394887
Eastern,819,383951
Eastern,820,376831
Eastern,821,375380
Eastern,822,376471
Eastern,823,388847
Eastern,824,411337
Eastern,825,428432
Eastern,826,442595
Eastern,827,456872
Eastern,828,470102
Eastern,829,478365
Eastern,830,481609
Eastern,831,475402
Eastern,832,468315
Eastern,833,468787
Eastern,834,483117
Eastern,835,496592
Eastern,836,504460
Eastern,837,509026
Eastern,838,496591
Eastern,839,486342
Eastern,840,466308
Eastern,841,431924
Eastern,842,401924
Eastern,843,379521
Eastern,844,371778
Eastern,845,370580
Eastern,846,370669
Eastern,847,377779
Eastern,848,391381
Eastern,849,408557
Eastern,850,425848
Eastern,851,442322
Eastern,852,454618
Eastern,853,463261
Eastern,854,468798
Eastern,855,462806
Eastern,856,455858
Eastern,857,458769
Eastern,858,472788
Eastern,859,489772
Eastern,860,496508
Eastern,861,501156
Eastern,862,495301
Eastern,863,494731
Eastern,864,482702
Eastern,865,450866
Eastern,866,403043
Eastern,867,380051
Eastern,868,375958
Eastern,869,379991
Eastern,870,393913
Eastern,871,428381
Eastern,872,492605
Eastern,873,545154
Eastern,874,548457
Eastern,875,530013
Eastern,876,516231
Eastern,877,506677
Eastern,878,493326
Eastern,879,472031
Eastern,880,465292
Eastern,881,480404
Eastern,882,516923
Eastern,883,568038
Eastern,884,571648
Eastern,885,530998
Eastern,886,507138
Eastern,887,468903
Eastern,888,442031
Eastern,889,416269
Eastern,890,398638
Eastern,891,387533
Eastern,892,382055
Eastern,893,384820
Eastern,894,397455
Eastern,895,430910
Eastern,896,490568
Eastern,897,539549
Eastern,898,540505
Eastern,899,521864
Eastern,900,509377
Eastern,901,501559
Eastern,902,491597
Eastern,903,477063
Eastern,904,473874
Eastern,905,491427
Eastern,906,531077
Eastern,907,581903
Eastern,908,586094
Eastern,909,545934
Eastern,910,521458
Eastern,911,481836
Eastern,912,450057
Eastern,913,423604
Eastern,914,409321
Eastern,915,398641
Eastern,916,393804
Eastern,917,397315
Eastern,918,410159
Eastern,919,443439
Eastern,920,505483
Eastern,921,561091
Eastern,922,565281
Eastern,923,549442
Eastern,924,538274
Eastern,925,532740
Eastern,926,526517
Eastern,927,514221
Eastern,928,510518
Eastern,929,527964
Eastern,930,569483
Eastern,931,623673
Eastern,932,627068
Eastern,933,587690
Eastern,934,556244
Eastern,935,498996
Eastern,936,467759
Eastern,937,440731
Eastern,938,422036
Eastern,939,410687
Eastern,940,406094
Eastern,941,408273
Eastern,942,420887
Eastern,943,456565
Eastern,944,524233
Eastern,945,575547
Eastern,946,574358
Eastern,947,552354
Eastern,948,535532
Eastern,949,524085
Eastern,950,506422
Eastern,951,484467
Eastern,952,478209
Eastern,953,498109
Eastern,954,537041
Eastern,955,591074
Eastern,956,596630
Eastern,957,557791
Eastern,958,538231
Eastern,959,499169
Eastern,960,468316
Eastern,961,441600
Eastern,962,422649
Eastern,963,411458
Eastern,964,406079
Eastern,965,407822
Eastern,966,419465
Eastern,967,452186
Eastern,968,517975
Eastern,969,569278
Eastern,970,572331
Eastern,971,554401
Eastern,972,541523
Eastern,973,533908
Eastern,974,521864
Eastern,975,510736
Eastern,976,510277
Eastern,977,530135
Eastern,978,567649
Eastern,979,612889
Eastern,980,612519
Eastern,981,568647
Eastern,982,543787
Eastern,983,497676
Eastern,984,464786
Eastern,985,441492
Eastern,986,435232
Eastern,987,423933
Eastern,988,416149
Eastern,989,415198
Eastern,990,417517
Eastern,991,433948
Eastern,992,461048
Eastern,993,488903
Eastern,994,512389
Eastern,995,528510
Eastern,996,538638
Eastern,997,544564
Eastern,998,550671
Eastern,999,540007
Eastern,1000,528543
Eastern,1001,531534
Eastern,1002,550806
Eastern,1003,574833
Eastern,1004,591919
Eastern,1005,601137
Eastern,1006,596990
Eastern,1007,588999
Eastern,1008,577810
Eastern,1009,545028
Eastern,1010,512567
Eastern,1011,489986
Eastern,1012,484992
Eastern,1013,486621
Eastern,1014,489334
Eastern,1015,500666
Eastern,1016,520461
Eastern,1017,547655
Eastern,1018,557879
Eastern,1019,556256
Eastern,1020,551038
Eastern,1021,544577
Eastern,1022,533982
Eastern,1023,512115
Eastern,1024,503125
Eastern,1025,506090
Eastern,1026,530324
Eastern,1027,559087
Eastern,1028,585808
Eastern,1029,601274
Eastern,1030,592650
Eastern,1031,585859
Eastern,1032,571202
Eastern,1033,537283
Eastern,1034,489759
Eastern,1035,467420
Eastern,1036,465222
Eastern,1037,471560
Eastern,1038,486902
Eastern,1039,526033
Eastern,1040,611077
Eastern,1041,667636
Eastern,1042,647792
Eastern,1043,609576
Eastern,1044,583246
Eastern,1045,565857
Eastern,1046,543327
Eastern,1047,522125
Eastern,1048,518558
Eastern,1049,538677
Eastern,1050,581438
Eastern,1051,634052
Eastern,1052,637078
Eastern,1053,598410
Eastern,1054,574157
Eastern,1055,517925
Eastern,1056,480466
Eastern,1057,451363
Eastern,1058,431944
Eastern,1059,418944
Eastern,1060,412024
Eastern,1061,412707
Eastern,1062,423785
Eastern,1063,456953
Eastern,1064,525352
Eastern,1065,576188
Eastern,1066,573195
Eastern,1067,551702
Eastern,1068,537514
Eastern,1069,527380
Eastern,1070,517857
Eastern,1071,505448
Eastern,1072,504187
Eastern,1073,519735
Eastern,1074,556551
Eastern,1075,602800
Eastern,1076,597628
Eastern,1077,556455
Eastern,1078,521675
Eastern,1079,473283
Eastern,1080,439781
Eastern,1081,415993
Eastern,1082,396394
Eastern,1083,384725
Eastern,1084,378497
Eastern,1085,380466
Eastern,1086,391739
Eastern,1087,424460
Eastern,1088,482465
Eastern,1089,529034
Eastern,1090,529721
Eastern,1091,513597
Eastern,1092,502750
Eastern,1093,496946
Eastern,1094,487971
Eastern,1095,474408
Eastern,1096,472294
Eastern,1097,489052
Eastern,1098,525419
Eastern,1099,573543
Eastern,1100,572115
Eastern,1101,529148
Eastern,1102,498170
Eastern,1103,458241
Eastern,1104,426169
Eastern,1105,401211
Eastern,1106,382490
Eastern,1107,370335
Eastern,1108,363770
Eastern,1109,364517
Eastern,1110,374492
Eastern,1111,404862
Eastern,1112,460491
Eastern,1113,508535
Eastern,1114,515434
Eastern,1115,506702
Eastern,1116,500907
Eastern,1117,498154
Eastern,1118,492704
Eastern,1119,483670
Eastern,1120,481409
Eastern,1121,497955
Eastern,1122,530908
Eastern,1123,573550
Eastern,1124,576882
Eastern,1125,532108
Eastern,1126,501817
Eastern,1127,454413
Eastern,1128,424434
Eastern,1129,401529
Eastern,1130,380082
Eastern,1131,368174
Eastern,1132,361859
Eastern,1133,363365
Eastern,1134,373293
Eastern,1135,403220
Eastern,1136,455503
Eastern,1137,500724
Eastern,1138,506934
Eastern,1139,495153
Eastern,1140,486042
Eastern,1141,480522
Eastern,1142,469312
Eastern,1143,448504
Eastern,1144,439682
Eastern,1145,456969
Eastern,1146,487273
Eastern,1147,526731
Eastern,1148,521268
Eastern,1149,481279
Eastern,1150,457446
Eastern,1151,436511
Eastern,1152,417060
Eastern,1153,397582
Eastern,1154,392049
Eastern,1155,382612
Eastern,1156,375628
Eastern,1157,375708
Eastern,1158,378102
Eastern,1159,391935
Eastern,1160,416945
Eastern,1161,433824
Eastern,1162,445170
Eastern,1163,456511
Eastern,1164,464232
Eastern,1165,466474
Eastern,1166,458051
Eastern,1167,445871
Eastern,1168,440423
Eastern,1169,442941
Eastern,1170,459660
Eastern,1171,472520
Eastern,1172,485791
Eastern,1173,494191
Eastern,1174,487741
Eastern,1175,483076
Eastern,1176,465190
Eastern,1177,433215
Eastern,1178,401712
Eastern,1179,379982
Eastern,1180,373410
Eastern,1181,373212
Eastern,1182,374017
Eastern,1183,382191
Eastern,1184,398096
Eastern,1185,416213
Eastern,1186,435667
Eastern,1187,452132
Eastern,1188,464016
Eastern,1189,470434
Eastern,1190,472529
Eastern,1191,464667
Eastern,1192,458328
Eastern,1193,462198
Eastern,1194,476565
Eastern,1195,492143
Eastern,1196,506528
Eastern,1197,513106
Eastern,1198,507274
Eastern,1199,501179
Eastern,1200,486271
Eastern,1201,461447
Eastern,1202,419127
Eastern,1203,397185
Eastern,1204,393110
Eastern,1205,397424
Eastern,1206,408388
Eastern,1207,433081
Eastern,1208,467561
Eastern,1209,498213
Eastern,1210,509846
Eastern,1211,504254
Eastern,1212,498032
Eastern,1213,490362
Eastern,1214,471552
Eastern,1215,453686
Eastern,1216,449484
Eastern,1217,463407
Eastern,1218,497289
Eastern,1219,543275
Eastern,1220,544422
Eastern,1221,499477
Eastern,1222,472521
Eastern,1223,464365
Eastern,1224,446976
Eastern,1225,430031
Eastern,1226,411148
Eastern,1227,400533
Eastern,1228,395429
Eastern,1229,398278
Eastern,1230,410100
Eastern,1231,443012
Eastern,1232,503177
Eastern,1233,548118
Eastern,1234,546391
Eastern,1235,527929
Eastern,1236,515564
Eastern,1237,506917
Eastern,1238,493018
Eastern,1239,477808
Eastern,1240,474370
Eastern,1241,490485
Eastern,1242,524469
Eastern,1243,572036
Eastern,1244,577230
Eastern,1245,537215
Eastern,1246,509392
Eastern,1247,454355
Eastern,1248,424734
Eastern,1249,402512
Eastern,1250,381958
Eastern,1251,370675
Eastern,1252,364166
Eastern,1253,365197
Eastern,1254,375422
Eastern,1255,406916
Eastern,1256,458675
Eastern,1257,498122
Eastern,1258,499135
Eastern,1259,486110
Eastern,1260,476961
Eastern,1261,469635
Eastern,1262,457793
Eastern,1263,444235
Eastern,1264,440647
Eastern,1265,459155
Eastern,1266,491890
Eastern,1267,530625
Eastern,1268,526287
Eastern,1269,484915
Eastern,1270,464266
Eastern,1271,429838
Eastern,1272,401109
Eastern,1273,377367
Eastern,1274,358393
Eastern,1275,346462
Eastern,1276,340319
Eastern,1277,341457
Eastern,1278,351432
Eastern,1279,381077
Eastern,1280,430644
Eastern,1281,469765
Eastern,1282,475566
Eastern,1283,469536
Eastern,1284,467445
Eastern,1285,465766
Eastern,1286,455679
Eastern,1287,444394
Eastern,1288,444045
Eastern,1289,461545
Eastern,1290,492166
Eastern,1291,527663
Eastern,1292,523062
Eastern,1293,484709
Eastern,1294,462312
Eastern,1295,429580
Eastern,1296,399713
Eastern,1297,378916
Eastern,1298,360974
Eastern,1299,349114
Eastern,1300,342078
Eastern,1301,342744
Eastern,1302,351247
Eastern,1303,379093
Eastern,1304,430551
Eastern,1305,477396
Eastern,1306,492407
Eastern,1307,493029
Eastern,1308,494421
Eastern,1309,495238
Eastern,1310,492609
Eastern,1311,484681
Eastern,1312,483939
Eastern,1313,501722
Eastern,1314,530201
Eastern,1315,569199
Eastern,1316,564783
Eastern,1317,522027
Eastern,1318,495069
Eastern,1319,453154
Eastern,1320,422213
Eastern,1321,407193
Eastern,1322,405578
Eastern,1323,397110
Eastern,1324,390251
Eastern,1325,391033
Eastern,1326,393841
Eastern,1327,409322
Eastern,1328,435383
Eastern,1329,453524
Eastern,1330,467862
Eastern,1331,479546
Eastern,1332,488196
Eastern,1333,487383
Eastern,1334,478422
Eastern,1335,469216
Eastern,1336,458011
Eastern,1337,460067
Eastern,1338,477510
Eastern,1339,493821
Eastern,1340,509478
Eastern,1341,521671
Eastern,1342,519646
Eastern,1343,507041
Eastern,1344,489226
Eastern,1345,464482
Eastern,1346,435060
Eastern,1347,412260
Eastern,1348,405832
Eastern,1349,405802
Eastern,1350,407550
Eastern,1351,416510
Eastern,1352,432339
Eastern,1353,444367
Eastern,1354,451449
Eastern,1355,456037
Eastern,1356,457490
Eastern,1357,453122
Eastern,1358,442858
Eastern,1359,430110
