timepoint_id,timestamp,timeseries
284,2040011219,2040_2040-full
285,2040011220,2040_2040-full
286,2040011221,2040_2040-full
287,2040011222,2040_2040-full
288,2040011223,2040_2040-full
289,2040011300,2040_2040-full
290,2040011301,2040_2040-full
291,2040011302,2040_2040-full
292,2040011303,2040_2040-full
293,2040011304,2040_2040-full
294,2040011305,2040_2040-full
295,2040011306,2040_2040-full
296,2040011307,2040_2040-full
297,2040011308,2040_2040-full
298,2040011309,2040_2040-full
299,2040011310,2040_2040-full
300,2040011311,2040_2040-full
301,2040011312,2040_2040-full
302,2040011313,2040_2040-full
303,2040011314,2040_2040-full
304,2040011315,2040_2040-full
305,2040011316,2040_2040-full
306,2040011317,2040_2040-full
307,2040011318,2040_2040-full
308,2040011319,2040_2040-full
309,2040011320,2040_2040-full
310,2040011321,2040_2040-full
311,2040011322,2040_2040-full
312,2040011323,2040_2040-full
313,2040011400,2040_2040-full
314,2040011401,2040_2040-full
315,2040011402,2040_2040-full
316,2040011403,2040_2040-full
317,2040011404,2040_2040-full
318,2040011405,2040_2040-full
319,2040011406,2040_2040-full
320,2040011407,2040_2040-full
321,2040011408,2040_2040-full
322,2040011409,2040_2040-full
323,2040011410,2040_2040-full
324,2040011411,2040_2040-full
325,2040011412,2040_2040-full
326,2040011413,2040_2040-full
327,2040011414,2040_2040-full
328,2040011415,2040_2040-full
329,2040011416,2040_2040-full
330,2040011417,2040_2040-full
331,2040011418,2040_2040-full
332,2040011419,2040_2040-full
333,2040011420,2040_2040-full
334,2040011421,2040_2040-full
335,2040011422,2040_2040-full
336,2040011423,2040_2040-full
337,2040011500,2040_2040-full
338,2040011501,2040_2040-full
339,2040011502,2040_2040-full
340,2040011503,2040_2040-full
341,2040011504,2040_2040-full
342,2040011505,2040_2040-full
343,2040011506,2040_2040-full
344,2040011507,2040_2040-full
345,2040011508,2040_2040-full
346,2040011509,2040_2040-full
347,2040011510,2040_2040-full
348,2040011511,2040_2040-full
349,2040011512,2040_2040-full
350,2040011513,2040_2040-full
351,2040011514,2040_2040-full
352,2040011515,2040_2040-full
353,2040011516,2040_2040-full
354,2040011517,2040_2040-full
355,2040011518,2040_2040-full
356,2040011519,2040_2040-full
357,2040011520,2040_2040-full
358,2040011521,2040_2040-full
359,2040011522,2040_2040-full
360,2040011523,2040_2040-full
361,2040011600,2040_2040-full
362,2040011601,2040_2040-full
363,2040011602,2040_2040-full
364,2040011603,2040_2040-full
365,2040011604,2040_2040-full
366,2040011605,2040_2040-full
367,2040011606,2040_2040-full
368,2040011607,2040_2040-full
369,2040011608,2040_2040-full
370,2040011609,2040_2040-full
371,2040011610,2040_2040-full
372,2040011611,2040_2040-full
373,2040011612,2040_2040-full
374,2040011613,2040_2040-full
375,2040011614,2040_2040-full
376,2040011615,2040_2040-full
377,2040011616,2040_2040-full
378,2040011617,2040_2040-full
379,2040011618,2040_2040-full
380,2040011619,2040_2040-full
381,2040011620,2040_2040-full
382,2040011621,2040_2040-full
383,2040011622,2040_2040-full
384,2040011623,2040_2040-full
385,2040011700,2040_2040-full
386,2040011701,2040_2040-full
387,2040011702,2040_2040-full
388,2040011703,2040_2040-full
389,2040011704,2040_2040-full
390,2040011705,2040_2040-full
391,2040011706,2040_2040-full
392,2040011707,2040_2040-full
393,2040011708,2040_2040-full
394,2040011709,2040_2040-full
395,2040011710,2040_2040-full
396,2040011711,2040_2040-full
397,2040011712,2040_2040-full
398,2040011713,2040_2040-full
399,2040011714,2040_2040-full
400,2040011715,2040_2040-full
401,2040011716,2040_2040-full
402,2040011717,2040_2040-full
403,2040011718,2040_2040-full
404,2040011719,2040_2040-full
405,2040011720,2040_2040-full
406,2040011721,2040_2040-full
407,2040011722,2040_2040-full
408,2040011723,2040_2040-full
409,2040011800,2040_2040-full
410,2040011801,2040_2040-full
411,2040011802,2040_2040-full
412,2040011803,2040_2040-full
413,2040011804,2040_2040-full
414,2040011805,2040_2040-full
415,2040011806,2040_2040-full
416,2040011807,2040_2040-full
417,2040011808,2040_2040-full
418,2040011809,2040_2040-full
419,2040011810,2040_2040-full
420,2040011811,2040_2040-full
421,2040011812,2040_2040-full
422,2040011813,2040_2040-full
423,2040011814,2040_2040-full
424,2040011815,2040_2040-full
425,2040011816,2040_2040-full
426,2040011817,2040_2040-full
427,2040011818,2040_2040-full
428,2040011819,2040_2040-full
429,2040011820,2040_2040-full
430,2040011821,2040_2040-full
431,2040011822,2040_2040-full
432,2040011823,2040_2040-full
433,2040011900,2040_2040-full
434,2040011901,2040_2040-full
435,2040011902,2040_2040-full
436,2040011903,2040_2040-full
437,2040011904,2040_2040-full
438,2040011905,2040_2040-full
439,2040011906,2040_2040-full
440,2040011907,2040_2040-full
441,2040011908,2040_2040-full
442,2040011909,2040_2040-full
443,2040011910,2040_2040-full
444,2040011911,2040_2040-full
445,2040011912,2040_2040-full
446,2040011913,2040_2040-full
447,2040011914,2040_2040-full
448,2040011915,2040_2040-full
449,2040011916,2040_2040-full
450,2040011917,2040_2040-full
451,2040011918,2040_2040-full
452,2040011919,2040_2040-full
453,2040011920,2040_2040-full
454,2040011921,2040_2040-full
455,2040011922,2040_2040-full
456,2040011923,2040_2040-full
457,2040012000,2040_2040-full
458,2040012001,2040_2040-full
459,2040012002,2040_2040-full
460,2040012003,2040_2040-full
461,2040012004,2040_2040-full
462,2040012005,2040_2040-full
463,2040012006,2040_2040-full
464,2040012007,2040_2040-full
465,2040012008,2040_2040-full
466,2040012009,2040_2040-full
467,2040012010,2040_2040-full
468,2040012011,2040_2040-full
469,2040012012,2040_2040-full
470,2040012013,2040_2040-full
471,2040012014,2040_2040-full
472,2040012015,2040_2040-full
473,2040012016,2040_2040-full
474,2040012017,2040_2040-full
475,2040012018,2040_2040-full
476,2040012019,2040_2040-full
477,2040012020,2040_2040-full
478,2040012021,2040_2040-full
479,2040012022,2040_2040-full
480,2040012023,2040_2040-full
481,2040012100,2040_2040-full
482,2040012101,2040_2040-full
483,2040012102,2040_2040-full
484,2040012103,2040_2040-full
485,2040012104,2040_2040-full
486,2040012105,2040_2040-full
487,2040012106,2040_2040-full
488,2040012107,2040_2040-full
489,2040012108,2040_2040-full
490,2040012109,2040_2040-full
491,2040012110,2040_2040-full
492,2040012111,2040_2040-full
493,2040012112,2040_2040-full
494,2040012113,2040_2040-full
495,2040012114,2040_2040-full
496,2040012115,2040_2040-full
497,2040012116,2040_2040-full
498,2040012117,2040_2040-full
499,2040012118,2040_2040-full
500,2040012119,2040_2040-full
501,2040012120,2040_2040-full
502,2040012121,2040_2040-full
503,2040012122,2040_2040-full
504,2040012123,2040_2040-full
505,2040012200,2040_2040-full
506,2040012201,2040_2040-full
507,2040012202,2040_2040-full
508,2040012203,2040_2040-full
509,2040012204,2040_2040-full
510,2040012205,2040_2040-full
511,2040012206,2040_2040-full
512,2040012207,2040_2040-full
513,2040012208,2040_2040-full
514,2040012209,2040_2040-full
515,2040012210,2040_2040-full
516,2040012211,2040_2040-full
517,2040012212,2040_2040-full
518,2040012213,2040_2040-full
519,2040012214,2040_2040-full
520,2040012215,2040_2040-full
521,2040012216,2040_2040-full
522,2040012217,2040_2040-full
523,2040012218,2040_2040-full
524,2040012219,2040_2040-full
525,2040012220,2040_2040-full
526,2040012221,2040_2040-full
527,2040012222,2040_2040-full
528,2040012223,2040_2040-full
529,2040012300,2040_2040-full
530,2040012301,2040_2040-full
531,2040012302,2040_2040-full
532,2040012303,2040_2040-full
533,2040012304,2040_2040-full
534,2040012305,2040_2040-full
535,2040012306,2040_2040-full
536,2040012307,2040_2040-full
537,2040012308,2040_2040-full
538,2040012309,2040_2040-full
539,2040012310,2040_2040-full
540,2040012311,2040_2040-full
541,2040012312,2040_2040-full
542,2040012313,2040_2040-full
543,2040012314,2040_2040-full
544,2040012315,2040_2040-full
545,2040012316,2040_2040-full
546,2040012317,2040_2040-full
547,2040012318,2040_2040-full
548,2040012319,2040_2040-full
549,2040012320,2040_2040-full
550,2040012321,2040_2040-full
551,2040012322,2040_2040-full
552,2040012323,2040_2040-full
553,2040012400,2040_2040-full
554,2040012401,2040_2040-full
555,2040012402,2040_2040-full
556,2040012403,2040_2040-full
557,2040012404,2040_2040-full
558,2040012405,2040_2040-full
559,2040012406,2040_2040-full
560,2040012407,2040_2040-full
561,2040012408,2040_2040-full
562,2040012409,2040_2040-full
563,2040012410,2040_2040-full
564,2040012411,2040_2040-full
565,2040012412,2040_2040-full
566,2040012413,2040_2040-full
567,2040012414,2040_2040-full
568,2040012415,2040_2040-full
569,2040012416,2040_2040-full
570,2040012417,2040_2040-full
571,2040012418,2040_2040-full
572,2040012419,2040_2040-full
573,2040012420,2040_2040-full
574,2040012421,2040_2040-full
575,2040012422,2040_2040-full
576,2040012423,2040_2040-full
577,2040012500,2040_2040-full
578,2040012501,2040_2040-full
579,2040012502,2040_2040-full
580,2040012503,2040_2040-full
581,2040012504,2040_2040-full
582,2040012505,2040_2040-full
583,2040012506,2040_2040-full
584,2040012507,2040_2040-full
585,2040012508,2040_2040-full
586,2040012509,2040_2040-full
587,2040012510,2040_2040-full
588,2040012511,2040_2040-full
589,2040012512,2040_2040-full
590,2040012513,2040_2040-full
591,2040012514,2040_2040-full
592,2040012515,2040_2040-full
593,2040012516,2040_2040-full
594,2040012517,2040_2040-full
595,2040012518,2040_2040-full
596,2040012519,2040_2040-full
597,2040012520,2040_2040-full
598,2040012521,2040_2040-full
599,2040012522,2040_2040-full
600,2040012523,2040_2040-full
601,2040012600,2040_2040-full
602,2040012601,2040_2040-full
603,2040012602,2040_2040-full
604,2040012603,2040_2040-full
605,2040012604,2040_2040-full
606,2040012605,2040_2040-full
607,2040012606,2040_2040-full
608,2040012607,2040_2040-full
609,2040012608,2040_2040-full
610,2040012609,2040_2040-full
611,2040012610,2040_2040-full
612,2040012611,2040_2040-full
613,2040012612,2040_2040-full
614,2040012613,2040_2040-full
615,2040012614,2040_2040-full
616,2040012615,2040_2040-full
617,2040012616,2040_2040-full
618,2040012617,2040_2040-full
619,2040012618,2040_2040-full
620,2040012619,2040_2040-full
621,2040012620,2040_2040-full
622,2040012621,2040_2040-full
623,2040012622,2040_2040-full
624,2040012623,2040_2040-full
625,2040012700,2040_2040-full
626,2040012701,2040_2040-full
627,2040012702,2040_2040-full
628,2040012703,2040_2040-full
629,2040012704,2040_2040-full
630,2040012705,2040_2040-full
631,2040012706,2040_2040-full
632,2040012707,2040_2040-full
633,2040012708,2040_2040-full
634,2040012709,2040_2040-full
635,2040012710,2040_2040-full
636,2040012711,2040_2040-full
637,2040012712,2040_2040-full
638,2040012713,2040_2040-full
639,2040012714,2040_2040-full
640,2040012715,2040_2040-full
641,2040012716,2040_2040-full
642,2040012717,2040_2040-full
643,2040012718,2040_2040-full
644,2040012719,2040_2040-full
645,2040012720,2040_2040-full
646,2040012721,2040_2040-full
647,2040012722,2040_2040-full
648,2040012723,2040_2040-full
649,2040012800,2040_2040-full
650,2040012801,2040_2040-full
651,2040012802,2040_2040-full
652,2040012803,2040_2040-full
653,2040012804,2040_2040-full
654,2040012805,2040_2040-full
655,2040012806,2040_2040-full
656,2040012807,2040_2040-full
657,2040012808,2040_2040-full
658,2040012809,2040_2040-full
659,2040012810,2040_2040-full
660,2040012811,2040_2040-full
661,2040012812,2040_2040-full
662,2040012813,2040_2040-full
663,2040012814,2040_2040-full
664,2040012815,2040_2040-full
665,2040012816,2040_2040-full
666,2040012817,2040_2040-full
667,2040012818,2040_2040-full
668,2040012819,2040_2040-full
669,2040012820,2040_2040-full
670,2040012821,2040_2040-full
671,2040012822,2040_2040-full
672,2040012823,2040_2040-full
673,2040012900,2040_2040-full
674,2040012901,2040_2040-full
675,2040012902,2040_2040-full
676,2040012903,2040_2040-full
677,2040012904,2040_2040-full
678,2040012905,2040_2040-full
679,2040012906,2040_2040-full
680,2040012907,2040_2040-full
681,2040012908,2040_2040-full
682,2040012909,2040_2040-full
683,2040012910,2040_2040-full
684,2040012911,2040_2040-full
685,2040012912,2040_2040-full
686,2040012913,2040_2040-full
687,2040012914,2040_2040-full
688,2040012915,2040_2040-full
689,2040012916,2040_2040-full
690,2040012917,2040_2040-full
691,2040012918,2040_2040-full
692,2040012919,2040_2040-full
693,2040012920,2040_2040-full
694,2040012921,2040_2040-full
695,2040012922,2040_2040-full
696,2040012923,2040_2040-full
697,2040013000,2040_2040-full
698,2040013001,2040_2040-full
699,2040013002,2040_2040-full
700,2040013003,2040_2040-full
701,2040013004,2040_2040-full
702,2040013005,2040_2040-full
703,2040013006,2040_2040-full
704,2040013007,2040_2040-full
705,2040013008,2040_2040-full
706,2040013009,2040_2040-full
707,2040013010,2040_2040-full
708,2040013011,2040_2040-full
709,2040013012,2040_2040-full
710,2040013013,2040_2040-full
711,2040013014,2040_2040-full
712,2040013015,2040_2040-full
713,2040013016,2040_2040-full
714,2040013017,2040_2040-full
715,2040013018,2040_2040-full
716,2040013019,2040_2040-full
717,2040013020,2040_2040-full
718,2040013021,2040_2040-full
719,2040013022,2040_2040-full
720,2040013023,2040_2040-full
721,2040013100,2040_2040-full
722,2040013101,2040_2040-full
723,2040013102,2040_2040-full
724,2040013103,2040_2040-full
725,2040013104,2040_2040-full
726,2040013105,2040_2040-full
727,2040013106,2040_2040-full
728,2040013107,2040_2040-full
729,2040013108,2040_2040-full
730,2040013109,2040_2040-full
731,2040013110,2040_2040-full
732,2040013111,2040_2040-full
733,2040013112,2040_2040-full
734,2040013113,2040_2040-full
735,2040013114,2040_2040-full
736,2040013115,2040_2040-full
737,2040013116,2040_2040-full
738,2040013117,2040_2040-full
739,2040013118,2040_2040-full
740,2040013119,2040_2040-full
741,2040013120,2040_2040-full
742,2040013121,2040_2040-full
743,2040013122,2040_2040-full
744,2040013123,2040_2040-full
745,2040020100,2040_2040-full
746,2040020101,2040_2040-full
747,2040020102,2040_2040-full
748,2040020103,2040_2040-full
749,2040020104,2040_2040-full
750,2040020105,2040_2040-full
751,2040020106,2040_2040-full
752,2040020107,2040_2040-full
753,2040020108,2040_2040-full
754,2040020109,2040_2040-full
755,2040020110,2040_2040-full
756,2040020111,2040_2040-full
757,2040020112,2040_2040-full
758,2040020113,2040_2040-full
759,2040020114,2040_2040-full
760,2040020115,2040_2040-full
761,2040020116,2040_2040-full
762,2040020117,2040_2040-full
763,2040020118,2040_2040-full
764,2040020119,2040_2040-full
765,2040020120,2040_2040-full
766,2040020121,2040_2040-full
767,2040020122,2040_2040-full
768,2040020123,2040_2040-full
769,2040020200,2040_2040-full
770,2040020201,2040_2040-full
771,2040020202,2040_2040-full
772,2040020203,2040_2040-full
773,2040020204,2040_2040-full
774,2040020205,2040_2040-full
775,2040020206,2040_2040-full
776,2040020207,2040_2040-full
777,2040020208,2040_2040-full
778,2040020209,2040_2040-full
779,2040020210,2040_2040-full
780,2040020211,2040_2040-full
781,2040020212,2040_2040-full
782,2040020213,2040_2040-full
783,2040020214,2040_2040-full
784,2040020215,2040_2040-full
785,2040020216,2040_2040-full
786,2040020217,2040_2040-full
787,2040020218,2040_2040-full
788,2040020219,2040_2040-full
789,2040020220,2040_2040-full
790,2040020221,2040_2040-full
791,2040020222,2040_2040-full
792,2040020223,2040_2040-full
793,2040020300,2040_2040-full
794,2040020301,2040_2040-full
795,2040020302,2040_2040-full
796,2040020303,2040_2040-full
797,2040020304,2040_2040-full
798,2040020305,2040_2040-full
799,2040020306,2040_2040-full
800,2040020307,2040_2040-full
801,2040020308,2040_2040-full
802,2040020309,2040_2040-full
803,2040020310,2040_2040-full
804,2040020311,2040_2040-full
805,2040020312,2040_2040-full
806,2040020313,2040_2040-full
807,2040020314,2040_2040-full
808,2040020315,2040_2040-full
809,2040020316,2040_2040-full
810,2040020317,2040_2040-full
811,2040020318,2040_2040-full
812,2040020319,2040_2040-full
813,2040020320,2040_2040-full
814,2040020321,2040_2040-full
815,2040020322,2040_2040-full
816,2040020323,2040_2040-full
817,2040020400,2040_2040-full
818,2040020401,2040_2040-full
819,2040020402,2040_2040-full
820,2040020403,2040_2040-full
821,2040020404,2040_2040-full
822,2040020405,2040_2040-full
823,2040020406,2040_2040-full
824,2040020407,2040_2040-full
825,2040020408,2040_2040-full
826,2040020409,2040_2040-full
827,2040020410,2040_2040-full
828,2040020411,2040_2040-full
829,2040020412,2040_2040-full
830,2040020413,2040_2040-full
831,2040020414,2040_2040-full
832,2040020415,2040_2040-full
833,2040020416,2040_2040-full
834,2040020417,2040_2040-full
835,2040020418,2040_2040-full
836,2040020419,2040_2040-full
837,2040020420,2040_2040-full
838,2040020421,2040_2040-full
839,2040020422,2040_2040-full
840,2040020423,2040_2040-full
841,2040020500,2040_2040-full
842,2040020501,2040_2040-full
843,2040020502,2040_2040-full
844,2040020503,2040_2040-full
845,2040020504,2040_2040-full
846,2040020505,2040_2040-full
847,2040020506,2040_2040-full
848,2040020507,2040_2040-full
849,2040020508,2040_2040-full
850,2040020509,2040_2040-full
851,2040020510,2040_2040-full
852,2040020511,2040_2040-full
853,2040020512,2040_2040-full
854,2040020513,2040_2040-full
855,2040020514,2040_2040-full
856,2040020515,2040_2040-full
857,2040020516,2040_2040-full
858,2040020517,2040_2040-full
859,2040020518,2040_2040-full
860,2040020519,2040_2040-full
861,2040020520,2040_2040-full
862,2040020521,2040_2040-full
863,2040020522,2040_2040-full
864,2040020523,2040_2040-full
865,2040020600,2040_2040-full
866,2040020601,2040_2040-full
867,2040020602,2040_2040-full
868,2040020603,2040_2040-full
869,2040020604,2040_2040-full
870,2040020605,2040_2040-full
871,2040020606,2040_2040-full
872,2040020607,2040_2040-full
873,2040020608,2040_2040-full
874,2040020609,2040_2040-full
875,2040020610,2040_2040-full
876,2040020611,2040_2040-full
877,2040020612,2040_2040-full
878,2040020613,2040_2040-full
879,2040020614,2040_2040-full
880,2040020615,2040_2040-full
881,2040020616,2040_2040-full
882,2040020617,2040_2040-full
883,2040020618,2040_2040-full
884,2040020619,2040_2040-full
885,2040020620,2040_2040-full
886,2040020621,2040_2040-full
887,2040020622,2040_2040-full
888,2040020623,2040_2040-full
889,2040020700,2040_2040-full
890,2040020701,2040_2040-full
891,2040020702,2040_2040-full
892,2040020703,2040_2040-full
893,2040020704,2040_2040-full
894,2040020705,2040_2040-full
895,2040020706,2040_2040-full
896,2040020707,2040_2040-full
897,2040020708,2040_2040-full
898,2040020709,2040_2040-full
899,2040020710,2040_2040-full
900,2040020711,2040_2040-full
901,2040020712,2040_2040-full
902,2040020713,2040_2040-full
903,2040020714,2040_2040-full
904,2040020715,2040_2040-full
905,2040020716,2040_2040-full
906,2040020717,2040_2040-full
907,2040020718,2040_2040-full
908,2040020719,2040_2040-full
909,2040020720,2040_2040-full
910,2040020721,2040_2040-full
911,2040020722,2040_2040-full
912,2040020723,2040_2040-full
913,2040020800,2040_2040-full
914,2040020801,2040_2040-full
915,2040020802,2040_2040-full
916,2040020803,2040_2040-full
917,2040020804,2040_2040-full
918,2040020805,2040_2040-full
919,2040020806,2040_2040-full
920,2040020807,2040_2040-full
921,2040020808,2040_2040-full
922,2040020809,2040_2040-full
923,2040020810,2040_2040-full
924,2040020811,2040_2040-full
925,2040020812,2040_2040-full
926,2040020813,2040_2040-full
927,2040020814,2040_2040-full
928,2040020815,2040_2040-full
929,2040020816,2040_2040-full
930,2040020817,2040_2040-full
931,2040020818,2040_2040-full
