Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.027495081864902e11,9.319813026878317e9,6.88310388059874e9,8.388418465711604e9,1.5329107606032236e10,1.2851099309208696e10,7.841556087811483e9,5.198484826088296e9,5.814920408680372e9,1.5921291752670061e10,1.1509844915713501e10,2.3767667969145083e9,4.78686657039292e9,5.28855217312202e9,7.855155298080319e9,1.4969810828101103e10,1.5360576557007475e10,9.751980132134928e9,6.036995678728504e9,5.495212276959288e9,1.2739202841062086e10,1.2638256044385788e10,1.4192049244791426e10,1.4476068083125954e10,8.585247167674542e9,1.9483136084789505e10,5.443751657824439e9
cFix,2.365995235764999e11,8.995790040699999e9,6.276769658499999e9,7.2120951052e9,1.32268120595e10,1.18402649804e10,7.470709659400002e9,4.5967983401e9,4.5505310529e9,1.5224302995599998e10,1.0971370765e10,2.291911064e9,4.467137862099999e9,4.472177532000001e9,7.435638810500001e9,1.19151498394e10,1.3511808364600002e10,9.6856513913e9,5.923916075299999e9,5.420449165600001e9,1.24375392495e10,1.08513461122e10,1.3241279765900003e10,1.2914528673699999e10,8.001688808299999e9,1.8341228054800003e10,5.32262815e9
cVar,3.484023523039315e9,3.744369561399973e7,7.131323357742953e7,1.1458420459854202e8,2.879952565164646e8,1.3687016895926088e8,7.151467849376625e7,8.563676530721793e7,2.0321972757681173e8,1.1000166115897878e8,6.4915552746541664e7,1.4476913665586956e7,6.300280381358885e7,1.8407051140174982e8,9.059989231013395e7,5.1043507856802243e8,3.0653394186863154e8,7.531860872779393e6,2.3459714756353766e7,1.6020160295221973e7,3.807777870873837e7,3.0559416634057313e8,1.884964669945353e8,2.5508973534558177e8,9.993474483139203e7,1.8135634434074607e8,1.5848464376763344e7
cFuel,1.8451775374451683e10,2.865026749562301e8,5.349428108081315e8,1.0616619041220412e9,1.814222520697025e9,8.738898620777836e8,2.992550194353787e8,5.159762593300053e8,1.0610935802151439e9,5.86909214625267e8,4.734802381551094e8,7.030628172669901e7,2.566558690827718e8,6.322300345574964e8,3.288430267224726e8,2.544147907754056e9,1.542156056387534e9,5.872295017251052e7,8.954811406836101e7,5.867390208460469e7,2.6351132874908763e8,1.4812388240569422e9,7.621963490602118e8,1.306372319284995e9,4.8354764072942597e8,9.604731984697958e8,1.0521748712138963e8
cNSE,1.945240498227327e6,76615.608086061,78177.71318003467,77251.79102135185,77769.3187466323,74297.77165360567,76730.48233722588,73461.35107208259,76047.98841718558,77881.28581293681,78359.81184789931,72537.52222246797,70035.39655965372,74095.16277350267,73568.54771253142,78002.37902703797,78194.1513094159,73929.78963750004,71774.60378956476,69048.97946051836,74484.10425935085,76941.78827243752,76662.83667766032,77354.79537961715,75973.81372349526,78487.17896089678,57556.32628666771
cStart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,3.097927713010498e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,4.418126119487685e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
