model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,BASN_to_CANO,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,100,100
USENSYS,BASN_to_CASO,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,5920,5920
USENSYS,BASN_to_NWPP,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,3350,3350
USENSYS,BASN_to_RMRG,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,3750,3750
USENSYS,BASN_to_SRSG,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,5385,5385
USENSYS,CANO_to_CASO,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,3675,3675
USENSYS,CANO_to_NWPP,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,3675,3675
USENSYS,CASO_to_NWPP,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,2858,3494
USENSYS,CASO_to_SRSG,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,4354,11150
USENSYS,FRCC_to_SRSE,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,3600,3600
USENSYS,ISNE_to_NYCW,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,760,760
USENSYS,ISNE_to_NYUP,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,1400,4015
USENSYS,MISC_to_MISS,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,1039,1039
USENSYS,MISC_to_MISW,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,1655,1655
USENSYS,MISC_to_PJMC,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,5244,5244
USENSYS,MISC_to_PJMW,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,5441,5441
USENSYS,MISC_to_SPPC,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,1430,8073
USENSYS,MISC_to_SPPS,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,1172,5564
USENSYS,MISC_to_SRCE,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,3745,3745
USENSYS,MISE_to_PJMW,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,2662,2662
USENSYS,MISS_to_SPPS,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,1697,7039
USENSYS,MISS_to_SRCE,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,4092,4092
USENSYS,MISS_to_SRSE,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,891,891
USENSYS,MISW_to_NWPP,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,200,200
USENSYS,MISW_to_PJMC,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,3200,7538
USENSYS,MISW_to_SPPN,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,5512,5512
USENSYS,NWPP_to_RMRG,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,400,2899
USENSYS,NYCW_to_NYUP,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,2489,2489
USENSYS,NYCW_to_PJME,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,660,1729
USENSYS,NYUP_to_PJME,2030,26z-short-no-ccs_w10_h168_1680w_myopic,MW,1255,8618
