model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,3548030
USENSYS,BASN,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,6182644
USENSYS,BASN,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,7074176
USENSYS,CANO,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,4692533
USENSYS,CANO,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,5511777
USENSYS,CANO,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,7952727
USENSYS,CASO,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,12751097
USENSYS,CASO,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,16449606
USENSYS,CASO,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,15171227
USENSYS,FRCC,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,16858481
USENSYS,FRCC,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,17390447
USENSYS,FRCC,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,16576752
USENSYS,ISNE,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,11889470
USENSYS,ISNE,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,16479147
USENSYS,ISNE,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,16175507
USENSYS,MISC,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,12443935
USENSYS,MISC,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,18545423
USENSYS,MISC,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,19793821
USENSYS,MISE,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,9943443
USENSYS,MISE,2040,26z-short-no-ccs_w10_h168_1680w_myopic,tons,10697042
USENSYS,MISE,2050,26z-short-no-ccs_w10_h168_1680w_myopic,tons,9572838
USENSYS,MISS,2030,26z-short-no-ccs_w10_h168_1680w_myopic,tons,12751894
