Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.4934889542093604e11,7.713939779905973e9,6.588856173068256e9,7.887630585184252e9,1.7077582461951948e10,1.3024276431437067e10,1.2109016842765144e10,5.09724613428393e9,5.257438894841321e9,1.4440655647400389e10,8.043871189662321e9,3.69754667976702e8,5.348685657064925e9,4.955205771338982e9,6.996429558730362e9,1.0758667808176767e10,2.5232668483762287e10,8.419570541048894e9,4.399795505502157e9,3.6404914282386065e9,1.28850223607427e10,1.3239723846178888e10,1.2206212544653103e10,1.3410921255310211e10,6.644921907839274e9,1.8658273650759995e10,4.929878997370539e9
cFix,2.1050814415387006e11,7.55504826225e9,5.43293674308e9,6.376844513259999e9,1.1981218323669996e10,1.012800689894e10,1.0206406598740002e10,4.2479783329799995e9,4.1740094286499996e9,1.24225246661e10,7.8157516412300005e9,2.8955984024e8,4.95272700906e9,3.9500629436399994e9,6.52110104e9,8.711419231139997e9,1.7090131959269995e10,8.38945375798e9,4.2894656157599993e9,3.56530993007e9,1.2650905149319998e10,1.0179693231e10,1.0335222745089998e10,1.0334348314029997e10,6.21492673397e9,1.7851827034100002e10,4.8412642103e9
cVar,8.52765928124076e9,1.5461862034689536e7,2.306755051676283e8,3.405827974390456e8,1.147127278953003e9,1.4970316608520654e8,5.296211637939109e8,2.202421643050965e8,1.6361937943356663e8,5.2740720987803084e8,3.808462390536953e7,8.72410720446956e6,8.358902193418095e7,2.4248107282534942e8,1.0430521778090088e8,3.885498835473224e8,2.2157590413103604e9,2.930639654323978e6,2.584145167154761e7,1.814923131531528e7,2.005240962392621e7,7.251712330238054e8,4.3207044380310506e8,6.683248361813155e8,9.006903512565444e7,1.3132389253211926e8,7.792612709428795e6
cFuel,2.589042492379712e10,1.0688078119838358e8,7.994303332107061e8,9.971783459188606e8,3.37252213059635e9,2.548795966821016e9,1.1933960934704988e9,5.2956384928268427e8,6.919901298793173e8,1.2507864982502425e9,1.592064090530602e8,4.660019487490992e7,2.6860657722293955e8,7.027245058765736e8,3.3973397359940755e8,1.351768797738161e9,4.958675962495193e9,2.0417158193078686e7,7.60373458507137e7,4.986248137332185e7,1.39565107367796e8,2.0851399771906555e9,1.2525849970888984e9,2.0643973201901872e9,2.9747899790460455e8,5.32909071623576e8,5.417191752518949e7
cNSE,112226.30200085691,4374.539160904955,4069.0263516905907,4744.121591522899,3975.330622122555,4323.738170359279,4362.928258460741,4198.852893508898,4309.861636136945,4526.825583841417,5092.664113736293,4486.48793231744,3929.3300893262035,4170.395795259796,4283.9349540988915,4869.802650061254,4534.862109787527,4160.695264817392,4019.8394891701255,3851.547402418654,4201.858994549668,4316.846075197511,4432.0871320317565,4322.2424426026955,4494.77829963941,4799.218898903136,3374.486088391217
cStart,4.410397539987913e9,3.654449988373873e7,1.258095225835704e8,1.7302018444475442e8,5.767107534019759e8,1.9776607585267484e8,1.795886238324723e8,9.945758886325583e7,2.2781564701680127e8,2.3993274634653312e8,3.082342280977705e7,2.4866039169390157e7,4.375911951771566e7,5.9933078601264216e7,3.128504341509984e7,3.069250259486354e8,9.680969858246307e8,6.764824526226904e6,8.447072380407182e6,7.165933932566991e6,7.449549257198481e7,2.4971508811835226e8,1.863299265839712e8,3.438464626662687e8,4.2442646060715e7,1.4220885328539416e8,2.664688234983358e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.2157008292305885e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,287.4657551077003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
