Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Total
t22,0.5575482963394907,940.8619824630536,345.5264968236305,1028.2205824995099,5258.304463488988,1852.8543257828183,245.80851284657007,372.88199682413443,335.6140561298664,0.7654724366437414,1041.5968346286602,923.7152302516995,1770.7513362450877,1969.2768729620263,9341.01418104493,7366.075993475066,0.5109141853170936,0.6075852539167661,0.5669844784513756,0.736882192988773,414.09675283270377,20.310405377299926,460.84238132054617,0.671871786510875,298.77602046958566,0.31029027744643906,33991.255974373795
t23,0.5469588928418977,940.8630441012087,345.4388954959404,1027.6431106097878,5258.317410735032,1852.726657566405,245.67807345654273,372.2159794729415,335.1954559913923,0.762630768407981,1041.5971142826916,923.7162142782927,1770.6564562078615,1969.252731297873,9341.014073794679,7366.035454435072,0.4767207403982458,0.5673370777314555,0.5170008991249442,0.6706750070595153,376.68651489786976,19.628272615997318,460.076809698757,0.6337742672928399,298.7111241953959,0.2743146572838853,33949.90280544388
t24,0.5026101655598897,940.7771632455748,345.146305170677,674.1977698669723,5258.312033208563,1282.0897192649236,245.04326144783943,372.0612031518233,334.9967537517635,0.7397671746166066,1037.7306573753685,923.6474108722332,1135.5309245703681,1969.099671114759,9340.987861754522,7365.975341847388,0.4540540431379794,0.5370437310696554,0.49071091586599197,0.6136377402980745,325.52412068942994,19.502574727361264,458.5264294897998,0.5547533487043875,298.65271262144927,0.22953324244829248,32331.92402453252
t25,0.4069073524242899,940.4919426154847,344.84981168615286,674.1440739487134,5237.686774191859,266.760210833797,244.83464781785943,371.8401600506052,334.41913739522727,0.48088176886010797,649.2854785980908,891.137994471258,2.574643823458867,1848.7991333071607,9340.865332331447,3604.798394384261,0.37860529539041893,0.4402792937201464,0.4086950629577943,0.468169925271532,325.1752494515572,19.33035351963564,458.3338126509189,0.44373546028119487,298.57140427728154,0.17878417867578508,25857.104613692347
t26,0.3641346106098006,467.97140499315014,344.71465769895497,674.1266361021621,5258.091727403021,266.31200180527867,244.79538236503726,371.72800223634766,334.3335574137255,0.4018996936512028,615.3061591771818,701.212781979023,0.5921610547717657,591.0687721073448,6843.543369921645,2914.1036449922167,0.3455799072178402,0.4071735717732815,0.3737671267318751,0.42019101250336915,325.17091448660636,19.25061907184098,458.25814892809314,0.40415220568584115,298.5234977389888,0.155968628765952,20731.97630623233
t27,0.343791655506467,171.86276773971545,344.6364347723393,674.1164138188386,5258.128503204909,266.26802307079384,244.77826500221593,371.69232051685583,334.2979136657344,0.3514819157674963,615.3104368071033,548.201813422871,0.5509112194007957,591.064441946204,6883.797947293213,2914.092361474996,0.3244116826460625,0.3887522125612072,0.3544636685776107,0.3974003699126317,325.1689600500484,19.22759839315475,458.23360602829985,0.386669347190721,159.29551689394293,0.13806259170743462,20183.409268764506
t28,0.3329278936025226,169.16023190206414,344.61032873312695,674.1058417721122,5258.162199811549,266.23796688630466,244.76338900357024,371.67254955497424,334.2759735211986,0.3333703926273565,615.3145346110564,433.7523800653931,0.5251830489160785,591.112294748759,7176.797250668547,2914.082266403981,0.3115524022467113,0.3749177661514425,0.34054770376039784,0.3825756351968999,325.16607262346236,19.208711331566168,458.21523815162675,0.37258168503099687,159.18013408850393,0.12880468105111187,20358.919825086377
t29,0.3263503607525991,169.13255380848432,344.59594646622315,674.0990839216837,5258.213910166405,266.2177975065724,244.75244048562325,371.6600006339174,334.26149730509724,0.3237563856177666,615.3208496200036,345.4177288999202,0.508550578784813,591.6742692572592,7889.679870630033,2914.075546003158,0.30377597641711884,0.36632731251437095,0.3315750046863099,0.3727178584295468,325.2566859458018,19.19552427080973,458.2019053026596,0.3641335292802715,159.16627699292872,0.1241141167764778,20983.943188339843
t30,0.3220167425154935,169.11644493426851,344.58624841927855,674.1030013544827,5258.411977832134,266.21447661215535,244.75114982006247,371.65145692866645,334.25200889076575,0.3172450275416052,651.6509330598294,382.1008743364252,0.5218325242573891,1849.5151765040384,9340.865490208063,4090.684720331055,0.2987220714435672,0.36056594184097535,0.32525577892626123,0.3658637969364621,406.4425600523338,19.215266486348373,458.1912698381139,0.35835678554885764,159.1583301831589,0.12134348887166495,25023.902587949062
t31,0.315416627365083,169.10198026305224,344.57617194050425,674.094708718852,6391.697682066489,266.2294383975513,244.7598893152595,371.6448649495727,334.24160810690034,0.31014949260867297,1041.5005373392044,923.6055936476091,0.7836871912619385,1969.1532684498145,9340.9529992033,7365.83853780523,0.29205415158206205,0.35324608853285433,0.31775003224254594,0.3602123549229575,413.981429189058,19.213974493871092,458.1850966468069,0.3499663463391836,159.1505240868594,0.1179482242603795,30491.12873512905
t32,0.31948403379075757,169.11615545291124,344.5828658462041,674.0947930350975,7373.23926301263,266.2095768476628,244.763145058267,371.6447978801921,334.24322325261375,0.3161099184009188,1042.3399819788,924.2955119715076,0.787245203695499,1969.1459838516512,9340.937299284431,7365.8122400970005,0.29367630240337,0.35483103064381605,0.3196905548441745,0.36013252747792773,413.9761121730395,19.19905232467252,458.1872601203105,0.35297123967018224,172.33464197436857,0.11691649767177636,31487.342961469956
t33,0.31424749086763193,169.10580280861208,344.57531069373675,431.9297366544291,6220.89195432729,266.1827279654768,244.7296431003096,371.6351122415413,334.23312550676934,0.31108109557100094,1004.4457770879916,777.1579084320858,0.6502714544769205,1850.8422790831924,9340.325794424243,5076.563475442165,0.2886548368285634,0.34780257307631396,0.31276857279692627,0.35208303337970615,406.388599348763,19.176870968635995,458.1749860249387,0.34628794562721615,207.5017901715335,0.11548586206741894,27526.899577146407
t34,0.30281209903031114,169.0875428469859,344.5619935659051,0.6946190011029617,5657.155933132131,266.08117030425143,244.65360998750668,371.60398315967115,214.0399077238109,0.30178992793016096,615.0144242649246,186.31922603667863,0.29403419419721366,590.8359059569132,3362.399443742085,1006.3302968146561,0.27501993234147865,0.3264502746054725,0.29221308399705453,0.3283762809386292,325.1981299011561,19.094435648765426,458.12927806083576,0.3279119008781155,265.03984750575137,0.11681001401014195,14098.80516536106
t35,0.271501032127829,169.0604556538852,332.2460014618547,0.2930941541957234,4946.88458332732,95.97163712304011,88.17656292712203,133.97063144393917,0.3344778523628672,0.2904594768232672,589.290915811994,186.26376243069933,0.22922810769096744,590.7048476316802,2802.510262819735,593.059324024905,0.25211687379277464,0.3005610754023604,0.26704721836300993,0.3004983079919532,325.13929865846274,7.102297170581658,165.1139350403363,0.2963872666741937,95.58193537165768,0.10786582247566803,11124.019688085114
t36,0.25251889396625365,60.9694162738626,111.84699736638409,0.29168567472359036,4179.439438433104,0.3990069504039949,6.507809961950834,9.993622531434054,0.32601529763232184,0.25150784142582705,312.8263743364687,186.1957881062989,0.20727014248730158,590.6559136687453,2802.4413081891744,522.0554258028312,0.23828207512289473,0.28501535126175526,0.2519932366211668,0.28387624885194346,290.5069333852146,2.813353679686339,12.24854837381728,0.27817497860472806,0.27069234169513967,0.10165582237038438,9091.938624964141
t37,0.24663387903182316,0.7161839529942657,5.154332810226558,0.291986584454749,3199.005597980935,0.39031443751588124,6.501965705800947,9.989064355107896,0.32160509482594896,0.23453892003863178,312.71249742237933,186.19026821960625,0.20030932593158465,590.6551139497334,2802.436019100732,522.0479642318924,0.2335614132576862,0.27986250494829856,0.24708157097069305,0.27850730158016784,241.30921790064485,2.8088620807381623,12.244840554651883,0.2716797262588265,0.2653124763833898,0.09947720617129352,7895.132798706812
t38,0.24650591602083466,0.7097082203023786,5.149544509861613,0.29889848343148073,2177.2467438278013,0.38934088101592124,6.501603418570144,9.99189459164733,0.3238966335090125,0.23191292056633014,312.6280751620257,186.1940110795117,0.19926717140445613,590.6613829607975,2802.4416325982825,522.0499020850216,0.23405132022884162,0.28097813959383244,0.24773507076045215,0.2794077642002372,210.4569695886761,2.812122414099403,12.248553375201332,0.27147569864863413,0.265220208531768,0.09945403241896586,6842.4602880721295
t39,0.25134820650527595,0.7104988368524164,5.151543642888968,0.3147595126986987,2652.5324669563015,0.3943866446714615,6.505561328045627,10.002153404396887,0.33253691464592916,0.23455032339434248,312.85469251413747,186.22806264753336,0.20287606008981865,590.7005136867211,2802.4843079437396,522.0613061185184,0.2391792264753564,0.2877722002705259,0.2534448955022161,0.2860563355306989,325.14958780694724,2.8236399169351825,12.26030644194413,0.2765149015705134,0.26907430342335664,0.10126957158329268,7432.908410341322
t40,0.2571444431180233,0.7134059064232557,5.15583475794782,0.34819693257651935,4156.23772830503,0.4029046975991264,6.512352427840337,10.024006718526307,0.3434216353830995,0.23939518855608327,589.3740989827303,186.33066099575404,0.20859940111571149,590.8499153159297,2802.5955591541347,522.0951704033534,0.24546292925606944,0.29614009844257727,0.26114825644441775,0.29517389317315296,325.2067341818273,2.855514541055486,12.290305207439571,0.2820511979112146,0.2728050743796499,0.10275323766808322,9213.796483883616
t41,0.27285706440391816,0.7254312580419261,5.170511817440483,365.8249239924231,6021.505745955873,75.03127939254827,88.07572006419555,134.0261796770388,120.53182961678917,0.2544773956242509,651.7339190412057,313.46966847569274,0.22574054611769523,2429.9788398112855,8780.505404452999,1006.1435914069989,0.26246535678510247,0.31842073376059615,0.281568273051311,0.3194735743907855,3072.9428662436185,13.163940610109554,165.22482610727283,0.2977287259954328,0.282968864139487,0.10706866870645908,23246.6774471265
t42,0.32630527005417126,49.09711834459453,124.1890842051281,2052.265105291315,7406.57985240685,245.38877591297583,244.69861417707327,371.97031347677927,334.55191805668755,0.3656150668489227,1042.5790278540067,820.6435375888033,0.6894091375081857,2597.266190536549,9341.298478206882,6318.6905821246255,0.3769362231799251,0.47226430020777804,0.44539632950262953,0.5748142270714853,3573.525152764458,19.690253314139017,458.715724297316,0.3468170566164561,107.62073900723738,0.11572763766822539,35112.48375281407
t43,2.886684017358766,157.25501544310066,713.7303261700741,2937.59357580445,7574.908472625119,302.9910897115486,245.16877936841146,423.6122644367922,651.7497558896898,0.8538334038933171,1058.764132529999,806.3877627212632,50.883098065740874,2598.1142236727765,9471.529456799482,6729.709191928426,1.296533964330318,0.922950426264436,160.01776083334158,163.3369449521695,3531.2459939999235,20.50928842862786,468.53000331460936,0.6024418384799999,298.54186986775613,0.1701465212392205,38371.31159673487
t44,7.728609663129345,1079.6168481819714,936.8096007830205,2934.783452325367,7544.164467334025,266.7221674714734,244.88954127426413,423.1057427916899,335.0872797956142,1.007464554933672,1043.125232760572,797.8894516955693,1.240055383041909,2597.4570560632906,9341.343207553402,6685.750910128457,0.7513001896330398,0.6531619741969407,1.0160857036236082,1.0394069457670088,3465.709791099426,20.219880662979737,468.2446534697333,0.8352050191369782,298.667315404445,0.21604599466790989,38498.07393422343
t45,111.64548509154938,1928.355246716983,959.726838448206,1445.115759705804,6809.3358466000855,266.27091737160265,244.74904090460456,371.9449845715623,334.48807090788256,3.2114202464675135,1042.3485037578068,797.7407506169493,0.6186912607994577,2597.0905297048394,9341.236679134368,6685.525479925359,0.4502986806761556,0.47578502314358206,0.47159437872868387,0.5886779892840445,3350.2619734259533,19.467083392247194,458.54650503610736,1.0938018568202073,298.5412801965533,0.1651616196594236,37069.466406564046
t46,3.5234984762894936,1680.219528423223,959.1647979808171,1318.0455847864919,5233.32380608195,266.21992356849364,244.73977752866466,371.8299927207436,334.4331844671151,0.9840657034673994,823.3519174036169,797.1240210417996,0.5222854611321636,2596.854717681363,9341.144255952237,6685.207243137817,0.4014648732471303,0.43883574001464176,0.43180197129848236,0.5044657441406409,2256.926372825648,19.365081687564754,458.4429325779854,0.5781207613058947,298.52756885653406,0.1536563006014151,33692.45890175356
t47,1.49851974101945,1657.960760106859,900.5402639606621,1317.998668641292,2733.579589702809,266.19589885512494,244.73112733325974,371.80305517647156,334.4065514999071,0.7139573988849357,435.262296734761,287.30648596432815,0.47478946043926706,2084.153593871911,9341.01376679909,3058.8668732659708,0.37912315541021524,0.4297083878257481,0.40951454391043224,0.4843655872365211,1289.0294303546987,19.33170812102804,458.4053519948797,0.49936672773016727,298.52455634595776,0.15211898217689265,25104.151442713643
t48,1.3071082671988052,1386.2404789859377,522.1129276298176,674.2569549953398,1942.8342811941045,266.1699928112234,244.71923167338957,371.7660070049848,334.3770298695627,0.5021564815318468,433.8726081988885,1.3652501846979148,0.4305908157041482,451.733407294704,7114.421855245605,1170.0336081054268,0.35707005749959275,0.41280266410498767,0.3871855342212738,0.4506471563222781,303.30046089745366,19.273131993604096,458.33130392345294,0.4593386061688886,298.51008554786296,0.14502456697943492,15997.770539705787
t49,0.5482517038073945,640.4878632995733,345.04074315792695,674.2068284627035,1796.033658894662,266.1510253141761,244.71013957629268,371.73015798862434,334.3574751319738,0.4429421510832064,433.72787585376136,1.287001962460198,0.40522724692029677,450.98281989310965,5341.9863212975,1169.9560664968692,0.33671064403962075,0.39797061920484056,0.3692217851520844,0.426730437072021,287.3114069557051,19.218288102664026,458.2833403436909,0.4306784297142057,298.49647461691785,0.13907253515887144,13137.464292900764
t50,0.48840481321936047,304.7566946084013,344.9066669840006,674.1871521919148,1740.8053681992553,266.14167704559947,244.7062457040854,371.7119162021021,334.3471280865264,0.4201391798567152,433.6139044275268,1.2406714992800292,0.39300837513322306,450.24481229679066,3782.737565648386,1169.932417036275,0.3266908909055232,0.39241108141392755,0.36165729606503144,0.414128908810986,287.2500778535339,19.19213740392204,458.26253259328905,0.41736542916445024,298.4891092875478,0.1383700201702551,11185.878253063176
t51,0.4608389043964046,235.3241931650516,344.8304729591913,674.1745196095051,1711.892928069078,266.13520768984216,244.703594624614,371.70118257840466,334.3404043304273,0.39954592020603985,433.5396607412716,1.1959925638291968,0.3847707946407391,450.16091076769993,3370.447114166312,1169.9173679824107,0.3217297860003535,0.3890731281931177,0.356764746962957,0.40673734928030914,287.23043227548874,19.17636282853498,458.2480653212156,0.4105274919830499,298.48255740463924,0.1363606380447389,10674.767315837224
t52,0.42682669093215353,169.62813999879347,344.76333775485995,674.1616813176009,1714.1790584983153,266.12747402502987,244.69956948418405,371.6898293058211,334.33168703274293,0.37927138963274587,433.4954014556302,1.169800767931275,0.37641335666659875,450.12892924376877,3321.2003769023513,1169.9035981349107,0.3153601112250102,0.3830894503921866,0.3503545004409314,0.3981070152211495,287.2153806344954,19.160745775166124,458.23507002734993,0.4014302555975213,275.32045276574667,0.12495583460416557,10538.566341729409
t53,0.4076101154318449,169.5702311757088,344.7327519755912,674.1525081977983,1955.0517918527642,266.1249134109363,244.6987537172107,371.6816984191358,334.3289571377316,0.3693227643381646,433.4623813145735,1.1494383477575987,0.3740878099385305,450.1073491264959,3892.0260125135183,1169.902347756326,0.3112285565181198,0.37926264079101474,0.3460052729095856,0.39213933441349313,287.23463157438914,19.14879040959048,458.22507677392974,0.39502255491918403,215.83581941534482,0.1211988324855418,11290.529331000547
t54,0.40244511570843156,169.57312639063892,344.726904363272,674.1605642997114,2313.135720728824,266.13645609943177,244.71097455118502,371.68588688636413,334.3402127291008,0.3653697013781786,433.4439658482376,1.144757807065471,0.3993179555589679,942.888440908352,9339.96243816493,1204.834948843173,0.312229519859695,0.3819566574306925,0.34896843898343793,0.3963303274679477,287.45586287151315,19.15545404113178,458.23402285442324,0.3963517121838479,197.3449510157404,0.11980923457500203,17606.057467066243
t55,0.397561593495831,169.7795770732823,344.7287452401211,674.1487333403518,5257.223830685691,266.1450921703339,244.72267025028515,371.68535857583777,334.3481422508775,0.36842865625290466,434.775341730074,2.63902813297688,0.46961373213981994,1499.149926291814,9340.8767985882,1551.9615682676774,0.31078690409684373,0.3818848504119507,0.3494027762432128,0.3956427127608087,287.4809004099995,19.160088176627315,458.2289597785649,0.3954471323436358,222.00697603879945,0.11715661582699301,21482.24766197509
t56,0.38866330591378395,170.00478238035313,344.7238191737496,674.1347895785199,5257.801753095317,266.15511386129424,244.73457339374315,371.6739435664354,334.3721643315289,0.3610285506422935,435.0688091164461,2.7900481863585727,0.5775411041723606,1499.0972638471183,9340.871693848254,1551.9774436470957,0.30799373037213074,0.37923550985200827,0.3475069448655822,0.3931490253963872,287.43826221780716,19.144533646494725,458.2151566205878,0.389825390965773,298.4393565806511,0.11723819113848792,21559.905688845072
t57,0.3742068044476369,169.9993878712275,344.70589328863514,513.7683153723423,4942.545746565238,266.13969711460356,244.72199883779044,371.6649445870247,334.3530824976369,0.35329013147850596,434.12199804711963,1.8895094501270675,0.5048362646867047,959.5481930746314,5978.298059590214,1355.4757786736382,0.3011031279768832,0.3707931041815198,0.33904920731308363,0.3801497345283794,287.30592554680914,19.12161570919065,458.1977466921361,0.3781244305939053,298.4600667298843,0.12721033020676298,16983.44672278366
