Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,1277,15333,11880,18373,24056,18958,25601,13002,20379,30444,26860,9684,8332,14853,11890,33893,39634,13498,9129,6545,13995,24375,25344,26778,16292,41115,1827
,,,,,,,,1278,15214,11582,17917,28378,20077,27049,13959,20804,31538,26743,10078,8605,15337,13260,37588,43528,13924,9474,6767,14119,28460,27846,29875,16428,41898,1862
,,,,,,,,1279,15472,11652,18026,31276,27088,30096,16192,22336,35147,27509,11674,9731,16856,15120,44938,50129,14097,10278,7380,15194,30363,30492,32152,17061,45382,2016
,,,,,,,,1280,16100,11976,18527,33613,34292,32489,17773,23848,40337,29049,13329,11070,19357,16379,48305,53163,15341,11434,8412,16675,31054,31192,33171,18617,52235,2321
,,,,,,,,1281,18212,13234,20475,35966,33306,32536,18004,24575,43228,33362,13600,11466,20102,16252,46848,51920,17344,11903,9010,17826,30680,30998,33849,20883,55238,2455
,,,,,,,,1282,20018,15254,23614,37437,31643,31783,17742,24535,42630,40720,13569,11614,19918,15991,45217,50319,18863,11793,8912,17917,30256,30580,34495,21922,54886,2439
,,,,,,,,1283,20568,16616,25719,38499,30334,31278,17727,24825,41448,43752,13770,11801,19525,15865,45120,50049,19169,11585,8721,17986,30238,30442,35128,21654,54886,2439
,,,,,,,,1284,20030,16744,25904,39892,29313,31238,17594,25231,41222,41921,13683,11782,19731,15980,44888,49800,18529,11633,8754,18111,30524,30700,35821,21018,56013,2489
,,,,,,,,1285,19634,16706,25832,41340,28987,31193,17779,25629,41126,39286,13760,11870,19479,16205,44892,49882,18543,11660,8852,18383,31362,31200,36732,20722,57226,2543
,,,,,,,,1286,19778,17231,26642,42346,28250,31211,17822,26152,41631,38894,13577,11736,19662,16099,44455,49427,18978,11766,8943,18713,31168,31310,37107,20877,58466,2598
,,,,,,,,1287,20022,17808,27535,43180,28609,31220,17869,26215,41509,38830,13661,11797,19728,16289,44595,49504,19658,11755,8958,18805,31666,31363,37429,21203,59164,2629
,,,,,,,,1288,20255,18295,28288,45096,30376,31814,18410,26637,42059,38884,14126,12099,20031,17192,46848,51190,19856,11871,9228,19123,33462,32839,39041,21473,59755,2655
,,,,,,,,1289,20278,18516,28629,46974,33380,33588,19382,27773,44477,38390,14744,12483,20811,18122,50522,53998,20574,12517,9899,20005,35790,35044,41712,21699,62161,2762
,,,,,,,,1290,20301,19037,29438,50001,36207,35644,20693,28942,47751,38800,15506,12961,21645,19216,54879,57092,22735,13471,10662,20993,39851,37702,45347,22581,64943,2886
,,,,,,,,1291,22293,20139,31151,48654,37912,36747,20651,30299,51319,41972,15320,12855,22096,18916,54235,56366,25172,14502,11375,21851,37392,37961,45543,24216,66730,2965
,,,,,,,,1292,23996,21386,33094,42417,38772,34861,19365,29545,48766,46429,15379,12982,20921,17172,49406,52712,27116,14237,10952,21512,32878,34473,40444,25851,65489,2910
,,,,,,,,1293,25436,22396,34672,37153,39340,32633,18162,27647,44005,50804,15234,12848,20060,16263,47546,50778,24731,12999,9921,20120,30292,31641,36358,26718,61625,2738
,,,,,,,,1294,23936,21675,33553,32756,26078,31180,16573,26387,41808,48256,12788,11092,19567,15076,42209,47143,21002,12435,9340,19374,27374,29413,33127,24837,58674,2607
,,,,,,,,1295,21459,19023,29444,28626,23125,29193,15351,25045,37188,41920,11957,10441,18030,13659,38189,43716,19741,11718,8585,18417,24490,26867,29919,22669,55298,2457
,,,,,,,,1296,20102,17790,27540,25523,22289,27468,14411,23271,34152,39274,11496,10033,16902,12506,35568,41064,17610,10857,7885,17081,22790,24810,27611,21231,50947,2264
,,,,,,,,1297,18691,16321,25264,23475,22490,26357,13642,22152,32533,35811,11250,9682,16031,11596,33969,38963,15949,10301,7440,16013,21354,23647,25950,19546,46904,2084
,,,,,,,,1298,17384,14573,22556,22379,21747,25762,13193,21416,31211,32114,10746,9224,15344,11135,33160,37967,15095,10097,7203,15192,20909,22976,25105,18065,44835,1992
,,,,,,,,1299,16566,13227,20466,21825,21327,25445,12933,20849,30457,29555,10394,8911,15090,10865,32775,37429,14825,9978,7052,14746,20508,22496,24507,17122,43165,1918
,,,,,,,,1300,16045,12225,18907,22153,21324,25608,12901,20394,30161,27745,10310,8795,15086,10862,33284,37703,14652,9939,7024,14414,20983,22535,24681,16565,42067,1869
,,,,,,,,1301,15872,11678,18059,24096,21485,26067,13083,20250,30636,27062,10306,8761,15183,11025,34258,38521,14555,10108,7140,14314,22308,23335,25791,16318,41891,1861
,,,,,,,,1302,15813,11323,17513,28283,22857,27318,14046,20552,31634,26841,10759,9082,15648,12196,37831,41942,14927,10449,7335,14553,25891,25565,28758,16354,42450,1886
,,,,,,,,1303,16133,11383,17606,31282,31163,30443,16114,22083,35206,27598,12452,10273,17098,13967,45624,48238,15132,11346,7982,15771,27588,28328,31339,16956,46277,2056
,,,,,,,,1304,16934,11688,18076,33956,40407,33162,17761,23784,40831,28980,14238,11695,19533,15386,50406,51664,16459,12652,9053,17739,28912,29750,32567,18445,54200,2408
,,,,,,,,1305,18783,12856,19885,36770,40297,33852,18003,24961,44120,32934,14793,12307,20563,15715,50370,51366,18822,13198,9650,18951,29617,30485,33924,20615,57973,2576
,,,,,,,,1306,20481,14894,23051,38728,39196,33417,17976,25222,44052,40138,15009,12646,20521,15815,49464,50428,20166,13152,9440,19174,30057,30838,34782,21578,58113,2582
,,,,,,,,1307,21034,16334,25280,40144,37975,33283,18067,25377,43053,43252,15326,12932,20358,15896,49718,50929,20185,12944,9113,18970,30435,31300,35581,21577,57691,2564
,,,,,,,,1308,20342,16558,25615,41822,36850,33416,18005,25413,42906,41568,15394,13048,20594,16165,49713,51135,19337,12996,9087,18765,30839,31818,35930,21151,57900,2573
,,,,,,,,1309,19690,16497,25509,43361,36139,33698,18244,25423,42976,38929,15625,13253,20434,16362,49885,51827,18994,12987,9130,18929,31275,32346,36325,20746,58036,2579
,,,,,,,,1310,19579,17017,26311,44017,34955,33829,18249,25669,43521,38739,15524,13185,20487,16385,49588,52046,19154,12948,9169,19087,30908,32656,35991,20767,57907,2573
,,,,,,,,1311,19775,17599,27212,44795,35129,33796,18259,25527,43309,38728,15662,13289,20496,16697,50183,52595,19604,12805,9139,18994,30997,33138,35880,21091,57393,2550
,,,,,,,,1312,19935,18002,27835,46193,36731,34506,18772,25687,43766,38984,16201,13644,20777,17580,52686,54781,19536,12793,9281,19164,32543,35103,37450,21222,57448,2553
,,,,,,,,1313,19864,18186,28120,47419,40050,36284,19656,26918,46024,38742,16986,14153,21470,18616,56766,58068,19899,13285,9867,20025,34605,38041,40081,21456,59328,2636
,,,,,,,,1314,20323,18652,28843,48931,43621,38462,20703,28658,49427,39566,17874,14719,22321,19901,60938,61130,21872,14077,10625,21296,37581,41044,43727,22414,62354,2771
,,,,,,,,1315,21678,19639,30379,47214,45650,39087,20478,30565,52624,42968,17689,14608,22766,18847,57950,59013,24161,14870,11167,22271,34614,41014,43466,23970,65468,2909
,,,,,,,,1316,23254,20771,32143,41128,45503,37157,19310,29963,50213,47394,17303,14337,21951,16742,52378,54645,25806,14603,10815,22045,30470,37282,38831,25404,65374,2905
,,,,,,,,1317,24552,21751,33675,36483,45505,34958,18123,28014,45433,51205,16997,14062,21131,15817,50546,52888,23898,13444,9883,20635,28649,34716,35530,26211,61918,2751
,,,,,,,,1318,22972,20901,32358,32862,28517,33605,16558,27053,43382,47189,13745,11717,20605,15006,44710,49679,20482,12905,9359,19964,26846,33018,33496,24243,59633,2650
,,,,,,,,1319,20480,18286,28306,29237,25066,31894,15360,26176,38754,40291,12826,11008,19136,13896,41424,46757,19388,12268,8648,19188,24613,31254,31325,22217,57427,2552
,,,,,,,,1320,19206,17194,26620,26228,24408,30369,14403,25046,35860,37608,12416,10640,17977,13036,39331,44595,17397,11547,8082,18132,23558,29916,29735,20969,54318,2414
,,,,,,,,1321,18100,15903,24620,25357,24544,30315,14182,24181,34431,34509,12568,10471,17409,12549,39778,44892,15883,11050,7757,17252,24491,30110,30008,19525,51305,2280
,,,,,,,,1322,16848,14438,22348,24117,23059,30449,13770,24352,34827,31321,11881,9905,17355,11845,38132,43440,15077,11346,7901,16974,23592,30110,29417,18207,50655,2251
,,,,,,,,1323,16567,13340,20638,23090,22926,30042,13458,23274,33151,29377,11630,9665,16953,11808,38154,43348,15137,11054,7661,16290,24006,29890,29102,17756,48573,2158
,,,,,,,,1324,16918,13171,20337,22865,22721,30309,13403,23048,33022,29917,11475,9493,16799,11862,38345,43743,14470,11123,7670,16166,24474,30285,29333,17492,47983,2132
,,,,,,,,1325,16258,12222,18866,23119,22806,30418,13403,22815,32859,28115,11350,9374,16826,12007,38761,44184,14720,11192,7692,15983,25298,30875,29936,16954,47885,2128
,,,,,,,,1326,16338,11936,18418,24386,23883,31227,14046,22857,33015,27938,11740,9639,17072,12799,40872,46563,14910,11321,7742,16009,27384,32085,31773,16947,48372,2149
,,,,,,,,1327,16367,11787,18190,26260,26107,32681,15007,23805,35148,28356,12375,10073,18023,13727,43665,49436,14790,11767,8102,16679,29840,33697,34125,17139,50808,2258
,,,,,,,,1328,16803,11787,18191,29691,25824,34048,15662,24969,37147,28913,12445,10162,18877,14686,44338,51174,15655,12296,8541,17611,31271,34612,35535,17832,54832,2437
,,,,,,,,1329,17763,12533,19343,32916,25468,34578,16048,26170,39498,30960,12524,10229,19718,15687,45869,52800,16270,12329,8853,18241,31877,34615,35976,18877,57601,2560
,,,,,,,,1330,18174,13221,20421,35252,25842,35217,16469,26488,41013,34413,12918,10566,20213,16334,47504,54266,16422,12483,9042,18455,32212,34738,36165,19509,59140,2628
,,,,,,,,1331,18501,13742,21219,36626,26604,35655,16986,26464,41848,36473,13552,11077,20275,16759,48944,55597,16784,12696,9184,18450,32172,34856,36130,19911,59845,2659
,,,,,,,,1332,19127,14557,22477,37477,27247,35570,17019,26077,42059,39416,13887,11399,20339,17168,49297,55812,17316,12790,9304,18445,32480,34849,36443,20190,59877,2661
,,,,,,,,1333,19830,15425,23822,38116,27753,35557,17425,26516,42279,41956,14321,11728,19980,17494,50197,56737,17869,12757,9368,18926,32904,35151,37135,20770,60280,2679
,,,,,,,,1334,20608,16152,24950,37838,27436,35376,17357,26752,43282,43423,14293,11721,19890,17320,49644,55968,18387,12816,9527,19196,32447,34984,37110,21329,60629,2694
,,,,,,,,1335,21338,16788,25932,36925,27233,34644,17201,26610,42615,43986,14231,11675,19310,17241,49566,55436,19506,12545,9430,19061,32388,34532,37021,21930,59744,2655
,,,,,,,,1336,21918,17443,26950,36601,26803,34371,17186,26570,42315,45289,14217,11649,18920,17493,50098,55333,19511,12355,9369,18988,33330,34943,37743,22247,58779,2612
,,,,,,,,1337,21843,17419,26913,37419,27801,34764,17544,26868,42801,44108,14446,11807,18998,18354,52241,56922,19435,12355,9461,19095,35819,36252,39621,22263,58673,2607
,,,,,,,,1338,21951,17420,26915,39230,27537,35458,17912,28084,44538,43432,14457,11792,19247,18955,53480,57694,19895,12779,9767,19699,37983,38108,42141,22557,59980,2665
,,,,,,,,1339,22301,17572,27154,40055,28904,36693,18346,28635,45720,43700,14609,11937,20534,20702,56963,60447,21104,12949,9883,19779,40254,40488,44741,23080,59891,2661
,,,,,,,,1340,23019,18193,28117,39298,31033,38470,19040,30642,47797,45490,15580,12726,21233,20953,56864,61172,21010,13964,10457,21290,40389,41243,45613,23649,64389,2861
,,,,,,,,1341,23574,18627,28792,36834,30438,38092,18473,31269,47533,45974,15358,12566,21021,20064,54562,59006,22395,14242,10487,22125,38570,40469,44327,24770,67340,2992
,,,,,,,,1342,24778,20644,31914,33669,29993,37114,17750,30272,45409,49449,15191,12443,20700,19090,52523,57022,22362,13796,10056,21526,36848,38957,42001,25563,65747,2922
,,,,,,,,1343,24522,20534,31741,30753,29819,35654,16449,29340,43343,48895,14675,12074,20178,17721,49261,53554,21162,13283,9622,20920,34252,36877,39235,24890,63583,2825
,,,,,,,,1344,23385,19401,29986,27726,28209,33638,15257,27334,39779,45833,14025,11561,18870,16276,45875,50301,20183,12481,8914,19573,31696,34414,35791,23539,59769,2656
,,,,,,,,1345,22146,18174,28082,25347,27598,31568,14218,24926,36739,42566,13605,11171,17816,14981,43108,47245,18393,11557,8132,17794,29771,32369,32776,21968,54911,2440
,,,,,,,,1346,20475,16490,25474,23448,26443,30224,13470,22972,33699,38496,13010,10675,16723,14326,41448,45769,16653,10740,7452,16333,28985,31044,30913,20049,50677,2252
,,,,,,,,1347,18840,14659,22647,22731,26588,29778,13243,21782,32198,34724,12846,10500,16372,14325,41426,45762,15376,10328,7098,15551,29423,30823,30261,18458,48238,2143
,,,,,,,,1348,17721,13151,20317,22474,26503,29888,13173,21562,32067,31710,12640,10290,16403,14292,41358,45806,14635,10344,7026,15485,30021,31097,30432,17224,47763,2122
,,,,,,,,1349,17145,12318,19026,22611,26707,29974,13100,21425,31950,29758,12544,10195,16304,14394,41562,46048,14928,10346,6989,15332,30904,31513,30680,16803,47742,2121
,,,,,,,,1350,17195,12149,18761,23764,27105,30256,13266,21371,31870,29578,12585,10224,16392,14977,42859,47141,15111,10367,6967,15286,32729,32586,31825,16783,47990,2132
,,,,,,,,1351,17203,12049,18609,25455,27780,31095,13680,22149,32807,29843,12718,10300,16757,15743,44293,48930,15002,10646,7163,15773,34779,33707,33672,16923,49792,2212
,,,,,,,,1352,17327,11876,18343,29170,26892,31686,14287,22814,33791,30225,13110,10585,17065,16447,44345,50185,15427,10940,7459,16153,35434,34249,35020,17421,52151,2317
,,,,,,,,1353,17922,12268,18948,32387,26000,31759,14794,24334,35491,31615,13067,10552,17090,16578,44927,50693,15692,10906,7644,17083,34390,33831,35295,18130,54333,2414
,,,,,,,,1354,18716,12724,19660,34895,26260,31763,15184,24861,36678,34500,13330,10782,17521,16567,45633,50519,16214,11043,7837,17492,33166,32964,34938,18657,55463,2465
,,,,,,,,1355,19137,13142,20298,36066,26663,31598,15507,24974,37667,36535,13643,11055,17551,16353,46032,50002,16961,11240,8040,17755,32000,32141,34604,19162,55629,2472
,,,,,,,,1356,19695,14062,21724,37130,27166,31406,15559,24650,38214,39427,13689,11168,17506,16480,45953,49488,17540,11362,8227,17656,31995,31945,35219,19705,55031,2445
,,,,,,,,1357,20195,14895,23016,37948,27577,31540,16005,25291,38916,41644,14042,11444,17315,16740,46530,50141,18085,11514,8451,18164,32092,32404,36422,20178,55491,2466
,,,,,,,,1358,20566,15438,23860,38022,27118,31397,16010,25999,40223,42504,13910,11368,17193,16436,45691,48955,18779,11751,8632,18722,31464,32329,36690,20875,56521,2512
,,,,,,,,1359,21190,15992,24714,37724,26783,30777,15821,26132,39830,42903,13777,11281,16841,16288,45102,48057,20062,11631,8550,18826,31038,32071,36679,21537,56237,2499
,,,,,,,,1360,21666,16645,25726,38045,26597,30556,15926,26177,39969,44222,13714,11222,16617,16436,45281,48002,20307,11542,8596,18850,31928,32471,37590,21982,56060,2491
,,,,,,,,1361,21678,16721,25842,39481,27567,30962,16368,26556,40663,43707,13907,11353,16716,17076,47268,49374,20492,11591,8764,19034,34450,33749,39477,22055,56389,2506
,,,,,,,,1362,21805,16855,26048,41339,27819,31775,16934,27626,42822,43145,14074,11446,16934,17611,49034,50383,21339,12059,9177,19661,36963,35443,41718,22358,57950,2575
,,,,,,,,1363,22258,17212,26604,42209,30549,33226,17737,28280,44099,43669,14429,11746,18031,19860,54084,54527,22513,12309,9374,19788,40142,37961,44612,23096,58707,2609
,,,,,,,,1364,23094,17993,27813,41251,33880,35382,18512,30053,46461,45591,15508,12649,19199,20452,54976,56618,22626,13321,9912,21185,40337,38906,45022,23823,63273,2812
,,,,,,,,1365,23811,18707,28920,38353,33378,35015,17822,30813,45641,46654,15446,12623,18776,19745,53091,55189,24059,13665,10016,22069,38232,37742,42917,25209,65903,2929
,,,,,,,,1366,25031,20870,32267,34736,32991,33797,17012,29614,43101,50406,15295,12511,18272,18718,50801,53066,23854,13101,9621,21328,35739,35776,39658,26113,63433,2819
,,,,,,,,1367,24789,20790,32139,31052,31934,32147,16039,28305,40818,50728,14847,12160,17553,17220,47600,50106,22256,12459,9178,20454,32954,33318,35905,25280,60119,2671
,,,,,,,,1368,23588,19615,30317,27441,29926,30150,14926,26250,37960,47228,14035,11512,16581,15631,44163,46741,20898,11573,8601,18959,30298,30828,32213,23752,55036,2446
,,,,,,,,1369,22142,18332,28329,23544,26332,27511,13404,23586,35065,43765,12264,10352,15382,13906,38978,41855,19119,10618,7914,17008,27047,27761,28105,21857,49040,2179
,,,,,,,,1370,20440,16401,25345,21838,25528,25953,12714,20526,30860,39339,11764,9912,14607,13745,38520,41298,17147,9495,7097,14742,26695,26312,26200,19452,42561,1891
,,,,,,,,1371,18373,14346,22177,21260,25221,25810,12547,19682,30321,35127,11442,9634,14490,13751,38474,41165,14262,9386,6973,14082,26448,26109,25898,17384,40542,1801
,,,,,,,,1372,16437,12398,19194,21682,25430,25989,12565,19114,30027,30270,11315,9501,14473,14050,39262,41686,14120,9389,6993,13733,27126,26399,26328,15965,39539,1757
,,,,,,,,1373,16144,12038,18639,23784,26096,26610,12874,19165,30616,29812,11316,9479,14709,14639,40687,43105,14105,9633,7150,13664,28896,27501,27948,15730,39618,1760
,,,,,,,,1374,16185,11860,18368,27920,27696,28227,13985,19662,31841,29880,11800,9830,15365,16292,44946,47131,14597,10049,7422,13905,33298,30109,31766,15740,40618,1805
,,,,,,,,1375,16459,12017,18613,30620,37533,31823,16717,21518,35853,30917,14000,11388,17019,18509,53616,54897,14915,11019,8178,15081,36355,33102,35049,16323,44748,1988
,,,,,,,,1376,17294,12469,19312,33146,50689,34109,18332,23504,42534,32800,16271,13216,19817,19577,57245,57176,16320,12367,9472,16744,36591,33732,36231,17767,52218,2320
,,,,,,,,1377,19592,13723,21254,35430,49698,33889,18519,25069,45633,37633,16517,13608,20605,18817,54395,55338,18935,12820,10107,18102,36075,33298,36689,19919,55990,2488
,,,,,,,,1378,21456,16457,25501,37038,45705,32776,18167,25009,44675,45376,16007,13384,20316,17871,51321,52592,19976,12757,9859,18298,35166,32340,36796,20891,55608,2471
,,,,,,,,1379,21976,17895,27722,37902,42396,32065,18169,25079,43069,48712,15783,13253,19987,17268,50074,51665,19735,12519,9426,18362,34439,31863,36593,20959,55353,2460
,,,,,,,,1380,21498,18103,28033,39459,40379,31786,18056,25177,42578,46562,15408,13026,19914,17106,48762,50710,18859,12513,9302,18445,34520,31718,36821,20574,56149,2495
,,,,,,,,1381,20789,17898,27703,40465,38940,31681,18270,25673,42388,43335,15283,12959,19486,17056,48275,50414,18597,12442,9235,18779,34646,31983,37209,20385,57061,2536
,,,,,,,,1382,20692,18158,28105,40900,37285,31486,18284,26011,42857,42526,14877,12664,19440,16801,47245,49662,18595,12451,9207,19132,33803,31891,37249,20673,57589,2559
,,,,,,,,1383,20722,18359,28409,41461,37113,31129,18317,25886,42416,41828,14838,12641,19288,17065,47232,49357,19009,12307,9160,19062,34077,31775,37324,21117,57564,2558
,,,,,,,,1384,20951,18599,28777,43123,38116,31567,18807,26156,42729,41261,15169,12841,19428,17837,49511,50820,18961,12317,9274,19286,36103,33179,39241,21381,58125,2583
,,,,,,,,1385,20642,18591,28761,45496,41616,33079,19770,27370,44965,40582,15910,13311,19966,18911,53173,53326,19459,12869,9757,20156,39402,35542,42129,21682,60493,2688
,,,,,,,,1386,21386,19029,29439,48620,45650,35222,20863,29024,48187,40896,16885,13955,20666,20160,57343,56417,21555,13752,10565,21238,43807,38444,46675,22720,63796,2835
,,,,,,,,1387,22956,20370,31520,47649,49043,36593,20711,30891,51783,43847,16769,13906,21320,20096,57358,56316,23748,14835,11308,22246,41135,39234,47267,24242,66940,2975
,,,,,,,,1388,24812,22035,34108,41881,50927,35578,19756,30117,50130,48264,17072,14196,20946,18309,52901,53619,25527,14725,11038,21838,36176,35666,41832,25886,66392,2950
,,,,,,,,1389,26325,23601,36548,36802,51232,33425,18556,27868,45301,53229,16987,14105,20299,17274,50856,51889,23711,13421,10061,20255,33365,32644,37458,26758,62334,2770
,,,,,,,,1390,24814,23086,35744,32753,30893,31945,16832,26554,43074,51406,13867,11868,19913,15881,44532,48274,20273,12830,9472,19283,29881,30561,34074,24790,59160,2629
,,,,,,,,1391,22251,20491,31723,28755,26607,30025,15541,24971,38333,45123,12901,11104,18328,14459,40447,44974,19287,12018,8610,18216,27123,28245,30845,22567,55531,2468
,,,,,,,,1392,20843,19499,30194,25578,25565,28585,14540,23116,35187,42498,12388,10637,17107,13285,37910,42802,17338,11147,7895,16838,25393,26579,28521,21139,50641,2250
,,,,,,,,1393,19351,17716,27430,23863,23880,27667,14096,21704,33627,38718,11787,10055,16356,12447,36342,41917,15780,10537,7452,15656,24343,25791,27189,19273,46135,2050
,,,,,,,,1394,18043,15885,24596,22614,22966,27106,13738,20639,32432,34856,11170,9513,15881,12049,35722,41384,15119,10080,7097,14876,23988,25579,26482,17777,42593,1893
,,,,,,,,1395,17277,14545,22521,21944,22467,26903,13527,20061,31630,32303,10792,9186,15680,11984,35570,41229,14482,9909,6908,14262,23955,25387,26072,17032,40855,1815
,,,,,,,,1396,16791,13434,20802,22224,22479,27112,13469,19693,31200,31326,10694,9069,15540,12196,36285,41959,14253,9802,6845,13909,24873,25811,26484,16522,39908,1773
,,,,,,,,1397,16619,12994,20124,24220,22817,27631,13674,19715,31566,30777,10691,9042,15580,12746,37687,43485,14244,9900,6899,13803,26945,27088,28035,16302,39878,1772
,,,,,,,,1398,16587,12914,20005,28296,24278,29096,14735,20201,32540,30787,11134,9361,16069,14419,41865,47637,14625,10200,7115,13958,31548,29976,31745,16358,40576,1803
,,,,,,,,1399,16837,13030,20184,31174,33623,32243,17352,21760,36399,31747,13084,10742,17603,16536,50400,55306,14768,10987,7771,14964,33640,32976,34231,16966,44216,1965
,,,,,,,,1400,17664,13266,20550,33517,45026,34506,18970,23406,42268,33523,15312,12515,20138,17790,54546,58221,16002,12112,8880,16383,33882,33381,35207,18391,50858,2260
,,,,,,,,1401,19777,14825,22964,36008,44250,34104,19009,24445,45189,38187,15772,13059,20620,17457,52767,56275,18249,12476,9483,17641,32452,32566,35337,20731,54175,2407
,,,,,,,,1402,21880,17881,27713,37355,41197,32701,18616,24560,44317,45800,15541,13040,20108,16929,50516,53621,19199,12368,9394,17912,31102,31486,35178,21803,54159,2407
,,,,,,,,1403,22101,18896,29274,38580,38704,31780,18429,24701,42691,48846,15477,13019,19647,16562,49708,52433,19190,12125,9097,18099,30627,30825,35101,21752,54450,2420
,,,,,,,,1404,21392,18729,29005,40096,37039,31388,18124,25076,42267,46773,15217,12866,19478,16588,48832,51395,18612,12112,9048,18294,30644,30892,35954,21430,55660,2473
,,,,,,,,1405,20737,18263,28268,41311,35923,31010,18266,25282,42189,43849,15223,12892,19024,16613,48378,51125,18549,12047,9072,18590,31047,31143,36598,21182,56704,2520
,,,,,,,,1406,20722,18320,28355,41862,34283,30658,18190,25775,42463,43425,14924,12672,18906,16305,47533,50209,18681,12032,9133,18933,30697,31159,36680,21262,57620,2560
,,,,,,,,1407,20868,18477,28589,42663,34280,30488,18135,25846,42055,43043,14935,12672,18700,16486,47467,49931,19389,11990,9166,18955,31110,31475,37160,21631,58138,2583
,,,,,,,,1408,21160,18612,28797,44410,35512,31004,18653,26375,42575,43220,15360,12937,18861,17313,49687,51228,19465,12094,9312,19295,33030,32908,39257,21746,58700,2608
,,,,,,,,1409,20960,18544,28688,46439,38825,32504,19708,27739,45083,42994,16093,13409,19459,18451,53483,53973,20088,12633,9824,20197,35640,35431,42584,21818,61131,2716
,,,,,,,,1410,21646,18872,29195,49104,42147,34838,20986,29393,48670,43886,16987,13983,20447,19738,58125,57103,22184,13467,10573,21312,40249,38176,46778,22719,64295,2857
,,,,,,,,1411,23292,20061,31043,48398,44834,35830,20910,30924,52121,47481,16705,13805,20835,19922,58391,56899,24465,14272,11106,22155,38282,38476,46557,24458,66767,2967
,,,,,,,,1412,25162,21677,33556,42190,47132,33964,19740,30026,49327,52509,17138,14214,19830,18295,54479,53962,26236,13862,10633,21520,33687,34916,41135,26223,65988,2932
,,,,,,,,1413,26725,23473,36350,37018,47998,31677,18567,28008,44405,57061,17172,14223,19046,17630,52931,52341,24227,12554,9585,20123,31196,32013,36832,27486,62379,2772
,,,,,,,,1414,25072,23146,35835,32722,30075,30084,16838,26725,42028,53219,14055,11996,18513,16362,46387,48256,20544,11850,8964,19192,28251,29559,33488,25632,59384,2639
,,,,,,,,1415,22363,20566,31838,28531,26295,27983,15517,25268,37258,46188,13124,11271,17042,14905,42192,44514,19247,11006,8151,18141,25536,27048,30099,23439,55945,2486
,,,,,,,,1416,20881,19585,30327,25486,25277,26178,14444,23450,33967,43088,12606,10799,15910,13866,39705,42000,17138,10021,7476,16822,23919,24993,27658,21986,51174,2274
,,,,,,,,1417,19304,17787,27539,23615,25397,24747,13679,22169,32291,39028,12029,10214,15034,12912,38086,39338,15564,9339,7118,15766,22851,23588,26043,20169,46807,2080
,,,,,,,,1418,17891,15966,24722,22527,24520,24066,13274,20920,31017,35118,11446,9701,14456,12662,37388,38527,14764,9031,6919,14883,22409,22984,25134,18692,43519,1934
,,,,,,,,1419,17013,14643,22675,22015,24045,23711,13029,20413,30140,32502,11104,9399,14135,12587,37225,38120,14152,8868,6800,14383,22201,22674,24688,17721,41701,1853
,,,,,,,,1420,16479,13869,21478,22506,24086,23566,13030,20031,29634,30898,10981,9264,13897,12617,37750,38348,13960,8791,6810,14034,22760,22749,24841,17255,40525,1801
,,,,,,,,1421,16306,13519,20940,24478,24625,23864,13241,19986,29851,30219,10963,9226,13895,12963,38924,39201,13884,8953,6928,13920,24546,23402,26114,17123,40388,1795
,,,,,,,,1422,16220,13277,20569,28632,26182,25094,14227,20338,30734,30004,11455,9578,14232,14237,42983,42527,14302,9261,7162,14046,28526,25465,29448,17281,40977,1821
,,,,,,,,1423,16486,13398,20757,31499,35661,27800,16526,21816,34210,30892,13447,10997,15531,16025,51233,48831,14552,10126,7815,15003,30552,28131,32008,18020,44267,1967
,,,,,,,,1424,17310,13806,21388,33650,48030,30110,18229,23253,39282,32567,15788,12856,17662,17319,55534,52365,15801,11293,8855,16433,31569,29171,33197,19612,50839,2259
,,,,,,,,1425,19274,15142,23459,36191,47818,30259,18327,24099,41910,37039,16257,13403,18051,17442,54554,51560,17777,11754,9401,17612,31293,29625,33947,22154,53956,2398
,,,,,,,,1426,21314,17863,27689,38035,44693,29502,17961,24437,41662,44568,16065,13412,17623,17508,53247,50208,18851,11706,9289,17908,30976,29602,34521,23045,54182,2408
,,,,,,,,1427,21497,18711,28990,39290,42037,29141,17923,24809,40796,47518,16087,13461,17239,17853,53384,50218,18495,11574,9096,18195,30966,29889,35036,22388,54731,2432
,,,,,,,,1428,21026,18399,28496,40889,40558,29199,17701,25340,40675,46113,15976,13437,17326,17992,53186,50070,17914,11688,9084,18392,31408,30381,35757,21654,56065,2491
,,,,,,,,1429,20538,17857,27640,42461,39615,29296,17841,25811,40807,43385,16121,13581,17153,17938,53147,49951,17837,11764,9127,18691,31926,30866,36590,20689,57297,2546
