model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,BASN,BASN_batteries_1,Battery,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,519217
USENSYS,BASN,BASN_batteries_1,Battery,2040,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,750039
USENSYS,BASN,BASN_batteries_1,Battery,2050,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,693594
USENSYS,BASN,BASN_battery_moderate_0,Battery,2040,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,1826542
USENSYS,BASN,BASN_battery_moderate_0,Battery,2050,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,13251878
USENSYS,BASN,BASN_biomass_1,Other,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,106115
USENSYS,BASN,BASN_biomass_1,Other,2040,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,78765
USENSYS,BASN,BASN_biomass_1,Other,2050,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,51440
USENSYS,BASN,BASN_biomass_2,Other,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,55050
USENSYS,BASN,BASN_biomass_2,Other,2040,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,52060
USENSYS,BASN,BASN_biomass_2,Other,2050,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,35105
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,8277403
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2040,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,5544615
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2050,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,4811272
USENSYS,BASN,BASN_conventional_steam_coal_1,Coal,2040,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,255
USENSYS,BASN,BASN_conventional_steam_coal_1,Coal,2050,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MWh,1275
