model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,BASN_to_CANO,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,100,100
USENSYS,BASN_to_CASO,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,5920,5920
USENSYS,BASN_to_NWPP,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,3350,3350
USENSYS,BASN_to_RMRG,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,3750,5220
USENSYS,BASN_to_SRSG,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,5385,5385
USENSYS,CANO_to_CASO,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,3675,3675
USENSYS,CANO_to_NWPP,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,3675,5019
USENSYS,CASO_to_NWPP,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,2858,3065
USENSYS,CASO_to_SRSG,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,4354,5802
USENSYS,FRCC_to_SRSE,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,3600,3600
USENSYS,ISNE_to_NYCW,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,760,1375
USENSYS,ISNE_to_NYUP,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1400,4200
USENSYS,MISC_to_MISS,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1039,1161
USENSYS,MISC_to_MISW,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1655,1655
USENSYS,MISC_to_PJMC,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,5244,5244
USENSYS,MISC_to_PJMW,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,5441,14068
USENSYS,MISC_to_SPPC,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1430,4290
USENSYS,MISC_to_SPPS,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1172,3516
USENSYS,MISC_to_SRCE,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,3745,3745
USENSYS,MISE_to_PJMW,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,2662,2956
USENSYS,MISS_to_SPPS,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1697,5091
USENSYS,MISS_to_SRCE,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,4092,4092
USENSYS,MISS_to_SRSE,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,891,1753
USENSYS,MISW_to_NWPP,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,200,600
USENSYS,MISW_to_PJMC,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,3200,8174
USENSYS,MISW_to_SPPN,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,5512,5512
USENSYS,NWPP_to_RMRG,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,400,1200
USENSYS,NYCW_to_NYUP,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,2489,7467
USENSYS,NYCW_to_PJME,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,660,1980
USENSYS,NYUP_to_PJME,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1255,3765
USENSYS,PJMC_to_PJMW,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,980,2940
USENSYS,PJMD_to_PJME,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1200,3600
USENSYS,PJMD_to_PJMW,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,6930,6930
USENSYS,PJMD_to_SRCA,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1000,1000
USENSYS,PJME_to_PJMW,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,3885,8768
USENSYS,PJMW_to_SRCA,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1219,1219
USENSYS,PJMW_to_SRCE,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,3333,7091
USENSYS,RMRG_to_SPPC,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,210,630
USENSYS,RMRG_to_SPPN,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,410,1230
USENSYS,RMRG_to_SRSG,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,614,1842
USENSYS,SPPC_to_SPPN,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1433,4299
USENSYS,SPPC_to_SPPS,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,3372,7736
USENSYS,SPPS_to_SRSG,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1010,3030
USENSYS,SPPS_to_TRE,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,600,1800
USENSYS,SPPS_to_TRE_WEST,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,220,660
USENSYS,SRCA_to_SRCE,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,216,216
USENSYS,SRCA_to_SRSE,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,1400,1400
USENSYS,SRCE_to_SRSE,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,3196,4820
USENSYS,TRE_to_TRE_WEST,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,16529,16529
USENSYS,MISC_to_MISE,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,,0
USENSYS,MISC_to_SPPN,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,,0
USENSYS,MISE_to_MISW,2030,26z-short-base-200-tx-100_w10_h168_1680w_myopic,MW,,0
