Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,1.9617260688565067e11,5.147153380272814e9,4.042303580991774e9,6.176689669806263e9,1.401846171890477e10,6.952736512762672e9,1.0392621524946049e10,5.395949981707823e9,8.857292515003008e9,1.044121667686713e10,5.642221838894049e9,1.6349776093907902e9,4.365397136972535e9,3.910423478904888e9,4.501834356610398e9,1.0982430212247137e10,1.799759523437722e10,4.1424004667973657e9,3.0956060796612506e9,2.471938623699193e9,5.750660830588767e9,1.1115060211224361e10,9.542018683804474e9,1.3359549381348297e10,5.511569297419462e9,1.6782494233189377e10,1.9627188950905652e9
cFix,1.4613912063273007e11,4.83881466842e9,2.8143711282000003e9,3.86962718834e9,8.5233727535e9,5.28088070975e9,8.423458356040001e9,3.92055650615e9,5.823488050740001e9,7.94928809937e9,5.446826574070001e9,9.330610781699998e8,3.7606777191000004e9,2.64031662089e9,3.631666101350001e9,7.24713085663e9,1.215929437063e10,4.06321223536e9,2.91464258747e9,2.36316695645e9,5.20641513054e9,7.990756909330001e9,7.85413864019e9,8.533869846080001e9,4.657494379289999e9,1.3490944253180002e10,1.80164891349e9
cVar,1.0011955222531971e10,2.8642675796759043e7,1.9640220075467342e8,5.184572332307805e8,1.1829733236188207e9,1.8700673259845838e8,4.998302898651108e8,4.025011896671241e8,6.767709114154367e8,5.872379071166387e8,3.577192927417771e7,8.852354238145056e7,1.1567360563972265e8,2.7926268460468984e8,1.3136377670498478e8,5.891039357528822e8,1.4500901827810378e9,6.342290477525695e6,3.405979628536103e7,2.101854879525176e7,5.5865515681498624e7,7.133619729998124e8,3.511718476613118e8,1.0529093703391206e9,1.4989508872822306e8,6.39556477205245e8,1.8162193158021122e7
cFuel,3.1975241137052742e10,2.2730022129566172e8,8.99762935038965e8,1.571172582970131e9,3.6788072471676607e9,1.1476895964851487e9,1.2128473086300988e9,9.46126228636171e8,1.9913343448744063e9,1.561504335754021e9,1.4489915317335427e8,5.522841268572848e8,4.2002479852322876e8,8.851665294798968e8,5.750275322564749e8,2.5138644737251134e9,3.665455607561381e9,5.255035718501522e7,1.2155027246206851e8,7.269684460440934e7,3.748333158189587e8,2.1092053898488476e9,1.1279081681936522e9,3.2224213972828765e9,6.024056827874709e8,2.181362020366527e9,1.170406660754723e8
cNSE,1.636457414383039e8,14474.41053503902,14803.571402891703,15045.041146642458,14318.893602181797,1.6327837097089285e8,14458.679097195389,14428.33991028539,14315.682995680296,14535.99487280088,14999.706044664228,18624.92852637665,14919.563187390399,14589.873177360372,14776.33207492921,14918.530687507842,14334.701452253732,14424.22028519682,14349.435276412298,14256.303175016981,14352.283413397807,14438.407602883126,14575.456327181857,14302.861147748521,14573.962739808994,14656.786646874936,13896.502084946238
cStart,5.903359397725654e9,5.23813403498582e7,1.3175251342673312e8,2.1741762022420454e8,6.332940757246878e8,1.7388110295817262e8,2.5647111173174152e8,1.2675162891461787e8,3.656848922901674e8,3.431717986315978e8,1.4709182670471042e7,6.109023705352844e7,6.90060941463951e7,1.0566305405712435e8,1.6376216996686327e8,6.323160276084534e8,7.227407387033445e8,2.028115955453964e7,2.5339074008544177e7,1.504201754635744e7,1.1353251626489598e8,3.017215006380956e8,2.0878545230318314e8,5.503344647851523e8,1.0175957265102859e8,4.7061682565095806e8,2.5853225864986833e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.5525758083559405e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.953758996040172e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
