Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.227187640401928e11,9.50374420586538e9,9.010101110451426e9,1.357117447841736e10,2.040618490299189e10,1.188319551957187e10,1.4056377210168922e10,6.922318552943092e9,1.2722954000316732e10,1.554805870813514e10,1.1841133455084806e10,6.169980681254802e9,4.761696224354836e9,5.611483675235585e9,7.230362707581695e9,1.713657338762678e10,2.260937809976134e10,7.172926390313665e9,4.746182332286053e9,3.473513192202797e9,7.549930192901763e9,1.5971971418123035e10,1.4427704494606953e10,1.924784083157449e10,1.037055600281545e10,2.3377652753358444e10,3.083725026119177e9
cFix,2.527168625640701e11,9.277005940250002e9,7.696949815299998e9,1.009844947591e10,1.477823539833e10,1.064641486956e10,1.194449452243e10,5.50129829965e9,9.44758541482e9,1.277085525838e10,1.0766372876720001e10,5.45324651799e9,4.35934927169e9,4.47709155357e9,6.738936993179999e9,1.489384542877e10,1.7046971808299997e10,7.127109035509999e9,4.45317518204e9,3.39324546081e9,7.125559681070001e9,1.277060383066e10,1.309795900564e10,1.581338286653e10,9.5359904945e9,2.0518304573510002e10,2.9844289889500003e9
cVar,1.102122470651147e10,2.492136086560777e7,2.718260969387868e8,8.78550898161342e8,1.276843716326187e9,1.6423415240318954e8,6.227940050210613e8,4.05406819571589e8,7.622914013789623e8,7.794228590833012e8,2.789825305434945e8,1.5680874008104154e8,9.248173201252216e7,2.6612381377781838e8,1.1002018905249164e8,4.527825706889753e8,1.597878635795701e9,7.610044119597067e6,7.25948639672828e7,2.0583229849827126e7,4.521310507143106e7,7.679742620037657e8,3.093720106472901e8,7.815247869065416e8,2.3098785679826477e8,6.33742240018284e8,1.0252785428713335e7
cFuel,3.0554043436471745e10,1.5886290822325277e8,9.269950794686983e8,2.2943817683606625e9,3.733262725528022e9,9.83796907748081e8,1.3158853482207756e9,8.818074786152699e8,2.172370238210391e9,1.7345830957928588e9,7.212446522246296e8,5.3414019935683656e8,2.942190340853621e8,8.047304757885112e8,3.637270896385405e8,1.6073659985342054e9,3.4831267901996875e9,3.0765450482146535e7,1.990994925120542e8,5.633937947933558e7,2.915400401407326e8,2.196836277761336e9,9.299787886662226e8,2.3323740208647213e9,5.469380358491321e8,1.8918601085228753e9,6.781205219788933e7
cNSE,949890.7547551966,36509.61079734459,36171.43847233674,37565.94679003029,35469.26784684702,38768.61309694297,35937.4163478815,36152.643204612614,35565.408293795466,37640.856946815344,42637.07987041146,36531.070628709014,35474.54859466186,35894.25597925793,36516.1897267222,38038.17415924475,36714.90869683657,35808.230265136925,35494.25943000577,35192.109171542754,35487.555451300694,36829.968891644734,37517.198088921345,35721.95572275809,36027.3947887102,36211.23522075767,34013.41827196831
cStart,4.113638956253496e9,4.2917486915720776e7,1.1429394730546808e8,2.9975477003856575e8,6.178075935398293e8,8.87108212475051e7,1.7316739708073825e8,1.3376980246302807e8,3.406713804990875e8,2.6315985402203324e8,7.44907585168103e7,2.5748692756294943e7,1.5610712018358268e7,6.350193784327594e7,1.764191952093575e7,1.8254135145944193e8,4.8136415055725545e8,7.406051971657178e6,2.1277299507285785e7,3.309929954463315e6,8.758187906414777e7,2.3652021772904265e8,9.035717245534903e7,3.205234353175e8,5.660358827326448e7,3.337096200720637e8,2.1197186124302477e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,8.718704546955856e6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.43033257816113e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
