model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,base_52_week,kg,24842448446.796093
SWITCH,CANO,2027,base_52_week,kg,20041886757.996456
SWITCH,CASO,2027,base_52_week,kg,20434975827.44554
SWITCH,FRCC,2027,base_52_week,kg,76240734242.59003
SWITCH,ISNE,2027,base_52_week,kg,29259041514.20451
SWITCH,MISC,2027,base_52_week,kg,38553141180.97072
SWITCH,MISE,2027,base_52_week,kg,33235018107.22396
SWITCH,MISS,2027,base_52_week,kg,51335416657.135605
SWITCH,MISW,2027,base_52_week,kg,44430891418.58072
SWITCH,NWPP,2027,base_52_week,kg,16443487307.016973
SWITCH,NYCW,2027,base_52_week,kg,9359420849.795942
SWITCH,NYUP,2027,base_52_week,kg,12767709251.615648
SWITCH,PJMC,2027,base_52_week,kg,13487496470.653402
SWITCH,PJMD,2027,base_52_week,kg,17875853306.43243
SWITCH,PJME,2027,base_52_week,kg,79473488050.85176
SWITCH,PJMW,2027,base_52_week,kg,93769669537.69434
SWITCH,RMRG,2027,base_52_week,kg,14876503278.592125
SWITCH,SPPC,2027,base_52_week,kg,19574197400.118477
SWITCH,SPPN,2027,base_52_week,kg,8401986406.935602
SWITCH,SPPS,2027,base_52_week,kg,20627580223.34899
SWITCH,SRCA,2027,base_52_week,kg,39730059537.19115
SWITCH,SRCE,2027,base_52_week,kg,36422285203.86995
SWITCH,SRSE,2027,base_52_week,kg,53998680055.51877
SWITCH,SRSG,2027,base_52_week,kg,20249432778.838955
SWITCH,TRE,2027,base_52_week,kg,73372851794.19441
SWITCH,TREW,2027,base_52_week,kg,4195744395.153218
SWITCH,BASN,2030,base_52_week,kg,3201341211.321993
SWITCH,CANO,2030,base_52_week,kg,5341587276.520863
SWITCH,CASO,2030,base_52_week,kg,6617030247.328864
SWITCH,FRCC,2030,base_52_week,kg,12508740306.484743
SWITCH,ISNE,2030,base_52_week,kg,8662917890.30501
SWITCH,MISC,2030,base_52_week,kg,4112345191.458254
SWITCH,MISE,2030,base_52_week,kg,4049010117.991688
SWITCH,MISS,2030,base_52_week,kg,12328426000.805115
SWITCH,MISW,2030,base_52_week,kg,6205128921.920127
SWITCH,NWPP,2030,base_52_week,kg,741981978.3526791
SWITCH,NYCW,2030,base_52_week,kg,3446459418.20612
SWITCH,NYUP,2030,base_52_week,kg,4062986806.7918234
SWITCH,PJMC,2030,base_52_week,kg,5064503552.691598
SWITCH,PJMD,2030,base_52_week,kg,4648378809.853546
SWITCH,PJME,2030,base_52_week,kg,34044053224.238804
SWITCH,PJMW,2030,base_52_week,kg,16716713436.512157
SWITCH,RMRG,2030,base_52_week,kg,616582052.5642375
SWITCH,SPPC,2030,base_52_week,kg,793538494.1381727
SWITCH,SPPN,2030,base_52_week,kg,247446926.54585513
SWITCH,SPPS,2030,base_52_week,kg,4369207282.886059
SWITCH,SRCA,2030,base_52_week,kg,7194967782.700643
SWITCH,SRCE,2030,base_52_week,kg,7481087095.753476
SWITCH,SRSE,2030,base_52_week,kg,11809148043.761448
SWITCH,SRSG,2030,base_52_week,kg,3450192126.6802135
SWITCH,TRE,2030,base_52_week,kg,15628300926.45651
SWITCH,TREW,2030,base_52_week,kg,2657924878.129272
SWITCH,BASN,2035,base_52_week,kg,2795702221.7070117
SWITCH,CANO,2035,base_52_week,kg,3243305537.807509
