model,line_name,planning_year,case,unit,value
SWITCH,TRE_to_TREW,2027,base_52_week,MW,0.0
SWITCH,TRE_to_SPPS,2027,base_52_week,MW,1.0231815394945443e-12
SWITCH,TREW_to_SPPS,2027,base_52_week,MW,1534.6129572784305
SWITCH,FRCC_to_SRSE,2027,base_52_week,MW,0.0
SWITCH,MISW_to_MISE,2027,base_52_week,MW,1.2161929795793788e-10
SWITCH,MISW_to_PJMC,2027,base_52_week,MW,4.547473508864641e-13
SWITCH,MISW_to_MISC,2027,base_52_week,MW,0.0
SWITCH,MISW_to_SPPN,2027,base_52_week,MW,0.0
SWITCH,MISW_to_SPPC,2027,base_52_week,MW,1.2834297734005674e-10
SWITCH,MISE_to_MISC,2027,base_52_week,MW,1.4885972724257572e-10
SWITCH,MISE_to_PJMW,2027,base_52_week,MW,0.0
SWITCH,PJMC_to_MISC,2027,base_52_week,MW,0.0
SWITCH,PJMC_to_PJMW,2027,base_52_week,MW,7.958078640513122e-13
SWITCH,MISC_to_SPPN,2027,base_52_week,MW,3.121735482525401e-10
SWITCH,MISC_to_SPPC,2027,base_52_week,MW,9.094947017729282e-13
SWITCH,MISC_to_SPPS,2027,base_52_week,MW,0.0
SWITCH,MISC_to_MISS,2027,base_52_week,MW,9.094947017729282e-13
SWITCH,MISC_to_PJMW,2027,base_52_week,MW,0.0
SWITCH,MISC_to_SRCE,2027,base_52_week,MW,0.0
SWITCH,SPPN_to_SPPC,2027,base_52_week,MW,1573.001302893149
SWITCH,SPPN_to_SPPS,2027,base_52_week,MW,1.1728701366435899e-09
SWITCH,SPPC_to_SPPS,2027,base_52_week,MW,2.2737367544323206e-12
SWITCH,SPPC_to_MISS,2027,base_52_week,MW,3.435771003275201e-10
SWITCH,SPPS_to_MISS,2027,base_52_week,MW,8.86757334228605e-12
SWITCH,SPPS_to_SRSG,2027,base_52_week,MW,1.2505552149377763e-12
SWITCH,MISS_to_SRSE,2027,base_52_week,MW,1.1368683772161603e-13
SWITCH,MISS_to_SRCE,2027,base_52_week,MW,0.0
SWITCH,SRSE_to_SRCA,2027,base_52_week,MW,0.0
SWITCH,SRSE_to_SRCE,2027,base_52_week,MW,0.0
SWITCH,SRCA_to_PJMD,2027,base_52_week,MW,0.0
SWITCH,SRCA_to_PJMW,2027,base_52_week,MW,0.0
SWITCH,SRCA_to_SRCE,2027,base_52_week,MW,1.1368683772161603e-13
SWITCH,PJMD_to_PJMW,2027,base_52_week,MW,1.8189894035458565e-12
SWITCH,PJMD_to_PJME,2027,base_52_week,MW,9.094947017729282e-13
SWITCH,PJMW_to_PJME,2027,base_52_week,MW,0.0
SWITCH,PJMW_to_SRCE,2027,base_52_week,MW,0.0
SWITCH,PJME_to_NYUP,2027,base_52_week,MW,1.3642420526593924e-12
SWITCH,PJME_to_NYCW,2027,base_52_week,MW,4535.653448065521
SWITCH,NYUP_to_NYCW,2027,base_52_week,MW,0.0
