model,line_name,planning_year,case,unit,value
GenX,BASN_to_NWPP,2030,base_short_tx_0,MW,0
GenX,BASN_to_CANO,2030,base_short_tx_0,MW,0
GenX,BASN_to_SRSG,2030,base_short_tx_0,MW,0
GenX,BASN_to_CASO,2030,base_short_tx_0,MW,0
GenX,NWPP_to_SPPN,2030,base_short_tx_0,MW,0
GenX,NWPP_to_CANO,2030,base_short_tx_0,MW,0
GenX,NWPP_to_CASO,2030,base_short_tx_0,MW,0
GenX,NWPP_to_MISW,2030,base_short_tx_0,MW,0
GenX,NYCW_to_ISNE,2030,base_short_tx_0,MW,0
GenX,NYUP_to_NYCW,2030,base_short_tx_0,MW,0
GenX,NYUP_to_ISNE,2030,base_short_tx_0,MW,0
GenX,PJMC_to_PJMW,2030,base_short_tx_0,MW,0
GenX,PJMC_to_MISC,2030,base_short_tx_0,MW,0
GenX,PJMD_to_PJME,2030,base_short_tx_0,MW,0
GenX,PJMD_to_PJMW,2030,base_short_tx_0,MW,0
GenX,PJME_to_NYCW,2030,base_short_tx_0,MW,0
GenX,PJME_to_NYUP,2030,base_short_tx_0,MW,0
GenX,PJMW_to_PJME,2030,base_short_tx_0,MW,0
GenX,PJMW_to_SRCE,2030,base_short_tx_0,MW,0
GenX,RMRG_to_BASN,2030,base_short_tx_0,MW,0
GenX,RMRG_to_NWPP,2030,base_short_tx_0,MW,0
GenX,RMRG_to_SPPC,2030,base_short_tx_0,MW,0
GenX,RMRG_to_SPPN,2030,base_short_tx_0,MW,0
GenX,RMRG_to_SRSG,2030,base_short_tx_0,MW,0
GenX,SPPC_to_SPPS,2030,base_short_tx_0,MW,0
GenX,SPPC_to_MISS,2030,base_short_tx_0,MW,0
GenX,SPPN_to_SPPC,2030,base_short_tx_0,MW,0
GenX,SPPN_to_SPPS,2030,base_short_tx_0,MW,0
GenX,CANO_to_CASO,2030,base_short_tx_0,MW,0
GenX,SPPS_to_SRSG,2030,base_short_tx_0,MW,0
GenX,SPPS_to_MISS,2030,base_short_tx_0,MW,0
GenX,SRCA_to_PJMD,2030,base_short_tx_0,MW,0
GenX,SRCA_to_PJMW,2030,base_short_tx_0,MW,0
GenX,SRCA_to_SRCE,2030,base_short_tx_0,MW,0
GenX,SRSE_to_SRCA,2030,base_short_tx_0,MW,0
GenX,SRSE_to_SRCE,2030,base_short_tx_0,MW,0
GenX,SRSG_to_TRE,2030,base_short_tx_0,MW,0
GenX,TRE_to_SPPS,2030,base_short_tx_0,MW,0
GenX,TRE_to_TRE_WEST,2030,base_short_tx_0,MW,0
GenX,TRE_WEST_to_SPPS,2030,base_short_tx_0,MW,0
GenX,CASO_to_SRSG,2030,base_short_tx_0,MW,0
GenX,FRCC_to_SRSE,2030,base_short_tx_0,MW,0
