model,line_name,planning_year,case,unit,start_value,end_value
GenX,BASN_to_NWPP,2030,base_short_tx_0,MW,3350,3350
GenX,BASN_to_CANO,2030,base_short_tx_0,MW,100,100
GenX,BASN_to_SRSG,2030,base_short_tx_0,MW,5385,5385
GenX,BASN_to_CASO,2030,base_short_tx_0,MW,5920,5920
GenX,NWPP_to_SPPN,2030,base_short_tx_0,MW,0,0
GenX,NWPP_to_CANO,2030,base_short_tx_0,MW,3675,3675
GenX,NWPP_to_CASO,2030,base_short_tx_0,MW,2858,2858
GenX,NWPP_to_MISW,2030,base_short_tx_0,MW,200,200
GenX,NYCW_to_ISNE,2030,base_short_tx_0,MW,760,760
GenX,NYUP_to_NYCW,2030,base_short_tx_0,MW,2489,2489
GenX,NYUP_to_ISNE,2030,base_short_tx_0,MW,1400,1400
GenX,PJMC_to_PJMW,2030,base_short_tx_0,MW,980,980
GenX,PJMC_to_MISC,2030,base_short_tx_0,MW,5244,5244
GenX,PJMD_to_PJME,2030,base_short_tx_0,MW,1200,1200
GenX,PJMD_to_PJMW,2030,base_short_tx_0,MW,6930,6930
GenX,PJME_to_NYCW,2030,base_short_tx_0,MW,660,660
GenX,PJME_to_NYUP,2030,base_short_tx_0,MW,1255,1255
GenX,PJMW_to_PJME,2030,base_short_tx_0,MW,3885,3885
GenX,PJMW_to_SRCE,2030,base_short_tx_0,MW,3333,3333
GenX,RMRG_to_BASN,2030,base_short_tx_0,MW,3750,3750
GenX,RMRG_to_NWPP,2030,base_short_tx_0,MW,400,400
GenX,RMRG_to_SPPC,2030,base_short_tx_0,MW,210,210
GenX,RMRG_to_SPPN,2030,base_short_tx_0,MW,410,410
GenX,RMRG_to_SRSG,2030,base_short_tx_0,MW,614,614
GenX,SPPC_to_SPPS,2030,base_short_tx_0,MW,3372,3372
GenX,SPPC_to_MISS,2030,base_short_tx_0,MW,0,0
GenX,SPPN_to_SPPC,2030,base_short_tx_0,MW,1433,1433
GenX,SPPN_to_SPPS,2030,base_short_tx_0,MW,0,0
GenX,CANO_to_CASO,2030,base_short_tx_0,MW,3675,3675
GenX,SPPS_to_SRSG,2030,base_short_tx_0,MW,1010,1010
GenX,SPPS_to_MISS,2030,base_short_tx_0,MW,1697,1697
GenX,SRCA_to_PJMD,2030,base_short_tx_0,MW,1000,1000
GenX,SRCA_to_PJMW,2030,base_short_tx_0,MW,1219,1219
GenX,SRCA_to_SRCE,2030,base_short_tx_0,MW,216,216
GenX,SRSE_to_SRCA,2030,base_short_tx_0,MW,1400,1400
GenX,SRSE_to_SRCE,2030,base_short_tx_0,MW,3196,3196
GenX,SRSG_to_TRE,2030,base_short_tx_0,MW,0,0
GenX,TRE_to_SPPS,2030,base_short_tx_0,MW,600,600
GenX,TRE_to_TRE_WEST,2030,base_short_tx_0,MW,16529,16529
