Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.159952740685218e11,3.893909768839861e9,3.4922451547644763e9,3.283517552432033e9,9.361937199043459e9,5.738677267934915e9,6.997449534320745e9,3.959754161538796e9,6.146920491227398e9,7.340429508681468e9,5.23960529545045e9,7.113766497321961e8,3.1346582615516596e9,4.316422267315685e9,4.324967244989985e9,1.134378097135075e10,1.2291858149270264e10,4.694066297349804e9,2.602149824340469e9,2.3988802811978645e9,5.798901461979477e9,9.115808821839642e9,8.197785582465454e9,9.611826984855595e9,4.2087561712403693e9,1.1704923379465239e10,3.5768180865563974e9
cFix,1.0265813867590002e11,2.8253429697499995e9,1.95113034776e9,1.63761256105e9,4.08842783074e9,3.3407033967300005e9,6.002197895e9,2.58639151963e9,3.2564922041099997e9,5.30987970347e9,4.66089633575e9,9.065723765e7,2.26959160785e9,2.50344466008e9,2.59641610098e9,6.035292630120001e9,8.512847354500002e9,4.47214185501e9,2.29468263973e9,2.20082436349e9,4.853576497150001e9,6.09304364339e9,5.83671215209e9,5.252586147129999e9,2.75739683169e9,8.05067899141e9,3.1791711996399994e9
cVar,6.94636738387156e9,1.068125322479385e8,1.6273250012544078e8,1.6313188051402068e8,6.057158481626418e8,2.795538504762287e8,1.414498124512179e8,1.656232585879482e8,4.063020230106584e8,2.601998435521289e8,8.542375639688428e7,7.989778169605798e7,1.5733546093531123e8,3.533595745560909e8,2.3111173020404935e8,8.576150734111512e8,5.410664677508693e8,1.9786437251418136e7,4.992500254974578e7,3.060780302592922e7,1.0871268529243731e8,4.826855681919351e8,3.7659281414359194e8,5.719902728873568e8,2.0133866751103112e8,4.596126468027975e8,4.778409213727905e7
cFuel,3.901644200793209e10,8.701563378649957e8,1.2793730986402047e9,1.3576127202636828e9,4.192816957306416e9,1.7653165688382256e9,7.089784396028126e8,1.0521810931746211e9,2.2223203450615907e9,1.44699209524013e9,4.5698593692977625e8,4.7741561738702416e8,6.500754208577504e8,1.3213763684383585e9,1.3126628127771456e9,4.062309458051268e9,2.8345285102470427e9,1.6500962621762836e8,2.2175633097315383e8,1.3774668033801833e8,7.268287269560721e8,2.2620486612263274e9,1.768814022700023e9,3.400657867552579e9,1.1780334504847963e9,2.8320191457321167e9,3.1242571506772524e8
cNSE,2.2296465164254302e8,11412.342126262653,11324.217389572414,13621.939715298124,11423.740965205052,2.2267660805610755e8,11319.46042598336,11201.150418521298,10809.518659716883,12191.65025102177,12851.235083899137,14537.73710535798,10692.050795552903,10779.798285526933,11595.132599370649,12613.675128518815,11969.421963668168,10633.941194751285,10488.522259720045,10252.448803825662,10748.781631392128,11215.516518839147,11810.163415095141,11195.108316912701,11344.107974701756,12220.839436783042,9791.085968662006
cStart,4.643513650390383e9,9.158651663480069e7,9.899788402144104e7,1.2514676866461404e8,4.749651390934364e8,1.3042684383435227e8,1.4481206780628747e8,1.555470889958077e8,2.6179510952649003e8,3.2334567476895785e8,3.628641513870554e7,6.339147526200858e7,5.7645079857802175e7,1.382308844429508e8,1.8476500589619073e8,3.885511960932039e8,4.034038473503868e8,3.7117744929561906e7,3.577536256530929e7,2.969118189511302e7,1.0977280379933578e8,2.7801973351486206e8,2.1565478336842516e8,3.8658150217734385e8,7.197587744656679e7,3.62600374680889e8,3.742728862542495e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,3.373275433970967e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,6.24741149444672e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
