Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,1.9027410904550146e11,4.582426963587442e9,3.679157129822315e9,3.452556542570905e9,1.3568992563976475e10,6.835635065027944e9,7.819018257095683e9,4.596531640537531e9,5.505604467267279e9,9.487111203405647e9,5.711923517546231e9,3.616505703237579e8,4.189013867744532e9,3.806202044739098e9,5.1223272230553665e9,1.1419047692840405e10,1.6409789295518822e10,7.099225021590308e9,3.179209674639427e9,3.1809200672123027e9,7.774557511681494e9,1.0931113443559526e10,9.301981901187706e9,1.0977221266853996e10,4.488792606487291e9,1.444831871123975e10,3.8338835985329227e9
cFix,1.435852260690101e11,4.2348844885100017e9,2.5285097522299995e9,2.58000152002e9,8.26671558133e9,5.3578490477300005e9,7.34666540518e9,3.4661362619299994e9,3.941384916189999e9,7.743621930759997e9,5.52051807913e9,9.469589062999998e7,3.5839216332599998e9,2.5296395065499988e9,4.05693458895e9,7.39246123459e9,1.1232357961439997e10,7.0707069756900015e9,3.0343020119100003e9,3.10100444642e9,7.35732374176e9,7.934617372480001e9,7.50021878182e9,6.994168877749999e9,3.84941264075e9,1.322743981349e10,3.6397336085099998e9
cVar,7.066366036643895e9,3.1949565999481376e7,1.446940414244366e8,8.87750138810816e7,1.0927792376284258e9,1.7828655486563474e8,8.09896394371471e7,2.6827964542125073e8,2.3429671777351168e8,3.5374348032411563e8,3.837399850594746e7,2.7389115314370133e7,1.1105883736329858e8,2.7662000557180464e8,1.4832585740477964e8,6.129002695413818e8,1.1791534022158332e9,2.5436283345719613e6,3.0266663410148185e7,1.7970050971666865e7,4.2490015785763636e7,6.611164927082115e8,3.667449592426451e8,7.733027938978951e8,1.1018780397199616e8,1.7270690703475022e8,2.142133861268958e7
cFuel,2.5403788307510986e10,2.52551219286216e8,8.363987657285343e8,6.597196910915902e8,3.493744830730313e9,1.0174439072391658e9,3.165629279420539e8,7.023109487887832e8,1.095919442831675e9,1.0958136847321792e9,1.3733638578078365e8,1.5717295275434458e8,3.878379228287806e8,8.914411635117491e8,7.075619451933513e8,2.6448280773262944e9,3.232425077188826e9,1.8955776870667458e7,9.86378143868124e7,5.4829891171596356e7,2.8306476540215343e8,2.0212631808035934e9,1.2147471056891432e9,2.695992362301345e9,4.4569372366104966e8,8.028045851012856e8,1.3873015917021596e8
cNSE,7.122047384100083e7,5909.884120907346,5886.292546150891,7154.129228931857,5667.989463593954,7.107034048928587e7,5884.421109749241,5610.926923507039,5738.417377115904,6234.75232124673,7226.559830981596,7383.897598584142,5572.466897357296,5660.540034679269,6021.47636888091,6757.5765914386275,6019.354760436943,5594.521975966257,5524.921656034725,5391.477254844028,5713.28631296544,5705.5679877703615,6206.860667987288,5720.746033353248,5981.145073176911,6433.516011312189,5132.623567457071
cStart,5.635610961037943e9,6.3035779907623075e7,1.6954868414679888e8,1.2405316344900441e8,7.157472462982723e8,2.1098521470385718e8,7.479440011537217e7,1.597991734705738e8,2.339976520547162e8,2.939258728370331e8,1.568782756966909e7,8.238522772744459e7,1.061899018255556e8,1.084957085655111e8,2.0949881003086796e8,7.688513538061359e8,7.658468353194035e8,7.01304617309126e6,1.5997660010810804e7,7.110287171784836e6,9.16732754472633e7,3.1411069199973255e8,2.2026484757524946e8,5.1375151215872186e8,8.349245695917296e7,2.4536097209770423e8,3.399335961645035e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.70062390118966e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,8.484890958412429e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
