model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,BASN_to_CANO,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,100,100
USENSYS,BASN_to_CASO,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,5920,5920
USENSYS,BASN_to_NWPP,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,3350,3350
USENSYS,BASN_to_RMRG,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,3750,3750
USENSYS,BASN_to_SRSG,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,5385,5385
USENSYS,CANO_to_CASO,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,3675,3675
USENSYS,CANO_to_NWPP,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,3675,4398
USENSYS,CASO_to_NWPP,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,2858,2858
USENSYS,CASO_to_SRSG,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,4354,9464
USENSYS,FRCC_to_SRSE,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,3600,4620
USENSYS,ISNE_to_NYCW,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,760,1120
USENSYS,ISNE_to_NYUP,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1400,5770
USENSYS,MISC_to_MISS,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1039,1039
USENSYS,MISC_to_MISW,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1655,1655
USENSYS,MISC_to_PJMC,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,5244,5244
USENSYS,MISC_to_PJMW,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,5441,14319
USENSYS,MISC_to_SPPC,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1430,11495
USENSYS,MISC_to_SPPS,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1172,11064
USENSYS,MISC_to_SRCE,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,3745,3745
USENSYS,MISE_to_PJMW,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,2662,2662
USENSYS,MISS_to_SPPS,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1697,18667
USENSYS,MISS_to_SRCE,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,4092,4092
USENSYS,MISS_to_SRSE,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,891,9479
USENSYS,MISW_to_NWPP,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,200,200
USENSYS,MISW_to_PJMC,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,3200,8114
USENSYS,MISW_to_SPPN,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,5512,5512
USENSYS,NWPP_to_RMRG,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,400,4959
USENSYS,NYCW_to_NYUP,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,2489,4512
USENSYS,NYCW_to_PJME,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,660,5687
USENSYS,NYUP_to_PJME,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1255,5932
USENSYS,PJMC_to_PJMW,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,980,8283
USENSYS,PJMD_to_PJME,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1200,6668
USENSYS,PJMD_to_PJMW,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,6930,6930
USENSYS,PJMD_to_SRCA,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1000,1000
USENSYS,PJME_to_PJMW,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,3885,9056
USENSYS,PJMW_to_SRCA,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1219,1219
USENSYS,PJMW_to_SRCE,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,3333,4253
USENSYS,RMRG_to_SPPC,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,210,10210
USENSYS,RMRG_to_SPPN,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,410,3591
USENSYS,RMRG_to_SRSG,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,614,4090
USENSYS,SPPC_to_SPPN,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1433,1899
USENSYS,SPPC_to_SPPS,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,3372,3681
USENSYS,SPPS_to_SRSG,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1010,6930
USENSYS,SPPS_to_TRE,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,600,10600
USENSYS,SPPS_to_TRE_WEST,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,220,8104
USENSYS,SRCA_to_SRCE,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,216,1103
USENSYS,SRCA_to_SRSE,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,1400,1400
USENSYS,SRCE_to_SRSE,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,3196,3196
USENSYS,TRE_to_TRE_WEST,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,16529,16529
USENSYS,MISC_to_MISE,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,,5425
USENSYS,MISC_to_SPPN,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,,3328
USENSYS,MISE_to_MISW,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,,22
USENSYS,MISS_to_SPPC,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,,5316
USENSYS,MISW_to_SPPC,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,,362
USENSYS,NWPP_to_SPPN,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,,168
USENSYS,SPPN_to_SPPS,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,,5785
USENSYS,SRSG_to_TRE,2030,26z-short-no-200_w10_h168_1680w_myopic,MW,,4301
USENSYS,BASN_to_CANO,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,100,100
USENSYS,BASN_to_CASO,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,5920,5920
USENSYS,BASN_to_NWPP,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,3350,3350
USENSYS,BASN_to_RMRG,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,3750,5017
USENSYS,BASN_to_SRSG,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,5385,5385
USENSYS,CANO_to_CASO,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,3675,3675
USENSYS,CANO_to_NWPP,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,4398,4925
USENSYS,CASO_to_NWPP,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,2858,2858
USENSYS,CASO_to_SRSG,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,9464,13809
USENSYS,FRCC_to_SRSE,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,4620,8149
USENSYS,ISNE_to_NYCW,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,1120,1316
USENSYS,ISNE_to_NYUP,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,5770,11897
USENSYS,MISC_to_MISE,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,5425,6436
USENSYS,MISC_to_MISS,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,1039,1039
USENSYS,MISC_to_MISW,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,1655,1655
USENSYS,MISC_to_PJMC,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,5244,5244
USENSYS,MISC_to_PJMW,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,14319,26524
USENSYS,MISC_to_SPPC,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,11495,15955
USENSYS,MISC_to_SPPN,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,3328,10244
USENSYS,MISC_to_SPPS,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,11064,20631
USENSYS,MISC_to_SRCE,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,3745,3745
USENSYS,MISE_to_MISW,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,22,22
USENSYS,MISE_to_PJMW,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,2662,2662
USENSYS,MISS_to_SPPC,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,5316,5512
USENSYS,MISS_to_SPPS,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,18667,35637
USENSYS,MISS_to_SRCE,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,4092,4092
USENSYS,MISS_to_SRSE,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,9479,17712
USENSYS,MISW_to_NWPP,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,200,200
USENSYS,MISW_to_PJMC,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,8114,16234
USENSYS,MISW_to_SPPC,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,362,636
USENSYS,MISW_to_SPPN,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,5512,5512
USENSYS,NWPP_to_RMRG,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,4959,4959
USENSYS,NYCW_to_NYUP,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,4512,4512
USENSYS,NYCW_to_PJME,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,5687,9215
USENSYS,NYUP_to_PJME,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,5932,11673
USENSYS,PJMC_to_PJMW,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,8283,14064
USENSYS,PJMD_to_PJME,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,6668,7801
USENSYS,PJMD_to_PJMW,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,6930,6930
USENSYS,PJMD_to_SRCA,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,1000,1963
USENSYS,PJME_to_PJMW,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,9056,31101
USENSYS,PJMW_to_SRCA,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,1219,1219
USENSYS,PJMW_to_SRCE,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,4253,6659
USENSYS,RMRG_to_SPPC,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,10210,12231
USENSYS,RMRG_to_SPPN,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,3591,5696
USENSYS,RMRG_to_SRSG,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,4090,6868
USENSYS,SPPC_to_SPPN,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,1899,2439
USENSYS,SPPC_to_SPPS,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,3682,5588
USENSYS,SPPN_to_SPPS,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,5785,7097
USENSYS,SPPS_to_SRSG,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,6930,9748
USENSYS,SPPS_to_TRE,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,10600,18648
USENSYS,SPPS_to_TRE_WEST,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,8104,15227
USENSYS,SRCA_to_SRCE,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,1102,2905
USENSYS,SRCA_to_SRSE,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,1400,1400
USENSYS,SRCE_to_SRSE,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,3196,3196
USENSYS,TRE_to_TRE_WEST,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,16529,16529
USENSYS,NWPP_to_SPPN,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,168,168
USENSYS,SRSG_to_TRE,2040,26z-short-no-200_w10_h168_1680w_myopic,MW,4301,8150
USENSYS,BASN_to_CANO,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,100,100
USENSYS,BASN_to_CASO,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,5920,5920
USENSYS,BASN_to_NWPP,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,3350,3350
USENSYS,BASN_to_RMRG,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,5017,5017
USENSYS,BASN_to_SRSG,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,5385,5385
USENSYS,CANO_to_CASO,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,3675,3675
USENSYS,CANO_to_NWPP,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,4202,5681
USENSYS,CASO_to_NWPP,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,2858,2858
USENSYS,CASO_to_SRSG,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,8699,14224
USENSYS,FRCC_to_SRSE,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,7129,10243
USENSYS,ISNE_to_NYCW,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,955,1420
USENSYS,ISNE_to_NYUP,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,7527,10574
USENSYS,MISC_to_MISE,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,1012,6123
USENSYS,MISC_to_MISS,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,1039,1039
USENSYS,MISC_to_MISW,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,1655,1655
USENSYS,MISC_to_PJMC,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,5244,5244
USENSYS,MISC_to_PJMW,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,17646,20683
USENSYS,MISC_to_SPPC,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,5890,14004
USENSYS,MISC_to_SPPN,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,6916,9505
USENSYS,MISC_to_SPPS,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,10739,16818
USENSYS,MISC_to_SRCE,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,3745,3745
USENSYS,MISE_to_PJMW,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,2662,2662
USENSYS,MISS_to_SPPC,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,196,9020
USENSYS,MISS_to_SPPS,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,18667,35637
USENSYS,MISS_to_SRCE,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,4092,4092
USENSYS,MISS_to_SRSE,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,9124,19124
USENSYS,MISW_to_NWPP,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,200,200
USENSYS,MISW_to_PJMC,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,11320,15149
USENSYS,MISW_to_SPPC,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,273,273
USENSYS,MISW_to_SPPN,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,5512,5512
USENSYS,NWPP_to_RMRG,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,400,6457
USENSYS,NYCW_to_NYUP,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,2489,2489
USENSYS,NYCW_to_PJME,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,4187,12607
USENSYS,NYUP_to_PJME,2050,26z-short-no-200_w10_h168_1680w_myopic,MW,6996,10332
