period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2030,695584.7304304976,SWITCH,BASN,BASN_batteries_1,Battery,base_short_tx_15,all,MWh,2030
2030,7.494678418917202e-08,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short_tx_15,all,MWh,2030
2030,70796.17378801406,SWITCH,BASN,BASN_biomass_1,Other,base_short_tx_15,all,MWh,2030
2030,37594.79736480742,SWITCH,BASN,BASN_biomass_2,Other,base_short_tx_15,all,MWh,2030
2030,8348212.084342162,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short_tx_15,all,MWh,2030
2030,2.14411314479415e-09,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short_tx_15,all,MWh,2030
2030,1.7736682686512904e-09,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short_tx_15,all,MWh,2030
2030,3518600.966477598,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short_tx_15,all,MWh,2030
2030,3438536.639042201,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short_tx_15,all,MWh,2030
2030,5.417262636707648e-09,SWITCH,BASN,BASN_hydrogen_ccavgcf_moderate_0,Hydro,base_short_tx_15,all,MWh,2030
2030,1.7518801735849047e-09,SWITCH,BASN,BASN_hydrogen_ctavgcf_moderate_0,Hydro,base_short_tx_15,all,MWh,2030
2030,9470886.712822376,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0,Wind,base_short_tx_15,all,MWh,2030
2030,27210346.107921556,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1,Wind,base_short_tx_15,all,MWh,2030
2030,1.2522891438166288e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10,Wind,base_short_tx_15,all,MWh,2030
2030,7.226952592204897e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11,Wind,base_short_tx_15,all,MWh,2030
2030,7.015920799182006e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_12,Wind,base_short_tx_15,all,MWh,2030
2030,4500550.929624141,SWITCH,BASN,BASN_landbasedwind_class3_moderate_13,Wind,base_short_tx_15,all,MWh,2030
2030,5.9579765107886834e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_14,Wind,base_short_tx_15,all,MWh,2030
2030,4.022180795807245e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_15,Wind,base_short_tx_15,all,MWh,2030
2030,3.824667633035063e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_16,Wind,base_short_tx_15,all,MWh,2030
2030,5.236584436149382e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_17,Wind,base_short_tx_15,all,MWh,2030
2030,2.6939269319331765e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_18,Wind,base_short_tx_15,all,MWh,2030
2030,4162943.6228035414,SWITCH,BASN,BASN_landbasedwind_class3_moderate_19,Wind,base_short_tx_15,all,MWh,2030
2030,11918244.501423433,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2,Wind,base_short_tx_15,all,MWh,2030
2030,2.5403364689766563e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_20,Wind,base_short_tx_15,all,MWh,2030
2030,3.148706295259904e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_21,Wind,base_short_tx_15,all,MWh,2030
2030,3.169085728495091e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_22,Wind,base_short_tx_15,all,MWh,2030
2030,2552639.714798314,SWITCH,BASN,BASN_landbasedwind_class3_moderate_23,Wind,base_short_tx_15,all,MWh,2030
2030,3880980.580533288,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3,Wind,base_short_tx_15,all,MWh,2030
2030,8.503081549039427e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4,Wind,base_short_tx_15,all,MWh,2030
2030,1.6349374969951682e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5,Wind,base_short_tx_15,all,MWh,2030
2030,9821636.568100356,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6,Wind,base_short_tx_15,all,MWh,2030
2030,3735569.1756333048,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7,Wind,base_short_tx_15,all,MWh,2030
2030,5.192124705065058e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8,Wind,base_short_tx_15,all,MWh,2030
2030,2265728.7713052253,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9,Wind,base_short_tx_15,all,MWh,2030
2030,31140.00000000564,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_short_tx_15,all,MWh,2030
2030,5130971.10666462,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_short_tx_15,all,MWh,2030
2030,2.594111652463099e-09,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short_tx_15,all,MWh,2030
2030,3.4801211854727606e-09,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short_tx_15,all,MWh,2030
