Segment,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Total
Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,0
AnnualSum,1.3915816602109565,1.3794230517747839,1.5004851306548352,1.304661789505212,40271.05513866309,1.3533305260602615,1.3246421099727117,1.3224296273619298,1.4221304475946481,1.620662452335347,1.494295881558017,1.3599652646265739,1.3739874406711619,1.392882823064132,1.5397141409926245,1.3730999477313448,1.3501396152693073,1.3104892074649992,1.2960175400497989,1.3270480592493898,1.346576327630668,1.4257704287603314,1.3169354957504895,1.3770864281547488,1.3952155480156947,1.2063643705434088,40305.5600739781
t1,0.00020759044802458844,0.00020752863221162572,0.00022224817768463795,0.00018454223903872758,0.00019845649446341985,0.00019795446655643684,0.00019257019708817603,0.00019229422210254816,0.0002106132224264695,0.00025172108762798185,0.00019717351998939915,0.00019178935382375327,0.0001978624848698183,0.0001972049016122318,0.00020876826170658765,0.0001971909035597378,0.00020879890667042535,0.0001941555754050959,0.00019403608703398809,0.0001949507160903764,0.00018190027784410984,0.00019745348277724225,0.00018774962284203426,0.00020445150261283156,0.00020539877593635716,0.00017974682369565983,0.00520415038369426
t2,0.00020537591598649395,0.00020355912901021388,0.00021368777688980328,0.000183170075829988,0.00019667702408865742,0.00019547655044731003,0.00019045394694186413,0.0001894974502931858,0.0002057993809435115,0.0002598769270229063,0.0001951354479473443,0.00019059102937717042,0.0001954873354173855,0.00019537041598672046,0.00020615745900092052,0.00019554468150110088,0.00020251683133472645,0.00019134324327896104,0.0001914572951539344,0.0001919443954441388,0.00018050204243359844,0.00019538980458806238,0.00018577200545950295,0.00020127442594239375,0.00019986220609875246,0.00017771390278980206,0.005139636699208449
t3,0.00020205438024060424,0.00019939136408617366,0.00020745330686641126,0.00018274128878180282,0.0001963153651536158,0.0001944663137543849,0.0001893711819400612,0.00018818410911707455,0.00020347070413598848,0.00023940360712950594,0.0001944292469280776,0.000189893462356146,0.00019461870847849538,0.00019484092502663783,0.00020552743914728917,0.0001951318545308651,0.00019909661613493935,0.0001900562561486027,0.00019006786966406595,0.00019045830918716885,0.0001802641111989474,0.00019481900146582715,0.00018499507113301633,0.00019884203902587652,0.00019721223381924545,0.0001767107038461823,0.005079815469297006
t4,0.0001993866463661299,0.00019500311854415373,0.00020269051054330945,0.00018291474625688423,0.00019597913211574227,0.00019433263402012435,0.0001894073543373384,0.00018797508413480833,0.00020332504090773588,0.00022476139603016775,0.0001954413352265524,0.00018996705829992303,0.00019460706949419904,0.0001942659991437548,0.00020573442029352422,0.00019527226385754773,0.000197029555358205,0.00018948560865298132,0.00018950090486977123,0.00018996411916040335,0.0001802208172770724,0.0001949382012673912,0.00018481048346934533,0.0001969748661574975,0.00019621927295988557,0.00017630810324487526,0.005046515741989324
t5,0.00019788720854951793,0.00019296337796773303,0.0001992907545625951,0.0001835758717000229,0.00019606441178379917,0.00019471965452479292,0.0001896003884041832,0.00018811902945498185,0.0002040365917262309,0.00022112010778899355,0.00019673154765992496,0.000190633668769307,0.0001949034912820932,0.00019433242279828423,0.00020640985228468064,0.00019590783174111957,0.00019692675976703305,0.00018954650682790987,0.00018947562046064647,0.00018995040143805875,0.00018064565313561257,0.0001952444382956076,0.00018484658137717504,0.00019621170843747612,0.0001960213745184395,0.00017625191714970963,0.005041417172405929
t6,0.00019769112132803424,0.00019175693154960998,0.00019841602899764256,0.00018472719071563988,0.0001965270339625532,0.00019583426721068339,0.00019051811070939137,0.0001883407881937923,0.00020503944628520385,0.00021867045786602628,0.000197515469904049,0.00019135716259870828,0.00019602729461921876,0.00019556840819099814,0.00020834523463496022,0.00019749988611314143,0.00019678099434736277,0.00018991162208593232,0.00018977934625478895,0.00019012237647413817,0.00018211707643748642,0.0001967022093585234,0.00018529867378789996,0.00019588834960701664,0.00019603296835133348,0.0001762400584545931,0.005052708508038728
t7,0.00019755046814150156,0.00019158569839747123,0.00019771222041382321,0.00018668792179105128,0.00019710591578212748,0.0001980648475100289,0.00019273309933539812,0.00018967467921432294,0.00020720443674693227,0.00021654784407466898,0.0001987465532478397,0.00019244100780891582,0.0001974692406006221,0.00019734421237279991,0.0002119715638784585,0.00020035699786924747,0.00019669235849889083,0.0001910833651044438,0.00019071366553763194,0.00019131388006942554,0.0001842826936051384,0.00020024917190423824,0.00018655773454226592,0.00019593088107091114,0.00019742449766019208,0.00017694350461658234,0.00508438845979493
t8,0.0001979056295446269,0.00019204386419360665,0.000198114765808807,0.00018937581523038042,0.00019783704796056043,0.00020158967105327492,0.00019516360749875043,0.00019130538473023501,0.0002106138102263786,0.00021712302719154885,0.00019824684340103888,0.00019208116080338632,0.00019987411818127862,0.00019942397226163056,0.00021321899962807966,0.00020393621412611736,0.00019878144679369626,0.00019326130979372184,0.00019252315644271433,0.0001932481571374491,0.00018707812139004754,0.00020514334850742,0.00018838270502817447,0.00019698884271503362,0.00020014522464487832,0.00017819379834199225,0.005131600042634828
t9,0.00019871556621266703,0.0001930432812651915,0.00019954559609273556,0.00018937632350889675,0.0001950195097843099,0.000203511483069917,0.000195756804230621,0.00019262815630492088,0.0002150426674385771,0.00022135297073014982,0.0001975424787056726,0.00019102007182894562,0.0002008131298015453,0.00019698773710277864,0.00020898109082581061,0.00020498940831415962,0.00019964156498829592,0.00019417591654514703,0.00019347884032201693,0.00019460377275771747,0.00018685519978259163,0.00020791578546487023,0.00018947161628827104,0.0001981956599077799,0.00020219809551601372,0.00017887638923550154,0.005149739116025104
t10,0.00019907696737222325,0.0001937179619342723,0.00020076046799627704,0.00018678315794781752,0.00019269486160870944,0.0001976258550379087,0.00018734555735947078,0.00019045686604326437,0.00020582030662015053,0.00022865394003364806,0.00019585592081207117,0.00018649065639785234,0.0001943608136337522,0.0001936568195682726,0.00020370430208656854,0.00019817090946651716,0.00019784905746319018,0.00019208675511185014,0.0001907627056399139,0.00019250813686311994,0.00018474715022765795,0.00020207570457601864,0.00018777879333862617,0.00019808645514500305,0.00020056323368002578,0.00017744525736182383,0.005079078613326005
t11,0.00019738751039321281,0.00019195700247212388,0.00019810762740010292,0.00018753510432571635,0.0001932391156038881,0.00019539556745354963,0.00018591242282161243,0.00018910185087437395,0.00020008238242299605,0.00023376909820625115,0.00019665276038430423,0.00018644259309134607,0.00019132725385951314,0.00019195431953099404,0.0002019987627237778,0.00019618721581959598,0.00019556877126207807,0.00018983318640592136,0.00018829783439212967,0.00019099354691832815,0.00018413816715207872,0.00019884330570475058,0.00018681016209701944,0.000195126306289192,0.0001991852591083423,0.00017628134316146032,0.005042128469874659
