Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.957874694588097e11,6.594332253034602e9,4.559183735983453e9,4.574034884843558e9,1.204531758926479e10,9.663909307900026e9,7.219603865908388e9,4.641628175377161e9,6.129242420569578e9,1.129180702000646e10,7.987263224996751e9,6.523085113696543e8,4.221962318823258e9,4.491473588124729e9,4.981332169068408e9,1.5342319391046404e10,1.4258951041411432e10,6.860872278409566e9,4.411933886282515e9,2.46337440120546e9,1.1481589367672897e10,1.0409354529010328e10,9.939415660300648e9,1.0126814987533123e10,5.196139929339901e9,1.5410652950775578e10,3.6575114415104012e9
cFix,1.3818298577395007e11,5.02314295108e9,2.4983023952799997e9,2.67816060164e9,5.88613650888e9,6.25285144778e9,6.21401327147e9,2.98703762186e9,3.1443720933399997e9,8.012061593550001e9,6.648502105089999e9,2.8152984734000003e8,3.4514593591e9,2.7653953377e9,3.74604255042e9,8.17969240387e9,8.85408636929e9,6.553527358690001e9,4.1048162032500005e9,2.24222698524e9,1.0445163428419998e10,6.7957529211e9,7.42596102833e9,5.615622908869999e9,3.49229921563e9,1.161838228174e10,3.2664469849900002e9
cVar,6.905142824135376e9,1.1814565586126694e8,1.885392253627371e8,1.688617502252788e8,6.077900618922777e8,3.059504245956142e8,1.301549471383162e8,1.6188647656070167e8,3.749964432203103e8,3.2184173021579176e8,1.3368006295392755e8,3.517693753535357e7,1.334483023503135e8,3.330019446750643e8,1.6622462784342661e8,9.043300906277049e8,6.094704038870925e8,2.2732014695425574e7,4.578639339715746e7,2.9659065696430005e7,9.778156287515919e7,4.903423680965e8,3.5400908822807175e8,5.318540548358194e8,1.9391644134701145e8,4.0694932762480557e8,3.8613422394493565e7
cFuel,4.37315718100728e10,1.1798569792507164e9,1.554798660501481e9,1.3963802634127042e9,4.6345869927202835e9,2.4751558046626506e9,6.512538779742846e8,1.1809286366482584e9,2.149359160361718e9,2.3714601395154295e9,1.0392079688768138e9,2.0960229844874954e8,5.24901229684629e8,1.2080104148174183e9,8.525426965738689e8,5.390513600052648e9,3.996088973091058e9,2.0202784500221106e8,2.0927423237699214e8,1.404123358655509e8,6.972238509008532e8,2.628406584589669e9,1.7377493807199817e9,3.2695079250814624e9,1.1946109757482486e9,2.5667738449144964e9,2.7093713827283156e8
cNSE,3.596428785534749e8,21504.180143346417,22928.49174923772,27491.870981065174,21152.83195311722,3.547985146486631e8,21419.329458176126,20902.99612672955,20955.021962683015,22129.52674501786,23289.394925380264,21890.839889456915,19804.753723477384,20668.106301594486,21169.347254188848,22022.957589242338,21968.88902270077,20506.35978466171,20104.684364426146,19716.583406936184,20611.32569861309,4.32747542038699e6,22752.52216026792,21455.526189298875,21741.750460672232,22374.80074428407,18326.393787092788
cStart,9.432985643064259e9,2.7316516266247684e8,3.175205263474855e8,3.306047776945942e8,9.167828729402765e8,2.751531162131003e8,2.2416034999632922e8,3.117545373120734e8,4.6049376862558776e8,5.864214271984906e8,1.658497986810856e8,1.2597753720566177e8,1.121336229345928e8,1.8504522282594496e8,2.165011248838581e8,8.677612735384614e8,7.992833262542598e8,8.25645536621442e7,5.203695257400069e7,5.105629782007196e7,2.413999141511871e8,4.9052517980377364e8,4.21673410500437e8,7.09808643219653e8,3.152915548641796e8,8.18525121695531e8,8.149556945928891e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,7.331920660907477e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,9.710182132243497e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
