Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
t1,36.81213066278677,39.33829882160665,40.25712386094623,32.41539981182596,23.878400357332488,21.984201309871146,21.39800100463694,30.550530773617655,21.39800114891542,35.66747093804208,23.944356631332013,22.027336325033207,23.033064859676138,24.430687166794126,23.283163140518564,21.398002843667708,29.984005112066523,28.424499659501347,27.875576267399794,32.37058218324988,27.312800447510387,28.860285185102747,30.300132273868748,36.78255826015791,31.15629997154706,31.291510752310376
t2,36.077688057269484,38.81495867567375,39.45395389869612,32.41539925751519,23.87840011853476,21.593386858449122,21.39800055904319,27.22000521525511,21.3980002960507,35.16409523426563,22.58922227170701,21.194279439559022,22.623644469555977,24.23540597005357,19.935229855627895,21.398000664907524,29.9840003474438,26.231603138597627,26.748140502187052,29.82540850398906,27.31279984969413,25.7140274951302,27.31280649879609,36.04877362147044,31.156255140744484,29.441345223721616
t3,33.35571264717105,35.67400051008192,36.47727762651988,32.4153989417815,23.87840007763697,21.39800242753485,21.398000458787234,26.892663542359767,21.39800020522042,32.31856079692822,22.589219194044432,21.19426455294052,22.41893673890604,24.235400891520033,19.935215933436293,21.398000568863516,29.983999535893506,26.231600109445036,26.231621841199203,29.19782037309407,27.31279982692137,25.404801742640693,27.312801468372264,33.1773665259257,28.674551935974634,28.224510594129715
t4,30.40577976239924,35.673997482156445,33.25127686780275,32.41539886821957,23.878400056510337,21.3980020702333,21.39800044209847,25.936291711348918,21.39800020586477,29.051681018869015,22.589217949311585,21.19425903707268,22.418936023275382,24.23539864995447,19.93521157832843,21.39800052149477,27.62882408023618,25.845986440687117,26.231600043063853,26.73727106059379,27.312799835540748,25.404800690594346,27.312801051420326,30.381442705260653,26.258446646403552,27.659290337033557
t5,29.9840480226512,35.179178794302466,32.79005926770656,32.41539885495977,23.878400027132173,21.39800157295148,21.398000442320694,25.9362879818436,21.398000209976125,29.051678022420315,22.589216971675533,21.19425707288373,22.418934956618042,24.235397350291834,19.935209416011695,21.39800050312235,27.425459543805363,25.724999321192495,26.231586979732615,26.387502653056437,27.31279983094159,25.404800606341034,27.31280089552677,29.98400224907297,27.52502170842676,27.29745976884199
t6,29.984009698757003,35.17913049896808,32.79001482164296,32.41539912058102,23.8784000224626,21.398001932862,21.39800052188848,25.9361798693923,21.398000217899593,29.05167653408892,22.58921763801369,21.194259119042652,22.41893564532973,24.2353971991355,19.935212867018887,21.398000597243595,27.42545448128086,25.724939259054015,26.23158190186665,26.38749955926152,27.312800012983143,25.40480076410463,27.312801012611637,29.984000937808183,27.524782810962165,27.297452532827617
t7,29.984003121953894,35.1791191473464,32.790005186226615,32.41539953294938,23.878400030816216,21.398010597866666,21.398000730319907,25.93630439907145,21.398000278825197,29.051673797789206,22.58922095615471,21.194272665854015,22.41894561821756,24.235397900511074,19.935320525471393,21.398000842899247,27.42546215369425,25.725032672467552,26.231591610778757,26.387496552521746,27.312800256449652,25.404801209894128,27.31280213070026,29.984000249664422,27.525044361530536,27.297427205717312
t8,29.984002109772735,35.17911498736719,32.790002916942015,32.415399652424405,23.87840001659899,21.59373681956284,21.39800089977181,25.93633412832642,21.398000426405794,29.05167256419941,23.038806459116323,21.19430216831027,22.62401000405621,24.23539845486417,22.402613208433987,21.398001266542508,27.427397923372,26.231597876230445,26.231600143010514,27.136174454268815,27.312800644939653,25.40480195878337,27.31281043366055,29.984002656352164,29.707096220072643,28.07195285794539
t9,29.98400362492177,35.179112720104214,32.79000484938298,32.41539780681476,23.878400088107618,21.398001253003574,21.398000759245093,25.936285023336996,21.398000478151477,29.051675938884813,23.752953270345763,21.8512558392842,21.39799959589056,24.235396338082236,23.097047021531022,21.398003741886807,27.670794853568413,26.23159651391503,26.231598649136235,26.387498709522006,27.312800112263936,24.50133993569949,27.312800719783137,29.98400050029959,28.887498757730054,27.297465374550935
t10,29.984000982692947,35.179107126930674,32.789998103585624,29.503052368743354,23.878400237664952,21.39800115579668,21.39800076182604,25.73940485812805,21.39800068157718,29.05167703233852,25.664420684401563,23.6096938531865,20.559298054752926,24.235400252022163,23.701706253831933,21.777918677881146,27.24557567298604,25.03078518848314,25.151262980139386,24.196386924778743,27.312799723601564,24.315348208076724,27.312799963280717,29.959975973765175,25.893818930424594,24.46856372974327
t11,29.984000419649632,30.735753115512093,28.648398349505605,29.503049386407415,23.878400459434484,21.398001487505994,21.398000959744227,25.739416828416626,21.398001414418864,29.051675002605432,27.01579037065319,24.852900436814547,20.559266590309697,24.430325242275654,24.085163375819953,22.130232429744765,27.24557820124083,25.030793018752398,25.15125321954772,24.19639214846068,27.31279948668313,24.315351435709136,27.312799787104588,27.494259431435292,26.488805120825873,25.030799401719477
t12,29.984000182747355,29.415849104687126,27.418123514864796,29.50305325678815,23.878400668550235,21.398002440043644,21.398001503944062,26.974204796578118,21.39800487695953,29.051678625712036,27.01579543517162,25.69493982769524,20.55928791860512,24.430365108419856,24.085195176527264,22.13026966232118,29.98399880211357,26.23159294307546,25.72501325531029,25.357162726451545,27.312799499691057,24.480883453137466,27.312799909658185,28.813234111995836,31.156298080535016,28.224507695553157
t13,29.984000174848642,29.41583982278379,27.418118649513225,32.41538232884689,23.87840112847013,21.39801493282155,21.39800259051113,28.76234607254424,22.08593167105978,29.052038606072564,27.01579708502106,25.694971713645753,20.889097471692292,24.82231595876637,24.47159671242476,22.485318677088905,29.983999773993897,26.23159961501607,25.72503678412327,25.357170463891855,27.312799770180337,25.104488583934955,27.312800141113907,28.813242526400757,31.156299308108053,28.22450059838269
