Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Total
t35,6913.2314264535335,3625.092206234714,3664.950237772329,4214.217398628228,6127.560874127922,10669.367988180195,4661.15551207525,6433.773265285752,13975.201304013655,10106.07977156737,2539.6747038709186,2193.2582055285775,379.3490227741326,0.006338646828451716,15595.252253490884,16616.326422747105,2844.4203394107985,1053.073557533,1655.7299014885668,989.5481561659925,2735.045259610282,2501.4537724963243,4463.881112107587,1273.5932581682505,5700.257317349556,0.0005325173463922448,130931.50013824509
t36,6353.437650426517,3211.162929162541,254.5635565668401,4479.602749548283,6097.552190231276,10663.200899809692,4742.195272484652,6433.773325455172,13965.921465642743,10106.079773579633,2670.3671442115174,2291.1206139973133,96.89572715138286,0.006338353576915703,16120.92396027632,16616.326485596343,3269.048369764985,1053.0735739222812,1655.7299008965392,989.5482325811586,2735.045516563846,3252.17127034758,5344.697730372074,1273.59325747061,7334.439647515434,0.000532590218373237,131010.47811451854
t37,5839.68957004659,3188.3295911811006,0.001574924418767021,4685.412193089875,6042.62198603895,10859.783627141269,4709.122307397304,6433.773995539239,13998.089665002848,10106.079777750572,2651.207130157051,2277.005845272013,45.56818549571653,0.006343727522765156,16461.35570703138,16616.326527048164,3243.7242436905535,1053.0737614928512,1655.7299027056624,989.5492245072129,2735.04606654129,3596.241688699288,6351.130153835632,1273.5932610374268,9464.66164383487,0.0005324581319193516,134277.12450564693
t38,6101.347292862574,3188.3295823152503,0.0015549387351972482,6668.9106505027485,5867.6650550558315,11244.782368904082,4459.3447589141,6433.77405346285,13985.65857618373,10106.079781116243,2691.0356378438614,2271.5184503855444,43.51474288494469,142.41439708238622,16309.224326349611,16616.326513913442,3273.0501250512775,1053.0738127908282,1655.7299086780436,989.5495475623015,3584.102595385246,3864.658236282743,8040.745583503266,1273.5932615953263,8238.627025883758,0.0005326978491233522,138103.05837214657
t39,6467.200874467122,3188.329575558363,0.0015193600382415763,5663.006739232762,6016.816480376857,11320.22062176754,4548.365449936658,6433.774062669544,14050.973379359419,10106.079767920757,2649.46804896794,2249.7613893205294,51.44247787977426,0.006393347648807095,16629.771665397144,16616.32654221097,2708.403058905499,1053.0738109617619,1655.7299126994014,989.5495636523086,2735.046124712327,4212.690552708061,8209.20703658813,1273.5932626968272,8768.798078301785,0.0005326604056384385,137597.63692165958
t40,6933.927489756927,3188.3295505554997,0.0015084375216456423,9255.87622319645,6795.881440337356,12790.712440323407,5083.046912813177,7087.77571683118,14189.622397780166,10106.079891975578,2970.3720622441215,2531.9124444485487,1071.234398819845,868.1494353635655,18019.75369316175,16616.33276855875,2693.6315798537084,1053.0738435585322,1655.730002133297,989.5508414650163,5059.787552525477,5872.829112074138,10275.206609920771,1273.5933446835918,9927.3839069261,0.0005327536245073888,156309.7957004981
t41,7616.13810826034,3204.6594034625455,1929.771919103873,14143.227962159744,7774.7264118559015,12853.19882103812,5990.280990939984,9063.79839356371,17693.54828069629,10106.081538977936,3269.726691237749,2801.6208401604727,1764.4074436759902,999.3030787601648,21715.92273023478,20895.45313531506,3228.5586509929844,1053.0761744917645,2489.1581765116016,1536.9550806959369,8049.853187282379,6209.8161358255675,13688.679489864227,2180.4704250147106,14128.204605743242,0.0006835890045480508,194386.63835945408
t42,7754.52786659031,3206.5847233067975,0.0026165160420820424,19886.11520150585,7886.32056343639,14663.682581485484,7117.5885748206165,11009.593407024076,18065.16254213676,10306.296554135724,3560.3052747093557,3247.9459866891884,3198.059915524093,999.3069921411575,23688.50192061972,23091.413629364073,4608.025438585376,2789.7406578500677,3380.776110729812,1536.956130476373,11623.710178083047,9211.894688876357,17321.00492049412,5316.594831849007,14128.206569223388,935.7723822649664,228534.09025843814
t43,7754.529015053728,4664.439278280405,5733.380723113036,21138.48669501767,7886.320506312587,14911.113945744184,7405.0738259011905,12978.655884707736,20497.04499890726,12623.915050974741,3473.9588140320852,3106.4196622046375,3198.0599528590046,999.3074795980307,21641.05999951151,23091.412648549416,6510.340529320088,2789.7418725517023,3380.776672599404,2596.9604983362506,11623.7102485601,10633.861633852483,17321.010198863456,5848.546412758919,14517.88984680291,1235.6374311735754,247561.65382558608
t44,9101.288317600774,7610.473849770942,6631.4721009818395,17802.67828699688,7628.002484037282,14911.112650493224,6588.123865510717,10590.557952862433,18102.965219083308,12623.91506576569,2848.05763271106,2732.543619066835,3198.0599362241246,999.307167750174,18864.196487062756,21920.796765896164,6510.432882127732,2789.7421559208074,3380.7769593201397,5076.522822260763,9483.31991879818,9540.828073907918,15873.408659638368,5848.547254932754,15358.205947751567,1235.6375222972313,237250.97359876966
t45,10607.257855716893,7610.476105128116,9822.626406495061,14817.341380145574,7804.156035544903,14050.60737758442,5930.463196406937,8337.237395614604,17693.547375784623,12623.91508537381,2605.2574725330433,2460.839978782826,3152.994956781453,999.3069520524797,17657.860135571107,20544.074088777663,6510.431998276555,2789.74160848224,3380.776499438695,1536.959302103129,8049.854799447543,6958.11191132543,12964.289940660581,6186.257870050644,13682.881525784229,0.0008914345586655754,218777.26814529713
t46,7970.761613075471,7610.476074861803,9822.626063477928,13623.048096219716,6642.121569163867,12853.198897414512,5046.968541374856,7127.047892843371,17256.820929441274,12623.915055248874,2197.9953684120587,1977.8107421260981,2570.1781140809735,999.3066868782731,16047.742725486667,19331.902491250374,4420.453887006241,1053.0780082715255,3161.923969853158,1536.955168207846,8049.8534333810185,6264.6541773508925,10859.875438490884,5848.5472878778355,9161.862968258632,0.000883702466029474,194059.12608375662
t47,7754.529834899868,7558.615140026382,9480.576212618942,12222.422993490316,5568.586973652363,12853.198241957702,4812.356254702143,6447.005377398138,14094.619431734058,12623.915025988485,1997.8082479238187,1707.0540401931637,1290.864055768567,999.3047088772532,13792.9854216255,17388.962037425685,3190.767431801857,1053.0762300816618,2218.508216916851,1536.9541803066827,7412.367203756341,6209.816222817761,9154.245606056982,5665.004156906743,5826.416838302622,0.0006762106819290319,172859.96076144057
t48,7754.5297990639365,7545.087624054348,9086.055890040252,9439.905758468847,4732.52109230207,12417.969622231974,4197.354692870432,6095.574342666501,12434.322495955505,10978.279560031333,1997.8071595162894,1642.4398191928146,1290.8610784912432,999.2870101936107,10342.91695660306,16616.323715892126,2333.0185978755344,1053.073839420087,1655.7300332946825,989.5477748050286,5849.506207471565,6070.315034992823,9061.304662519333,4923.52158336161,3429.468786485582,0.00043693096469271886,152936.72357473156
t49,7754.529788486213,7520.035571366457,7846.220826263831,8496.445086921201,4047.3483697304646,11137.679438201467,3883.647502426638,5548.676234102806,10958.23331017821,10106.079799749978,1997.806741650181,1642.439238252322,1290.8610534346908,379.9798964460252,10226.044581026736,16339.075654730423,1566.2433062627695,1053.0733650382372,1655.7299182857332,0.10838351211564201,5156.017194629612,5513.651373497255,8551.047242076933,4235.994948022513,0.0007954121613346956,0.00023368009565711987,136906.96985338506
t50,7426.976986489165,5394.771826077369,6631.4719920319285,7749.8678994843,3505.4642860015047,10400.008197390196,3763.8953902216626,5274.603593218714,9942.542295739404,10106.078166884066,1997.8067370331846,1642.43921404601,1290.8610380038233,212.11080359908314,9798.366106787913,15763.124220768266,1566.2426044577958,1053.0732789163415,1655.72989825444,0.10576199609258344,4911.83935084071,5198.774625947693,8189.660841509831,3344.687721734579,0.0007796645085771721,0.00023226404218456396,126820.50384936262
t51,6949.378327009579,3546.7106657113723,6631.471907350446,7487.838661125109,3186.014963811991,10143.450525391178,3676.1643326561584,5102.805712364404,9147.980458894282,10106.078198422732,1997.806735145833,1642.439197553328,1290.8610284752217,176.4161619609135,9313.306916791067,15376.448728323774,1566.2424680034417,1053.0732763195851,1655.7298743428285,0.10713715596369328,4818.7548291504245,5029.978188478586,7885.295966865205,2950.011235787903,0.0007737110275516822,0.00023152245418416698,120734.3665023248
t52,6741.617426890446,3188.334276830562,6631.471813086816,7858.410431854633,3108.582834980544,10201.733136832318,3760.9108596623814,4903.359612144253,8719.664792781105,10106.078226802954,1997.8067344912713,1642.4391950474562,1290.8610276392085,165.96620790437171,9256.207483535716,15540.305533638446,1566.2424651249469,1053.0733015582077,1655.7298549511102,0.10820028894912606,5357.5899090630355,5177.410397258701,7923.079488247484,2328.4891104088038,0.0007519615467911543,0.00022849034825481849,120175.4733014756
t53,6496.482698657038,3188.3337874065105,6631.471811296171,9013.497422764722,2944.517119777496,10637.778346618074,3980.412810415691,5021.828048342593,9106.646397122107,10106.07687546236,1997.806735278089,1642.439205656328,1290.8610318884103,161.37006259624079,9423.389182575485,15835.896166952387,1566.2424639329993,1053.0733842391828,1655.729859456172,0.10880771851904768,6271.208626313456,5685.5581976714475,8356.18107943866,1374.6019199845646,0.0008046652196288179,0.00023517187971914904,123441.51308140179
t54,6335.744120178633,3188.3336824494463,6631.471813324998,10643.2371607149,3281.272163925259,11826.760686609068,4554.207817689737,5530.296415570473,10211.92558677583,10106.076767342793,1997.8067431596637,1642.439240360787,1290.8610485983031,227.01262496822122,10313.694028610522,16616.31767046229,1566.2424661789266,1053.0736119059832,1655.7298854293679,989.5447802136187,7358.505386659025,6209.809607541442,9154.24447325306,1298.1582520386871,1362.062668363427,0.0003954065072171247,135044.82909773098
t55,6435.093108907082,3188.333710478932,6631.471815669637,13043.164047804765,5281.613558829141,12853.198224644633,5377.643382101336,6433.773796921791,13875.292442768756,10106.076860150668,2024.795358565937,1757.1456976225927,1290.8639503988325,999.3039615624899,14381.183897494171,19040.223550658622,1566.2427432256563,1053.074701969133,1655.7314032614483,1536.9166671945943,8049.872249514584,6209.836929316835,10227.18093563037,1396.3204703434972,5802.455286868134,0.0005772173403273148,160216.80932912097
t56,7719.313385108813,3188.3338145200532,6631.471818648864,14732.84780110994,7311.843794856311,12853.198903057239,5773.493736599149,6433.773962817945,16519.22846176754,10106.078203847055,2564.395017140928,2238.6063717735133,2631.8005941140996,999.3031095003366,16796.852679383133,20764.592714956754,1566.242900743546,1053.0777340881334,1655.7373685558425,1536.9542149036226,8246.568616172972,6651.42400034822,10908.406677810048,2016.1527360654143,8943.408942065635,0.0006702644451877147,179843.10823021954
t57,7754.517946852217,3188.335381765539,6631.471836513857,11933.581611358486,7135.491015668034,12853.197976950141,5151.628948561798,6433.773347917418,17170.557506401285,10106.07818720171,2628.412353412979,2308.785352610192,1290.8629904804618,999.3030804591707,16865.07731216672,16617.40430747794,1566.2429336128198,1053.0777126051678,1655.7381495501347,1536.9539143481848,6793.337049620984,6209.811542266001,9149.107094256104,3715.1814682240097,10544.258377307235,0.0006480162423873931,171292.18804560482
t58,7754.527141317227,4961.0842680229725,6631.471948852334,9535.782688549665,6517.256082457076,12853.195656507338,4495.063104022773,6433.773241165718,14188.907760669743,10106.079775559816,2567.2420499061313,2284.462162139026,1290.8612468320464,999.3002115821344,14830.607562304625,16616.326548194047,1566.2430802842937,1053.0744135387179,1655.730909991231,989.5506737444454,4346.666606805085,2640.5830985440316,6291.564876605537,2083.655548917622,5738.965089600202,0.0005348408127958689,148431.97628095467
t59,5211.7946664867995,3403.886937062568,4156.318460232102,9108.179331357327,6467.46223931569,11101.690595752763,4267.171150208302,6433.773138315353,13279.739745610812,10106.079788518065,2682.355751076639,2333.8779770572705,1290.860520349282,999.2863308669555,14885.007542488682,16616.32566039885,1566.2428967907558,1053.0738523389439,1655.7299027548952,0.10742912260982514,3212.7984482050483,1665.7336412319019,5007.003141507786,1273.5932572092972,2624.988705100491,0.0003605876633625292,130403.08146994685
