Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,Total
AnnualSum,3.1268401150096506e7,2.5799082484155226e9,8.403511520355687e8,9.446331903783581e8,5.480698316653731e8,9.707778893082056e8,1.3923275218573394e9,1.6134118474455726e9,1.3614075412518122e9,5.940763620977051e8,2.997896669091655e8,4.462282534825329e8,0.00012752118366311427,7.186748602823358e8,3.1607318878677654e8,4.1607295693511975e8,3.0265820797873455e8,8.478915051956228e8,0.00011149228576297921,9.342847654660156e8,2.366767444136798e9,0.00015514168469378282,2.2538619232208055e8,1.0706381940705368e8,5.104608044945244e8,6.887459668125136e8,1.2634874048192145e8,3.436576955984238e8,6.619267269317135e8,0.00014642229644546293,2.6755033094042697e9,1.6302420641364786e8,3.8481745447502786e8,1.1107922851868784e9,6.817133756186132e7,1.9011939559414685e8,1.3947200462664323e9,3.7479627578100624e9,3.2099744673772913e8,2.6324456695519257e8,1.128438430637932e9,2.3312846345377975e9,5.713477505400754e8,1.3407502606258137e9,1.7213472754722902e8,1.333761049046697e8,4.773703884306744e8,4.847836380606965e8,4.6010680449383e9,3.64197612474289e8,6.125262697977002e8,2.5421216496851027e7,2.7328802045977724e8,9.737124527715571e8,2.4966990898964705e9,0.0003210095087109354,4.008035042544642e9,5.050204927189747e10
t1,0.2744018912862586,88524.67947144645,0.21263125112241268,358874.82826865546,0.19739917102573076,0.20860447774628166,15.40931283806149,282804.9569984521,381662.26232026657,1.022061709247304,0.3197470491973662,0.5988043179369807,1.4689890119250398e-8,91535.81152119565,0.38742060459587113,4676.473513550278,0.3596360484918517,131043.57795582838,1.2794795509216123e-8,143649.39832241935,376746.8516259397,1.7857838449420284e-8,0.35734291711508254,5675.31327185017,1.9483888750934402,187627.15940143177,0.25691701885737156,44819.80160220385,178239.03550268448,1.6743586854325088e-8,369855.11774379667,52759.32663019495,88919.68152216761,108285.14101677366,0.5934805014648923,31827.287297602106,142656.9775060751,684683.1365889021,50122.07698947812,63.24347473496341,173097.59924512505,366963.1537708846,27559.19104759804,175739.03974385303,75583.08761511323,8975.730708242167,114310.73017454369,88758.37905699162,754006.1475495572,1.3003251535350373,37736.47780960356,0.3420908116197259,137765.76998283397,0.7873475642452363,0.23099621460866365,3.6776119645776244e-8,751920.4493039683,6.517492701462477e6
t2,0.3057392126229626,288373.8573298892,0.21478899153024536,358874.78326865763,0.2016635735385476,0.20323483485772156,81727.89923284484,2.114999859430696,313029.3005269159,277559.8057648161,0.7790429163636562,148233.8463282427,1.4719597525331092e-8,91535.73891198744,0.36193287598535046,117402.00001502103,0.3422404018137571,131043.54696459771,1.282147541567271e-8,143649.38181884438,376746.61451416503,1.7905242989194872e-8,0.3575844132444895,0.37659735645377784,104874.07471396722,163808.67651388815,0.2801437868157153,44819.78909872596,557.418063671326,1.67763496670721e-8,369855.0930085984,52758.95120497525,0.8392661544601161,132011.51857020948,0.8210588853243409,0.8017959555292632,196757.76924935676,684682.8175967886,111396.07860388132,1.175831668007903,173097.601299237,366962.87172754935,93044.0050312975,175739.25540660365,75582.96772124783,3838.219376581619,114310.72215525187,88758.32695943046,901761.475262241,63622.05977693225,0.3056086533972316,0.3840158883598307,0.2834483142845882,172238.75987479152,93860.42989980493,3.696989132939072e-8,77742.12522659416,6.59026793001145e6
t3,0.30658136928147667,507370.7610511614,0.23860658895518042,358872.8609980156,0.2181423000284719,0.2295579008237536,274930.4330337207,255656.84114997723,392726.51826675667,277559.81857190357,0.782378067821434,152413.14887672558,1.472761136393707e-8,91535.72939269111,0.360475459445632,86443.72604387974,0.3416238127965795,131043.55187161428,1.285638890553771e-8,143649.3764606535,376746.5830912255,1.7917785302666527e-8,0.35762042452236903,0.3195093185241739,104873.83644338211,72034.37551609332,0.30903418717416187,44819.67660117625,1.132229745264295,1.6811077803175436e-8,369855.0757534134,0.35665624306836646,0.8711941055355173,132011.5185482671,0.8197151947904361,0.5740178236340823,196757.7692397643,684682.7989470467,111396.08289519847,1.190111769852092,173097.60145712353,366962.76494221133,93044.00604102894,175739.28743320034,0.7213283463010113,0.2862192857828451,114310.6955097397,88758.31726633168,805948.347463217,0.320132679011728,60337.814747946635,0.46092613936626686,0.28218033923107283,192717.45049449225,0.27927899332591327,3.697947255922586e-8,91909.78348042541,6.928217309108578e6
t4,12339.27938146706,505817.9449841604,0.2773325129481301,148611.65705279895,0.23751902773800715,83130.68262377025,362722.3076098445,345530.20711990417,104551.10072027492,277559.81934452266,0.7838146025526491,153524.84940313135,1.4729760664910868e-8,91535.6649987394,0.3604776565508925,78784.21262776895,0.34162690078986235,131043.54044227462,1.286387357632639e-8,143649.32394695826,376746.5814648123,1.7921408581382808e-8,0.35763280104143746,0.29161933001571266,0.39050216888002176,0.34894224836249715,32527.760966775044,44819.188782272904,1.1283288260584725,1.681556199254169e-8,369855.07498490164,0.3116142518708684,0.8981961310673965,132011.5184524083,0.8189800368051267,0.5734492836141319,196757.76911223397,684682.7804599704,111396.08611922635,1.1972610271594046,173097.6015569973,366962.7625594063,93043.14101423803,175737.91551559503,0.6286225253727621,0.6601553667924418,31684.00364452603,0.39688165308441253,153342.81082333045,0.35383046908815724,30407.31669519465,0.460993021980691,0.28211615024541914,192717.45214415947,1.6377738847001928,3.672739542240715e-8,1460.9697158821741,5.606064061937521e6
t5,12339.270913539865,458441.69126992626,0.2619363422245713,1.8302100844834726,0.24103639035801439,118324.35479971021,362722.28026644175,327491.3657785238,15.019760829385966,277559.82009314356,0.7845146799712248,153887.5203234621,1.472763721922615e-8,91535.66416455613,0.36048028087550193,68038.90917523735,0.34162852076524486,131043.5360162695,1.2869344247248687e-8,143649.30830498756,376746.5813617745,1.7924912445830288e-8,0.35763850945780196,0.29506152588798534,0.3214423550426781,0.346460795848737,33785.154755013165,44819.188327423595,1.1237488889106257,1.6820434273178032e-8,369855.0745579139,0.32989055768342745,0.9066677863890912,132011.51836125605,0.8189370040807624,0.5726567984599256,196757.7689771014,684682.7642392158,111396.0900152534,1.2021047161473115,173097.60158406635,366962.76193689165,93042.85598448648,106061.2197662956,0.5433597517739964,19220.838565502156,0.7268512635774605,0.30172248926047146,147410.65231935264,4231.126845805756,27158.42084973616,0.46101147538799564,0.2820581946196845,192717.44941737762,0.27249235812526656,3.663961448799948e-8,0.398045666119346,5.225018888687628e6
t6,12339.270730860178,437496.9599697696,0.2623849398913183,1.8312508483572285,0.24106538189595852,107188.69899353926,362722.2803567357,257333.6242970602,13.661161634627753,277559.8194815698,0.783966502057008,153472.59613357423,1.4714643377596674e-8,91535.66376658938,0.360477987682038,74012.23576553864,0.34162787845417636,131043.53483524841,1.2872775539030532e-8,143649.30711367418,376746.5815240791,1.7908178261590804e-8,0.35761840769644315,0.29525368790624934,0.3261392765722992,0.34636718668359473,43322.873664586434,44819.1881496758,1.1252633154283918,1.682512483598829e-8,369855.0743903254,0.3297844893139369,0.8968242375674982,132011.51824598113,0.8180437447885758,0.5728860065457813,196757.76882183066,684682.767631766,111396.08837093675,1.1923473523208399,173097.6018279925,366962.7621875238,93042.86799583433,109345.57419832858,0.543342415429667,25877.787537306936,0.7206234021871083,0.30071691393198413,298609.3263350189,598.253923957126,15759.473730793829,0.4610708388627325,0.282070299668924,192717.45233190586,0.27437643468990147,3.66164646206896e-8,0.4016016751009627,5.283983678576958e6
t7,12339.274618537627,396783.3222014009,0.26267223714333876,1.8554796898273072,0.2410905149468092,88196.39923274258,362722.27871475316,174412.97602298929,13.28397343624822,277559.81456280913,0.7807465113200743,150174.37818000498,1.4693590596155517e-8,91535.66427271708,0.36046112151232423,94747.52609581802,0.34161749427333254,131043.53526931553,1.2877752430763955e-8,143649.30506247116,376746.58389401407,1.7882702370323512e-8,0.35756312642689875,0.2951971521756964,0.317945098273122,0.34386225288868655,25090.31176938167,44819.186468720625,1.1294115217663419,1.6820117019735843e-8,369855.0742033632,0.3303798235933249,0.8648900240681784,132011.5172647692,0.8296321054031693,0.5735702350057398,196757.76783466473,684682.7845289417,111396.08325487633,1.1890741423533717,173097.6021648568,366962.76595754316,93042.85069897793,79640.07237228163,0.5455403670991105,3300.1235230517464,0.6632103454727387,0.2998497229933561,599219.7864544317,14414.725321669572,4455.6162751458805,0.4610804069248474,0.282415251895829,192717.4687883628,0.27705115121436047,3.656391971721373e-8,0.4048918358422494,5.391401086614279e6
t8,12339.274224934845,361973.6881045981,0.26273189025487587,1.849997810461368,0.2410725549405111,64738.107162989276,362722.2772426114,156390.20369564553,13.195720964988523,277559.79740399285,0.42366538388976765,130092.48718590905,1.4684474640063004e-8,91535.6435847219,0.36176068203252787,87492.37441240087,0.3420971403743193,131043.54670789717,1.2868137185415513e-8,143649.3279784501,376746.53108120547,1.787227823608812e-8,0.3574844741465922,0.29659050048485064,0.6070921740924596,0.3536048923541025,9419.945136461198,44819.1863428143,38595.488480290536,1.6787494215165247e-8,369855.07482661546,0.33025231429629104,17252.96097007031,116064.08061352889,0.6156467768919228,0.7920164840499437,196757.424409381,684682.7941113979,111396.08508924677,0.4780214621166338,173097.60353212667,366962.7760857417,0.9394957049283913,175586.28460149924,0.5469878611548954,0.28608192822678763,16032.062152314005,1.2011186932376121,0.755154321448566,63628.95548399719,53035.81167085238,0.4610371772086208,0.283113960283562,192717.4845203883,54955.49019735523,3.658830270310409e-8,0.24375655571989102,4.881167991511244e6
t9,12339.270403490018,373655.75112556224,0.2621368721220268,0.8126384828242362,0.24114258503779112,34584.733696305535,362722.273949023,122773.04736465644,13.295932993710062,277559.82021510345,0.321001227375324,0.7176559500953137,1.4677247372801232e-8,91535.6628700639,0.3604520822150189,0.35727172098977766,0.3415774818611086,131043.55182549574,1.2868422185057557e-8,143649.30647460086,376746.10978855524,1.7877874154160042e-8,0.35749483694980994,0.2965328485185484,0.3195617456389798,34589.09126018345,34850.32211254268,44819.18746911751,0.3602987177849456,1.679509159627974e-8,369855.0744792745,0.30749511300312565,102742.232747863,101801.74001703615,0.5953058609432104,0.3589788524102887,132448.70727872095,684682.7042045161,111396.10571980577,1.7545333513403878,173097.60115242374,366961.9313829415,44545.72873527186,175738.15817224336,0.4469241360503322,0.2861177043294728,0.30417606244353607,0.3008168542468162,362417.96337061154,63628.95549817842,89882.10641294955,2.4521473391253705,0.28190844169673046,192718.46402235824,152702.81182650712,3.653997937558135e-8,0.26194909909119657,5.165513807625861e6
